AMNH       103365     scc10cs.xls
9.3501     10.2053    6.1475
9.3105     10.22      6.0411
9.232      10.2465    5.9148
9.1745     10.2851    5.795
9.1291     10.3158    5.6887
9.0797     10.33      5.5883
9.0215     10.3227    5.4554
8.9713     10.3098    5.3365
8.9243     10.2787    5.2429
8.8943     10.1808    5.1249
8.8611     10.0474    5.0448
8.8475     9.8909     4.9221
8.8484     9.7599     4.8723
8.8322     9.6241     4.7854
8.821      9.5227     4.6859
8.8131     9.4562     4.6196
8.8368     9.3931     4.5734
8.8546     9.3774     4.5758
8.9473     9.3092     4.6001
8.9965     9.3044     4.6869
9.0485     9.2956     4.7791
9.2083     9.2955     4.9008
9.3014     9.2589     4.9366
9.4419     9.2663     5.0246
9.5871     9.2786     5.1272
9.6798     9.2988     5.1941
9.7509     9.3458     5.3221
9.7723     9.4083     5.4273
9.7842     9.4782     5.5091
9.7843     9.555      5.6372
9.7622     9.6242     5.7301
9.7403     9.6972     5.838
9.7431     9.7681     5.933
9.727      9.8139     5.9876
9.7164     9.8537     6.0822
9.6734     9.8982     6.0962
9.5918     9.9282     6.1374
9999       9999       9999

































































































































































8.8654     9.4033     4.5784     NASP-PR
8.7982     9.3241     4.5268
8.7554     9.2523     4.4875
8.6986     9.1798     4.4173
8.6526     9.1497     4.3463
8.6448     9.1185     4.2841
8.6462     9.0994     4.2227
8.645      9.064      4.1261
































































































































































































9.5223     10.2627    6.6703     R-PM/MAX
9.4681     10.3095    6.5512
9.4083     10.3007    6.4347
9.3714     10.304     6.3238
9.3433     10.3357    6.2449
9.318      10.3277    6.1583
9.2485     10.3404    6.0165
9.1942     10.3536    5.9182
9.141      10.3705    5.7532
9.0692     10.3939    5.6616
9.0063     10.4079    5.5295
8.9407     10.403     5.4195
8.8692     10.4185    5.3142
8.7834     10.4072    5.1727
8.7098     10.3717    5.0566
8.6395     10.3157    4.867
8.5837     10.3023    4.7224
8.4815     10.2419    4.5197
8.4032     10.1785    4.4339
8.3391     10.1198    4.3554
8.2754     10.1105    4.2887
8.2896     10.1048    4.1916
8.3349     10.1097    4.1228

















































































































































































9999       9999       9999       L-PM/MAX







































































































































































































8.7877     11.4274    4.0102     ROSTRUM
8.7553     11.4291    4.1542
8.7094     11.431     4.3552
8.7077     11.4105    4.4824
8.7097     11.391     4.5931
8.7431     11.3759    4.7412
8.7657     11.3181    4.8943
8.7887     11.2629    5.0156
8.8486     11.1213    5.1709
8.9068     11.0392    5.2805
8.9867     10.9372    5.398
9.0537     10.8593    5.5344
9.0972     10.8015    5.6421
9.1748     10.7276    5.7958
9.23       10.6438    5.9079
9.2797     10.5621    6.0167
9.3162     10.4766    6.1179
9.3372     10.3847    6.2224
9.3676     10.3214    6.3056
9.3937     10.2694    6.3889
9.4693     10.1833    6.4394
9.5292     10.119     6.4708
9.5794     10.0544    6.4832
9.6577     9.9999     6.4253
9.7178     9.9701     6.4312
9.8031     9.8889     6.3614
9.9536     9.8204     6.2048
10.061     9.7532     6.0636
10.2133    9.6523     5.883
10.3173    9.5505     5.7043
10.4379    9.4549     5.548
10.539     9.3043     5.3719
10.5957    9.2078     5.1904
10.7209    9.1446     4.9858
10.7852    9.1053     4.8519
10.8051    9.0871     4.7807
10.8757    9.0537     4.5474
10.8657    9.0613     4.3797
10.919     9.1031     4.2193
10.9379    9.1353     4.1261
10.9075    9.1774     4.0289































































































































































8.7474     13.4255    7.3381     SUPORB
8.776      13.4125    7.4496
8.8128     13.331     7.6254
8.8365     13.2607    7.6854
8.8758     13.1514    7.8377
8.934      13.036     7.9966
8.9767     12.878     8.1561
9.0092     12.7793    8.224
9.0862     12.6045    8.3787
9.1518     12.4581    8.4661
9.2216     12.2964    8.5604
9.3052     12.115     8.6024
9.3957     11.923     8.6795
9.4857     11.7576    8.7042
9.5416     11.6635    8.7238
9.6239     11.48      8.7252
9.695      11.3014    8.6846
9.7799     11.0825    8.6128
9.8749     10.9193    8.5698
9.9609     10.8023    8.5426
10.0582    10.6887    8.5235
10.0961    10.6553    8.5368
10.3003    10.5496    8.6147
10.4702    10.4474    8.6948
10.6593    10.3382    8.7483
10.8418    10.244     8.8018
11.0672    10.1027    8.8327
11.233     10.0035    8.8197
11.3718    9.8625     8.7763
11.5327    9.7985     8.7445
11.6992    9.7065     8.6513
11.9959    9.5749     8.5007
12.2204    9.4837     8.291
12.3853    9.3985     8.135
12.5033    9.3603     8.0075
12.5521    9.3373     7.964
12.521     9.3049     7.9191
12.6348    9.2624     7.713
12.7166    9.1942     7.5199
12.717     9.1431     7.4295
12.7513    9.1826     7.2875































































































































































9.3357     11.551     6.0613     RORBIT
9.2624     11.6448    6.0816
9.1805     11.7313    6.0907
9.1198     11.8401    6.1147
9.0523     11.9979    6.1496
9.0692     12.054     6.1679
9.0248     12.1336    6.1966
8.9738     12.2319    6.2405
8.9607     12.3162    6.2892
8.9359     12.4118    6.3579
8.904      12.503     6.4478
8.873      12.5864    6.5148
8.8607     12.635     6.6274
8.8665     12.6914    6.7274
8.8535     12.7594    6.875
8.8201     12.8052    6.9989
8.7882     12.8165    7.1202
8.7581     12.8161    7.2027
8.781      12.8051    7.3455
8.768      12.8088    7.426
8.7484     12.8028    7.504
8.8264     12.7557    7.5722
8.8579     12.7011    7.6915
8.8497     12.6396    7.8075
8.8641     12.5561    7.9512
8.8722     12.4919    8.0443
8.9198     12.386     8.107
8.9584     12.2668    8.177
9.0439     12.1699    8.177
9.0766     12.0905    8.2108
9.1304     11.973     8.2289
9.1736     11.8435    8.2642
9.2841     11.7274    8.2478
9.3227     11.6201    8.2732
9.3779     11.5516    8.2634
9.4156     11.4462    8.2746
9.4627     11.3701    8.2728
9.5019     11.2748    8.2805
9.6122     11.1095    8.2254
9.7175     11.0178    8.1499
9.7888     10.9642    7.9868
9.7923     10.9142    7.9149
9.8516     10.858     7.7695
9.8827     10.8468    7.6922
9.8886     10.8289    7.557
9.8695     10.8216    7.5257
9.8528     10.7905    7.381

























































































































































11.069     9.6928     6.1502     LORBIT
11.1717    9.6042     6.174
11.2539    9.5436     6.2181
11.3929    9.4518     6.2658
11.5171    9.399      6.3277
11.6612    9.3586     6.4048
11.8147    9.2916     6.5491
11.8995    9.2697     6.6396
11.9733    9.2693     6.769
12.0206    9.2615     6.8837
12.0703    9.253      7.0276
12.0962    9.2436     7.2383
12.1349    9.258      7.3263
12.1649    9.2651     7.435
12.1408    9.1763     7.6558
12.1212    9.2285     7.7495
12.0635    9.3029     7.8964
11.9164    9.3923     8.077
11.81      9.4399     8.1874
11.6828    9.5268     8.2482
11.4967    9.6133     8.3343
11.3755    9.6713     8.3477
11.2326    9.7804     8.3817
11.0262    9.8816     8.3942
10.8966    9.9637     8.4001
10.7793    10.0446    8.3697
10.6358    10.1152    8.3487
10.555     10.196     8.2891
10.4355    10.3024    8.1924
10.365     10.3309    8.1035
10.3106    10.4318    7.8454
10.2647    10.4304    7.6924
10.2217    10.4096    7.4882
10.2043    10.369     7.3351






































































































































































8.8712     13.4101    7.4864     RTEMFOS
8.8477     13.4885    7.3427
8.807      13.5033    7.1805
8.7482     13.5023    7.023
8.7413     13.4994    6.9058
8.7257     13.4778    6.7687
8.7331     13.4805    6.6183
8.7061     13.4561    6.514
8.7029     13.4638    6.3339
8.7079     13.4848    6.2208
8.7148     13.5338    6.0717
8.7804     13.5923    5.9518
8.8029     13.6463    5.8488
8.861      13.7356    5.7715
8.9177     13.8144    5.7133
8.9974     13.9321    5.6793
9.0255     14.003     5.657
9.0936     14.09      5.6681
9.1547     14.1448    5.6781
9.1958     14.2073    5.7212




















































































































































































12.6969    9.1419     7.4442     LTEMFOS
12.7167    9.1342     7.337
12.6969    9.1087     7.1815
12.6928    9.08       7.0038
12.6811    9.034      6.8733
12.6858    9.03       6.6887
12.7226    9.0005     6.4745
12.8092    9.0327     6.2783
12.8955    9.085      6.1193
13.0023    9.1418     6.0073
13.151     9.2091     5.9351
13.2659    9.2843     5.9311
13.3841    9.3435     5.9197
13.4866    9.4035     5.9345


























































































































































































9.597      8.9147     7.0345     OP
10.8152    10.0962    7.2691     BA
13.3154    12.3492    6.36       ST
15.0908    14.0078    6.2178     IV
9.3866     12.2012    6.9932     R_PG
10.0282    13.8768    6.3895     R_ZTI
12.2908    13.2436    6.8466     R_M3D
13.1161    14.4122    6.9446     R_M12
14.5378    15.1849    6.4769     R_MP3
14.9751    15.1048    6.2846     R_PMI
12.7213    8.3782     7.0544     L_PG
14.4746    8.9436     6.5096     L_ZTI
13.9343    11.2736    6.8996     L_M3D
15.2477    11.9305    7.0002     L_M12
16.1271    13.2744    6.5321     L_MP3
16.1241    13.7095    6.2806     L_PMI
14.2869    14.8467    5.9202     O1
11.8132    14.7457    5.1744     O2
8.1663     11.0996    5.8968     O3
8.4088     8.54       5.0482     O4




















































































































































































12.3018    14.7336    6.2222     RZYGINF
12.049     14.7449    6.2471
11.8826    14.7238    6.2968
11.6949    14.733     6.2935
11.5035    14.7092    6.2677
11.3914    14.6423    6.2554
11.2799    14.601     6.2598
11.1763    14.5348    6.2762
11.0563    14.4239    6.3053
10.9025    14.3559    6.3238
10.7597    14.2811    6.3367
10.6538    14.2121    6.3349
10.5333    14.1329    6.3425
10.4175    14.0661    6.3643
10.3222    13.9947    6.4121
10.232     13.9815    6.4231
10.1657    13.9197    6.4505
10.1257    13.8905    6.4483
10.0444    13.8413    6.4014





















































































































































































15.5026    11.0925    6.299      LZYGINF
15.4677    10.944     6.2899
15.4509    10.7817    6.3312
15.4136    10.6546    6.3672
15.3721    10.5136    6.3611
15.3369    10.3676    6.3293
15.2042    10.109     6.339
15.1343    9.977      6.3474
15.0484    9.8678     6.3709
14.9504    9.765      6.3818
14.8834    9.6925     6.4075
14.7767    9.5242     6.4362
14.6768    9.376      6.4675
14.6055    9.2559     6.5125
14.5387    9.1352     6.5745
14.4747    9.057      6.5636
14.4112    9.0042     6.5169























































































































































































12.303     13.2277    6.8466     R-ALV
12.3428    13.408     6.851
12.4051    13.4936    6.8445
12.4649    13.6147    6.8877
12.5042    13.7592    6.8709
12.557     13.8169    6.8994
12.591     13.8844    6.8968
12.6276    13.9492    6.8906
12.683     14.0451    6.9229
12.7405    14.1179    6.934
12.8217    14.2259    6.9187
12.8549    14.2629    6.9303
12.9567    14.4095    6.9076
13.0786    14.4903    6.9167
13.1598    14.5884    6.9066
13.2653    14.6758    6.8796
13.3486    14.7702    6.8163
13.4889    14.8231    6.8331
13.6077    14.8362    6.8172
13.6907    14.872     6.7583
13.8747    15.0277    6.6852
14.0526    15.051     6.674
14.1407    15.096     6.6204
14.2722    15.1683    6.5403
14.4332    15.2087    6.4933
14.5295    15.1665    6.484














































































































































































14.023     11.2707    6.8865     L-ALV
14.1397    11.2766    6.9246
14.2266    11.3065    6.9364
14.3338    11.359     6.9199
14.4515    11.4082    6.9334
14.572     11.4554    6.9595
14.6625    11.495     6.962
14.7613    11.5416    6.9617
14.8606    11.592     7.0008
14.9817    11.655     7.0118
15.0539    11.728     7.0041
15.1547    11.7967    7.0082
15.2434    11.8663    6.9763
15.2952    11.9211    6.9624
15.3752    12.01      6.9841
15.4516    12.0609    6.9687
15.587     12.1575    6.922
15.726     12.2668    6.7796
15.7836    12.446     6.7335
15.8752    12.5512    6.716
16.0022    12.7286    6.6813
16.0563    12.8889    6.6354
16.1418    12.9911    6.5959
16.2274    13.1549    6.5158
16.2347    13.2678    6.4786
