TMP        AZ 1007    Phu128sf
15.1848    18.1028    9.8491     IN
15.4163    14.6429    14.9625    BR
15.5787    8.1937     14.5916    GL
15.5716    8.1919     14.1579    NA
16.0841    3.7952     10.2198    RH
16.2925    1.5198     8.1153     NS
16.3842    0.8472     6.9614     PR
15.4617    1.0279     6.9116     R_PR2
15.5704    5.5193     10.9374    R_PMS
12.308     7.1384     9.0636     R_ZMI
13.9739    7.8889     12.0275    R_ZMU
15.2883    8.1463     13.1258    R_DA
13.8972    8.5758     14.4224    R_MTI
14.02      9.3781     15.2702    R_MTS
12.3116    8.912      12.9413    R_FMO
11.8016    9.396      12.5729    R_FMT
11.2668    13.7631    9.7118     R_PO
11.436     8.723      9.9454     R_ZTS
17.2856    1.1435     7.0337     L_PR2
16.2462    5.5137     10.9557    L_PMS
19.1765    7.5967     9.065      L_ZMI
17.3527    8.0173     12.09      L_ZMU
16.0336    8.2188     13.0912    L_DA
17.2329    8.633      14.4689    L_MTI
17.1112    9.5077     15.3435    L_MTS
18.8597    9.2131     13.0916    L_FMO
19.2904    9.818      12.8357    L_FMT
19.2686    14.2242    9.6937     L_PO
19.8868    9.3688     10.1472    L_ZTS
15.9941    0.497      7.0472     O1
18.612     10.7666    14.328     O2
10.6015    11.2974    9.6632     O3
15.6384    17.9623    10.1419    O4







































































































































































15.5459    8.2088     14.6647    GLRH
15.5638    8.18       14.3928
15.5773    8.1874     14.1595
15.6065    8.1588     13.9007
15.6388    8.1196     13.6896
15.6399    8.0432     13.4703
15.682     7.9595     13.24
15.6785    7.8324     13.0304
15.6867    7.7104     12.8624
15.7123    7.5531     12.6719
15.7368    7.3822     12.5063
15.7624    7.2227     12.3075
15.7788    7.0202     12.1106
15.7954    6.8093     11.9367
15.8301    6.5992     11.8038
15.8302    6.3785     11.6355
15.8631    6.1796     11.5062
15.8563    6.0035     11.3821
15.9003    5.8187     11.272
15.9309    5.6328     11.1619
15.9747    5.4025     11.0693
15.9583    5.2176     10.966
15.992     4.9801     10.839
16.0383    4.6833     10.6926
16.0633    4.489      10.5863
16.0819    4.2233     10.4587
16.0881    4.0895     10.3897
16.0806    3.9518     10.3167
16.0913    3.8196     10.2755
16.1105    3.7676     10.2165










































































































































































16.1226    3.7724     10.1563    NOSE
15.8759    3.7936     10.1184
15.6709    3.8188     10.1717
15.5344    3.6563     9.9658
15.4325    3.4302     9.8267
15.3544    3.2161     9.6215
15.2643    2.968      9.3745
15.2203    2.7774     9.1974
15.1394    2.4666     8.9881
15.2487    2.2721     8.7857
15.4798    1.975      8.5612
15.5877    1.7669     8.4649
