TMP        AZ 1003    Phu130sf
15.6432    17.6846    10.3117    IN
15.6562    14.3384    14.6944    BR
15.3859    8.2922     14.4613    GL
15.3643    8.223      13.9852    NA
15.0306    3.9962     10.1413    RH
14.9284    1.7643     8.0218     NS
14.9169    1.1586     6.9759     PR
14.0569    1.6323     6.9251     R_PR2
14.7903    6.0947     11.1983    R_PMS
11.9268    7.4979     9.3307     R_ZMI
13.6861    8.0124     11.9575    R_ZMU
15.0593    8.2542     13.2025    R_DA
13.6885    8.6008     14.4137    R_MTI
14.14      9.5955     15.151     R_MTS
12.3309    9.2331     12.9888    R_FMO
11.798     9.8851     12.8649    R_FMT
11.7764    13.6703    10.2232    R_PO
11.2797    9.1069     10.1588    R_ZTS
15.8938    1.4        7.2226     L_PR2
15.6294    5.4919     10.744     L_PMS
18.6866    7.5544     9.035      L_ZMI
17.0554    8.0681     11.7806    L_ZMU
15.7429    8.2375     12.9758    L_DA
17.0241    8.5101     14.3772    L_MTI
16.9406    9.5045     14.9875    L_MTS
18.5668    9.0848     12.7802    L_FMO
19.0506    9.7358     12.5747    L_FMT
18.8821    13.8334    9.5554     L_PO
19.3625    8.9845     9.9231     L_ZTS
14.3136    0.8878     6.9281     O1
18.0987    10.3626    14.0844    O2
10.7157    11.6705    9.9617     O3
15.8323    17.485     10.732     O4







































































































































































15.4197    8.2881     14.4828    GLRH
15.399     8.2518     14.2389
15.3548    8.2074     14.0034
15.3806    8.1471     13.7363
15.3606    8.1098     13.5281
15.3662    8.0375     13.2909
15.3546    7.9286     13.0591
15.3151    7.7516     12.8183
15.3004    7.5623     12.5838
15.3085    7.35       12.399
15.3019    7.2311     12.281
15.2941    7.0962     12.1629
15.2677    6.8872     12.0008
15.2378    6.717      11.8803
15.2259    6.5488     11.7585
15.191     6.4222     11.6438
15.1767    6.2602     11.5583
15.142     6.0303     11.4034
15.1191    5.8112     11.2738
15.0888    5.6345     11.16
15.0551    5.439      11.0116
15.0274    5.2636     10.9168
15.0093    5.0518     10.7803
15.0205    4.8451     10.6579
15.0019    4.6198     10.513
14.9966    4.4213     10.4066
14.9735    4.2372     10.2966
14.9552    4.0713     10.1892
14.9801    4.0098     10.136



























































































