NMNH       197172     Phu30stv
8.6468     8.5294     8.9498
8.5682     8.4282     8.7501
8.5248     8.3441     8.6544
8.4867     8.3169     8.5438
8.4286     8.2206     8.3602



















































































































































8.4459     8.1292     8.3775     NOSE
8.3211     8.2879     8.3107
8.1066     8.4483     8.2521
7.9156     8.4977     8.219
7.8385     8.6659     8.002
7.7082     8.7675     7.8707
7.585      8.7558     7.6376
7.5008     8.7539     7.5087
7.3446     8.7711     7.2793
7.2564     8.7062     7.1041
7.1721     8.6763     6.9383
7.1338     8.653      6.7804
7.0426     8.6158     6.6598
7.0015     8.5091     6.4475
6.9321     8.3204     6.0804
6.943      8.2083     5.9757
6.9067     8.03       5.7956
6.8443     7.8871     5.6253
6.7841     7.6549     5.4273
6.7549     7.5569     5.3219
6.7108     7.4496     5.2222
6.701      7.3549     5.1211
6.6596     7.2462     5.0394
6.6406     7.1252     4.9437
6.6215     7.0353     4.8667
6.6213     6.9534     4.7781
6.7144     6.8509     4.6436
6.8561     6.7817     4.4446
6.9366     6.6079     4.2956
7.0844     6.602      4.3026
7.192      6.5182     4.3037
7.2863     6.3655     4.3468
7.3161     6.1136     4.5205
7.4486     5.9836     4.7249
7.5846     5.9443     4.8557
7.7167     5.8836     4.9677
7.8601     5.9428     5.0924
8.0262     6.0044     5.2617
8.1866     6.0218     5.3737
8.2962     6.0745     5.493
8.3966     6.1499     5.5863
8.4719     6.1807     5.7178
8.5729     6.2559     5.8692
8.6976     6.2727     5.9661
8.767      6.369      6.1155
8.8575     6.4355     6.2786
8.8979     6.4499     6.3978
8.9388     6.4887     6.5122
8.9991     6.5236     6.739
9.022      6.6275     6.7989
9.0243     6.7256     7.0423
9.0769     6.7714     7.248
9.0409     6.8969     7.4254
9.0162     7.07       7.6406
8.9936     7.2124     7.788
8.9816     7.3844     7.9407
8.9513     7.5143     8.1139
8.9268     7.6252     8.2032
8.7888     7.689      8.2891
8.6609     7.81       8.331
8.5825     7.9558     8.4364
8.5372     8.0676     8.3077
8.4148     8.1998     8.3043









































































































































7.0831     6.3583     4.104      NASP-PR
7.0115     6.3027     3.8948
6.9977     6.2156     3.7424
6.9523     6.2111     3.5695
7.0141     6.2129     3.3882
7.0405     6.2377     3.2417
7.078      6.2683     3.095
7.1507     6.2535     2.9005
7.1767     6.2887     2.8131































































































































































































9.042      9.8375     10.0572    R-PM/MAX
8.9587     9.7849     9.9024
8.888      9.7228     9.7874
8.8107     9.7041     9.6821
8.7579     9.6623     9.5583
8.6612     9.6097     9.4008
8.5922     9.5666     9.2948
8.5125     9.5477     9.1907
8.3897     9.4886     9.0428
8.2071     9.4437     8.821
8.12       9.3883     8.7303
8.0415     9.3439     8.6187
7.9363     9.2579     8.4442
7.8317     9.2197     8.2992
7.7526     9.1787     8.2206
7.6578     9.1678     8.0979
7.5774     9.1743     7.9893
7.5029     9.1587     7.8908
7.4014     9.1593     7.7442
7.3116     9.1396     7.6249
7.2423     9.1597     7.5272
7.1542     9.1572     7.3808
7.0603     9.1303     7.2259
7.0212     9.0926     7.109
6.9437     9.093      6.9274
6.924      9.0879     6.83
6.888      9.0644     6.6665
6.8649     9.0347     6.4701
6.8546     8.9979     6.2936
6.8628     9.001      6.1356
6.838      8.9672     6.0146
6.864      9.0262     5.8112
6.8643     9.0165     5.5311
6.7874     8.9935     5.3997
6.7262     8.9926     5.252
6.6062     8.9148     4.9179
6.546      8.8994     4.6979
6.5086     8.8409     4.5065
6.5094     8.8187     4.3247
6.5106     8.807      4.1062
6.5341     8.8394     3.9584
6.5734     8.7725     3.7585
6.7415     8.7882     3.5804





























































































































































9.9086     9.4041     10.4454    L-PM/MAX
9.906      9.3066     10.2947
9.8715     9.2344     10.162
9.8479     9.1592     10.0568
9.8409     9.085      9.9913
9.8588     9.0166     9.9266
9.8241     8.9141     9.7918
9.8005     8.7653     9.6073
9.7417     8.4982     9.2405
9.7107     8.2932     9.0508
9.6784     8.1368     8.8784
9.6478     8.0303     8.776
9.6355     7.9128     8.6871
9.5857     7.7706     8.5664
9.571      7.5997     8.4581
9.5684     7.3963     8.2547
9.577      7.1612     8.0374
9.5645     7.0677     7.9047
9.5204     6.9236     7.6503
9.5281     6.9        7.4799
9.5006     6.8205     7.3567
9.4965     6.6827     7.1074
9.4513     6.5759     6.8572
9.4711     6.4788     6.6102
9.4864     6.4165     6.3937
9.5462     6.316      6.1796
9.559      6.2578     5.9195
9.5973     6.2287     5.6243
9.7219     6.1224     5.417
9.6984     6.0183     5.1597
9.7893     5.9405     4.9377
9.734      5.916      4.7508
9.8126     5.8904     4.4866
9.8359     5.8857     4.3208
9.8053     5.8976     4.1459
9.8263     5.9362     3.9837
9.8625     6.0133     3.7998
9.8401     6.0637     3.6805


































































































































































9.088      12.1987    5.2663     ROSTRUM
8.7866     12.0872    5.7265
8.8023     11.9857    5.9775
8.8861     11.9261    6.2314
8.873      11.7679    6.4112
8.8433     11.542     6.6979
8.8748     11.5164    6.8298
8.8961     11.4381    7.0226
8.8028     11.3366    7.2453
8.7562     11.2968    7.4079
8.6513     11.1952    7.5825
8.565      11.1416    7.7259
8.5104     11.0976    7.8909
8.4068     11.051     8.0472
8.2472     11.0409    8.2033
8.0592     11.07      8.3485
7.8306     11.1101    8.3961
7.659      11.1364    8.5905
7.6011     11.0507    8.7491
7.4997     10.9491    8.8413
7.4746     10.8043    8.9991
7.5481     10.6498    9.1398
7.7071     10.4381    9.1443
7.9031     10.2496    9.1894
8.014      10.1811    9.1734
8.1803     10.0365    9.1798
8.3413     9.8644     9.2097
8.4296     9.7695     9.2187
8.5923     9.625      9.2697
8.5562     9.401      9.45
8.6638     9.1431     9.5897
8.7653     9.0352     9.6672
8.9031     8.9008     9.6714
9.0776     8.7995     9.6862
9.1814     8.7358     9.6332
9.3482     8.6632     9.5741
9.4963     8.6462     9.5236
9.7309     8.6382     9.3796
9.8588     8.5039     9.3861
9.9696     8.3978     9.3632
10.0601    8.2745     9.3578
10.1822    8.1112     9.3719
10.3209    7.9455     9.3487
10.4715    7.8172     9.4175
10.5663    7.646      9.4365
10.7211    7.5663     9.4255
10.9433    7.5034     9.3389
11.2411    7.5186     9.1563
11.4028    7.673      8.915
11.3665    7.9292     8.6335
11.3394    8.0759     8.5745
11.3703    8.2617     8.2816
11.446     8.349      8.0484
11.5325    8.4266     7.8062
11.6447    8.48       7.6557
11.7031    8.5537     7.519
11.7819    8.5999     7.341
11.9058    8.6505     7.158
11.9832    8.6807     7.0255
12.0697    8.6867     6.8907
12.2064    8.7125     6.8036
12.3324    8.6919     6.6754
12.466     8.6757     6.5561
12.617     8.6454     6.4641
12.7029    8.655      6.39
12.7785    8.6401     6.2374
12.8891    8.6727     6.0541
12.9173    8.7348     5.9195
12.9384    8.8032     5.7971



































































































































9.0131     16.2579    15.0415    SUPORB
9.0712     16.2608    15.3044
9.1007     16.2423    15.597
9.0926     16.1591    15.8517
9.1389     16.1183    16.0872
9.1348     16.0566    16.28
9.1279     15.9515    16.4768
9.0801     15.6951    16.7252
9.1132     15.4757    16.9312
9.184      15.1911    17.1361
9.2588     15.0514    17.227
9.3485     14.9563    17.2942
9.4775     14.6314    17.4235
9.5163     14.5113    17.4598
9.6277     14.3195    17.5439
9.7352     14.1895    17.5703
9.7886     14.0198    17.604
9.8525     13.8457    17.6275
9.914      13.6962    17.641
10.0123    13.4536    17.6633
10.1351    13.2791    17.6655
10.3765    13.1957    17.712
10.5827    13.1289    17.7094
10.7357    13.0253    17.7212
10.8214    12.7919    17.6694
10.8631    12.5908    17.6002
10.8993    12.4349    17.5375
10.867     12.3485    17.5064
10.8815    12.1926    17.4351
10.9464    11.996     17.4008
11.063     11.8991    17.3828
11.1766    11.8124    17.3976
11.3532    11.676     17.4803
11.529     11.7717    17.5726
11.7428    11.7597    17.6773
11.8743    11.7571    17.7305
12.0398    11.7085    17.7782
12.2635    11.6142    17.8332
12.4286    11.4542    17.8626
12.5021    11.2908    17.8534
12.6264    11.1509    17.8702
12.7531    10.9549    17.8802
12.9745    10.8779    17.8884
13.2466    10.7539    17.886
13.4257    10.7184    17.8879
13.7121    10.5903    17.8609
13.9451    10.471     17.8067
14.0993    10.4252    17.7845
14.2772    10.3593    17.724
14.53      10.29      17.643
14.6859    10.2547    17.5775
14.8562    10.2564    17.4979
15.0225    10.2309    17.3619
15.1166    10.1894    17.3025
15.2504    10.2069    17.1896
15.3563    10.1639    17.0604
15.4691    10.1639    16.9378
15.5346    10.1576    16.766
15.6238    10.1132    16.5193
15.687     10.0623    16.3424
15.7542    9.9991     16.0804
15.7934    9.9696     15.947
15.7965    9.9036     15.7773
15.8844    9.9007     15.6401








































































































































9.9616     13.5144    14.1094    RORBIT
9.7989     13.69      14.0696
9.6542     13.838     14.0656
9.506      13.9898    14.0698
9.4496     14.1604    14.1264
9.4        14.3495    14.2077
9.3364     14.5332    14.3415
9.2804     14.7419    14.494
9.2524     14.8663    14.6192
9.2167     14.9953    14.821
9.1496     15.1048    15.0672
9.1378     15.1573    15.2254
9.0905     15.206     15.38
9.0831     15.2224    15.5688
9.009      15.0291    15.9067
8.966      14.857     16.0835
8.9485     14.604     16.3004
8.964      14.3867    16.3922
8.9655     14.0518    16.4935
8.9778     13.8788    16.5303
9.1108     13.6951    16.5011
9.1473     13.5373    16.5273
9.2447     13.3694    16.5238
9.3464     13.2538    16.5158
9.4366     13.0633    16.5375
9.581      12.9809    16.4594
9.8852     12.7703    16.4942
10.0783    12.7048    16.5367
10.1931    12.4369    16.6172
10.3392    12.2782    16.6104
10.4179    12.2016    16.4892
10.4684    12.1748    16.329
10.5282    12.2121    16.1453
10.622     12.2534    15.9759
10.693     12.2422    15.8219
10.7717    12.2503    15.6854
10.8167    12.3006    15.5372
10.834     12.2715    15.43
10.8462    12.2774    15.1933

































































































































































12.9741    10.6125    14.3003    LORBIT
13.0768    10.4287    14.2719
13.1899    10.3273    14.2475
13.3824    10.2059    14.269
13.5229    10.1176    14.2884
13.731     10.0411    14.3723
13.9117    9.9569     14.4771
14.0901    9.8882     14.5672
14.2221    9.8709     14.675
14.316     9.8826     14.7964
14.4391    9.8372     14.9106
14.5183    9.8498     15.0399
14.5844    9.8628     15.1852
14.6446    9.8579     15.3268
14.6928    9.8637     15.4526
14.7499    9.8017     15.6497
14.7829    9.8014     15.8167
14.7591    9.8393     15.9989
14.6688    9.8023     16.1892
14.5261    9.7051     16.4378
14.4111    9.6673     16.5976
14.2803    9.6815     16.6833
14.16      9.6375     16.8097
14.0644    9.6466     16.8556
13.8414    9.6514     16.9587
13.6948    9.6708     16.9924
13.5198    9.6974     16.9925
13.3823    9.7352     16.9674
13.1885    9.8001     16.9813
12.9948    9.8692     16.9486
12.8211    9.9173     16.9176
12.6708    10.0392    16.8786
12.4808    10.1745    16.784
12.2232    10.3744    16.7708
12.0788    10.5285    16.8342
11.8716    10.7114    16.7564
11.7827    10.8708    16.7265
11.592     11.1525    16.6297
11.5814    11.2281    16.4296
11.6038    11.2771    16.2094
11.6231    11.3714    15.9653
11.6823    11.4406    15.7851
11.713     11.5018    15.6316
11.7321    11.5146    15.4437
11.7113    11.4983    15.2925



























































































































































9.0995     16.2776    15.1339    RTEMFOS
9.0577     16.3012    14.8593
9.0221     16.2937    14.6615
8.9727     16.2524    14.512
8.9667     16.2365    14.3079
8.9095     16.2042    14.0654
8.8969     16.1846    13.861
8.8851     16.1653    13.7359
8.8695     16.1333    13.5727
8.8428     16.0905    13.388
8.8222     16.0586    13.2023
8.7941     16.0183    13.0246
8.7826     15.9756    12.8947
8.7625     15.9619    12.7304
8.6948     15.8759    12.2517
8.6738     15.8172    12.0322
8.662      15.8248    11.9362
8.7045     15.8783    11.7564
8.6254     15.7959    11.5729
8.6834     15.9441    11.4141
8.6834     16.0081    11.2911
8.8241     16.2462    11.1757
8.8839     16.386     11.1447
8.9472     16.4724    11.1327
9.003      16.589     11.1531
9.0301     16.8648    11.2417
9.1287     17.0088    11.3019
9.2132     17.1078    11.3356
9.3109     17.2369    11.4264











































































































































































15.8306    9.869      15.6224    LTEMFOS
15.8666    9.7921     15.3304
15.9046    9.7687     15.1548
15.8899    9.7103     14.9816
15.8778    9.6861     14.7778
15.8214    9.632      14.6079
15.8127    9.6204     14.4801
15.7725    9.592      14.325
15.7489    9.5375     14.1716
15.7312    9.4959     14.0038
15.729     9.4663     13.794
15.7096    9.4178     13.5852
15.6976    9.3849     13.4264
15.7057    9.3586     13.2436
15.7135    9.3097     13.091
15.7142    9.2563     12.917
15.7287    9.2147     12.7524
15.7246    9.1997     12.6005
15.7415    9.1788     12.4593
15.7755    9.1686     12.3615
15.8623    9.1453     12.2064
15.9656    9.103      12.102
16.1049    9.0744     11.9846
16.2564    9.0986     11.9211
16.4448    9.1341     11.8272
16.6611    9.2316     11.8587
16.7908    9.3317     11.9172
16.9215    9.4249     11.9493
17.0186    9.5161     12.038
17.1128    9.5681     12.109
17.1875    9.6588     12.173









































































































































































7.1692     5.4845     13.5144    OP
8.8615     7.2569     13.5231    BA
12.9489    11.8264    13.0804    ST
18.5762    17.9559    14.3765    IV
5.7334     10.1544    13.23      R_PG
6.3292     13.2818    12.1572    R_ZTI
12.4187    14.9604    14.9688    R_M3D
14.1985    17.0779    15.1716    R_M12
16.0764    18.87      15.3318    R_MP3
17.8082    19.6022    14.9965    R_PMI
12.0381    4.5282     13.5894    L_PG
15.2093    5.4883     12.6533    L_ZTI
15.9967    11.8028    15.2208    L_M3D
18.028     13.7801    15.4111    L_M12
19.675     15.8944    15.5205    L_MP3
20.4776    17.4163    15.2545    L_PMI
20.9147    18.9274    14.1487    O1
8.7732     11.3339    6.1845     O2
15.1271    5.0255     11.9786    O3
6.3156     2.748      11.0601    O4




















































































































































































10.3982    14.8271    12.1373    RZYGINF
10.099     14.8175    11.9805
9.9517     14.8222    11.904
9.6971     14.935     11.8115
9.4927     15.0689    11.8481
9.2441     14.9581    11.9492
9.1388     14.898     12.0032
8.9955     14.8436    12.0534
8.8282     14.7572    12.1088
8.7562     14.6743    12.1566
8.6296     14.519     12.2184
8.5016     14.4068    12.2622
8.3818     14.2819    12.2822
8.2259     14.2441    12.3
8.0627     14.0841    12.3298
7.9547     13.9854    12.3513
7.8113     13.8993    12.3594
7.6374     13.8241    12.3613
7.4451     13.7462    12.3878
7.2754     13.7269    12.3336
7.1407     13.6362    12.3235
6.8864     13.574     12.2867
6.7448     13.4507    12.2729
6.6161     13.3486    12.2515
6.5033     13.2826    12.2267
6.3329     13.2155    12.1986














































































































































































16.3173    9.5639     12.4108    LZYGINF
16.2918    9.3179     12.2552
16.3734    9.2137     12.2031
16.4339    8.9272     12.1638
16.4682    8.6794     12.195
16.4416    8.4847     12.2706
16.4272    8.1674     12.3636
16.3341    7.9101     12.457
16.2331    7.6959     12.5449
16.1346    7.516      12.5985
15.9954    7.3615     12.6654
15.893     7.2123     12.7049
15.7599    7.1186     12.7321
15.6631    7.0313     12.7627
15.5805    6.8389     12.7985
15.57      6.6064     12.8104
15.5866    6.4583     12.7837
15.5175    6.313      12.7928
15.4696    6.1295     12.7694
15.3771    5.9719     12.7491
15.3259    5.8437     12.7462
15.2632    5.6665     12.7068
15.2062    5.5573     12.6861
15.109     5.4158     12.6741
















































































































































































12.4511    14.9848    15.0049    R-ALV
12.5479    15.297     15.004
12.6878    15.61      14.9869
12.8578    15.8271    15.01
13.1786    16.1954    14.9822
13.3827    16.3616    15.0456
13.5865    16.5563    15.0408
13.7245    16.7371    15.0654
13.9603    16.9896    15.1017
14.188     17.1471    15.1257
14.4354    17.3356    15.1793
14.5913    17.5344    15.1867
14.7517    17.6974    15.1834
15.0844    17.8834    15.0981
15.2849    18.1146    15.1753
15.4934    18.3487    15.1989
15.6985    18.54      15.2817
15.7873    18.5995    15.3366
16.0428    18.8531    15.3226
16.1926    18.9618    15.3003




















































































































































































16.0333    11.8227    15.1965    L-ALV
16.3199    11.9579    15.2068
16.5221    12.0689    15.2227
16.7135    12.1896    15.1966
16.877     12.3602    15.2186
17.0751    12.5323    15.2222
17.1842    12.7108    15.198
17.2718    12.8201    15.2047
17.3914    12.9281    15.285
17.4662    13.0879    15.3038
17.6372    13.2492    15.207
17.7894    13.4204    15.3031
17.9219    13.6226    15.3195
17.9921    13.6943    15.3504
18.1998    13.9419    15.3897
18.3125    14.1286    15.3831
18.4068    14.2407    15.4177
18.6044    14.4166    15.3954
18.7223    14.6722    15.3036
18.8674    14.8738    15.4136
19.0208    15.0059    15.4353
19.1976    15.2089    15.478
19.3544    15.3465    15.4431
19.424     15.5003    15.4904
19.5124    15.6245    15.4934
19.6595    15.8341    15.4957
