AMNH       80773      Phu11stv
7.8262     1.5036     8.1591
7.8577     1.5431     8.3362
7.888      1.6292     8.4854
7.8583     1.7547     8.5617
7.8893     1.855      8.7049
7.8775     1.9634     8.7315
7.9228     2.0691     8.8481
7.8853     2.1443     8.9731
7.9098     2.2451     9.0735
7.9245     2.2832     9.1867
7.8921     2.4143     9.2907
7.8275     2.6359     9.3778
7.7629     2.7037     9.4959
7.6984     2.7861     9.6182
7.4941     2.9424     9.7439








































































































































5.9042     1.0873     6.4834     NASP-PR
5.778      0.9714     6.3749
5.7165     0.895      6.252
5.6619     0.7951     6.12
5.5895     0.738      5.9412
5.5461     0.7042     5.8275
5.5184     0.6863     5.6393
5.5252     0.6929     5.4631
5.5052     0.6728     5.3012
5.4936     0.6898     5.0593
5.4825     0.6823     4.9295
5.5363     0.6961     4.797




























































































































































































7.399      4.0498     10.1414    R-PM/MAX
7.2332     3.9472     9.9914
7.1308     3.8854     9.8531
6.9752     3.7716     9.7083
6.868      3.6934     9.5659
6.7809     3.6124     9.4567
6.6586     3.5297     9.3344
6.5175     3.4916     9.1974
6.3983     3.4358     9.1058
6.3028     3.3917     8.9801
6.1837     3.3547     8.8419
6.0885     3.2882     8.695
6.0113     3.2979     8.5899
5.9094     3.252      8.4644
5.832      3.2111     8.315
5.7798     3.2086     8.1868
5.6411     3.2154     8.0108
5.5864     3.1572     7.8208
5.5309     3.1452     7.6649
5.4648     3.1288     7.5452
5.3807     3.0925     7.4067
5.3269     3.0312     7.2864
5.2465     2.9848     7.1109
5.1392     2.9375     6.985
4.9503     2.9848     6.5335
4.8108     2.9448     6.386
4.7477     2.9419     6.2399
4.6998     2.9285     6.0178
4.7929     3.0235     5.763
4.8444     3.1899     5.6747
4.9077     3.1934     5.5164
4.9692     3.068      5.4565








































































































































































8.7282     3.1214     10.2591    L-PM/MAX
8.6869     3.0007     10.1138
8.6391     2.8778     10.0049
8.5665     2.7633     9.8821
8.5054     2.6773     9.7796
8.4851     2.5743     9.6488
8.4382     2.445      9.4815
8.4005     2.3548     9.3869
8.3628     2.2273     9.2274
8.3364     2.1089     9.0938
8.3226     1.9379     8.9597
8.2998     1.8703     8.8539
8.2758     1.7568     8.7508
8.278      1.6583     8.6362
8.2726     1.6228     8.5373
8.258      1.5163     8.3918
8.2112     1.469      8.2484
8.1772     1.3503     8.0998
8.1441     1.2581     7.963
8.1067     1.2205     7.809
8.0802     1.1023     7.5263
8.0703     1.017      7.3067
8.038      0.9258     7.1444
8.0348     0.859      7.0065
7.998      0.7628     6.8459
8.212      0.5966     5.6011
8.1448     0.6667     5.4697
7.9209     0.7207     5.4977
7.8582     0.7825     5.3855











































































































































































6.9842     6.7343     6.4513     ROSTRUM
6.9108     6.6585     6.6827
6.8892     6.63       6.8023
6.8584     6.5272     6.9881
6.8826     6.459      7.1098
6.9177     6.3922     7.2745
6.9539     6.2651     7.4452
6.9989     6.1697     7.6059
7.0093     6.0183     7.8118
7.0016     5.9169     8.0015
6.9917     5.8305     8.1475
6.9912     5.7746     8.3372
6.9746     5.6961     8.5673
6.9578     5.6764     8.702
6.9348     5.6488     8.8493
6.8723     5.6324     9.0487
6.7963     5.5969     9.233
6.6772     5.6461     9.3976
6.5597     5.6338     9.5187
6.4926     5.6243     9.7019
6.4522     5.5397     9.8434
6.4868     5.457      10.0607
6.515      5.3704     10.2033
6.6726     5.2871     10.2985
6.7567     5.1876     10.4347
6.9705     5.0756     10.5042
7.0961     4.9412     10.5083
7.2138     4.8141     10.4887
7.3723     4.7023     10.4668
7.5128     4.5722     10.4979
7.5972     4.4701     10.5006
7.6899     4.3197     10.5889
7.7676     4.2144     10.6664
7.8654     4.0709     10.7433
7.9537     3.9377     10.7749
8.0969     3.8585     10.8152
8.2192     3.7345     10.8364
8.3146     3.6415     10.7873
8.4795     3.571      10.7958
8.5524     3.4706     10.726
8.6836     3.3968     10.6355
8.7987     3.3136     10.5251
8.8653     3.2778     10.4746
8.9243     3.2472     10.4432
9.114      3.1429     10.3971
9.2673     3.067      10.3782
9.3601     2.9717     10.3236
9.5202     2.8788     10.3531
9.5859     2.8115     10.3303
9.691      2.7522     10.3275
9.7752     2.7711     10.3037
9.8565     2.6583     10.2845
10.0619    2.5126     10.204
10.1432    2.5012     10.1786
10.3586    2.4516     10.0208
10.4681    2.5081     9.8151
10.5338    2.6924     9.584
10.5863    2.8395     9.3364
10.4654    3.0567     9.143
10.4609    3.1595     8.9492
10.4647    3.2166     8.7713
10.4813    3.2377     8.5803
10.5329    3.2298     8.3381
10.5774    3.2859     8.1307
10.6484    3.3072     7.9494
10.7072    3.3268     7.7985
10.7909    3.3292     7.6152
10.8615    3.3079     7.444
10.9414    3.2796     7.3279
11.0093    3.251      7.1883
11.0524    3.224      7.0957
11.1376    3.1995     6.9419
11.166     3.1877     6.8324
11.2454    3.2071     6.6816
11.2644    3.2483     6.5021
11.2506    3.2448     6.3799
11.241     3.3106     6.2099



























































































































7.9933     10.2535    14.1742    SUPORB
8.0659     10.252     14.3332
8.1172     10.2197    14.5458
8.1952     10.1605    14.722
8.244      10.138     14.9146
8.3        10.1035    15.1148
8.3605     10.0072    15.2943
8.4065     9.847      15.4679
8.4781     9.7094     15.6205
8.5425     9.5649     15.7748
8.5841     9.3723     15.8965
8.6033     9.2053     15.9756
8.6473     9.0137     16.0658
8.7694     8.8603     16.1696
8.8554     8.6807     16.2434
8.9785     8.6213     16.3011
9.1238     8.4274     16.3882
9.4029     8.2627     16.4903
9.5187     8.1023     16.5412
9.6984     8.0484     16.5683
9.7981     7.7901     16.5894
9.8563     7.6444     16.5828
9.9156     7.4885     16.5633
9.9494     7.2794     16.5503
9.9981     7.0783     16.5237
10.0244    6.9519     16.4616
10.0833    6.751      16.3883
10.234     6.4851     16.312
10.2906    6.327      16.2499
10.3829    6.2058     16.21
10.5556    6.1129     16.2263
10.7573    6.0685     16.2747
10.9708    6.0871     16.3591
11.0858    6.0681     16.391
11.1967    6.0895     16.4145
11.3829    6.1671     16.4727
11.5555    6.0564     16.4886
11.6997    6.002      16.4912
11.8319    5.9665     16.4959
11.9941    5.8837     16.4781
12.1972    5.7736     16.4786
12.3631    5.7436     16.4659
12.6451    5.6271     16.4563
12.7638    5.5428     16.3375
12.8877    5.4468     16.2911
12.9654    5.3305     16.2356
13.1215    5.1022     16.1136
13.2481    4.9892     16.0224
13.371     4.9875     15.9583
13.492     4.9214     15.887
13.6735    4.9178     15.7892
13.832     4.8954     15.6772
14.0177    4.8319     15.5506
14.1351    4.8242     15.445
14.2703    4.8602     15.3197
14.3916    4.879      15.2266
14.4347    4.8498     15.1264
14.5702    4.7677     14.7141
14.6501    4.7294     14.5207
14.6817    4.7087     14.3587
14.7136    4.6721     14.1986











































































































































8.4547     7.4765     12.8474    RORBIT
8.3377     7.6658     12.8989
8.2381     7.797      12.9406
8.092      8.0192     12.996
8.0546     8.2537     13.0999
8.0605     8.3939     13.1663
8.016      8.5523     13.2389
8.0114     8.65       13.3285
7.9803     8.7885     13.4202
8.0099     8.8468     13.5204
8.0198     8.8982     13.5854
8.0273     8.9834     13.6969
8.0581     9.0588     13.8572
8.0811     9.0927     13.9898
8.114      9.1453     14.1665
8.1481     9.1287     14.3519
8.1594     9.0574     14.5367
8.1981     8.8541     14.8098
8.2062     8.6517     15.0201
8.2297     8.4606     15.1352
8.2029     8.1713     15.3662
8.3463     7.9874     15.3304
8.407      7.8212     15.3488
8.5186     7.6929     15.3049
8.6416     7.4993     15.2861
8.7989     7.4643     15.2132
8.9089     7.3251     15.2349
9.1311     7.1781     15.3092
9.2426     7.0725     15.3614
9.3489     6.9383     15.3429
9.4121     6.8108     15.3441
9.5075     6.7383     15.2683
9.6086     6.6423     15.1392
9.6897     6.5779     14.9427
9.725      6.5115     14.8212
9.733      6.6063     14.7026
9.7598     6.571      14.5346
9.7699     6.5487     14.4207
9.8015     6.5469     14.35
9.8191     6.4847     14.2362
9.8092     6.4132     14.1133































































































































































11.9778    4.526      12.7766    LORBIT
12.2024    4.5363     12.8124
12.3167    4.3562     12.8438
12.4806    4.3375     12.9113
12.6634    4.2594     12.9506
12.8562    4.2911     13.0518
13.0424    4.3755     13.163
13.1707    4.3634     13.2238
13.2936    4.3714     13.3396
13.3821    4.3974     13.4807
13.4818    4.3859     13.5695
13.5166    4.3996     13.6737
13.5604    4.3981     13.8234
13.593     4.408      13.9277
13.6099    4.4182     14.0194
13.5339    4.4336     14.1982
13.4904    4.3969     14.3169
13.3469    4.3879     14.5619
13.2338    4.4148     14.6824
13.1611    4.4013     14.7807
13.0175    4.4882     14.8734
12.8521    4.5215     14.9685
12.684     4.5174     15.0492
12.5759    4.5167     15.0853
12.4021    4.515      15.1386
12.2405    4.582      15.1644
12.0648    4.7135     15.158
11.9527    4.8255     15.1257
11.7846    4.9191     15.1213
11.4434    5.1619     15.2576
11.2897    5.2819     15.3131
11.1612    5.3269     15.3318
11.0488    5.3975     15.2887
10.7936    5.6493     14.8646
10.6938    5.6627     14.6225
10.6878    5.6857     14.5292
10.6602    5.7249     14.423
10.6183    5.7503     14.2399
10.6369    5.7477     14.1193
10.5862    5.7089     13.9711
10.6169    5.694      13.9295































































































































































7.9232     10.2041    14.0523    RTEMFOS
7.8318     10.1882    13.8957
7.7888     10.209     13.6196
7.6691     10.1374    13.4872
7.6365     10.116     13.1815
7.4843     10.0372    13.0119
7.4397     9.9602     12.8597
7.3986     9.9543     12.6678
7.3994     9.962      12.5166
7.4101     9.9292     12.3022
7.3066     9.8833     12.2005
7.2415     9.8241     11.9888
7.2304     9.7975     11.7287
7.1433     9.7658     11.5341
7.111      9.7258     11.3429
7.1329     9.7494     11.1455
7.0066     9.6629     11.0196
7.0422     9.8292     10.8415
7.0467     9.9563     10.6596
6.9972     10.0941    10.5247
7.0005     10.2083    10.4843
7.031      10.3937    10.4651
7.0791     10.5068    10.463
7.2118     10.756     10.5156
7.2573     10.8971    10.5302
7.3244     11.0221    10.5931














































































































































































9999       9999       9999       LTEMFOS







































































































































































































7.5373     3.0785     10.1251    OP
8.8468     4.5971     10.7795    BA
12.1601    8.4656     11.662     ST
16.0806    12.6589    13.3895    IV
5.969      7.6934     10.6113    R_PG
6.2454     10.2529    10.5593    R_ZTI
11.0009    10.1516    13.2313    R_M3D
12.3509    12.4659    13.8574    R_M12
14.2561    14.2055    14.5079    R_MP3
15.5765    14.8098    14.6601    R_PMI
12.3517    2.2311     10.3066    L_PG
9999       9999       9999       L_ZTI
14.5178    7.2391     12.9888    L_M3D
16.4789    9.0239     13.6366    L_M12
18.0595    11.0196    14.3905    L_MP3
18.3827    12.332     14.3128    L_PMI
18.1175    15.6197    14.7929    O1
13.9775    5.8705     4.3723     O2
5.8662     10.2649    10.0099    O3
8.2183     0.355      7.9727     O4




















































































































































































9.9486     11.7835    11.1169    RZYGINF
9.8386     11.7231    11.0874
9.688      11.663     11.0608
9.5672     11.6347    11.0006
9.4033     11.5659    10.9435
9.2769     11.6429    10.8824
9.0362     11.6054    10.865
8.8873     11.6043    10.8906
8.7302     11.5775    10.921
8.5236     11.5012    10.9979
8.3692     11.4406    11.0243
8.2911     11.3259    11.0501
8.1285     11.2743    11.0579
8.1115     11.1277    11.0256
7.9836     11.069     11.0551
7.8435     10.9305    11.0386
7.767      10.8421    10.9994
7.5629     10.764     10.9557
7.4579     10.785     10.9607
7.3202     10.7588    10.9628
7.1773     10.688     10.9728
7.0158     10.6255    10.9542
6.8626     10.515     10.9008
6.7427     10.4989    10.8431
6.6471     10.4312    10.8342
6.5788     10.3554    10.8127
6.4797     10.2666    10.7485
6.4408     10.244     10.7095
6.3417     10.2066    10.6513
6.2597     10.1247    10.5948










































































































































































9999       9999       9999       LZYGINF







































































































































































































10.949     10.0853    13.1663    R-ALV
10.9524    10.3704    13.2063
10.9729    10.6015    13.2266
11.0239    10.7999    13.2036
11.0976    11.0036    13.1796
11.2056    11.1655    13.2193
11.3303    11.266     13.3189
11.428     11.3788    13.3804
11.4897    11.552     13.3605
11.5972    11.7004    13.4531
11.6529    11.7738    13.4987
11.7532    11.8702    13.5497
11.8336    12.0074    13.5503
11.892     12.0847    13.633
11.9652    12.232     13.6188
12.2154    12.3858    13.6792
12.3906    12.5015    13.7175
12.4864    12.5874    13.8355
12.6291    12.7236    13.9464
12.7409    12.8899    14.0002
12.8076    12.9596    14.043
12.9809    13.0449    14.1889
13.1768    13.0644    14.1982
13.3553    13.2552    14.2307
13.463     13.3909    14.2378
13.5827    13.5011    14.3622
13.7021    13.6057    14.3965
13.8305    13.7617    14.4015
13.9585    13.8792    14.4529
14.0734    13.9842    14.4929
14.1817    14.1127    14.4572
14.3082    14.169     14.5281








































































































































































14.4735    7.2562     12.9728    L-ALV
14.7141    7.2256     12.9018
14.8625    7.2575     12.9608
15.0698    7.3217     12.9293
15.2481    7.4341     12.9578
15.371     7.5263     12.9967
15.5322    7.7339     13.0394
15.6211    7.8568     13.0478
15.7704    8.0285     13.1461
15.9044    8.1571     13.2005
16.0619    8.3053     13.253
16.1885    8.4218     13.2733
16.3494    8.537      13.3544
16.4258    8.6237     13.4359
16.5217    8.832      13.3861
16.5442    9.0686     13.5411
16.5996    9.1837     13.7269
16.7241    9.2716     13.7861
16.8054    9.3435     13.7999
16.939     9.4754     13.8307
17.0541    9.5979     13.8163
17.1541    9.7861     13.9132
17.3106    10.0564    13.9109
17.4806    10.2027    13.9499
17.6169    10.3129    13.985
17.772     10.4572    13.9876
17.8542    10.5731    14.0634
17.969     10.7164    14.151
18.0426    10.8598    14.2704
18.0811    10.9729    14.3261
18.0875    11.0356    14.3571
