TMP        AZ 993     Phu134sf
15.1522    -0.7406    6.6769
15.1662    -0.7926    6.5132
15.1725    -0.8273    6.3906
15.1635    -0.8728    6.2656
15.1734    -0.8971    6.1288
15.1931    -0.9065    6.0227
15.1903    -0.9107    5.8048





























































































































































































14.4777    5.1073     11.3499    R-PM/MAX
14.444     4.841      11.2087
14.4065    4.6226     11.0486
14.3173    4.4085     10.9036
14.2745    4.0774     10.7343
14.2033    3.9156     10.5965
14.175     3.7309     10.4765
14.1564    3.5785     10.3999
14.1661    3.37       10.31
13.8507    2.5958     9.6238
13.7531    2.4468     9.4075
13.6196    2.3514     9.221
13.5301    2.2664     9.0528
13.4324    2.1674     8.903
13.3871    2.0872     8.7653
13.3081    1.9528     8.6012
13.1849    1.7782     8.3431
13.1288    1.69       8.188
13.0327    1.5784     7.9939
12.9529    1.4994     7.821
12.8677    1.3336     7.563
12.8359    1.2043     7.3021
12.8384    1.1223     7.0431
12.7922    1.0833     6.7864
12.691     1.081      6.5197
12.7161    1.0437     6.3124
12.8445    0.9458     6.1891
13.0173    0.9183     6.1597












































































































































































15.8599    4.4699     10.9648    L-PM/MAX
15.9039    4.2298     10.8172
15.9656    3.978      10.6359
16.0782    3.6306     10.4511
16.1853    3.3542     10.3352
16.2687    3.1144     10.2207
16.3213    2.9101     10.1092
16.4194    2.6442     9.9015
16.4801    2.5211     9.7147
16.4949    2.3999     9.4675
16.657     2.2526     9.2398
16.7242    2.1824     9.1516
16.8426    2.0447     8.9396
16.8784    1.9035     8.8342
16.9367    1.6936     8.6045
16.9611    1.6327     8.529
17.0969    1.5791     8.3004
17.1634    1.4685     8.0485
17.1972    1.3856     7.7022
17.2504    1.5331     7.4023
17.2436    1.5092     7.1355
16.773     1.3663     6.5453


















































































































































































12.2531    5.3275     6.6134     ROSTRUM
12.2816    5.31       6.825
12.3542    5.2672     7.108
12.4833    5.2084     7.3781
12.6783    5.2271     7.6784
12.8877    5.2307     8.0291
12.9856    5.1579     8.226
13.071     5.1726     8.4713
13.068     5.12       8.6818
13.0431    5.1213     8.8825
12.9953    5.0775     9.1745
12.8942    5.0561     9.5176
12.8102    5.0509     9.7371
12.7047    4.9069     10.0662
12.597     4.8843     10.2158
12.5668    4.9455     10.4791
12.6492    4.803      10.7112
12.738     4.779      10.9472
12.9428    4.7421     11.1994
13.2317    4.675      11.283
13.5437    4.7101     11.185
13.8245    4.7511     11.0851
14.0571    4.7983     11.0135
14.2835    4.8355     11.0852
14.4321    4.8193     11.1597
14.5025    4.7915     11.158
14.586     4.7747     11.2933
14.7587    4.6904     11.3946
14.9466    4.7076     11.4974
15.2315    4.6656     11.5317
15.4753    4.6702     11.3787
15.8104    4.7867     11.2501
15.946     4.8813     11.2147
16.166     4.8654     11.1165
16.3474    4.8159     11.0893
16.5259    4.9011     11.1331
16.7675    4.8829     11.1726
16.9259    4.8909     11.235
17.1428    4.8779     11.239
17.2811    4.8449     11.2218
17.4083    4.8806     11.1277
17.6052    4.9894     10.8806
17.586     5.0545     10.5192
17.5678    5.0995     10.2686
17.4576    5.1398     9.941
17.402     5.0719     9.6785
17.406     5.179      9.2312
17.4097    5.2109     8.943
17.4758    5.2827     8.6471
17.5421    5.2931     8.4667
17.5996    5.3077     8.1959
17.6846    5.3687     8.0207
17.7789    5.3643     7.7668
17.8695    5.3686     7.5414
18.0078    5.3772     7.3217
18.074     5.3391     7.0653
18.0799    5.354      6.9406
18.0529    5.3709     6.811
18.0862    5.4223     6.7216
18.0852    5.4166     6.6691












































































































































10.3874    11.2539    14.1545    SUPORB
10.5148    11.4634    14.3435
10.5255    11.5202    14.5709
10.6034    11.5999    14.8229
10.6605    11.616     15.0772
10.8059    11.6684    15.3388
11.0083    11.622     15.6413
11.2547    11.6273    15.8432
11.5906    11.5749    16.0731
11.9109    11.4986    16.2599
12.2761    11.469     16.4653
12.5378    11.4459    16.6045
12.9275    11.5052    16.74
13.3335    11.6026    16.8567
13.7923    11.6141    16.9184
14.0053    11.5159    16.9363
14.3308    11.2797    16.9663
14.5754    11.04      16.968
14.7041    10.7768    16.9469
15.0879    10.4923    16.833
15.2713    10.6124    16.8148
15.5178    10.8672    16.8749
15.7913    11.0689    16.9113
16.0783    11.2194    16.9151
16.4242    11.2583    16.9095
16.8086    11.2582    16.8827
17.1434    11.1628    16.8306
17.453     11.0189    16.7365
17.6655    10.9937    16.6386
18.2153    11.0455    16.4508
18.6668    11.1927    16.2351
18.9587    11.2527    16.0399
19.2378    11.3475    15.7929
19.423     11.3515    15.5873
19.6763    11.3346    15.2557
19.7707    11.3914    15.0315
19.8521    11.4388    14.7051
19.8811    11.4202    14.5021
19.9586    11.4181    14.3344
20.0156    11.2523    14.1707
































































































































































13.1876    9.105      13.5891    RORBIT
12.716     9.1615     13.511
12.4022    9.2346     13.4808
12.1067    9.3538     13.5327
11.9208    9.5375     13.6244
11.7717    9.6924     13.771
11.6237    9.8339     13.9018
11.4958    10.0357    14.0658
11.4171    10.2206    14.2416
11.3535    10.4095    14.453
11.3135    10.5495    14.6701
11.3054    10.598     14.8454
11.3799    10.6127    15.142
11.5051    10.546     15.4477
11.6796    10.435     15.7094
11.7867    10.3911    15.8289
11.9367    10.3422    15.9628
12.0959    10.27      16.0896
12.3902    10.1698    16.128
12.5757    10.1222    16.1539
12.7643    10.0695    16.1794
13.0588    10.0276    16.0949
13.4212    10.005     16.0291
13.6332    10.0526    15.9831
13.8193    10.0459    16.0042
14.0986    9.997      16.055
14.3135    10.016     15.91
14.4203    9.9413     15.6841
14.5222    9.8639     15.4871
14.6018    9.7993     15.291
14.6527    9.7531     15.0945
14.7051    9.6126     15.0085
14.7162    9.5557     14.8921
14.7415    9.4866     14.7787






































































































































































17.1221    9.1162     13.5939    LORBIT
17.3453    9.1371     13.5602
17.613     9.168      13.5469
17.9614    9.1987     13.4252
18.1436    9.3187     13.4391
18.2507    9.4284     13.4859
18.4023    9.5546     13.56
18.5608    9.6894     13.6662
18.6673    9.7814     13.757
18.7865    9.9481     13.9176
18.9275    10.1008    14.0593
18.9232    10.2971    14.2684
18.9499    10.3741    14.3985
19.0646    10.4398    14.5916
19.0488    10.5106    14.7669
19.0499    10.4941    14.9434
18.9847    10.3873    15.2888
18.7798    10.3291    15.6384
18.5039    10.3237    15.7652
18.3136    10.2654    15.8707
18.0981    10.1413    15.9887
17.7803    9.9753     16.1643
17.4576    9.9177     16.1221
17.1899    9.9157     16.0006
16.909     9.9109     15.9526
16.6032    9.9426     15.9573
16.3389    9.9332     16.0879
16.0517    9.8657     16.1179
15.8483    9.7806     15.8573
15.7693    9.732      15.5947
15.7183    9.6842     15.3765
15.6559    9.6462     15.0596
15.6374    9.5674     14.8758
15.6428    9.518      14.7425
15.6875    9.4587     14.6594





































































































































































10.3457    11.0892    14.0591    RTEMFOS
10.3061    11.0635    13.8844
10.2576    10.9471    13.6993
10.244     10.8697    13.5727
10.2203    10.7749    13.4315
10.2186    10.698     13.2352
10.2149    10.5655    13.091
10.1952    10.4396    12.9406
10.2246    10.3339    12.7606
10.2196    10.1584    12.6044
10.2157    10.0703    12.5166
10.2392    9.9447     12.3228
10.2383    9.7963     12.1825
10.2255    9.6605     12.0469
10.1973    9.4845     11.8636
10.1578    9.3283     11.6555
10.1404    9.2551     11.5618
10.1337    9.1315     11.428
10.0621    9.088      11.2561
10.0411    9.0744     11.1671
9.9927     9.1234     11.0095
9.8949     9.1285     10.8533
9.8297     9.2705     10.8132
9.669      9.5343     10.7755
9.5762     9.8539     10.7335
9.5579     10.169     10.6939
9.5452     10.3465    10.6923
9.55       10.5314    10.687
9.5397     10.6365    10.7019
9.4913     10.77      10.7104










































































































































































19.9772    11.3469    14.0151    LTEMFOS
20.0602    11.1165    13.8548
20.0837    11.0044    13.5753
20.0742    10.9369    13.47
20.081     10.7763    13.2379
20.0996    10.5031    13.0809
20.1123    10.3784    12.9299
20.1027    10.2734    12.7149
20.0448    10.2054    12.4399
20.1243    10.0374    12.3726
20.1277    9.9291     12.2839
20.1101    9.7894     12.1421
20.1093    9.6891     11.9117
20.1284    9.5036     11.8298
20.1097    9.3674     11.6839
20.1732    9.3001     11.515
20.2467    9.2334     11.3723
20.332     9.188      11.104
20.4218    9.4532     10.9344
20.5211    9.6776     10.8357
20.5853    9.8269     10.8024
20.6412    10.0318    10.7615
20.698     10.2129    10.7012
20.6694    10.348     10.6935
20.6501    10.4907    10.6756
20.6732    10.6507    10.6418
20.7069    10.6936    10.649













































































































































































14.8119    6.0847     13.8417    OP
14.7953    8.3051     13.3188    BA
14.8946    13.8201    12.1348    ST
15.0725    21.1425    12.0213    IV
10.2461    8.4721     12.9982    R_PG
8.9238     10.8475    11.2482    R_ZTI
12.3108    15.2325    13.5277    R_M3D
12.0994    18.1077    13.1219    R_M12
12.3398    20.9723    13.05      R_MP3
13.2601    22.4056    12.5858    R_PMI
19.2624    8.3272     13.1814    L_PG
20.6877    10.6273    11.5771    L_ZTI
17.5556    15.2289    13.4827    L_M3D
17.8209    17.9061    13.1068    L_M12
17.3477    20.6854    12.254     L_MP3
16.8346    21.788     12.0685    L_PMI
13.294     23.7386    12.0709    O1
18.5787    9.5548     5.4494     O2
8.7505     10.5967    10.4841    O3
15.2599    2.3225     11.5398    O4




















































































































































































10.5909    14.6182    10.7799    RZYGINF
10.4144    14.3723    10.754
10.315     14.0802    10.7801
10.1097    13.8169    10.7872
9.9712     13.4834    10.9016
9.8555     13.2938    10.9837
9.7008     13.107     11.1001
9.6138     12.8731    11.2389
9.5217     12.4725    11.4227
9.447      12.1852    11.4662
9.2788     11.922     11.5302
9.1743     11.685     11.4733
9.1757     11.4414    11.4229
9.1472     11.122     11.4103
9.0608     10.8868    11.3883
8.9768     10.7577    11.3401
8.9177     10.7932    11.273























































































































































































19.3724    14.0321    10.8395    LZYGINF
19.4779    13.818     10.8152
19.6816    13.4658    10.8594
19.818     13.2447    10.9804
19.9369    12.8877    11.1819
19.9854    12.7494    11.2896
20.1219    12.4227    11.4875
20.106     12.2238    11.5664
20.1948    11.9617    11.6421
20.2008    11.6854    11.7004
20.1855    11.5037    11.6988
20.1593    11.2493    11.6589
20.2439    10.9968    11.6772
20.3438    10.8257    11.6804
20.4587    10.7085    11.6744
20.6141    10.6828    11.6226
20.6874    10.6351    11.6019























































































































































































12.2667    15.2569    13.5038    R-ALV
12.1534    15.5275    13.4692
12.0329    15.8493    13.372
11.9838    16.0698    13.3175
11.9666    16.2671    13.2657
11.9747    16.6645    13.2267
11.9557    16.9447    13.2761
11.9025    17.3155    13.2126
11.9301    17.614     13.1572
11.9861    17.8528    13.0906
12.058     18.1553    13.0476
12.0594    18.3792    13.0284
12.0968    18.561     13.0928
12.083     18.7904    13.0714
12.1863    19.1049    12.9849
12.2751    19.458     13.04
12.3       19.7398    13.0728
12.2763    19.9913    13.0527
12.2334    20.2878    13.0566
12.2632    20.4728    13.0679
12.2819    20.6894    13.0112
12.34      20.8283    13.0076
12.3074    20.9919    13.0211

















































































































































































17.4374    15.2106    13.526     L-ALV
17.6831    15.5488    13.3911
17.8019    15.8203    13.3432
17.8546    16.1381    13.2018
17.8409    16.5059    13.1757
17.8842    16.6946    13.097
17.9159    17.0175    13.0847
17.9528    17.3053    13.0138
17.9571    17.6226    12.995
17.8487    18.0092    12.913
17.8049    18.2215    12.8861
17.7613    18.5086    12.8504
17.7314    18.6913    12.9364
17.7672    18.9637    12.8385
17.7297    19.274     12.7461
17.7161    19.557     12.7561
17.7192    19.771     12.6913
17.675     19.995     12.5624
17.6207    20.1905    12.4647
17.519     20.4613    12.2826
