AMNH       81811      phu3ms9.xls
8.3018     9.3719     -2.6808
8.2963     9.3427     -2.5001
8.308      9.3629     -2.2643
8.3083     9.3815     -2.0764
8.3204     9.3995     -1.9217
8.3233     9.4328     -1.8156
8.3975     9.4585     -1.678
8.4401     9.4962     -1.6223





























































































































































































11.6713    11.3315    -8.2809    R-PM/MAX
11.528     11.1178    -8.0171
11.4565    10.9405    -7.787
11.3214    10.6812    -7.5442
11.1773    10.496     -7.3627
11.0557    10.2425    -7.2424
11.079     9.9569     -6.9977
11.0262    9.7628     -6.6612
11.0149    9.6273     -6.2779
11.0269    9.5425     -5.9252
10.9621    9.4622     -5.5441
10.9088    9.3323     -5.3145
11.0323    9.1731     -4.9619
11.103     9.0476     -4.7287
11.1391    8.8524     -4.358
11.1911    8.7445     -4.1013
11.1415    8.7454     -3.7706
11.2383    8.7281     -3.505
11.3298    8.7428     -3.2804
11.4335    8.8252     -3.0063
11.4714    8.8828     -2.9119



















































































































































































10.6059    12.66      -8.3362    L-PM/MAX
10.5027    12.6411    -8.1891
10.35      12.6135    -7.9973
10.172     12.5909    -7.7923
9.9516     12.5725    -7.5914
9.8285     12.5111    -7.3721
9.6637     12.4489    -7.1969
9.4534     12.4274    -7.0175
9.1332     12.3925    -6.7923
8.9517     12.3282    -6.6004
8.8083     12.2875    -6.3693
8.6783     12.2846    -5.8652
8.6339     12.268     -5.6398
8.4688     12.2588    -5.1838
8.3483     12.4692    -4.8437
8.4194     12.2661    -5.1072
8.2865     12.256     -4.824
8.2377     12.2546    -4.6048
8.1425     12.3359    -4.4679
8.0735     12.37      -4.2461
8.0359     12.4502    -3.9918
8.0422     12.4646    -3.7741
8.0233     12.4536    -3.5229
8.0329     12.4459    -3.3257
8.104      12.5383    -3.1019
8.1827     12.4925    -2.8807
8.2539     12.5167    -2.8059













































































































































































14.7977    11.1938    -4.6955    ROSTRUM
14.749     11.1167    -4.9707
14.624     11.0061    -5.1575
14.5091    10.9596    -5.4447
14.3945    10.939     -5.6322
14.1499    10.968     -5.9236
14.0249    10.9687    -6.0803
13.9007    10.9782    -6.2138
13.7819    10.9619    -6.4158
13.6094    10.9112    -6.662
13.5186    10.8776    -6.9352
13.437     10.8431    -7.0691
13.3686    10.7702    -7.2472
13.3124    10.6419    -7.4603
13.3058    10.4304    -7.6261
13.2601    10.2957    -7.7714
13.1852    10.243     -8.0494
13.0247    10.255     -8.2506
12.9098    10.3123    -8.3412
12.7763    10.3511    -8.4534
12.5573    10.475     -8.5562
12.3995    10.6134    -8.5753
12.2363    10.7765    -8.5304
12.1105    10.924     -8.4509
12.0997    11.0543    -8.4602
11.959     11.0428    -8.3864
11.8818    11.2107    -8.348
11.702     11.301     -8.3594
11.413     11.5026    -8.5885
11.1883    11.7155    -8.5924
11.0386    11.8487    -8.5912
10.8546    12.0243    -8.5382
10.7233    12.1743    -8.5248
10.5903    12.3655    -8.4283
10.5355    12.4982    -8.3723
10.5237    12.706     -8.163
10.4635    12.7446    -8.1527
10.4       12.8314    -8.15
10.2825    12.9745    -8.0825
10.1921    13.0477    -8.096
10.0203    13.1573    -8.1935
9.8592     13.2538    -8.2065
9.6921     13.3815    -8.2155
9.5657     13.5404    -8.2043
9.4655     13.7288    -8.0795
9.4101     13.9497    -7.917
9.4189     14.2199    -7.7601
9.4953     14.1979    -7.558
9.7627     14.3033    -7.2655
10.0033    14.3171    -7.0094
10.1759    14.3628    -6.797
10.3348    14.5236    -6.5041
10.4484    14.6345    -6.2356
10.4839    14.7522    -5.9898
10.575     14.9652    -5.7071
10.6304    15.1234    -5.4578
10.6829    15.2213    -5.2434
10.7712    15.3456    -5.0131
10.8749    15.385     -4.7825
10.9895    15.4167    -4.6206
11.0162    15.4513    -4.4988
11.1124    15.4451    -4.4094
11.1968    15.3835    -4.2991









































































































































18.2228    11.8545    -13.9746   SUPORB
18.2079    11.88      -14.1368
18.1804    11.8994    -14.3017
18.1659    11.8967    -14.4909
18.0732    11.9064    -14.6989
18.0201    11.978     -14.9213
17.9671    12.068     -15.0887
17.8878    12.1746    -15.3575
17.7578    12.262     -15.5536
17.5511    12.3878    -15.7335
17.4079    12.4973    -15.8537
17.2597    12.5738    -15.9559
17.0752    12.652     -16.0662
16.8867    12.7025    -16.1324
16.6634    12.7954    -16.2333
16.4777    12.9082    -16.2852
16.2704    12.9742    -16.3278
16.0136    13.0804    -16.364
15.7774    13.2781    -16.4369
15.695     13.4721    -16.4876
15.6217    13.7063    -16.5671
15.4673    13.9127    -16.5975
15.3553    14.008     -16.5982
15.1057    14.1889    -16.5704
14.8571    14.3271    -16.5368
14.6178    14.4385    -16.4321
14.362     14.4852    -16.2975
14.1376    14.4299    -16.1675
13.8862    14.4698    -15.9424
13.7222    14.5741    -15.8695
13.6104    14.7407    -15.95
13.6112    14.8583    -16.0671
13.6146    15.0902    -16.2027
13.6138    15.3271    -16.2934
13.6253    15.5617    -16.3801
13.6448    15.8436    -16.4614
13.5593    16.1797    -16.5065
13.4574    16.3787    -16.4959
13.2031    16.6081    -16.4192
13.0435    16.81      -16.3237
12.9697    17.0107    -16.2668
12.9141    17.1941    -16.2256
12.8333    17.181     -16.2043
12.7573    17.3796    -16.157
12.6749    17.7004    -16.0074
12.6412    17.9133    -15.9252
12.5552    18.2228    -15.7927
12.5495    18.4429    -15.6806
12.5017    18.6548    -15.5377
12.449     18.8197    -15.4213
12.4242    19.0367    -15.1469
12.4204    19.2435    -14.82
12.3606    19.3253    -14.5422
12.3432    19.4157    -14.3751
12.2939    19.4308    -14.1739
12.2974    19.4459    -13.9493
12.2977    19.4774    -13.8319
12.2864    19.4832    -13.7248
12.2846    19.5059    -13.6546













































































































































15.4426    12.9733    -12.6214   RORBIT
15.6028    12.8866    -12.6717
15.7354    12.6966    -12.7524
15.9764    12.611     -12.8741
16.2279    12.4319    -13.0728
16.4244    12.4344    -13.1923
16.6012    12.3842    -13.3476
16.8361    12.3253    -13.6051
16.9405    12.2722    -13.7744
17.004     12.2877    -14.0494
17.0021    12.2121    -14.3384
16.9644    12.1655    -14.477
16.8144    12.1363    -14.6846
16.686     12.137     -14.8454
16.4887    12.1517    -15.0129
16.2792    12.2873    -15.112
16.0981    12.3283    -15.2225
15.8084    12.5145    -15.2744
15.648     12.6221    -15.2629
15.3595    12.8111    -15.1918
15.1707    12.884     -15.2195
14.9881    13.023     -15.1958
14.8226    13.1361    -15.1842
14.702     13.2834    -15.2275
14.5731    13.4638    -15.2161
14.4404    13.6281    -15.1236
14.3224    13.8648    -14.9796
14.2876    13.9805    -14.8694
14.284     14.0804    -14.6529
14.2281    14.1429    -14.442
14.2535    14.2647    -14.104
14.2565    14.2999    -13.9821
14.3077    14.3308    -13.6609
14.2613    14.3005    -13.5804
14.2785    14.2834    -13.4809





































































































































































12.4996    16.6512    -12.4965   LORBIT
12.425     16.8605    -12.5687
12.3814    17.083     -12.6559
12.3092    17.3505    -12.7753
12.2575    17.7187    -12.9457
12.3128    18.0406    -13.2549
12.3488    18.2281    -13.6534
12.3125    18.2646    -14.0832
12.2611    18.0424    -14.4887
12.2135    17.793     -14.7817
12.1575    17.4252    -15.0079
12.1412    17.1279    -15.068
12.2165    16.8107    -15.0552
12.3256    16.4994    -15.0295
12.4791    16.2185    -14.9835
12.7436    15.9088    -14.869
12.9656    15.6607    -14.9031
13.186     15.453     -14.9206
13.4488    15.3338    -14.6735
13.5054    15.2798    -14.5152
13.5934    15.2153    -14.3126
13.6308    15.1562    -14.082
13.657     15.1374    -13.8322
13.6376    15.1583    -13.6428
13.6429    15.0869    -13.6358















































































































































































18.2103    11.8968    -14.2134   RTEMFOS
18.2445    11.8925    -14.0779
18.287     11.7895    -13.7928
18.3489    11.7791    -13.5692
18.3705    11.7392    -13.3205
18.3018    11.6929    -13.0709
18.268     11.6352    -12.7406
18.2371    11.6006    -12.5166
18.1651    11.5514    -12.1554
18.1089    11.491     -11.9078
18.0958    11.4041    -11.5132
18.1048    11.2978    -11.2623
18.2098    11.2375    -10.9462
18.3531    11.2687    -10.7914
18.7185    11.1844    -10.6325
19.1072    11.2292    -10.5561
19.2516    11.411     -10.6083
19.5706    11.466     -10.6596
19.8353    11.4239    -10.6027
19.7286    11.5937    -10.7217




















































































































































































12.2546    19.5052    -13.6505   LTEMFOS
12.2537    19.5607    -13.4541
12.2174    19.5474    -13.2025
12.2078    19.5588    -12.8924
12.0998    19.4502    -12.7393
12.095     19.4908    -12.4068
12.011     19.4383    -12.1227
11.9673    19.3872    -11.8081
11.8431    19.3039    -11.5738
11.8165    19.3218    -11.3242
11.7358    19.3269    -11.0494
11.7583    19.4503    -10.5789
11.8872    19.7523    -10.2832
12.0112    20.0229    -10.2254
12.1079    20.273     -10.2156
12.2442    20.5229    -10.2513
12.36      20.6858    -10.2953
12.3924    20.7433    -10.3117






















































































































































































10.1486    12.0555    -11.928    OP
12.0834    13.7352    -11.6188   BA
16.5956    17.5489    -9.7831    ST
22.9647    22.7653    -9.0217    IV
15.6053    10.4623    -11.5243   R_PG
18.3327    10.8425    -9.842     R_ZTI
19.9928    16.9495    -11.1508   R_M3D
22.3151    18.6956    -10.7102   R_M12
24.2627    20.6036    -10.1628   R_MP3
25.5081    21.4997    -9.6777    R_PMI
9.5335     17.5418    -11.4105   L_PG
10.1701    20.3153    -9.4299    L_ZTI
16.581     21.0669    -10.9473   L_M3D
18.7536    22.9606    -10.4573   L_M12
21.0628    24.4829    -9.9442    L_MP3
22.4048    25.3739    -9.0881    L_PMI
25.8755    25.4514    -9.4651    O1
13.0852    20.6966    -6.4971    O2
8.7565     18.5585    -10.1463   O3
7.0635     12.0463    -8.8603    O4




















































































































































































18.436     10.7411    -9.7758    RZYGINF
18.5334    10.889     -9.8294
18.6588    11.0224    -9.8249
18.8349    11.2761    -9.8375
18.8786    11.4513    -9.7859
18.9325    11.8518    -9.646
19.0236    12.1146    -9.5191
19.214     12.4106    -9.3708
19.3691    12.6131    -9.2599
19.4883    12.7916    -9.1258
19.6037    12.9944    -8.994
19.7224    13.144     -8.8665
19.8338    13.3526    -8.7183
19.8924    13.4946    -8.6281
20.0339    13.7716    -8.4986
20.0617    14.084     -8.4012
20.0525    14.3741    -8.4503
20.0744    14.6357    -8.5519
20.1985    14.8245    -8.6289
20.2352    14.9641    -8.7015
20.2927    15.0652    -8.7592



















































































































































































10.219     20.1704    -9.5282    LZYGINF
10.3494    20.2348    -9.5704
10.6636    20.4261    -9.5515
10.9234    20.545     -9.5486
11.2148    20.7077    -9.5238
11.4771    20.7281    -9.5136
11.7607    20.8105    -9.3708
11.9633    20.8517    -9.3111
12.1848    20.908     -9.2123
12.4506    20.9859    -9.0812
12.6981    21.0927    -8.9115
12.9134    21.1669    -8.7456
13.1715    21.2434    -8.5412
13.3617    21.2703    -8.4446
13.6322    21.2657    -8.3571
13.9222    21.2968    -8.2883
14.1424    21.3036    -8.3363
14.2455    21.2889    -8.4084
14.3746    21.2982    -8.5503
14.5604    21.3603    -8.5446
14.6664    21.3911    -8.6068
14.6918    21.3763    -8.6316


















































































































































































20.0958    16.9179    -11.1339   R-ALV
20.2293    16.9228    -11.086
20.5       16.9932    -11.029
20.6822    17.058     -10.9615
20.8942    17.1299    -10.9328
21.0942    17.2417    -10.8329
21.2458    17.4169    -10.8071
21.5       17.6853    -10.7659
21.7155    17.8537    -10.7311
21.9418    18.042     -10.7246
22.1126    18.1744    -10.7091
22.2585    18.3501    -10.6787
22.351     18.5124    -10.6402
22.4453    18.6955    -10.6047
22.5159    18.7697    -10.6053
22.6752    18.9472    -10.564
22.7467    19.0045    -10.5402
22.8782    19.0903    -10.5322
22.8983    19.0987    -10.4937
23.0829    19.327     -10.4751
23.1947    19.5975    -10.439
23.2982    19.638     -10.3831
23.4642    19.7607    -10.3817
23.6464    19.9373    -10.3974
23.8247    20.1021    -10.3169
23.9942    20.2371    -10.2662
24.1553    20.4298    -10.1758
24.3141    20.5925    -10.1101
24.3539    20.6275    -10.1087











































































































































































16.5765    20.9203    -10.9676   L-ALV
16.6045    21.1605    -10.8801
16.7651    21.4808    -10.8531
17.0977    21.9002    -10.71
17.5284    22.1822    -10.6241
17.8711    22.4222    -10.5984
18.2128    22.722     -10.5561
18.5527    22.8511    -10.558
18.8959    23.0353    -10.4118
19.2178    23.3231    -10.3199
19.29      23.3153    -10.3374
19.6263    23.4784    -10.2569
19.922     23.5731    -10.2529
20.1586    23.7966    -10.1752
20.4347    24.0541    -10.1373
20.6553    24.1888    -10.1382
20.8384    24.3351    -10.0509
21.1335    24.5115    -9.9441
21.2048    24.573     -9.9337
