LSZT       R13        Phu182sf























0.7847     0.9724     6.0093     NASP-PR
0.816      0.8813     5.8988
0.8191     0.7812     5.7279
0.8085     0.6798     5.5639
0.7639     0.6412     5.3644
0.7739     0.618      5.1597
0.7896     0.6121     4.9765
0.8494     0.6237     4.8288
































































































































































































-0.2725    5.4544     9.8383     R-PM/MAX
-0.3415    5.2212     9.6969
-0.4143    5.0365     9.549
-0.4849    4.7672     9.3808
-0.5266    4.5934     9.2935
-0.592     4.4345     9.1684
-0.6614    4.301      9.0095
-0.7978    4.1979     8.7771
-0.797     3.9138     8.5519
-0.8507    3.5918     8.2937
-0.8701    3.2884     7.8934
-0.9314    3.0221     7.5513
-1.0273    2.841      7.2693
-1.1297    2.5983     6.9488
-1.1933    2.4552     6.702
-1.2218    2.444      6.6198
-1.2729    2.3522     6.3893
-1.3945    2.2154     6.2177
-1.4451    2.0842     5.9976
-1.4139    2.016      5.747
-1.3491    2.0634     5.4197
-1.2799    2.0308     5.2735
-1.2559    2.0167     5.1442
-1.2184    2.041      5.0727
















































































































































































1.2808     5.8165     10.136     L-PM/MAX
1.3352     5.5617     9.9169
1.3891     5.3718     9.7878
1.4416     5.2422     9.6885
1.5101     5.0337     9.5457
1.584      4.8727     9.4055
1.6589     4.6734     9.3033
1.698      4.4946     9.1477
1.9587     4.2984     9.0254
1.9999     4.2126     8.8458
2.0121     4.0441     8.705
2.0768     3.7775     8.4528
2.1111     3.6159     8.2696
2.1646     3.3331     7.8856
2.268      3.1642     7.6562
2.3249     3.0806     7.4986
2.4363     2.911      7.2599
2.52       2.7769     7.0058
2.6705     2.6541     6.6871
2.7374     2.5949     6.5392
2.8764     2.5115     6.3458
2.9722     2.4238     6.1933
3.0601     2.3728     6.0634
3.0437     2.2894     5.8856
3.0689     2.2841     5.7013
3.0439     2.2677     5.5358
2.9836     2.3507     5.2572













































































































































































-2.3494    6.7712     5.7717     ROSTRUM
-2.298     6.7435     6.0433
-2.173     6.6725     6.3248
-1.9992    6.6243     6.5286
-1.8346    6.5178     6.6677
-1.728     6.5271     6.8237
-1.6018    6.4829     7.0558
-1.4767    6.409      7.3035
-1.4339    6.3315     7.6397
-1.4213    6.3022     7.8654
-1.4191    6.2352     8.0329
-1.4219    6.1751     8.2393
-1.3908    6.1139     8.5103
-1.4278    6.0798     8.7225
-1.4621    5.9455     8.9854
-1.5207    5.8881     9.2867
-1.5739    5.8264     9.4063
-1.6496    5.8064     9.6012
-1.7011    5.7015     9.8026
-1.6544    5.6755     9.9912
-1.5346    5.6326     10.0832
-1.2647    5.6427     10.2098
-1.048     5.7319     10.2027
-0.8454    5.7024     10.1422
-0.678     5.7438     10.1375
-0.5283    5.8011     10.1226
-0.3744    5.8307     10.0951
-0.2415    5.8232     10.058
-0.0331    5.707      10.3426
0.1149     5.6524     10.4562
0.3698     5.5822     10.5545
0.6279     5.6623     10.5693
0.8432     5.715      10.5602
1.0423     5.7503     10.4497
1.1773     5.8214     10.3435
1.268      5.876      10.2717
1.3773     5.9179     10.255
1.5708     5.896      10.2251
1.7799     5.8301     10.2423
1.9362     5.8295     10.3096
2.1981     5.8098     10.3512
2.4127     5.8063     10.2854
2.5987     5.772      10.1581
2.7465     5.8094     10.0254
2.8092     5.8678     9.9043
2.6933     5.9325     9.7501
2.5796     6.018      9.5835
2.4518     6.1349     9.4046
2.4312     6.1842     9.2179
2.441      6.3032     8.9907
2.4644     6.3302     8.7633
2.4376     6.3286     8.5513
2.4723     6.3634     8.2196
2.4706     6.4597     7.9559
2.4702     6.5744     7.7295
2.4498     6.5864     7.4642
2.4844     6.6712     7.2174
2.5763     6.766      6.9713
2.6944     6.8377     6.8232
2.8932     6.9387     6.6725
3.0989     6.9243     6.5993
3.2074     6.8946     6.5459
3.3524     6.8757     6.466
3.4509     6.8696     6.3192
3.4813     6.9023     6.1317
3.4882     6.9492     6.0144
3.4797     6.9917     5.9037
3.476      7.0005     5.7129




































































































































-4.3063    11.3233    13.7015    SUPORB
-4.2255    11.4401    13.9907
-4.1344    11.432     14.2499
-4.0594    11.3867    14.468
-3.9981    11.3559    14.6582
-3.8957    11.2344    14.9421
-3.7565    11.1128    15.2418
-3.5724    10.9697    15.4992
-3.3935    10.8561    15.6779
-3.259     10.7272    15.7869
-3.089     10.6083    15.8899
-2.7528    10.6178    16.0101
-2.4348    10.5038    16.1213
-2.2574    10.5425    16.1969
-1.8492    10.5306    16.3611
-1.5291    10.5614    16.4632
-1.3172    10.58      16.5296
-0.9782    10.628     16.6075
-0.737     10.6552    16.6142
-0.4176    10.5641    16.5524
-0.2452    10.3477    16.4311
-0.0186    10.2307    16.2954
0.2414     10.2362    16.2333
0.5161     10.2534    16.2584
0.6993     10.282     16.3191
0.786      10.44      16.4669
0.9158     10.565     16.5688
1.1366     10.6662    16.6863
1.3767     10.777     16.7271
1.7849     10.858     16.7041
1.9856     10.8021    16.6746
2.2206     10.799     16.5907
2.501      10.8872    16.5088
2.8156     10.7859    16.3581
3.1264     10.7727    16.225
3.4509     10.9211    16.1355
3.6537     11.0567    16.0442
3.8415     11.2101    15.939
4.0779     11.4392    15.7097
4.2001     11.5989    15.5281
4.3696     11.6442    15.278
4.4546     11.6975    15.0642
4.5354     11.7855    14.8589
4.6174     11.8375    14.6372
4.6872     11.8393    14.4492
4.765      11.9254    14.1805
4.832      11.8859    14.0384

























































































































































-1.8539    9.7498     12.9278    RORBIT
-2.1965    9.8564     12.9518
-2.4516    9.9907     13.0015
-2.6462    10.0592    13.0249
-2.7756    10.1396    13.0629
-3.0549    10.324     13.2497
-3.0951    10.4042    13.3066
-3.1844    10.508     13.3855
-3.2389    10.5773    13.4902
-3.2992    10.6337    13.5863
-3.392     10.7141    13.7313
-3.4691    10.7982    14.0089
-3.4872    10.7933    14.1967
-3.421     10.6958    14.4531
-3.318     10.5335    14.7327
-3.1349    10.3675    14.9939
-2.8583    10.1742    15.1465
-2.5627    10.0695    15.2171
-2.3458    9.973      15.28
-2.1299    9.9981     15.2551
-1.875     10.0164    15.2433
-1.7123    9.9361     15.2306
-1.2832    9.897      15.3791
-0.9807    9.8869     15.4521
-0.5891    9.9541     15.3048
-0.3221    9.9308     15.1142
-0.1703    9.8975     14.7851
-0.0458    9.8627     14.5315
0.025      9.8295     14.3343
-0.001     9.8215     14.2435
0.0037     9.7634     14.0672









































































































































































2.4588     9.8578     12.9459    LORBIT
2.6817     9.8462     12.8569
2.909      9.8642     12.7757
3.078      9.9561     12.7633
3.2507     10.0589    12.7609
3.4466     10.2764    12.8273
3.5658     10.4281    12.9114
3.6423     10.6423    13.0421
3.7508     10.8296    13.1877
3.9182     10.9692    13.3681
4.0061     11.0988    13.5326
4.124      11.2123    13.778
4.0956     11.311     14.1004
4.2132     11.2926    14.3753
4.0995     11.1839    14.732
4.0157     10.9939    14.9409
3.7612     10.7662    15.2053
3.6371     10.5806    15.3063
3.3664     10.3562    15.4072
3.1371     10.2457    15.4569
2.9195     10.1785    15.472
2.697      10.1337    15.4336
2.5209     10.0736    15.4512
2.3022     10.0916    15.402
1.9572     10.066     15.5088
1.7889     10.0917    15.5293
1.4824     10.1277    15.4065
1.1254     10.1229    15.0979
1.0511     10.1012    14.7684
0.9627     10.0613    14.4308
0.9745     10.0192    14.2523
0.9593     9.9219     14.1377
1.0134     9.8864     13.9892







































































































































































-4.3038    11.2938    13.6712    RTEMFOS
-4.3347    11.1925    13.4814
-4.3517    11.1506    13.2639
-4.3556    11.0582    13.0551
-4.3475    10.9405    12.8163
-4.3514    10.8387    12.5749
-4.329     10.7062    12.2514
-4.3168    10.6113    12.0138
-4.3182    10.5248    11.7114
-4.3227    10.3931    11.3883
-4.3686    10.3082    11.0679
-4.3802    10.2555    10.8688
-4.4634    10.1779    10.6237
-4.544     10.2759    10.3593
-4.7533    10.3465    10.1447
-4.8421    10.5663    10.0781
-4.8847    10.7429    10.0505
-5.0298    11.0727    10.0683
-4.9802    11.1751    10.1086
-5.0479    11.3762    10.1672




















































































































































































4.7335     11.8724    14.0563    LTEMFOS
4.7771     11.779     13.8271
4.8025     11.7132    13.692
4.8634     11.6233    13.4985
4.9097     11.4978    13.3922
4.9071     11.464     13.1861
4.9145     11.399     12.976
4.9448     11.3229    12.7644
4.9413     11.2485    12.5714
4.9222     11.1639    12.3839
4.9138     11.0786    12.1862
4.9633     10.9294    11.9192
4.9822     10.8634    11.7579
5.0293     10.7687    11.5621
5.0476     10.7167    11.3526
5.0516     10.6806    11.2431
5.1132     10.6368    10.9736
5.1878     10.597     10.783
5.2436     10.7197    10.5314
5.4078     10.7345    10.4337
5.491      10.9037    10.3557
5.507      11.0902    10.3447
5.5904     11.3053    10.3712
5.6035     11.5421    10.4167
5.573      11.6749    10.4304
5.6921     11.8898    10.4903














































































































































































0.4505     4.7389     12.8267    OP
0.5075     6.973      12.7842    BA
0.3638     13.1079    13.091     ST
0.2467     20.9582    14.2996    IV
-4.017     7.3887     12.4993    R_PG
-5.4156    10.393     11.8924    R_ZTI
-2.141     14.4619    14.8878    R_M3D
-2.5686    17.4181    15.0408    R_M12
-2.1431    20.3861    15.2083    R_MP3
-1.7652    21.9818    15.201     R_PMI
5.1854     7.3748     12.2547    L_PG
6.306      10.3451    11.6235    L_ZTI
3.0355     14.6173    14.7421    L_M3D
3.1855     17.5817    14.9172    L_M12
2.7033     20.3772    15.0901    L_MP3
2.1826     21.9819    14.9003    L_PMI
-0.7934    23.2058    13.7496    O1
3.4728     11.2224    5.5208     O2
-5.4971    9.8076     11.2026    O3
0.8301     1.7        9.0514     O4




















































































































































































-3.7593    14.2851    12.5679    RZYGINF
-3.8917    14.2199    12.4288
-3.9894    14.2004    12.3638
-4.1388    14.1731    12.259
-4.3208    14.1418    12.2739
-4.5726    13.9807    12.4105
-4.6541    13.7277    12.4273
-4.7103    13.5529    12.3994
-4.861     13.3794    12.3567
-4.8884    13.1612    12.3742
-4.9598    12.8938    12.3749
-5.021     12.5849    12.337
-5.039     12.332     12.4143
-4.8093    12.1298    12.4679
-4.7387    11.8755    12.5072
-4.8206    11.6735    12.435
-4.9983    11.4624    12.3488
-5.0888    11.3475    12.2232
-5.1641    11.0866    12.1749
-5.2135    10.874     12.1492
-5.2917    10.6409    12.0494
-5.3697    10.4935    11.9755
-5.3877    10.3747    11.9404

















































































































































































4.4749     14.4141    12.5352    LZYGINF
4.6217     14.1827    12.2967
4.7804     14.0678    12.1581
4.9451     14.0153    12.0079
5.1693     13.9542    12.0736
5.3271     13.7301    12.1107
5.4606     13.4564    12.1244
5.5834     13.1829    12.1369
5.6916     12.9566    12.1657
5.7855     12.7398    12.1256
5.7169     12.4026    12.1198
5.7046     12.1042    12.1548
5.7847     11.81      12.1208
5.8645     11.5134    12.1
5.933      11.3387    12.0033
5.9741     11.2166    11.9467
6.0851     11.0267    11.8575
6.1651     10.763     11.7888
6.2085     10.5671    11.7386
6.2323     10.3903    11.7096
6.2967     10.1952    11.615



















































































































































































-2.2601    14.4903    14.7875    R-ALV
-2.4502    14.8022    14.8191
-2.517     15         14.8276
-2.6119    15.3161    14.7898
-2.7059    15.68      14.792
-2.6889    15.8983    14.7437
-2.6381    16.1172    14.769
-2.6321    16.4418    14.8293
-2.6432    16.6371    14.9335
-2.6609    16.8956    14.8838
-2.5867    17.1012    14.9009
-2.5101    17.3795    15.0764
-2.4746    17.5471    15.0248
-2.4441    17.8056    15.0095
-2.4357    18.0302    15.0416
-2.4322    18.1989    15.0402
-2.4101    18.422     15.0606
-2.3396    18.589     15.1003
-2.3302    18.8842    15.0981
-2.2905    19.2532    15.1158
-2.2471    19.4998    15.1045
-2.1717    19.7891    15.1024
-2.1791    20.0146    15.1155
-2.1315    20.3195    15.1075
















































































































































































2.9885     14.6008    14.7562    L-ALV
3.1504     14.7872    14.6904
3.24       15.0316    14.7158
3.3169     15.3877    14.7552
3.4256     15.898     14.6843
3.3305     16.1848    14.8002
3.3003     16.5336    14.7757
3.2799     16.8941    14.7761
3.2597     17.2982    14.7959
3.1854     17.5676    14.891
3.1005     17.9363    14.9347
3.0591     18.1882    14.9962
2.9994     18.4605    15.133
2.9031     18.82      15.1315
2.9648     19.2557    15.041
2.8761     19.5148    15.0786
2.7958     19.8491    15.1309
2.7541     20.1271    15.1031
2.7085     20.3683    15.1037
