LSZT       R21        Phu179sf
1.8898     3.5974     7.9546
1.8455     3.7657     8.1311
1.8612     3.9132     8.2798
1.7914     4.1599     8.457
1.6651     4.3391     8.5647
1.4236     4.5387     8.8147
1.3656     4.6975     9.0495
1.3434     4.7525     9.2391
1.0881     4.7822     9.4789
0.9551     4.8917     9.6333
0.8232     4.8546     9.7389
0.5867     4.8816     9.8922






























































































































































0.606      2.0498     5.9742     NASP-PR
0.6243     1.9849     5.7408
0.6918     2.0288     5.3815
0.743      2.0512     5.2507
0.7723     2.0685     5.1563



































































































































































































-0.1505    6.606      10.4709    R-PM/MAX
-0.1489    6.3775     10.3653
-0.2164    6.1389     10.1938
-0.3093    5.9291     9.9568
-0.3631    5.7169     9.8083
-0.458     5.5031     9.6667
-0.5315    5.286      9.4852
-0.6309    5.0918     9.3043
-0.7281    4.942      9.1027
-0.7977    4.7292     8.9325
-0.9319    4.5236     8.6782
-0.9971    4.3568     8.438
-0.9941    4.2813     8.2366
-0.9783    4.1641     8.0032
-1.052     4.0079     7.6308
-1.1485    3.9049     7.3716
-1.264     3.7582     7.1848
-1.303     3.5879     6.9514
-1.4105    3.489      6.592
-1.4544    3.4372     6.3136
-1.4507    3.4038     6.1044
-1.3053    3.4338     5.9396
-1.0966    3.4858     5.7008

















































































































































































1.1293     7.1209     10.8663    L-PM/MAX
1.1293     6.9859     10.7533
1.1502     6.7764     10.618
1.2181     6.6009     10.4671
1.2737     6.2914     10.2817
1.3213     6.1087     10.1227
1.3891     5.945      9.9395
1.4376     5.7436     9.821
1.5411     5.5278     9.6485
1.6401     5.3382     9.4407
1.7462     5.0624     9.231
1.8144     4.9349     9.1113
1.9136     4.7698     8.9501
2.0205     4.5825     8.7199
2.0877     4.4281     8.5207
2.1357     4.2139     8.203
2.1537     4.0789     7.9427
2.203      3.9193     7.7359
2.2693     3.7482     7.3642
2.3157     3.5321     7.0115
2.3163     3.3691     6.8219
2.3747     3.2696     6.4458
2.3857     3.2303     6.2239
2.4662     3.3111     5.9584
2.4954     3.4863     5.7329
2.3983     3.4771     5.5562














































































































































































-2.1239    7.394      6.3534     ROSTRUM
-2.0877    7.3265     6.5902
-2.0852    7.2914     6.8138
-2.017     7.2837     7.0303
-1.7818    7.2742     7.2652
-1.6147    7.2542     7.4387
-1.4965    7.235      7.7209
-1.4905    7.2296     7.9971
-1.501     7.1331     8.2592
-1.5031    7.0987     8.5702
-1.6713    7.0022     8.9288
-1.7325    6.9186     9.148
-1.7635    6.8777     9.3719
-1.8829    6.7857     9.5962
-1.8586    6.762      9.7877
-1.7636    6.7119     9.942
-1.4533    6.7142     10.2196
-1.2102    6.722      10.2559
-0.9448    6.7476     10.3033
-0.7321    6.7462     10.2763
-0.4555    6.7088     10.3467
-0.2793    6.677      10.4603
-0.1412    6.6845     10.5597
-0.0585    6.666      10.7861
0.1129     6.6078     10.9891
0.2568     6.5864     11.1025
0.4436     6.5857     11.1561
0.7335     6.6056     11.0428
0.9603     6.6903     10.8915
1.1131     6.8207     10.7296
1.2174     6.8607     10.6288
1.4117     6.9079     10.4778
1.5888     6.9272     10.402
1.7997     6.9587     10.325
1.9576     6.9444     10.3322
2.2523     6.9849     10.3482
2.5548     6.9905     10.2697
2.7609     7.0027     10.1241
2.9207     7.1013     9.9994
2.9805     7.1617     9.7453
2.8831     7.2438     9.5281
2.856      7.2948     9.3226
2.7218     7.335      9.1625
2.6102     7.3816     8.9507
2.6112     7.3876     8.6885
2.5989     7.4567     8.4499
2.5819     7.5024     8.149
2.56       7.491      7.8066
2.6262     7.5039     7.5231
2.8357     7.5694     7.2157
3.0155     7.5078     6.9376
3.1001     7.5249     6.8007
3.1097     7.5529     6.5304
3.1043     7.5728     6.2521
3.1155     7.6217     6.2262

















































































































































-3.917     12.0805    13.6386    SUPORB
-3.8936    12.1919    13.7903
-3.8704    12.2892    14.0001
-3.8098    12.3222    14.3138
-3.7459    12.3141    14.5568
-3.6347    12.3152    14.7903
-3.4258    12.2578    15.1085
-3.2587    12.2117    15.2982
-2.9511    11.9302    15.5962
-2.6723    11.8628    15.7549
-2.3314    11.7128    15.9602
-2.0748    11.6838    16.0652
-1.7304    11.7095    16.1566
-1.4025    11.6914    16.2307
-1.1026    11.7595    16.2707
-0.6209    11.76      16.3186
-0.2168    11.6984    16.3271
0.0785     11.4544    16.2869
0.2166     11.2512    16.2247
0.3691     11.1155    16.1526
0.5411     11.0041    16.0946
0.6987     10.9921    16.0501
0.922      11.0125    16.0619
1.216      11.1667    16.1478
1.4466     11.3381    16.1929
1.7793     11.5039    16.2411
2.0709     11.7153    16.2373
2.4216     11.7672    16.1983
2.8799     11.7017    16.0651
3.1084     11.6622    16.0149
3.408      11.7868    15.8873
3.6521     11.8459    15.7754
3.9477     12.0238    15.5577
4.193      12.1057    15.3969
4.3929     12.1713    15.2644
4.6359     12.2872    15.0185
4.7562     12.3165    14.8589
4.8564     12.3727    14.6753
4.9283     12.4012    14.5056
4.9936     12.4477    14.3446
5.0427     12.4579    14.2032
5.0922     12.3658    13.9249
5.1146     12.3113    13.6748
5.1364     12.3077    13.4806
5.1646     12.2003    13.3048



























































































































































-1.5536    10.4676    12.7515    RORBIT
-1.8733    10.5265    12.8318
-2.0985    10.5596    12.9011
-2.4309    10.7508    13.0554
-2.5382    10.9132    13.1962
-2.7009    11.0586    13.3468
-2.8401    11.1779    13.5182
-2.9171    11.2837    13.7227
-3.0088    11.382     13.97
-3.0897    11.4453    14.2553
-2.9874    11.3326    14.6846
-2.7938    11.2211    15.0176
-2.4769    10.9962    15.3393
-2.1242    10.8773    15.4123
-1.8576    10.8266    15.4241
-1.518     10.8059    15.3836
-1.2638    10.7318    15.3856
-0.9946    10.6927    15.4085
-0.7036    10.7746    15.4748
-0.4488    10.8139    15.5699
-0.1883    10.7414    15.3994
-0.034     10.7059    15.2687
0.1174     10.7001    15.0341
0.2305     10.7218    14.8235
0.2447     10.8137    14.4876
0.2407     10.7409    14.2526
0.2207     10.6919    14.1202
0.2065     10.6464    14.0394
0.1771     10.6002    13.9404











































































































































































2.8353     10.5089    12.625     LORBIT
3.0158     10.544     12.7374
3.2992     10.6447    12.7818
3.4506     10.7306    12.832
3.7441     10.8493    12.8827
3.9215     11.0094    13.006
4.0851     11.1969    13.1717
4.2136     11.3393    13.3477
4.3145     11.4028    13.5605
4.4382     11.4801    13.8059
4.4448     11.5411    14.0355
4.4305     11.4831    14.3031
4.2708     11.3863    14.6418
4.0775     11.2683    14.8929
3.8241     11.1189    15.0914
3.5725     11.0181    15.208
3.2391     10.8994    15.2799
2.9045     10.7867    15.3246
2.6619     10.7778    15.2874
2.1662     10.8136    15.4332
1.8388     10.8076    15.4336
1.4877     10.8021    15.0342
1.3101     10.7785    14.6355
1.2437     10.7206    14.4439
1.2229     10.6856    14.2631
1.2251     10.6028    14.1057
1.2473     10.5249    13.933
1.2736     10.5223    13.8471












































































































































































-3.9087    12.0855    13.6486    RTEMFOS
-3.8909    11.9949    13.4586
-3.9008    11.8606    13.2344
-3.9177    11.7024    12.9859
-3.9465    11.6017    12.8242
-3.944     11.469     12.5679
-3.94      11.3976    12.3724
-3.9515    11.3104    12.1766
-3.966     11.1912    11.9178
-3.9962    11.1472    11.772
-4.0285    11.0681    11.5973
-4.1099    11.0164    11.3732
-4.129     10.9886    11.2363
-4.1644    10.9147    11.0104
-4.274     10.8325    10.7897
-4.3461    10.8446    10.5711
-4.4386    10.8351    10.4057
-4.4875    11.0026    10.2794
-4.5769    11.1925    10.1966
-4.5808    11.4418    10.2074
-4.5855    11.6841    10.2234
-4.5931    11.7983    10.2595
-4.6268    11.9399    10.3589

















































































































































































5.0743     12.2142    13.3229    LTEMFOS
5.1172     12.0022    13.1135
5.0956     11.8694    12.8713
5.069      11.7589    12.6013
5.057      11.6478    12.3313
5.0328     11.5934    12.0805
5.0255     11.5019    11.9145
5.0239     11.4376    11.6977
4.9984     11.3807    11.5264
5.0684     11.2435    11.3424
5.0556     11.1793    11.1427
5.0968     11.0661    10.8887
5.1107     11.0309    10.6508
5.1479     10.967     10.4929
5.2488     10.9104    10.2495
5.2817     10.9851    10.0659
5.385      11.0689    9.9692
5.5224     11.3297    9.8759
5.5519     11.613     9.8725
5.5207     11.8832    9.904
5.6001     12.1392    10.0115



















































































































































































0.4908     5.2355     11.9808    OP
0.488      7.4058     12.4565    BA
0.3491     13.1243    12.3799    ST
0.1243     19.9054    14.0254    IV
-3.5843    7.6894     12.3226    R_PG
-5.008     10.3383    11.935     R_ZTI
-2.0879    14.487     14.4593    R_M3D
-2.2725    16.9446    14.7712    R_M12
-2.1621    19.3975    15.0973    R_MP3
-1.4842    20.7856    14.9174    R_PMI
4.4685     7.7092     12.1632    L_PG
5.7949     10.6163    11.589     L_ZTI
2.8139     14.7128    14.2508    L_M3D
2.8681     16.9952    14.4951    L_M12
2.7232     19.5735    14.8045    L_MP3
1.8862     20.8818    14.8331    L_PMI
1.1371     22.2787    14.1966    O1
-3.1695    10.9638    6.1181     O2
5.949      10.6483    10.7183    O3
-0.1742    2.9236     9.0546     O4




















































































































































































-3.6909    14.0317    12.5595    RZYGINF
-3.6384    13.654     12.5775
-3.7559    13.4974    12.4524
-3.7971    13.3531    12.3653
-3.8727    13.1601    12.2603
-4.0738    12.9521    12.1708
-4.3035    12.4594    12.2092
-4.3595    12.1765    12.2645
-4.3149    11.9706    12.2814
-4.2934    11.775     12.2931
-4.328     11.5825    12.2858
-4.3627    11.3394    12.2457
-4.4253    11.1964    12.1862
-4.4312    11.0141    12.1252
-4.5093    10.8528    12.0889
-4.6281    10.6801    12.0656
-4.7858    10.5791    12.0654
-4.9164    10.4846    12.0404
-5.0477    10.3296    11.9116





















































































































































































4.1373     14.1022    12.1837    LZYGINF
4.1544     13.7715    12.1172
4.3535     13.5146    11.9686
4.5632     13.3121    11.8314
4.7358     13.0178    11.7851
4.9175     12.6618    11.791
4.9903     12.4436    11.8124
5.1081     12.1414    11.9002
5.1348     11.8245    11.89
5.2403     11.5513    11.8343
5.292      11.3274    11.7756
5.4331     11.1079    11.7446
5.5866     10.9794    11.7191
5.6727     10.7675    11.6914
5.7448     10.6412    11.6484
5.7468     10.5745    11.6044
























































































































































































-2.211     14.609     14.4089    R-ALV
-2.3604    14.8646    14.4414
-2.4396    15.1734    14.4747
-2.4395    15.4648    14.5346
-2.3684    15.7632    14.5218
-2.3671    16.1079    14.5752
-2.3619    16.4571    14.5796
-2.3618    16.6779    14.675
-2.2839    16.8963    14.7526
-2.2399    17.1105    14.8326
-2.2393    17.4313    14.7769
-2.2472    17.6512    14.8214
-2.1114    17.9184    14.8508
-2.1013    18.1564    14.8818
-2.1289    18.3837    14.9104
-2.1836    18.6395    14.9687
-2.2155    18.9484    14.958
-2.232     19.189     14.9809
-2.1979    19.3293    15.0341
-2.1995    19.4042    15.0704




















































































































































































2.7505     14.7236    14.1251    L-ALV
2.8774     14.9198    14.1177
2.9354     15.1678    14.1157
2.965      15.4988    14.1398
2.8854     15.8473    14.2102
2.8653     16.1225    14.2939
2.8569     16.4867    14.2735
2.8807     16.7961    14.3703
2.79       17.2003    14.4199
2.7718     17.528     14.61
2.7457     17.918     14.6575
2.7034     18.2353    14.6422
2.6838     18.4447    14.7021
2.6744     18.6689    14.763
2.7025     18.9196    14.7748
2.6726     19.2007    14.8193
2.6425     19.3457    14.8361
2.664      19.5795    14.8173
