UWMA       ZA 697     Phu94stv
19.7524    19.6793    11.7673    IN
16.6747    16.7994    15.3153    BR
11.9123    12.5349    14.1004    GL
11.9291    12.5182    13.6916    NA
9.4393     10.1691    9.303      RH
7.9722     8.784      6.4655     NS
7.647      8.5727     5.5412     PR
7.2061     9.3983     5.5793     R_PR2
10.0352    11.423     10.1135    R_PMS
9.7836     15.3566    8.6752     R_ZMI
10.9386    14.1426    11.4752    R_ZMU
11.7902    12.9325    12.4437    R_DA
10.9915    14.0314    13.9994    R_MTI
11.9374    14.3332    14.9237    R_MTS
10.5652    15.549     12.6669    R_FMO
10.689     16.471     12.6724    R_FMT
13.8116    19.9716    10.3354    R_PO
10.3521    17.2846    9.8228     R_ZTS
8.4767     8.0282     5.6165     L_PR2
10.8204    10.8561    10.2519    L_PMS
14.6563    10.3052    8.6417     L_ZMI
13.4855    11.4903    11.4398    L_ZMU
12.4511    12.2609    12.3252    L_DA
13.4612    11.4714    14.0202    L_MTI
13.9223    12.3803    14.9493    L_MTS
14.9067    10.9886    12.6835    L_FMO
15.8235    11.0064    12.6488    L_FMT
19.9509    14.1652    10.6237    L_PO
16.6076    10.6908    9.8285     L_ZTS
8.057      7.9142     5.66       O1
11.3692    16.1367    14.1454    O2
17.8035    11.1719    9.9728     O3
20.6414    17.662     11.1529    O4







































































































































































11.9063    12.5414    14.0324    GLRH
11.9322    12.5232    13.8398
11.9226    12.5494    13.5994
11.9392    12.5061    13.4229
11.9534    12.5247    13.1812
11.925     12.519     12.992
11.907     12.4741    12.7745
11.8703    12.4364    12.6248
11.8107    12.3533    12.4413
11.7312    12.2991    12.2801
11.6715    12.2425    12.1523
11.6103    12.1831    12.038
11.5208    12.1552    11.9028
11.4545    12.0536    11.7768
11.378     11.993     11.6349
11.3314    11.9186    11.5345
11.2142    11.862     11.3958
11.1467    11.7852    11.2692
10.9893    11.6943    11.0791
10.9001    11.5742    10.9327
10.7841    11.4817    10.8064
10.6535    11.4042    10.6729
10.5629    11.3219    10.5729
10.4658    11.2435    10.4637
10.3603    11.1635    10.3423
10.2313    11.0414    10.2044
10.1277    10.9654    10.1008
10.0398    10.8978    9.9747
9.8739     10.7529    9.8352
9.8111     10.6371    9.7268
9.7118     10.5531    9.6114
9.5864     10.4049    9.4926
9.4846     10.3035    9.3778
9.4597     10.2547    9.3448
9.4028     10.1747    9.2758





































































































































































9.4565     10.1881    9.3055     NOSE
9.3414     10.2739    9.308
9.2372     10.3802    9.2568
9.1225     10.4441    9.2151
9.0651     10.5721    9.1308
8.9008     10.5643    8.951
8.7407     10.5747    8.8131
8.5993     10.5463    8.6561
8.4661     10.5001    8.4595
8.3568     10.4623    8.2625
8.1956     10.4051    8.1211
8.095      10.3059    7.9608
8.0294     10.1869    7.7776
7.9434     10.0985    7.663
7.8712     9.9898     7.4693
7.7846     9.8485     7.3162
7.7399     9.6848     7.1584
7.6596     9.5664     7.0936
7.6541     9.3288     6.9622
7.6634     9.1391     6.781
7.8156     9.0252     6.6292
7.8989     8.9192     6.5594
8.0435     8.8275     6.5026
8.1244     8.6795     6.5729
8.2426     8.5246     6.674
8.372      8.4889     6.7943
8.5495     8.4486     6.9519
8.7246     8.3599     7.0408
8.8438     8.5233     7.1662
8.9894     8.5688     7.2864
9.1149     8.6018     7.3925
9.2555     8.647      7.5208
9.3502     8.7454     7.688
9.482      8.8224     7.8861
9.5818     8.8869     8.0465
9.6491     9.0194     8.2211
9.8138     9.0877     8.4003
9.7793     9.3296     8.6819
9.7878     9.4591     8.7913
9.7793     9.5543     8.8912
9.8127     9.6975     8.9843
9.8159     9.7783     9.1301
9.6941     9.8684     9.2007
9.6048     9.9734     9.2229
9.5497     10.0371    9.2548
9.4401     10.1987    9.32


























































































































































7.9824     8.8128     6.4858     NASP-PR
7.888      8.6831     6.3527
7.7511     8.6081     6.1554
7.7281     8.5859     6.0326
7.6449     8.5294     5.7295
7.6364     8.5748     5.5556


































































































































































































10.0489    11.4084    10.1324    R-PM/MAX
9.899      11.3339    9.9578
9.7519     11.2579    9.8335
9.6027     11.173     9.7312
9.4471     11.0902    9.5629
9.3421     11.0751    9.4734
9.2094     10.9999    9.3527
9.0663     10.9575    9.2108
8.946      10.8969    9.1004
8.7812     10.7998    8.9147
8.7019     10.7755    8.8202
8.6341     10.7631    8.7511
8.4964     10.7701    8.6023
8.3996     10.7248    8.4946
8.256      10.6972    8.3272
8.1404     10.6343    8.1276
8.0254     10.5688    7.891
7.8971     10.5237    7.6742
7.8159     10.4797    7.4639
7.7486     10.4524    7.2843
7.6999     10.4761    7.1285
7.6192     10.485     6.9111
7.5682     10.4871    6.7623
7.506      10.4613    6.5862
7.4372     10.4953    6.3794
7.3941     10.4914    6.2713
7.3235     10.4818    6.1067
7.2899     10.4509    5.9643
7.3289     10.4075    5.7826
7.4191     10.4359    5.632










































































































































































10.7979    10.8119    10.2257    L-PM/MAX
10.6621    10.626     10.017
10.5836    10.4994    9.8534
10.5024    10.3095    9.7062
10.3685    10.1854    9.602
10.3158    10.0165    9.4471
10.2372    9.8486     9.2957
10.1827    9.76       9.1798
10.09      9.6164     9.0337
10.0504    9.4229     8.824
10.0103    9.2769     8.6373
9.9276     9.127      8.4687
9.8772     8.9965     8.2953
9.8241     8.8438     8.0905
9.7955     8.7588     7.8624
9.7237     8.6249     7.5916
9.7019     8.5501     7.2853
9.7308     8.4766     7.0746
9.7257     8.3912     6.8523
9.7719     8.3308     6.6387
9.7393     8.2301     6.3526
9.7285     8.1674     6.1639
9.7        8.0863     5.9335
9.6712     8.1461     5.7223
9.6105     8.2202     5.6087
9.6247     8.2379     5.61














































































































































































9.1513     13.2489    6.314      ROSTRUM
