LSZT       R41        Phu193sf
2.7686     4.0353     6.2524
2.7885     3.9596     6.048
2.8262     3.9005     5.8661
2.8152     3.8211     5.6845
2.8281     3.7876     5.511
2.6329     3.7825     5.1151
















































































































































































-1.4087    6.6066     6.1193     ROSTRUM
-1.3       6.4845     6.3509
-1.1577    6.4631     6.5369
-1.0119    6.4314     6.6819
-0.8093    6.3902     6.8667
-0.6001    6.3947     7.0656
-0.4759    6.3587     7.3395
-0.441     6.2496     7.6246
-0.4884    6.1641     7.879
-0.4903    6.0504     8.1471
-0.51      5.9846     8.3834
-0.4682    5.8905     8.6686
-0.2779    5.8102     8.9103
-0.0774    5.7634     9.0381
0.2029     5.7414     9.1085
0.4848     5.7301     9.2381
0.6116     5.7377     9.2963
0.8988     5.7412     9.3621
1.0587     5.7498     9.43
1.207      5.723      9.4302
1.3806     5.7704     9.3824
1.5535     5.8297     9.367
1.7016     5.8725     9.3367
1.8698     5.9007     9.2143
2.0595     5.9341     9.1316
2.1577     5.9917     9.1009
2.2955     5.9942     9.0455
2.4681     6.0541     8.9246
2.5994     6.1237     8.7817
2.6639     6.2137     8.6036
2.708      6.286      8.3287
2.6654     6.3555     8.1124
2.6184     6.4234     7.9421
2.563      6.5086     7.7565
2.5022     6.5599     7.5105
2.4789     6.5645     7.3122
2.5053     6.6274     7.0864
2.6096     6.6446     6.8808
2.799      6.6261     6.6319
3.0277     6.6085     6.3839
3.1478     6.6241     6.2181
3.2262     6.639      5.8919
3.2672     6.6882     5.7112





























































































































































-2.9893    9.5016     12.3882    SUPORB
-2.9703    9.4593     12.67
-2.8842    9.4222     12.9816
-2.7953    9.3093     13.2363
-2.6608    9.2008     13.4915
-2.4045    9.0838     13.7384
-2.2018    8.9868     13.8825
-1.9369    8.827      14.0513
-1.5938    8.6811     14.202
-1.36      8.5677     14.2966
-1.0632    8.5069     14.4064
-0.7285    8.5816     14.5085
-0.3925    8.7173     14.6296
-0.2306    8.8603     14.7138
0.0874     8.8918     14.7839
0.2512     8.8048     14.7937
0.4161     8.6616     14.7618
0.4849     8.4608     14.7333
0.6012     8.2721     14.6446
0.7801     8.1222     14.5495
0.987      8.0902     14.4331
1.1208     8.0467     14.3662
1.3339     8.0077     14.3363
1.5488     8.1512     14.4464
1.729      8.3662     14.5368
1.9247     8.5525     14.6235
2.1839     8.809      14.6563
2.5333     8.8755     14.6014
3.0954     8.7634     14.3194
3.4012     8.7236     14.18
3.671      8.8345     14.0579
3.9213     9.0243     13.9466
4.2021     9.2751     13.7881
4.4249     9.4543     13.6498
4.6214     9.593      13.5073
4.7875     9.6781     13.2734
4.9927     9.7482     12.9566
5.0472     9.8149     12.7774
5.0846     9.9125     12.5189
5.0981     9.9641     12.3269
5.1132     9.945      11.9932
5.1054     9.8603     11.7256






























































































































































-0.9805    8.1458     11.1737    RORBIT
-1.2929    8.1121     11.2481
-1.5524    8.199      11.3403
-1.786     8.3341     11.5267
-1.98      8.447      11.7368
-2.1356    8.6091     12.0042
-2.1925    8.6889     12.2153
-2.2128    8.7111     12.4233
-2.2683    8.779      12.7067
-2.1752    8.6764     12.9845
-2.0467    8.5737     13.2449
-1.9251    8.5346     13.3782
-1.7582    8.3907     13.5269
-1.5231    8.2039     13.6801
-1.2866    7.9994     13.7077
-1.0719    7.878      13.7349
-0.7056    7.777      13.6846
-0.3761    7.8395     13.594
-0.1126    7.9466     13.5811
0.1804     7.9831     13.6224
0.459      8.0474     13.5816
0.7093     8.022      13.3462
0.781      8.0547     13.0955
0.841      8.1544     12.8085
0.8428     8.1961     12.6096
0.8155     8.2105     12.449
0.8478     8.1691     12.3515
0.7391     8.1431     12.1605












































































































































































3.3319     8.3709     10.9638    LORBIT
3.7367     8.5173     11.1262
3.9724     8.6118     11.2708
4.1444     8.7391     11.4706
4.273      8.882      11.6198
4.4388     8.9395     11.7922
4.4756     8.9937     11.9204
4.4501     9.0376     12.0607
4.5501     9.0628     12.254
4.4531     9.0813     12.5406
4.4277     8.9747     12.8128
4.3289     8.7512     13.189
4.1466     8.595      13.4166
3.9753     8.4529     13.5313
3.8434     8.2963     13.6117
3.603      8.1617     13.5828
3.2962     8.0208     13.5707
3.0114     8.0354     13.4305
2.6685     8.0344     13.3685
2.3979     7.9535     13.536
2.0309     8.0549     13.5951
1.7925     8.0812     13.4179
1.6646     8.0841     13.1726
1.5837     8.1259     12.9148
1.5276     8.2094     12.6433
1.5253     8.2533     12.4108
1.5664     8.298      12.3069
1.5829     8.2334     12.1273












































































































































































-2.96      9.5191     12.3811    RTEMFOS
-2.9957    9.4339     12.1846
-2.9652    9.3432     11.9309
-2.9452    9.184      11.6793
-2.9318    9.0831     11.4573
-2.8987    8.9812     11.2386
-2.8725    8.8934     10.9241
-2.8586    8.761      10.6651
-2.8722    8.7288     10.4062
-2.908     8.6986     10.1439
-2.9586    8.6695     10.0053
-3.0131    8.6216     9.8344
-3.1078    8.7204     9.6371
-3.2914    9.0531     9.3709
-3.3745    9.212      9.3721
-3.512     9.5261     9.4193
-3.5646    9.7403     9.4725
-3.6406    9.9066     9.5404
-3.712     10.1473    9.6459





















































































































































































5.0714     9.9491     11.7489    LTEMFOS
5.0278     9.8255     11.4542
5.0094     9.6828     11.2128
4.9684     9.5534     10.9612
4.9444     9.4777     10.7887
4.9099     9.3561     10.5539
4.8614     9.2702     10.2596
4.8696     9.1719     10.0355
4.8979     9.0982     9.7689
4.9357     9.1096     9.489
5.0215     9.2456     9.1879
5.1539     9.4897     8.9438
5.2253     9.6719     8.8702
5.2659     9.8416     8.8849
5.3087     10.0946    8.9074
5.3355     10.2379    8.9564
5.3532     10.4178    9.03
5.4402     10.6016    9.0913






















































































































































































0.7303     5.5453     12.3589    OP
0.7253     7.8714     12.2745    BA
0.6913     12.4877    11.9998    ST
0.5868     17.8511    11.8671    IV
-3.3069    7.8583     12.0691    R_PG
-4.3029    10.3678    11.3653    R_ZTI
-1.3644    13.3773    12.8921    R_M3D
-1.6269    16.0169    12.7908    R_M12
-1.2665    18.272     12.507     R_MP3
-0.8296    18.9951    12.3913    R_PMI
4.6852     7.9896     12.0764    L_PG
5.6085     10.4983    11.2802    L_ZTI
2.589      13.447     12.9066    L_M3D
2.9054     16.0763    12.6449    L_M12
2.483      18.4266    12.5693    L_MP3
2.009      19.0947    12.4915    L_PMI
-0.325     19.4559    11.5338    O1
4.2509     10.6906    6.5392     O2
-4.4839    9.8213     11.0451    O3
1.333      2.8626     10.2281    O4




















































































































































































-2.654     13.142     11.2974    RZYGINF
-2.8487    13.1024    11.1724
-3.0015    13.0639    11.0352
-3.1838    12.8906    11.006
-3.369     12.7963    11.0275
-3.5168    12.6617    11.0606
-3.6186    12.4957    11.0741
-3.7356    12.3476    11.1145
-3.7937    12.206     11.1926
-3.822     12.1029    11.24
-3.8407    11.836     11.3627
-3.8787    11.7038    11.3975
-3.8948    11.4532    11.4222
-3.9475    11.2978    11.4318
-3.9948    11.0569    11.4287
-4.0686    10.9389    11.4025
-4.1026    10.774     11.4113
-4.162     10.6813    11.3928
-4.2359    10.5573    11.3828
-4.2469    10.476     11.4
-4.3078    10.3514    11.3463



















































































































































































3.9418     13.3133    11.313     LZYGINF
4.0687     13.192     11.1796
4.2873     13.0911    11.0134
4.4246     12.9766    11.0166
4.5871     12.8439    11.0746
4.7027     12.683     11.1562
4.8108     12.5221    11.2149
4.9303     12.3529    11.295
5.0391     12.1751    11.3603
5.1177     11.9689    11.4116
5.0624     11.7739    11.4676
5.1452     11.5566    11.4777
5.1159     11.3602    11.4858
5.2156     11.1556    11.4871
5.3227     10.9754    11.3985
5.4031     10.837     11.3586
5.475      10.6886    11.3454
5.5581     10.5132    11.3028
5.5948     10.4399    11.2692





















































































































































































-1.4871    13.4092    12.7968    R-ALV
-1.6522    13.8524    12.6478
-1.762     14.1583    12.6254
-1.7708    14.5583    12.6346
-1.7714    14.8915    12.656
-1.7112    15.3716    12.5623
-1.7057    15.558     12.5954
-1.7354    15.692     12.7113
-1.6233    16.0514    12.7767
-1.5822    16.3045    12.8065
-1.5572    16.7481    12.8619
-1.449     17.0057    12.8397
-1.414     17.2516    12.7496
-1.4092    17.5197    12.7194
-1.4161    17.7668    12.6804
-1.4265    17.9083    12.578
-1.4142    18.0517    12.4455
-1.3204    18.2711    12.3536






















































































































































































2.7064     13.3895    12.7864    L-ALV
2.8705     13.8037    12.6123
2.8912     14.0383    12.5508
3.021      14.7419    12.5607
3.0536     15.0491    12.582
3.0401     15.3696    12.6401
3.0242     15.664     12.6081
2.9642     15.9283    12.6219
2.8902     16.1851    12.6931
2.7778     16.5563    12.6476
2.6634     16.8939    12.6213
2.6227     17.2253    12.5396
2.5992     17.4747    12.6492
2.5991     17.7683    12.5873
2.5669     18.0187    12.5148
2.5126     18.4129    12.4634
