TMP        AZ 1038    Phu124sf
17.0351    17.53      10.7219    IN
16.9213    14.5994    15.0167    BR
16.7014    8.3087     14.2183    GL
16.7089    8.1895     13.7433    NA
16.7642    4.7106     10.2213    RH
16.7614    2.7339     8.2311     NS
16.7027    2.1775     7.1995     PR
15.854     2.5231     7.2558     R_PR2
16.2534    5.7564     10.5961    R_PMS
13.7589    7.961      9.2594     R_ZMI
15.1604    8.1624     11.6829    R_ZMU
16.3123    7.8711     12.0356    R_DA
15.0888    8.6156     14.054     R_MTI
15.4756    9.3884     14.8388    R_MTS
13.7396    9.1689     12.8156    R_FMO
13.3102    9.7674     12.663     R_FMT
13.0708    13.2716    10.0055    R_PO
12.8104    9.485      10.2342    R_ZTS
17.6483    2.5182     7.3528     L_PR2
17.4018    6.0419     10.6498    L_PMS
20.0841    7.9989     9.3718     L_ZMI
18.3094    8.0517     11.3774    L_ZMU
17.0064    8.2417     12.7969    L_DA
18.4141    8.5484     14.1495    L_MTI
18.0525    9.4386     14.9503    L_MTS
19.7926    9.096      12.8754    L_FMO
20.1936    9.7111     12.6633    L_FMT
20.4438    13.2989    10.0173    L_PO
20.7657    9.3241     10.2474    L_ZTS
16.2345    1.912      7.1677     O1
19.5601    10.6307    13.9511    O2
12.4542    11.4394    9.8832     O3
17.4571    17.3821    10.9475    O4







































































































































































16.7154    8.2818     14.1598    GLRH
16.7264    8.226      13.9009
16.7311    8.1868     13.6535
16.7553    8.1458     13.3174
16.7192    8.0779     13.076
16.7253    8.0045     12.8645
16.7537    7.9144     12.6832
16.7866    7.7859     12.4535
16.8343    7.5189     12.0668
16.8366    7.3193     11.8171
16.8259    7.1447     11.6367
16.8473    6.9715     11.4968
16.8459    6.736      11.3672
16.8041    6.4148     11.2095
16.7962    6.2148     11.0969
16.817     5.8762     10.9216
16.8248    5.5928     10.7216
16.8609    5.247      10.5394
16.8557    5.0143     10.4107
16.8198    4.7981     10.3077
16.783     4.7001     10.2386



















































































































































































16.7758    4.7555     10.2792    NOSE
16.4895    4.8396     10.1857
16.2409    4.939      10.1179
16.1312    4.7626     9.9244
16.0858    4.5913     9.7869
16.0011    4.4752     9.5819
15.9985    4.3467     9.4405
16.0034    4.1419     9.2421
16.0312    3.8804     9.0634
16.0667    3.6456     8.9017
16.1292    3.3367     8.7798
16.2368    3.1701     8.6834
16.3587    2.9877     8.5694
16.5768    2.839      8.3356
16.7987    2.7925     8.2346
16.9815    2.8243     8.3893
17.1895    2.9567     8.5869
17.2855    3.1947     8.7195
17.4001    3.4499     8.8332
17.3897    3.695      8.9462
17.4352    3.9236     9.0655
17.5404    4.1167     9.2513
17.5294    4.3218     9.4788
17.4768    4.501      9.703
17.3927    4.6829     9.8821
17.3448    4.7573     9.9614
17.2799    4.8387     10.0073
17.0236    4.7751     10.2227
16.8222    4.7103     10.2538











































































































































































16.7456    2.6647     8.1927     NASP-PR
16.7572    2.4707     8.0318
16.74      2.2965     7.782
16.7256    2.2259     7.6059
16.7322    2.2062     7.4763
16.7396    2.1601     7.37


































































































































































































16.2744    6.1113     10.7696    R-PM/MAX
16.2584    5.8324     10.6349
16.2498    5.6813     10.6015
16.1801    5.5239     10.4891
16.1369    5.3598     10.3538
16.0928    5.3045     10.2854
15.9575    5.1749     10.1734
15.8576    4.9939     10.0459
15.8252    4.8274     9.9184
15.8024    4.6556     9.7645
15.8117    4.472      9.6085
15.7249    4.2995     9.4129
15.7094    4.1797     9.2314
15.6672    4.0431     9.0779
15.57      3.8741     8.8512
15.5183    3.7758     8.6717
15.464     3.7194     8.5233
15.407     3.6579     8.3281
15.3612    3.6085     8.1904
15.2961    3.5151     8.0161
15.245     3.4611     7.8009
15.2327    3.4238     7.6779
15.2409    3.3898     7.5924
15.3743    3.4745     7.2799
















































































































































































17.3291    6.0288     10.6292    L-PM/MAX
17.3926    5.8878     10.4744
17.4197    5.7064     10.3534
17.4201    5.587      10.2801
17.4064    5.4683     10.2462
17.5609    4.9274     9.9957
17.619     4.7106     9.8159
17.651     4.4908     9.6035
17.6978    4.3069     9.3892
17.7843    4.1015     9.1363
17.8564    3.8863     8.8786
17.9498    3.7368     8.6635
18.0478    3.671      8.5071
18.1368    3.6036     8.2848
18.2209    3.5167     8.1282
18.2799    3.4439     7.9024
18.2912    3.3943     7.6923
18.2438    3.3949     7.4909
18.2077    3.3959     7.4182
18.1524    3.4284     7.3374






















































































































































