AMNH       80774      Phu2stv
6.3499     3.8921     8.2191
6.5473     3.9372     8.2603
6.62       4.009      8.284
6.7514     4.0927     8.3254
6.9248     4.1476     8.4167
7.088      4.2318     8.5044
7.153      4.3602     8.5954
7.2638     4.4959     8.6788
7.3569     4.6015     8.8298
7.411      4.6552     8.8851
7.451      4.7579     8.977
7.5188     4.9087     9.1043
7.547      5.0543     9.2558
7.5572     5.1822     9.3554
7.6438     5.3134     9.4461
7.7244     5.4437     9.5538
7.7391     5.6984     9.5916
7.8748     5.8052     9.7562
7.8812     5.9609     9.8379
7.9622     6.061      9.8989
7.9564     6.191      9.9774
7.9172     6.3014     10.0203
7.8994     6.3712     10.0566
7.936      6.4777     10.1745
7.9017     6.6678     10.1816
7.8509     6.718      10.2677
7.7824     6.7948     10.2849







































































































































5.325      4.0645     7.7484     NASP-PR
5.2316     3.9339     7.6788
5.1147     3.7916     7.5357
5.0058     3.7153     7.3664
4.9116     3.6328     7.1773
4.8159     3.554      6.9153
4.7918     3.5041     6.8179
4.7541     3.4862     6.6848
































































































































































































8.441      8.47       10.8918    R-PM/MAX
8.3376     8.4135     10.8482
8.2252     8.3309     10.775
8.1139     8.2471     10.7065
8.0292     8.1751     10.6606
7.9345     8.1129     10.5891
7.7051     8.0059     10.4975
7.56       7.9335     10.407
7.4495     7.8432     10.3593
7.3252     7.7515     10.2794
7.2014     7.6752     10.2186
7.1234     7.6124     10.1736
7.0129     7.5624     10.1315
6.7711     7.5436     9.9743
6.6529     7.4621     9.9118
6.5477     7.3093     9.8491
6.4387     7.1836     9.7698
6.3094     7.102      9.7096
6.2155     6.9976     9.6345
6.0663     6.9477     9.5787
5.9724     6.8952     9.5097
5.8408     6.8267     9.3892
5.7799     6.711      9.3123
5.6105     6.6385     9.2595
5.4221     6.4449     9.0329
5.3642     6.3452     8.8323
5.2163     6.2232     8.6211
5.1158     6.2025     8.4997
5.0386     6.1729     8.395
4.913      6.1427     8.2034
4.7692     6.0693     8.0094
4.6842     6.1448     7.8941
4.5518     6.2431     7.7539
4.3612     6.2102     7.5892
4.2994     6.0762     7.3951
4.248      6.0523     7.1848
4.2468     6.1177     7.0276
4.303      5.9973     6.8155
4.3507     6.0003     6.6951

































































































































































9.2334     7.5095     10.7362    L-PM/MAX
9.0948     7.3963     10.6754
9.0324     7.2947     10.6091
9.0243     7.2045     10.5631
8.9217     7.014      10.479
8.8656     6.8348     10.3899
8.7615     6.6669     10.3187
8.7112     6.4765     10.1616
8.5301     6.2598     10.066
8.4799     6.089      9.9642
8.3807     5.9548     9.8952
8.3017     5.822      9.8014
8.2663     5.7128     9.7261
8.2361     5.5699     9.6378
8.1837     5.4585     9.5589
8.1122     5.293      9.487
8.0395     5.1856     9.4159
7.9845     5.09       9.3415
7.9154     4.8785     9.2041
7.8605     4.8369     9.0691
7.782      4.6596     8.8936
7.7255     4.5615     8.7793
7.6695     4.4299     8.6332
7.6256     4.3409     8.5048
7.5555     4.2344     8.3717
7.5006     4.1212     8.2246
7.4235     3.9973     8.0114
7.3791     3.917      7.8593
7.3921     3.815      7.768
7.5601     3.6431     7.427
7.4947     3.5058     7.3046
7.4965     3.4393     7.0723
7.4319     3.4254     6.9385
7.2311     3.411      6.8442
6.9919     3.4889     6.6625





































































































































































6.4493     9.7592     6.2587     ROSTRUM
6.3516     9.7899     6.4665
6.3437     9.7574     6.7508
6.3529     9.7446     6.8768
6.3493     9.7127     6.9794
6.3791     9.6906     7.1335
6.4079     9.5811     7.28
6.515      9.5462     7.4039
6.5681     9.4689     7.5428
6.6636     9.4171     7.6953
6.7264     9.3541     7.8521
6.7413     9.3078     8.0066
6.7663     9.2802     8.2254
6.7918     9.2703     8.3952
6.8099     9.2684     8.5734
6.8108     9.2503     8.7674
6.8421     9.2323     8.9024
6.8479     9.2408     9.0217
6.8097     9.2663     9.1718
6.7393     9.2567     9.3294
6.7246     9.2745     9.5102
6.6661     9.3018     9.6541
6.6473     9.2666     9.9271
6.678      9.2065     10.0823
6.7733     9.1117     10.2434
6.8949     8.9964     10.349
7.0213     8.9015     10.399
7.2313     8.732      10.3632
7.3464     8.6598     10.3421
7.4736     8.531      10.3474
7.5696     8.4394     10.4004
7.7062     8.3318     10.4369
7.7838     8.2426     10.496
7.8497     8.1578     10.5422
7.9295     8.1064     10.5674
8.0415     7.9236     10.7063
8.2149     7.7539     10.803
8.3611     7.6747     10.8219
8.4671     7.6102     10.8215
8.5725     7.5281     10.8289
8.6858     7.4        10.7721
8.8633     7.2741     10.6809
8.9418     7.2026     10.6198
9.0284     7.1554     10.5393
9.1523     7.0587     10.4613
9.304      6.9548     10.3843
9.3929     6.8689     10.3422
9.5553     6.7171     10.2961
9.6436     6.6371     10.267
9.7233     6.567      10.2672
9.8073     6.4986     10.2033
9.9706     6.3756     10.1723
10.0952    6.257      10.0922
10.2015    6.1653     9.9545
10.2229    6.1798     9.8967
10.2921    6.1191     9.6986
10.3291    6.1465     9.4539
10.2634    6.2752     9.2271
10.2569    6.3985     9.0171
10.2013    6.4834     8.8051
10.2403    6.4944     8.595
10.2565    6.496      8.3874
10.2386    6.4777     8.1692
10.2486    6.4713     7.9689
10.278     6.467      7.832
10.3406    6.4315     7.6035
10.3826    6.3678     7.4619
10.4653    6.3111     7.2806
10.5466    6.2272     7.0704
10.5786    6.2015     6.9244
10.6167    6.1887     6.7756
10.6179    6.1942     6.6291
10.6406    6.2208     6.4943
10.6118    6.2434     6.3352
10.5742    6.283      6.2052





























































































































9.2195     15.3114    12.869     SUPORB
9.3848     15.3818    13.1251
9.5239     15.3821    13.3178
9.6466     15.3792    13.5029
9.6781     15.3271    13.7435
9.6791     15.1856    13.961
9.8038     15.0793    14.1592
9.9149     14.9483    14.3292
9.9989     14.7694    14.4996
10.1372    14.6333    14.643
10.2856    14.5556    14.7138
10.4069    14.4311    14.8151
10.518     14.3917    14.8311
10.6337    14.3227    14.8948
10.7716    14.2333    14.9752
10.9649    14.134     15.0634
11.0986    14.0217    15.1467
11.2646    13.9107    15.1954
11.4116    13.7962    15.2373
11.5893    13.6279    15.2965
11.8187    13.4606    15.3218
11.9578    13.2608    15.3272
12.0967    13.0682    15.3528
12.2662    12.9032    15.3172
12.4249    12.7451    15.2644
12.4963    12.5654    15.251
12.6183    12.4284    15.2323
12.804     12.3446    15.3063
13.1795    12.2825    15.3162
13.4762    12.2314    15.2859
13.645     12.17      15.2466
13.7802    12.1046    15.2313
13.9482    12.025     15.2056
14.0717    11.9692    15.1584
14.1767    11.9171    15.1291
14.3591    11.7772    15.0586
14.4563    11.7042    15.0098
14.5788    11.5748    14.9562
14.6782    11.4514    14.8918
14.7261    11.3832    14.8422
14.8258    11.2428    14.769
14.9066    11.1619    14.6885
15.0067    11.0389    14.5969
15.0709    10.929     14.5208
15.1633    10.8012    14.4326
15.254     10.7116    14.3273
15.3334    10.6409    14.2495
15.4438    10.5454    14.1366
15.5675    10.4954    14.0068
15.6785    10.4256    13.8483
15.746     10.4026    13.7233
15.8488    10.3495    13.5396
15.9136    10.3157    13.3345
15.9484    10.3085    13.149
15.9766    10.1751    12.9465
15.9305    9.967      12.697
15.8584    9.8688     12.5282















































































































































9.4781     12.4788    12.1753    RORBIT
9.3376     12.7174    12.2286
9.2496     12.9233    12.2908
9.2283     13.077     12.3327
9.2041     13.3487    12.4216
9.1716     13.5686    12.5144
9.1727     13.7752    12.6244
9.2242     13.9543    12.7893
9.2457     14.0853    12.9574
9.3652     14.1808    13.1523
9.4488     14.2224    13.2982
9.5315     14.2735    13.5883
9.6274     14.2147    13.7581
9.6987     14.1406    13.8728
9.8102     14.0184    14.0123
9.8706     13.9002    14.1388
10.015     13.6869    14.3428
10.1016    13.6231    14.3719
10.2027    13.4828    14.4214
10.2976    13.3852    14.445
10.4293    13.1998    14.4707
10.4828    13.0791    14.508
10.5701    12.9983    14.4899
10.6507    12.9446    14.449
10.7441    12.844     14.4428
10.8621    12.8277    14.3933
10.9505    12.7731    14.3709
11.0613    12.5698    14.5982
11.1176    12.478     14.6001
11.2525    12.304     14.6103
11.3298    12.1642    14.5205
11.343     12.103     14.3375
11.3577    12.074     14.1829
11.3       11.9642    14.1384
11.3012    11.8974    13.9552
11.2606    11.8257    13.7821
11.2118    11.7394    13.6568
11.198     11.7265    13.5058
11.1522    11.6538    13.4241
11.0985    11.6259    13.3006
11.0466    11.6001    13.2344
10.9612    11.5654    13.0945
10.8516    11.4955    12.9858
10.787     11.4953    12.9192




























































































































































13.0021    9.5497     11.9583    LORBIT
13.1822    9.4045     11.9357
13.381     9.3935     11.9533
13.5431    9.3546     11.975
13.7597    9.3685     12.0035
13.9282    9.3735     12.0516
14.102     9.351      12.1415
14.282     9.3811     12.2113
14.3971    9.4028     12.2848
14.5743    9.4802     12.3767
14.7355    9.5487     12.5269
14.8343    9.5831     12.6729
14.888     9.6804     12.7736
14.9768    9.7258     12.919
15.0196    9.7537     13.0304
15.0627    9.7425     13.1527
15.0098    9.8296     13.3531
14.9447    9.8537     13.5787
14.8294    9.945      13.6782
14.668     10.012     13.8803
14.5618    10.017     13.9895
14.3779    10.1032    14.1133
14.2619    10.1378    14.1525
14.1045    10.1707    14.2674
13.9592    10.2516    14.3139
13.7831    10.3649    14.3108
13.6131    10.479     14.2769
13.4366    10.5784    14.2637
13.244     10.7156    14.2462
13.153     10.8321    14.3033
13.0608    10.8656    14.5153
12.7984    11.135     14.4504
12.617     11.1584    14.3614
12.523     11.1472    14.2346
12.4139    11.0858    14.0691
12.3074    11.0752    13.9759
12.2836    11.041     13.8019
12.2151    11.0104    13.6534
12.18      10.9642    13.5066
12.0692    10.8967    13.3384
11.9973    10.7904    13.1892
11.9821    10.6908    12.989
11.9661    10.5964    12.9035
11.898     10.5306    12.8225
11.898     10.4688    12.7663



























































































































































9.1565     15.2542    12.8357    RTEMFOS
9.0272     15.1948    12.6535
8.8946     15.0975    12.4426
8.7537     15.0108    12.1802
8.6419     14.9218    12.0889
8.5731     14.8933    11.9548
8.4677     14.8233    11.8093
8.4108     14.7711    11.725
8.3469     14.6943    11.5561
8.2197     14.6439    11.4945
8.1552     14.5775    11.4039
8.0803     14.5107    11.2465
7.9439     14.4313    11.1012
7.8157     14.3585    10.9898
7.7236     14.2769    10.8294
7.6473     14.243     10.7218
7.5179     14.2013    10.5808
7.4314     14.2281    10.3215
7.3672     14.3336    10.1161
7.3458     14.4099    10.0353
7.2948     14.5656    9.9746
7.3429     14.7139    9.8154
7.3609     14.874     9.7338
7.3914     15.0168    9.6674
7.5241     15.1618    9.6141
7.5715     15.2778    9.5861
7.6811     15.3616    9.5697













































































































































































15.9818    9.8575     12.6235    LTEMFOS
15.9269    9.7492     12.4105
15.9188    9.6516     12.2818
15.8872    9.558      12.124
15.8437    9.4379     12.002
15.7963    9.3418     11.8443
15.7267    9.2496     11.6697
15.6726    9.172      11.5488
15.5853    9.0551     11.4257
15.5474    8.9597     11.301
15.4927    8.8658     11.1614
15.4111    8.769      11.0538
15.3562    8.6892     10.9532
15.2742    8.6029     10.8463
15.2186    8.5045     10.6909
15.1656    8.4247     10.5598
15.1168    8.3471     10.4146
15.0588    8.2561     10.2868
15.0184    8.19       10.1663
15.037     8.0999     9.9461
15.1118    8.0318     9.7396
15.2357    8.0521     9.5708
15.3388    8.1106     9.4546
15.4319    8.1221     9.381
15.5114    8.1313     9.3125
15.6197    8.1931     9.2553
15.7954    8.2326     9.1513
15.9194    8.298      9.1
16.0315    8.4022     9.0821
16.1711    8.5307     9.0667
16.2454    8.6319     9.0654
16.2859    8.7487     9.0555








































































































































































6.777      6.3976     10.093     OP
8.1794     8.0391     10.0258    BA
11.7459    12.285     9.4367     ST
15.8066    17.311     9.5455     IV
5.1287     10.9614    9.7606     R_PG
5.5377     13.6238    8.4962     R_ZTI
10.5359    14.5632    10.447     R_M3D
12.1854    16.9114    10.4883    R_M12
14.0395    18.9315    10.3686    R_MP3
15.2952    19.5007    10.1015    R_PMI
11.5105    5.5571     9.826      L_PG
14.0639    6.252      8.6081     L_ZTI
14.1797    11.6045    10.4166    L_M3D
16.2798    13.7727    10.4041    L_M12
17.7894    15.905     10.2295    L_MP3
18.152     17.3044    9.9379     L_PMI
18.7816    18.8084    10.139     O1
7.4783     15.3776    7.1506     O2
11.1215    7.9241     2.4531     O3
4.0177     5.6408     7.4449     O4




















































































































































































8.8129     15.242     7.9786     RZYGINF
8.6058     15.1529    7.9094
8.4276     15.1217    7.8431
8.2159     15.1193    7.8196
8.0188     15.0646    7.8496
7.7949     14.9685    7.9377
7.6035     14.9723    8.0447
7.4403     14.8185    8.1967
7.2457     14.6665    8.3028
7.1469     14.5107    8.4054
6.9587     14.3824    8.5095
6.7737     14.2594    8.5356
6.6344     14.1509    8.5804
6.4054     14.107     8.6258
6.2416     14.1517    8.6067
6.0569     14.1042    8.6017
5.8935     14.0084    8.5785
5.7624     13.8401    8.5848
5.6565     13.7916    8.5506
5.5812     13.6903    8.5515
5.5132     13.6448    8.5205



















































































































































































15.1024    9.7534     8.1909     LZYGINF
15.2114    9.5338     8.1161
15.2424    9.3561     8.0846
15.2074    9.0414     8.0976
15.183     8.7744     8.1842
15.0975    8.5835     8.2796
15.0277    8.3223     8.3965
14.9127    8.1733     8.4632
14.8474    8.0476     8.4931
14.7788    7.9489     8.5273
14.7123    7.8468     8.5591
14.6004    7.695      8.59
14.5962    7.5253     8.6201
14.5571    7.3343     8.6203
14.4853    7.1947     8.6484
14.4324    7.0631     8.6763
14.4486    6.9043     8.6894
14.4238    6.7989     8.6995
14.3681    6.6383     8.7268
14.285     6.5331     8.7014
14.2017    6.4493     8.6728
14.1456    6.3602     8.6397
14.0634    6.2331     8.6211

















































































































































































10.514     14.6364    10.3825    R-ALV
10.5288    14.8502    10.3784
10.6094    15.0222    10.4193
10.6401    15.1688    10.4163
10.7173    15.4054    10.4016
10.7789    15.5268    10.3891
10.9286    15.7061    10.3678
11.0458    15.8184    10.341
11.1426    15.9198    10.339
11.1786    16.0143    10.3333
11.2493    16.123     10.3367
11.3251    16.2338    10.3652
11.4132    16.3712    10.3439
11.528     16.5044    10.376
11.6067    16.6159    10.3608
11.7518    16.7684    10.3737
11.8597    16.8714    10.3945
11.9877    16.9534    10.3631
12.1643    17.1111    10.3827
12.2695    17.2123    10.3955
12.3296    17.2628    10.3981
12.4448    17.371     10.4391
12.5209    17.4754    10.4226
12.6372    17.6273    10.3852
12.8071    17.6887    10.4096
12.886     17.8003    10.3609
12.9788    17.892     10.364
13.0522    18.0099    10.3725
13.176     18.2124    10.3479
13.333     18.3658    10.352
13.4432    18.542     10.2871
13.5535    18.7308    10.2826
13.6593    18.872     10.2577
13.8438    19.0005    10.1862
13.9995    18.9907    10.2838





































































































































































14.3306    11.587     10.3239    L-ALV
14.5341    11.6273    10.2509
14.7842    11.7386    10.2196
14.9897    11.8317    10.2551
15.1056    11.9206    10.2402
15.224     12.0183    10.2493
15.3714    12.2635    10.2334
15.536     12.4474    10.2314
15.6711    12.6003    10.2726
15.8132    12.751     10.2849
15.9208    12.8767    10.2759
16.0357    12.972     10.2453
16.1629    13.1182    10.2745
16.2655    13.3194    10.299
16.3299    13.5077    10.2863
16.3731    13.5732    10.2572
16.4521    13.7475    10.2782
16.5391    13.8583    10.2707
16.6159    14.0389    10.2744
16.7736    14.2049    10.2606
16.8749    14.3751    10.2519
16.9754    14.5873    10.2679
17.0711    14.7098    10.2692
17.1686    14.8323    10.301
17.2845    14.9554    10.2858
17.3756    15.1124    10.2808
17.4884    15.2272    10.2568
17.6055    15.3689    10.2765
17.6707    15.4385    10.2897
17.7961    15.5531    10.2836
17.8963    15.7838    10.2519
17.885     15.9743    10.2945
