UWMA       ZA 674     Phu91stv
18.5907    19.6648    11.138     IN
15.7167    16.7685    15.0119    BR
11.0855    12.3885    13.3183    GL
11.15      12.3196    12.9781    NA
8.9452     10.0794    9.0244     RH
7.6784     8.8178     6.3838     NS
7.5087     8.5682     5.4851     PR
7.0349     9.5002     5.717      R_PR2
9.121      11.0251    9.5962     R_PMS
9.078      14.9276    8.442      R_ZMI
10.1068    13.6993    10.8983    R_ZMU
10.8676    12.8342    11.7596    R_DA
10.0682    13.8204    13.1654    R_MTI
10.7108    14.0532    13.9947    R_MTS
9.7302     15.3007    12.1027    R_FMO
9.94       16.2301    12.0679    R_FMT
12.9927    19.523     9.8567     R_PO
9.6741     16.9627    9.1876     R_ZTS
8.4398     8.1284     5.6122     L_PR2
9.8232     10.2346    9.548      L_PMS
13.77      9.9794     8.6211     L_ZMI
12.6055    11.227     11.0108    L_ZMU
11.612     12.1815    12.0042    L_DA
12.5339    11.219     13.3502    L_MTI
12.7468    11.9563    14.0249    L_MTS
14.0758    10.796     12.2204    L_FMO
14.9788    10.9524    12.2266    L_FMT
18.4763    14.2062    9.7081     L_PO
15.7546    10.5304    9.4069     L_ZTS
7.7773     8.013      5.4258     O1
10.5684    16.171     13.4869    O2
17.0809    11.2189    9.4848     O3
19.6172    17.9116    10.8454    O4







































































































































































11.1144    12.3478    13.3858    GLRH
11.1158    12.4076    13.107
11.1028    12.3729    12.9261
11.0851    12.3889    12.6825
11.0603    12.3383    12.5138
11.0506    12.3051    12.3731
11.0254    12.2482    12.2156
10.9715    12.2227    12.0758
10.9279    12.1579    11.8937
10.8837    12.1023    11.7413
10.799     12.027     11.5827
10.7068    11.9435    11.4046
10.6281    11.8269    11.27
10.5308    11.7454    11.079
10.4452    11.6535    10.9746
10.4271    11.5485    10.889
10.298     11.4028    10.7144
10.1892    11.2748    10.55
10.0814    11.1636    10.4406
9.9867     11.0722    10.3063
9.8393     10.9828    10.1925
9.7099     10.8299    10.0409
9.6187     10.7267    9.9193
9.5079     10.6178    9.8062
9.385      10.5362    9.6697
9.2868     10.4401    9.5291
9.2029     10.3534    9.4288
9.1192     10.2872    9.3097
9.0124     10.2046    9.173
8.9891     10.1503    9.1091
8.9457     10.0825    9.0226









































































































































































8.9379     10.114     9.0463     NOSE
8.8629     10.2412    9.0592
8.7182     10.3253    8.9977
8.5879     10.3965    8.8444
8.4493     10.461     8.7448
8.2954     10.4483    8.6291
8.151      10.4243    8.4457
8.0074     10.3469    8.2492
7.8228     10.2987    8.0171
7.7124     10.2075    7.8159
7.6232     10.1304    7.6277
7.5923     10.0043    7.4616
7.5317     9.8757     7.297
7.4959     9.669      7.1637
7.6091     9.5307     7.1041
7.5854     9.4088     7.0039
7.5457     9.3153     6.9093
7.5179     9.1956     6.7796
7.527      9.0708     6.6066
7.601      8.9833     6.5187
7.7109     8.9677     6.4749
7.7987     8.8933     6.4836
7.9091     8.7401     6.6195
8.0206     8.7295     6.71
8.1719     8.684      6.9289
8.307      8.7128     7.0476
8.4774     8.6777     7.1825
8.5952     8.5299     7.2818
8.7176     8.5944     7.4216
8.8598     8.6492     7.6344
8.9751     8.7853     7.853
9.0454     8.98       8.0207
9.0911     9.0313     8.1386
9.127      9.1891     8.2224
9.1865     9.2511     8.3878
9.218      9.3223     8.4909
9.2474     9.4058     8.5975
9.2894     9.527      8.7385
9.2373     9.5873     8.7794
9.1502     9.7003     8.8543
9.1294     9.792      8.9526
9.0922     9.9674     9.0122
8.966      10.0926    9.0185





























































































































































7.6315     8.7931     6.3205     NASP-PR
7.5494     8.7272     6.1756
7.4935     8.6393     5.9931
7.4732     8.6105     5.8519
7.4608     8.6065     5.7114
7.4504     8.6139     5.5911
7.4814     8.6361     5.446

































































































































































































