UWMA       ZA 700     Phu92stv
18.1437    19.7328    11.2969    IN
15.5655    16.3306    14.7418    BR
11.2163    11.6994    13.2393    GL
11.2763    11.7792    12.7584    NA
9.1791     9.5255     8.7941     RH
7.9099     8.2505     6.2213     NS
7.6892     8.0141     5.5287     PR
7.2037     8.8185     5.4184     R_PR2
9.7323     10.7076    9.6579     R_PMS
8.8747     14.3871    8.4259     R_ZMI
10.2163    13.2945    10.7694    R_ZMU
11.2329    12.2823    11.7952    R_DA
10.1747    13.104     13.1707    R_MTI
10.7875    13.4327    14.0256    R_MTS
9.7002     14.5609    12.0631    R_FMO
9.7865     15.4045    12.1722    R_FMT
12.6436    19.7126    10.5092    R_PO
9.3011     16.3607    9.5153     R_ZTS
8.5694     7.6325     5.3579     L_PR2
10.5724    10.1629    9.6903     L_PMS
14.0717    10.0472    8.0324     L_ZMI
12.9385    11.0104    10.674     L_ZMU
11.8357    11.7329    11.7593    L_DA
12.8854    10.8727    12.9577    L_MTI
13.2202    11.5028    13.948     L_MTS
14.3903    10.587     11.8918    L_FMO
15.1424    10.7218    12.034     L_FMT
18.6478    14.2442    9.6744     L_PO
16.0604    10.6103    9.12       L_ZTS
7.9862     7.6295     5.0832     O1
10.3251    15.0989    13.3681    O2
17.2882    11.3091    9.1835     O3
18.9779    18.7331    10.7403    O4







































































































































































11.2499    11.6542    13.2296    GLRH
11.2736    11.6833    12.9976
11.2987    11.7627    12.8083
11.3346    11.7575    12.6207
11.3583    11.7532    12.3939
11.3514    11.7605    12.198
11.3198    11.7829    11.9964
11.294     11.7159    11.7637
11.2313    11.6519    11.6059
11.1917    11.5192    11.3906
11.0428    11.4306    11.2065
10.9557    11.361     11.0504
10.8653    11.2554    10.8827
10.7818    11.1739    10.7824
10.6539    11.0387    10.6024
10.5729    10.9347    10.4694
10.4986    10.8559    10.3936
10.3772    10.708     10.2251
10.2985    10.6291    10.1085
10.2232    10.5162    10.008
10.1059    10.4262    9.8791
10.0097    10.272     9.744
9.8594     10.1894    9.5935
9.7628     10.0892    9.4515
9.6515     9.9385     9.325
9.5785     9.8404     9.2162
9.5123     9.7312     9.1227
9.4372     9.6214     9.0379
9.3347     9.4893     8.9331
9.2357     9.4702     8.8269
9.2024     9.4294     8.7257









































































































































































9.2186     9.4429     8.761      NOSE
9.1386     9.6532     8.6825
9.0615     9.6937     8.6478
8.8946     9.8964     8.6941
8.6525     9.9045     8.4672
8.4832     9.8697     8.2834
8.2494     9.7825     7.9923
8.1322     9.7088     7.8494
8.0805     9.6597     7.7251
7.9956     9.5507     7.5715
7.8816     9.4162     7.3938
7.8382     9.3006     7.2706
7.7685     9.1658     7.1394
7.6746     8.9707     7.0007
7.5283     8.747      6.8831
7.5441     8.5689     6.6681
7.6819     8.4497     6.5012
7.7909     8.3999     6.3857
7.8878     8.3556     6.2802
7.9965     8.2813     6.2544
8.0986     8.0744     6.3235
8.1896     7.9765     6.4645
8.3765     7.905      6.6537
8.6349     7.9309     6.8301
