TMP        AZ 1036    Phu125sf
16.7707    18.0396    10.7643    IN
16.7402    14.3057    14.7001    BR
16.6183    8.4444     14.3427    GL
16.6095    8.3285     13.8265    NA
16.6042    4.2695     10.0428    RH
16.6722    2.2622     8.1077     NS
16.6588    1.487      7.1308     PR
15.6734    1.8714     7.1412     R_PR2
16.1246    5.7665     10.6597    R_PMS
13.0903    7.6175     8.8404     R_ZMI
14.8397    8.0869     11.7573    R_ZMU
16.2587    8.2965     12.7781    R_DA
14.8507    8.6368     14.2439    R_MTI
15.2128    9.5475     14.8573    R_MTS
13.4566    9.2034     12.9734    R_FMO
12.9206    9.803      12.4895    R_FMT
12.7697    13.9602    10.0485    R_PO
12.2349    9.4194     9.9051     R_ZTS
17.6224    1.8762     7.1409     L_PR2
17.0524    5.8892     10.7316    L_PMS
20.2324    7.667      8.9206     L_ZMI
18.229     8.0301     11.7412    L_ZMU
17.011     8.3247     12.8573    L_DA
18.4047    8.6388     14.18      L_MTI
18.2037    9.5703     14.8267    L_MTS
19.831     9.1134     12.7621    L_FMO
20.2523    9.9771     12.7223    L_FMT
20.2904    13.901     9.793      L_PO
20.9587    9.3956     9.9251     L_ZTS
16.0045    1.2306     7.1812     O1
13.9861    10.9094    14.1394    O2
21.4034    12.0151    9.6867     O3
17.4318    17.8447    10.9748    O4







































































































































































16.6324    8.4128     14.2782    GLRH
16.6433    8.3776     14.0599
16.6115    8.3543     13.8706
16.6393    8.281      13.6458
16.608     8.2083     13.3685
16.6291    8.1016     13.1248
16.6232    7.9929     12.921
16.6212    7.8812     12.7438
16.6219    7.7424     12.55
16.6158    7.6104     12.3973
16.6263    7.4159     12.1995
16.642     7.1859     11.9824
16.6535    6.9856     11.8387
16.6573    6.7732     11.6739
16.6367    6.5949     11.5205
16.6534    6.3503     11.374
16.6369    6.1083     11.2232
16.6179    5.9166     11.072
16.6148    5.6843     10.9438
16.5968    5.4449     10.7951
16.5749    5.2004     10.6154
16.564     4.9531     10.4501
16.5645    4.7692     10.3389
16.5674    4.5996     10.2397
16.5737    4.4287     10.1595
16.5543    4.3591     10.0977
16.5546    4.2695     9.9535













































































































































































16.5782    4.2553     10.0067    NOSE
16.3509    4.3133     9.9955
16.1655    4.3388     9.9822
16.0385    4.3864     9.895
15.9617    4.2519     9.7891
15.8756    4.0885     9.6532
15.8087    3.9458     9.5314
15.7057    3.7246     9.323
15.6895    3.5791     9.1746
15.6771    3.3912     9.0478
15.6897    3.1812     8.9232
15.7837    2.9672     8.7754
15.8665    2.79       8.6675
15.9937    2.6683     8.5787
16.1096    2.5083     8.4885
16.2225    2.3801     8.3578
16.3558    2.3045     8.2345
16.5037    2.2645     8.1595
16.6777    2.264      8.1161
16.888     2.3439     8.2338
17.0363    2.4609     8.4196
17.1438    2.5829     8.5375
17.2229    2.7157     8.6007
17.3801    2.8748     8.7383
17.43      3.0341     8.8223
17.499     3.2897     8.9811
17.5469    3.4966     9.1479
17.5415    3.6193     9.2579
17.5205    3.7043     9.3636
17.4507    3.8866     9.5019
17.3261    4.0596     9.6232
17.2906    4.2072     9.733
17.2424    4.2991     9.7661
17.1557    4.3905     9.9086
17.0184    4.4008     10.0417
16.8142    4.3335     10.0441
16.6985    4.3042     10.0205
16.5128    4.2775     9.9624


































































































































































16.6651    2.1381     8.0907     NASP-PR
16.6843    1.8906     7.9555
16.6722    1.7166     7.8269
16.6345    1.5848     7.615
16.6564    1.5226     7.5162
16.6536    1.4864     7.3964
16.6564    1.479      7.221
16.6844    1.5111     7.1487
































































































































































































16.1418    5.7932     10.6879    R-PM/MAX
16.1084    5.6039     10.5804
16.0386    5.3553     10.4584
15.9841    5.1426     10.3385
15.9133    4.934      10.2054
15.8204    4.6376     9.9854
15.7649    4.5212     9.8944
15.6919    4.305      9.7688
15.5858    4.116      9.6124
15.5415    3.8519     9.4385
15.4252    3.7078     9.2785
15.372     3.5626     9.1168
15.2915    3.461      8.9137
15.1699    3.3694     8.7251
15.1256    3.2925     8.57
15.0556    3.1131     8.2935
15.0296    2.9291     8.1052
14.9856    2.7952     7.9105
14.9517    2.734      7.802
14.9586    2.6651     7.6947
14.9713    2.644      7.5163
15.0888    2.6513     7.2796


















































































































































































17.0741    5.7391     10.6346    L-PM/MAX
17.1185    5.5447     10.5147
17.1681    5.3477     10.3981
17.2341    5.1992     10.2956
17.3211    4.9198     10.134
17.4128    4.6948     9.9997
17.4425    4.4556     9.8651
17.5217    4.2049     9.7008
17.6073    4.0884     9.6055
17.6729    3.9359     9.4783
17.7299    3.7663     9.3612
17.7838    3.6301     9.1947
17.832     3.5178     9.0723
17.9014    3.4408     8.9014
18.0343    3.3265     8.6714
18.138     3.2703     8.4869
18.1789    3.1689     8.3432
18.228     3.0493     8.1901
18.2571    2.8943     8.013
18.2743    2.7436     7.8263
18.2333    2.6369     7.6127
18.1822    2.6141     7.4538
18.1344    2.6428     7.378

















































































































































































14.2913    5.7408     7.3124     ROSTRUM
14.285     5.6788     7.5863
14.2711    5.6531     7.8505
14.3629    5.5942     8.0234
14.4459    5.6412     8.1579
14.5407    5.5709     8.3345
14.5972    5.6027     8.5224
14.6826    5.5998     8.7461
14.7382    5.6103     8.9837
14.76      5.5645     9.2952
14.8009    5.5499     9.5657
14.9032    5.4828     9.8318
15.0462    5.4649     9.9665
15.3342    5.4606     10.0819
15.5063    5.4801     10.2177
15.7002    5.4956     10.3273
15.92      5.4831     10.4542
16.0754    5.5073     10.5277
16.1497    5.4762     10.6498
16.3123    5.4676     10.7277
16.5164    5.4843     10.7855
16.7932    5.4793     10.7709
16.9927    5.5508     10.7068
17.1339    5.5826     10.6208
17.2469    5.5451     10.4878
17.5449    5.5586     10.361
17.7542    5.5734     10.2734
17.8668    5.6332     10.1913
18.0469    5.6309     10.1023
18.1693    5.6757     10.0369
18.3493    5.6772     9.8373
18.418     5.6808     9.5584
18.4594    5.7311     9.3043
18.4973    5.8153     8.9687
18.5124    5.8569     8.7724
18.6359    5.8517     8.5704
18.7932    5.894      8.4269
18.9316    5.8295     8.272
19.0157    5.8454     8.1534
19.0457    5.8464     8.0228
19.0615    5.8725     7.7537
19.0426    5.8769     7.5923
19.0232    5.8717     7.4837
19.0115    5.8775     7.3861




























































































































































12.9518    9.8703     12.6074    SUPORB
13.0002    9.9525     12.8695
13.0997    10.0525    13.076
13.157     10.0076    13.3372
13.2809    9.9299     13.5916
13.5369    9.9291     13.9011
13.7388    9.8984     14.1002
13.9325    9.8228     14.2485
14.2432    9.7405     14.4468
14.4683    9.7265     14.5719
14.7259    9.7598     14.6791
14.9863    9.7134     14.7941
15.2306    9.7567     14.8683
15.5651    9.7529     14.9668
15.829     9.6025     14.9853
16.0809    9.388      14.9915
16.1995    9.1142     14.9232
16.3796    8.9443     14.8372
16.6546    8.7933     14.7578
16.8431    8.9075     14.7979
16.9932    9.0914     14.8922
17.2151    9.3715     14.9771
17.6124    9.4734     15.0109
17.9614    9.5366     14.9197
18.2622    9.3594     14.8204
18.5642    9.3594     14.6887
18.9092    9.4469     14.5397
19.1743    9.6145     14.3897
19.5035    9.7695     14.0924
19.7949    9.8674     13.8251
20.029     9.9505     13.4574
20.1365    9.9686     13.2112
20.1748    9.9937     13.0553
20.253     10.0005    12.828
20.2874    9.9324     12.6502
20.3359    9.8428     12.5084




































































































































































14.8221    8.0099     11.7423    RORBIT
14.5302    8.0681     11.7557
14.265     8.1872     11.8132
13.9701    8.3338     11.9289
13.7321    8.4811     12.0793
13.5094    8.6823     12.2761
13.4518    8.8619     12.4574
13.37      9.0189     12.6887
13.365     9.1196     12.9162
13.4532    9.1937     13.2967
13.5567    9.1624     13.5926
13.766     9.1        13.8376
14.0133    9.0225     13.9989
14.2588    8.9178     14.1165
14.5368    8.7924     14.1908
14.8262    8.6985     14.1778
15.0949    8.6887     14.0638
15.3441    8.6408     14.1737
15.6067    8.6967     14.1948
15.8266    8.653      14.1581
16.0914    8.6034     14.0449
16.1592    8.5823     13.8043
16.1964    8.5733     13.5935
16.2445    8.5452     13.3964
16.2835    8.492      13.1997
16.3049    8.4384     13.1395
16.2672    8.4139     13.0099
16.2923    8.3576     12.9053
16.2756    8.3128     12.7968











































































































































































18.3648    8.0621     11.7414    LORBIT
18.6596    8.0816     11.7144
18.8896    8.1711     11.75
19.084     8.1971     11.7938
19.3833    8.314      11.8958
19.4788    8.4723     11.9908
19.6111    8.5855     12.103
19.705     8.7881     12.2829
19.8727    8.9446     12.5294
19.891     9.0661     12.7115
19.8957    9.1779     12.9496
19.885     9.2037     13.1659
19.8042    9.1604     13.5649
19.6109    9.0975     13.7687
19.4345    9.0247     13.916
19.2369    8.9097     14.0745
19.0105    8.8331     14.1257
18.7971    8.6897     14.224
18.5454    8.6368     14.2141
18.3645    8.6194     14.1744
18.079     8.5591     14.1879
17.8547    8.6432     14.1915
17.6653    8.6873     14.1843
17.3551    8.6833     14.107
17.186     8.6776     13.727
17.0986    8.589      13.5418
17.0112    8.4851     13.3024
16.9734    8.379      13.1236
16.9797    8.3269     12.9824
17.0132    8.2773     12.863










































































































































































12.9115    9.8068     12.5019    RTEMFOS
12.8523    9.6789     12.3564
12.8189    9.5716     12.2042
12.7982    9.4612     12.0754
12.7779    9.3278     11.8793
12.7714    9.2531     11.7065
12.753     9.0808     11.4503
12.7419    8.8952     11.1771
12.7197    8.7252     10.9203
12.7071    8.6328     10.779
12.663     8.4701     10.5301
12.579     8.4023     10.1673
12.5035    8.5374     9.9794
12.3979    8.7132     9.8252
12.3574    8.8814     9.7854
12.3371    9.1362     9.8209
12.2845    9.2825     9.8478
12.2716    9.3851     9.8918






















































































































































































20.3092    9.8466     12.5319    LTEMFOS
20.3567    9.7586     12.4401
20.4076    9.617      12.2536
20.4337    9.5129     12.0296
