LSZT       R5         Phu189sf
2.4292     6.4045     6.2115
2.4522     6.4251     5.9953
2.4861     6.5067     5.8476
2.4913     6.5306     5.7345
2.4648     6.5565     5.6346













































































































































-5.168     11.5302    14.2755    SUPORB
-5.1093    11.6008    14.5251
-4.9586    11.6567    14.8437
-4.8631    11.6679    15.0973
-4.6875    11.6422    15.4141
-4.4849    11.5836    15.6733
-4.2603    11.5181    15.8847
-4.0724    11.4398    16.0554
-3.7094    11.2453    16.3125
-3.3998    11.267     16.5105
-3.1137    11.3523    16.6806
-2.6735    11.3235    16.8605
-2.3191    11.3964    16.9725
-1.9412    11.3736    17.02
-1.3769    11.0868    17.0183
-1.0155    10.8391    16.9891
-0.6136    10.6381    16.8093
-0.074     10.6674    16.8614
0.3408     10.8664    16.9255
0.8859     10.9808    16.8889
1.1918     11.0636    16.859
1.7268     11.1337    16.7278
2.1224     11.0484    16.5193
2.4404     11.2201    16.3516
2.6864     11.4061    16.1914
2.9686     11.5475    15.9847
3.2012     11.6397    15.7931
3.4458     11.7362    15.5556
3.6147     11.7668    15.347
3.8182     11.6472    15.0641
3.8836     11.6768    14.8948
3.9192     11.7143    14.7295
4.0035     11.7004    14.5469
4.0575     11.6354    14.3632
4.129      11.5437    14.1427





































































































































































-2.6315    9.9437     13.2349    RORBIT
-2.888     9.9519     13.2534
-3.1964    10.031     13.2563
-3.4838    10.2165    13.3823
-3.7937    10.4277    13.5478
-3.9644    10.6038    13.72
-4.145     10.7699    13.9749
-4.1793    10.892     14.1906
-4.2361    10.9651    14.5687
-4.1347    10.9547    14.9442
-3.9489    10.8211    15.3064
-3.743     10.6575    15.5862
-3.3922    10.4612    15.8617
-3.1009    10.2871    16.0181
-2.736     10.2055    15.9622
-2.4466    10.2522    15.866
-2.2777    10.2363    15.8298
-1.9692    10.2415    15.9062
-1.614     10.2711    15.9048
-1.241     10.3646    15.7348
-1.0958    10.3592    15.4225
-1.0348    10.2991    15.1357
-0.958     10.2191    14.8877
-0.9442    10.1757    14.712
-0.8941    10.0808    14.567
-0.893     9.96       14.3678
-0.9518    9.8672     14.2515













































































































































































1.4275     9.8696     13.127     LORBIT
1.7866     9.8655     13.0386
2.0934     9.9637     13.0884
2.3081     10.0739    13.1887
2.5127     10.2111    13.248
2.6966     10.385     13.3333
2.8982     10.5546    13.4659
3.0128     10.7157    13.6412
3.0923     10.8503    13.8482
3.1996     10.918     14.129
3.2475     10.9779    14.3593
3.3045     10.9717    14.5557
3.3091     10.9013    14.8974
3.2355     10.8597    15.165
3.0434     10.7919    15.3927
2.8532     10.6929    15.5363
2.6062     10.5272    15.7762
2.3037     10.4218    15.8606
2.0537     10.2763    15.9579
1.7421     10.2649    15.8598
1.4148     10.2668    15.754
0.9992     10.26      15.8584
0.7523     10.3248    15.8794
0.3799     10.3044    15.8402
0.1006     10.2174    15.3983
0.0812     10.2128    15.1162
0.0047     10.1887    14.6807
0.0427     10.0268    14.3307
0.0619     9.9775     14.2842
0.1383     9.9709     14.1873










































































































































































-5.2012    11.5123    14.2425    RTEMFOS
-5.2612    11.4399    13.9712
-5.326     11.3418    13.7359
-5.3728    11.1625    13.41
-5.3994    10.9924    13.1663
-5.4143    10.7637    12.7575
-5.4149    10.5808    12.4633
-5.4223    10.3581    12.1445
-5.5203    10.129     11.7656
-5.5224    10.0106    11.5819
-5.519     9.9763     11.2548
-5.6303    10.0703    10.9817
-5.8265    10.2543    10.8456
-5.9972    10.482     10.7688
-6.014     10.776     10.7647
-6.1014    10.9566    10.7789
-6.1502    11.1265    10.8329
-6.1838    11.2704    10.8438






















































































































































































4.0883     11.6021    14.0337    LTEMFOS
4.1177     11.5189    13.8168
4.1786     11.3669    13.6008
4.1785     11.2439    13.408
4.188      11.1432    13.1836
4.1901     11.021     13.0608
4.1947     10.9008    12.8305
4.2046     10.7058    12.5928
4.1845     10.6033    12.4102
4.2122     10.4803    12.1748
4.2355     10.3354    11.9413
4.258      10.1563    11.746
4.2956     10.0448    11.5664
4.341      10.0003    11.3426
4.4814     9.9911     11.0291
4.6755     10.2507    10.7523
4.8021     10.4283    10.7245
4.8743     10.6923    10.7355
4.9521     10.9133    10.7144
4.9289     11.0789    10.71
5.0409     11.1996    10.7247



















































































































































































-0.2493    4.8957     12.6667    OP
-0.3433    7.1216     13.0291    BA
-0.6985    13.6829    13.233     ST
-1.026     21.0505    14.841     IV
-4.7524    7.1129     12.5456    R_PG
-6.4529    10.2708    11.4921    R_ZTI
-3.4461    14.6274    14.6197    R_M3D
-3.7279    17.5254    15.1239    R_M12
-3.5618    20.2543    15.6527    R_MP3
-3.2365    22.3825    16.04      R_PMI
4.1699     7.9004     12.8759    L_PG
5.4292     11.3386    11.7441    L_ZTI
1.8705     14.9564    15.0325    L_M3D
1.865      17.8077    15.3107    L_M12
1.418      20.6165    15.8245    L_MP3
0.7849     22.5408    15.9302    L_PMI
-0.296     23.8844    14.4723    O1
-3.8533    10.8681    5.5361     O2
5.489      11.0735    11.1177    O3
-0.4558    2.0793     9.3194     O4




















































































































































































-5.0052    13.9643    11.7092    RZYGINF
-5.0881    13.6612    11.5925
-5.2508    13.4446    11.5469
-5.433     13.2692    11.5126
-5.5483    13.1413    11.5309
-5.7259    12.8797    11.5807
-5.8346    12.6089    11.6399
-5.991     12.303     11.696
-6.1003    11.9148    11.7614
-6.1483    11.5403    11.8246
-6.1597    11.3237    11.7747
-6.3767    11.1325    11.7104
-6.4789    10.9073    11.6758
-6.5626    10.7533    11.5895
-6.5699    10.5359    11.5201
-6.535     10.4197    11.5292
-6.5098    10.3487    11.481
-6.496     10.2686    11.4596






















































































































































































3.5441     14.615     11.9557    LZYGINF
3.7443     14.2938    11.8816
3.9818     13.9848    11.7698
4.2339     13.7942    11.7851
4.3951     13.4815    11.8126
4.5142     13.18      11.8625
4.6719     12.9186    11.9742
4.7375     12.6256    12.019
4.8162     12.3908    12.044
5.0115     12.13      12.0453
5.2607     11.87      11.9911
5.3793     11.6229    11.8969
5.3988     11.4038    11.8183
5.4021     11.3427    11.7661
5.3938     11.2373    11.7601

























































































































































































-3.4193    14.6061    14.6915    R-ALV
-3.6068    14.9029    14.7381
-3.75      15.2493    14.7098
-3.7439    15.6008    14.7589
-3.789     15.9055    14.7911
-3.7659    16.1345    14.813
-3.8018    16.4371    14.8735
-3.813     16.7072    14.7966
-3.8569    17.0403    14.9491
-3.8146    17.2896    14.9693
-3.7474    17.688     15.0434
-3.7218    18.0046    15.1124
-3.7214    18.3269    15.2045
-3.6429    18.5613    15.1888
-3.6323    18.8513    15.2868
-3.6727    19.1381    15.3469
-3.6659    19.4734    15.425
-3.6435    19.7701    15.4879
-3.6277    19.906     15.5556
-3.5933    20.0964    15.598
-3.5849    20.2781    15.6046
-3.589     20.3419    15.6272


















































































































































































1.8498     15.0126    14.9024    L-ALV
1.9895     15.3285    14.894
2.0808     15.7717    14.8731
2.0282     16.3016    14.9533
1.9945     16.6462    15.0534
1.9934     17.082     15.1002
1.9945     17.434     15.133
1.8281     17.8884    15.2508
1.7503     18.157     15.1844
1.7278     18.6286    15.3449
1.6393     18.8603    15.452
1.5654     19.1351    15.4486
1.5633     19.3848    15.4555
1.5676     19.6026    15.5554
1.5429     19.7846    15.6336
1.503      20.0131    15.6971
1.5227     20.2806    15.6873
1.4673     20.4554    15.7437
1.4333     20.6135    15.7389
1.4063     20.6962    15.8117
