NMNH       381430     Php9stv
12.5104    9.5038     7.9345
12.5324    9.4121     7.6638
12.5709    9.347      7.4877
12.5992    9.2841     7.3132
12.6034    9.2094     7.0676
12.6175    9.1241     6.8823
12.6198    9.0737     6.6761
12.6529    9.0102     6.4855
12.698     8.9966     6.3664
12.6712    9.0593     6.1103
12.6069    9.1932     5.9279














































































































































































11.4483    13.3915    7.1131     ROSTRUM
11.3943    13.3185    7.2996
11.4107    13.2568    7.44
11.4356    13.1557    7.6516
11.453     13.0568    7.781
11.5031    12.9368    7.9124
11.5457    12.7808    8.0322
11.5819    12.69      8.1224
11.6035    12.5838    8.3096
11.5873    12.4372    8.5006
11.5994    12.328     8.6705
11.6013    12.2543    8.8255
11.5129    12.1065    9.0887
11.5233    12.038     9.2487
11.5661    11.8969    9.358
11.6579    11.8155    9.4541
11.8724    11.6804    9.5318
12.0091    11.5162    9.5366
12.137     11.4108    9.5461
12.2027    11.3645    9.5601
12.2681    11.2856    9.5706
12.4017    11.1732    9.6157
12.546     11.0559    9.574
12.6365    10.9993    9.5601
12.7745    10.9371    9.5577
12.8858    10.8756    9.5552
13.0369    10.7715    9.5065
13.2248    10.6518    9.4887
13.3644    10.5536    9.4326
13.518     10.5012    9.3529
13.6633    10.5219    9.1692
13.755     10.5829    8.9327
13.8382    10.6355    8.7092
13.988     10.6751    8.5156
14.1227    10.6977    8.2953
14.2274    10.6929    8.0535
14.3353    10.6523    7.9015
14.4906    10.6087    7.7918
14.6315    10.578     7.5767
14.7263    10.5854    7.4341
14.798     10.622     7.2951
14.845     10.6405    7.2107
14.886     10.6577    7.0358





























































































































































11.4149    15.0597    12.6643    SUPORB
11.4509    14.951     12.8544
11.4872    14.7198    13.101
11.5114    14.5364    13.2764
11.5486    14.3512    13.3931
11.6053    14.1285    13.4877
11.6397    13.9172    13.5573
11.7591    13.7362    13.6575
11.8627    13.5185    13.7343
12.0471    13.4304    13.8163
12.2766    13.3414    13.9113
12.4094    13.1871    13.9652
12.4969    13.1583    13.994
12.6889    12.867     13.9575
12.8032    12.2769    13.7881
12.8816    12.0734    13.7302
12.9634    11.9738    13.7095
13.1121    11.7902    13.6624
13.2378    11.7135    13.6813
13.5843    11.6571    13.7875
13.8616    11.5641    13.8337
14.1554    11.4536    13.8815
14.3367    11.3014    13.8209
14.5445    11.1608    13.7779
14.7021    11.0255    13.7181
14.8681    10.9346    13.6659
15.0783    10.8133    13.577
15.288     10.7941    13.5196
15.4965    10.7435    13.4571
15.6751    10.688     13.3439
15.8043    10.7034    13.328
16.0256    10.7086    13.2204
16.1441    10.6862    13.082
16.2505    10.6764    12.9821
16.3341    10.6789    12.8299
16.4374    10.6544    12.6675
16.5405    10.6571    12.4385



































































































































































12.1717    13.4521    10.9771    RORBIT
12.0188    13.6422    10.9529
11.8574    13.8769    11.1141
11.7706    14.0084    11.2494
11.6328    14.1826    11.4344
11.5478    14.3023    11.6266
11.5341    14.3529    11.8245
11.5237    14.3699    12.0318
11.4909    14.3293    12.2737
11.4893    14.3165    12.4659
11.4563    14.1671    12.652
11.4019    13.9944    12.8278
11.4715    13.7705    12.909
11.4981    13.5696    12.9752
11.4838    13.3144    13.0805
11.6353    13.2643    12.9674
11.6337    13.0337    12.9958
11.7565    12.9552    12.9282
11.8256    12.8393    12.9128
11.9944    12.6679    12.8602
12.1317    12.4903    12.9161
12.2589    12.4113    12.9783
12.4388    12.2429    13.0045
12.6073    12.1607    12.8614
12.711     12.1585    12.7204
12.8002    12.1617    12.5683
12.8714    12.1751    12.4387
12.9508    12.1996    12.2595
12.9857    12.1944    12.0856
13.0024    12.2229    11.9418
12.9973    12.2576    11.7401









































































































































































14.6932    11.2736    10.8288    LORBIT
14.8416    11.2045    10.8198
15.0034    11.1934    10.8381
15.133     11.0744    10.8777
15.2713    10.9936    10.9778
15.3875    10.9576    11.1038
15.5467    10.7897    11.287
15.634     10.7917    11.4467
15.7343    10.7785    11.6743
15.7647    10.791     11.8663
15.7662    10.7207    12.106
15.707     10.6762    12.2693
15.5918    10.63      12.4733
15.5099    10.5201    12.5873
15.3134    10.5125    12.7198
15.1538    10.4747    12.8285
14.797     10.4915    12.9284
14.6687    10.5318    12.9343
14.5455    10.5918    12.9066
14.3385    10.6538    12.8996
14.1494    10.737     12.9049
14.0131    10.8892    12.8358
13.8694    10.8861    12.9089
13.7063    11.0551    13.0033
13.5545    11.1555    13.0502
13.3059    11.2673    13.0148
13.2185    11.3986    12.8133
13.2344    11.566     12.5526
13.2896    11.694     12.3577
13.3586    11.8157    12.1676
13.3755    11.8558    12.0308
13.4114    11.8815    11.9816
13.3969    11.915     11.824







































































































































































11.3937    15.0458    12.5899    RTEMFOS
11.3245    15.1494    12.296
11.3139    15.1684    12.186
11.2645    15.125     12.012
11.2326    15.0778    11.8204
11.2206    15.1008    11.6203
11.2304    15.104     11.4539
11.1947    15.0599    11.2659
11.2109    15.1097    11.0256
11.1832    15.1356    10.8449
11.102     15.1389    10.7265
11.0943    15.2092    10.5782
11.0265    15.2353    10.4484
11.0123    15.3788    10.2841
10.9795    15.5689    10.1239
10.9951    15.789     10.0248
10.9755    16.0118    10.0059
11.0008    16.2092    10.0304
11.0376    16.2866    10.1023
11.1345    16.4497    10.1686




















































































































































































16.4951    10.6938    12.5875    LTEMFOS
16.5344    10.6782    12.3906
16.6204    10.5923    12.0297
16.5939    10.5529    11.8481
16.5858    10.548     11.5831
16.5166    10.5044    11.4465
16.5498    10.5309    11.319
16.5238    10.5085    11.1705
16.5283    10.4919    11.0219
16.5012    10.4781    10.8829
16.5127    10.457     10.7172
16.5382    10.4333    10.5841
16.5953    10.4209    10.4069
16.6834    10.4008    10.2334
16.7854    10.3996    10.0447
16.9188    10.3865    9.8956
17.0792    10.4086    9.8032
17.2874    10.3999    9.737
17.4468    10.4626    9.7646
17.5683    10.4998    9.7996
17.7248    10.5421    9.8558



















































































































































































10.8111    9.1665     11.0207    OP
11.9287    10.3579    11.3011    BA
14.7539    13.7744    11.2033    ST
17.7261    17.0302    11.7237    IV
9.357      12.9275    11.0327    R_PG
9.7808     15.4061    10.5013    R_ZTI
13.4678    15.4184    12.0716    R_M3D
14.8807    17.047     12.4179    R_M12
16.6587    18.3152    12.5546    R_MP3
17.3269    18.4498    12.4871    R_PMI
14.9198    8.5506     10.6903    L_PG
17.2883    9.4544     10.1018    L_ZTI
16.5161    12.6796    12.0211    L_M3D
18.2421    14.3393    12.2266    L_M12
19.3939    16.1961    12.3028    L_MP3
19.4399    16.9819    12.3398    L_PMI
19.7302    18.4461    12.3169    O1
12.0375    15.239     6.7954     O2
17.1331    9.2676     9.4313     O3
10.605     7.1862     8.78       O4




















































































































































































12.4695    16.7236    10.9731    RZYGINF
12.2144    16.5918    10.9415
11.8939    16.5213    11.0084
11.5485    16.4111    11.0178
11.2823    16.2455    11.0086
11.1085    16.1482    11.024
10.7697    15.8703    10.993
10.6248    15.7905    10.9507
10.4738    15.6838    10.8838
10.3249    15.6847    10.8363
10.1418    15.629     10.7122
10.0351    15.4992    10.6629
9.9116     15.451     10.5806
9.8225     15.3272    10.5267


























































































































































































17.9585    11.9893    10.5764    LZYGINF
18.2282    11.9365    10.509
18.2799    11.5998    10.5343
18.2973    11.3085    10.5014
18.2614    11.0738    10.4594
18.173     10.9649    10.4849
18.0902    10.8633    10.4846
17.9381    10.649     10.5218
17.8012    10.5411    10.5202
17.6169    10.3476    10.5268
17.5122    10.1118    10.4513
17.4765    9.9833     10.3537
17.396     9.799      10.2683
17.3462    9.6383     10.1631
17.2159    9.4885     10.0432

























































































































































































13.4482    15.3364    12.1156    R-ALV
13.555     15.7237    12.1276
13.6606    15.9383    12.1594
13.8219    16.0984    12.2209
13.9681    16.244     12.2632
14.1727    16.4501    12.2953
14.2754    16.6097    12.3058
14.3832    16.7859    12.3208
14.4975    16.9295    12.3589
14.6793    16.9021    12.413
14.8308    17.0797    12.4181
15.0448    17.263     12.3573
15.2424    17.4335    12.3664
15.4458    17.6173    12.3621
15.5969    17.6409    12.3722
15.7919    17.8403    12.4204
16.0187    17.9975    12.5103
16.2155    18.1537    12.5019
16.3711    18.2668    12.5323
16.4691    18.3506    12.453
16.616     18.4114    12.4319



















































































































































































16.6655    12.73      11.813     L-ALV
16.8871    12.8326    11.8528
17.0743    12.94      11.8777
17.1938    13.0119    11.877
17.3635    13.1218    11.8746
17.5381    13.3141    11.8862
17.5676    13.4012    12.0036
17.7391    13.5835    12.0271
17.8649    13.7072    12.0791
17.9884    13.8249    12.075
18.1517    13.9885    12.0614
18.2237    14.16      12.1212
18.2856    14.3393    12.0592
18.4593    14.4999    12.1113
18.4881    14.6319    12.1564
18.6497    14.8206    12.1546
18.6837    15.0081    12.253
18.7885    15.198     12.1911
18.9063    15.3184    12.1867
18.9959    15.4934    12.3106
19.1139    15.6807    12.2873
19.2169    15.8385    12.2827
19.3285    15.9802    12.2704
