TMP        AZ 1104    Phu141sf
40.9311    5.2417     8.1665
40.8804    5.3472     8.0292
40.8793    5.4732     8.0832
40.8301    5.749      8.3781
40.5832    6.0044     8.6501
40.2473    6.2647     8.639
40.0943    6.3119     8.8174
39.8503    6.3738     8.9847
39.7014    6.4222     9.1398
39.5172    6.4819     9.3223
39.3469    6.5223     9.5146
39.12      6.5209     9.7493
38.812     6.3569     10.043
38.6419    6.3303     10.3004
38.4039    6.1076     10.4643
38.3075    5.9411     10.6988
38.169     5.8513     10.7922
38.0268    5.7384     10.8635
38.0024    5.5155     11.0319
38.0593    5.016      11.1079


































































































































































41.0001    5.3751     7.9262     NASP-PR
41.2004    5.3538     7.63
41.2944    5.3796     7.3652
41.3596    5.3906     7.1422
41.4094    5.3928     6.9215
41.4138    5.4191     6.7552
41.3975    5.4325     6.6668
41.4009    5.4649     6.5343
































































































































































































36.7779    4.2252     11.7414    R-PM/MAX
37.0286    4.1726     11.5822
37.2073    4.1577     11.4507
37.461     4.085      11.2768
37.6838    3.9942     11.1214
37.9202    3.9358     10.9901
38.1353    3.8489     10.8243
38.3445    3.8239     10.6572
38.5141    3.7473     10.5127
38.657     3.6803     10.3572
38.7814    3.6159     10.2127
39.0127    3.5303     9.9006
39.1559    3.5033     9.6934
39.3171    3.46       9.4505
39.5437    3.4445     9.1234
39.6821    3.4263     8.8986
39.7283    3.3307     8.6432
39.8056    3.2989     8.5291
39.8878    3.2653     8.3661
39.9427    3.2082     8.191
40.0913    3.1749     8.0184
40.2846    3.1834     7.8299
40.364     3.1895     7.5493
40.3597    3.2637     7.315
40.1674    3.4226     6.8688
40.0736    3.4376     6.6787














































































































































































36.7378    5.6832     11.7462    L-PM/MAX
36.9992    5.7614     11.5873
37.2066    5.761      11.468
37.3746    5.8311     11.3388
37.612     5.9469     11.2128
37.7746    6.0387     11.0955
37.9264    6.1157     10.9689
38.1769    6.1657     10.824
38.2859    6.2739     10.6572
38.3841    6.4069     10.4559
38.6691    6.5905     10.1292
38.875     6.7267     9.825
39.1116    6.7841     9.6042
39.2012    6.8424     9.3837
39.2952    6.8603     9.1963
39.48      6.9807     8.8983
39.5573    7.0301     8.7151
39.6354    7.0116     8.5053
39.7069    7.1554     8.2273
39.857     7.1979     7.9677
39.9215    7.2797     7.75
40.0759    7.2355     7.5071
40.0975    7.2381     7.3229
39.9754    6.8936     6.9047
















































































































































































36.0558    2.2625     7.4492     ROSTRUM
36.0986    2.281      7.7076
36.0858    2.3102     7.9688
36.1017    2.4227     8.2713
36.1321    2.6646     8.6114
36.1216    2.8456     8.943
36.1751    2.9106     9.1958
36.1873    2.8658     9.5384
36.2393    2.8405     9.8334
36.373     2.738      10.2052
36.395     2.6162     10.3987
36.5229    2.4401     10.6484
36.6141    2.3224     10.8837
36.6326    2.3729     11.091
36.6797    2.4743     11.3771
36.6892    2.6272     11.5162
36.6047    2.7256     11.6429
36.6636    3.045      11.6194
36.6409    3.3984     11.6198
36.6625    3.7294     11.6786
36.6242    3.9461     11.7098
36.6196    4.1177     11.7417
36.6352    4.2034     11.8494
36.6889    4.3526     11.9217
36.6868    4.6228     12.009
36.744     4.8474     11.95
36.7272    5.0465     11.938
36.6933    5.2988     11.949
36.5969    5.5208     11.9062
36.5911    5.7146     11.8214
36.4952    5.9907     11.8318
36.5193    6.2502     11.7989
36.4942    6.4646     11.7978
36.4882    6.6086     11.7771
36.4678    6.8957     11.7341
36.4161    7.1041     11.7306
36.397     7.307      11.6492
36.2898    7.4573     11.4341
36.24      7.4059     11.1907
36.2491    7.3602     11.0061
36.316     7.2089     10.8155
36.2634    6.9782     10.5726
36.1655    6.9104     10.3603
36.1563    6.8746     10.1096
36.1528    6.871      9.8861
36.147     6.8848     9.7129
36.1365    6.8756     9.3629
36.0942    6.9091     9.0312
36.0422    6.9949     8.7988
35.9818    7.1795     8.4786
35.8987    7.3707     8.2292
35.8955    7.4862     8.0488
35.8497    7.55       7.791
35.7614    7.5595     7.4986
35.7374    7.5215     7.3004

















































































































































30.6808    0.0102     14.8112    SUPORB
30.598     0.0715     15.0575
30.5378    0.2016     15.4153
30.4786    0.2932     15.6348
30.484     0.433      15.8707
30.5099    0.5879     16.0721
30.6142    0.7763     16.239
30.7039    1.0247     16.3594
30.7804    1.3191     16.4575
30.7725    1.5713     16.5349
30.8374    1.8635     16.6276
30.8246    2.0664     16.7409
30.7885    2.3218     16.8552
30.865     2.4686     16.9305
30.6715    2.8035     17.1423
30.5919    3.0353     17.2549
30.6602    3.3207     17.358
30.974     3.5443     17.3945
31.2311    3.8623     17.4177
31.4758    4.1986     17.4203
31.6946    4.5743     17.3374
31.6832    4.8869     17.3006
31.4087    5.1338     17.3802
31.263     5.3885     17.422
31.0688    5.5564     17.4069
30.9642    5.9136     17.4493
30.902     6.2182     17.4079
30.8358    6.5451     17.3345
30.8808    6.8461     17.236
31.0097    7.2978     17.0801
30.9862    7.6954     16.9455
30.7511    8.0255     16.7373
30.5554    8.1399     16.6132
30.4352    8.4252     16.4362
30.4169    8.6457     16.2442
30.3842    8.8303     16.053
30.1301    8.9266     15.6998
30.1909    9.042      15.4731
30.2429    9.1428     15.2768
30.3371    9.1927     15.0936
30.3594    9.2219     14.9751
30.3552    9.2589     14.856






























































































































































32.4291    2.4463     13.8065    RORBIT
32.365     2.133      13.7981
32.3354    1.9119     13.824
32.241     1.6153     13.8352
32.0081    1.3395     13.9254
31.7817    1.1232     14.0792
31.6102    1.0012     14.253
31.4899    0.9262     14.4646
31.3529    0.8586     14.758
31.3198    0.8686     14.966
31.3639    0.9893     15.4428
31.4448    1.1599     15.7611
31.4696    1.4118     15.9959
31.4988    1.5913     16.1509
31.5796    1.8792     16.3048
31.7184    2.5186     16.5521
31.7795    2.7391     16.495
31.9162    3.0198     16.4994
32.0042    3.2772     16.4761
32.1012    3.4608     16.4882
32.1472    3.8093     16.5517
32.0729    4.1165     16.3815
32.2266    4.3018     16.1103
32.2414    4.3295     15.8545
32.2036    4.371      15.5491
32.2398    4.3643     15.3992
32.2808    4.3664     15.3068













































































































































































32.1397    7.2106     13.938     LORBIT
32.1185    7.5143     13.9603
31.9879    7.6972     14.0268
31.8817    7.8627     14.0747
31.7427    8.0231     14.1521
31.6413    8.2377     14.2451
31.4288    8.3089     14.4324
31.2913    8.4491     14.6448
31.1222    8.5071     14.9752
31.0879    8.494      15.2498
31.1974    8.4508     15.6331
31.2861    8.3396     15.9368
31.3482    8.168      16.1856
31.4455    7.8772     16.3048
31.4981    7.6746     16.358
31.6792    7.4531     16.4384
31.7617    7.1964     16.437
31.8438    6.908      16.4107
31.9815    6.6227     16.4331
31.9792    6.4172     16.4258
31.9279    6.0855     16.4416
31.9367    5.8391     16.5401
31.9952    5.5575     16.4045
32.0509    5.4321     16.1759
32.1036    5.3021     15.9012
32.1167    5.1865     15.6469
32.1354    5.147      15.4733
32.1714    5.1677     15.3779
32.1731    5.1869     15.3137











































































































































































30.6254    0.0286     14.8103    RTEMFOS
30.745     -0.0367    14.6646
30.8011    -0.0696    14.4362
30.928     -0.1313    14.2466
31.0092    -0.139     14.1015
31.1304    -0.1338    13.9311
31.3249    -0.1107    13.6478
31.4277    -0.1136    13.4873
31.6628    -0.0792    13.1214
31.7478    -0.0599    12.9263
31.8777    -0.0436    12.6137
31.9859    -0.038     12.4559
32.0762    -0.0334    12.1606
32.1537    -0.0575    11.9002
32.1831    -0.1619    11.7024
32.0096    -0.3471    11.4145
31.9199    -0.4111    11.3588
31.7799    -0.5364    11.2891
31.5296    -0.5941    11.2602
31.3487    -0.6372    11.2507
31.2343    -0.6808    11.2313
31.1417    -0.7363    11.2139
31.027     -0.7076    11.2276

















































































































































































30.3442    9.2405     14.8718    LTEMFOS
30.5188    9.3061     14.6526
30.5007    9.3458     14.5161
30.6338    9.4138     14.3014
30.8068    9.3412     13.959
30.8975    9.3443     13.8747
31.0073    9.3488     13.7811
31.1681    9.3392     13.5796
31.2666    9.3244     13.3826
31.344     9.2668     13.1462
31.3782    9.2889     13.1424
31.4466    9.293      13.0125
31.5592    9.3403     12.7897
31.6429    9.3768     12.5632
31.6628    9.3735     12.3976
31.717     9.3987     12.2972
31.7656    9.4768     12.0422
31.7011    9.5706     11.7761
31.5976    9.6436     11.632
31.4796    9.7314     11.5388
31.3763    9.8088     11.4917
31.2514    9.8725     11.446
31.039     9.9443     11.4069
30.7476    9.9843     11.3681
30.5678    9.981      11.3793















































































































































































34.7578    5.0929     15.0691    OP
32.4982    5.0945     14.8096    BA
27.0363    5.0108     12.9471    ST
19.8587    5.1376     12.2982    IV
32.1393    0.6801     14.2978    R_PG
30.0592    -0.7337    13.0409    R_ZTI
25.1759    2.6457     14.1871    R_M3D
22.558     2.5779     13.8789    R_M12
19.8189    2.8881     13.6115    R_MP3
18.4354    3.5771     13.0393    R_PMI
32.1542    9.2808     13.8994    L_PG
30.2234    10.7721    12.4619    L_ZTI
25.4071    7.4769     13.9735    L_M3D
22.764     7.79       13.5434    L_M12
19.9829    7.584      13.1933    L_MP3
18.5454    6.8189     12.7495    L_PMI
16.6529    4.7608     12.909     O1
30.5195    8.5859     6.6675     O2
30.3029    -1.0196    12.4828    O3
38.1178    5.6919     12.5913    O4




















































































































































































26.3789    1.1328     11.9005    RZYGINF
26.6086    1.0657     11.9495
26.8241    1.0108     11.9893
26.99      0.7861     11.9382
27.1545    0.6624     11.9454
27.3423    0.5133     11.9959
27.5549    0.2341     12.0929
27.7602    0.1468     12.2267
28.0739    -0.0225    12.4303
28.3139    -0.1168    12.5777
28.5526    -0.2058    12.7031
28.707     -0.3219    12.7664
28.8883    -0.4553    12.8189
29.1529    -0.5635    12.9065
29.4069    -0.6215    13.029
29.6133    -0.6221    13.0912
29.8616    -0.6536    13.0829
29.9456    -0.7073    13.0615
30.0675    -0.7152    13.0239





















































































































































































26.6239    8.9049     11.7162    LZYGINF
26.9093    9.0042     11.5414
27.1567    9.3078     11.4424
27.409     9.557      11.4928
27.6723    9.7492     11.5759
27.9905    9.9522     11.7367
28.2777    10.0912    11.9261
28.5455    10.2008    12.1165
28.8256    10.2935    12.227
29.1164    10.2867    12.339
29.4561    10.3373    12.4487
29.5453    10.462     12.4825
29.7372    10.6872    12.5171
29.9246    10.7296    12.5057
30.0656    10.7543    12.5074
30.1434    10.7501    12.5237
30.2457    10.7604    12.4743























































































































































































25.2114    2.6248     14.1353    R-ALV
24.882     2.4543     14.0581
24.5625    2.3767     14.0381
24.1727    2.3411     13.9532
23.8034    2.3906     13.9551
23.5236    2.3823     13.9027
23.2996    2.3932     13.8889
22.9393    2.3682     13.8307
22.6831    2.487      13.7784
22.3741    2.564      13.7406
22.117     2.5892     13.7264
21.8462    2.5872     13.6793
21.4711    2.7665     13.7008
21.2248    2.8125     13.6307
20.9153    2.832      13.6479
20.6499    2.8063     13.6443
20.2991    2.7864     13.6207
20.1076    2.7798     13.5956
19.9272    2.8036     13.5631
19.8393    2.8309     13.5483




















































































































































































25.3801    7.6075     13.8622    L-ALV
25.0769    7.7819     13.7757
24.7474    7.8867     13.6611
24.3024    7.9996     13.586
24.1964    7.9248     13.6032
23.9313    7.9111     13.5245
23.6976    7.8791     13.4446
23.5273    7.8743     13.4598
23.1572    7.9517     13.47
22.8934    7.8822     13.3949
22.5752    7.7699     13.4056
22.234     7.7326     13.4292
22.1107    7.7474     13.482
21.8747    7.6902     13.4446
21.6593    7.588      13.3419
21.309     7.574      13.2309
21.0674    7.6201     13.1688
20.8801    7.6376     13.1886
20.677     7.5908     13.2389
20.4795    7.6163     13.1841
20.3431    7.6159     13.2323
20.1599    7.641      13.1868
19.9854    7.6033     13.145
19.9228    7.6007     13.129
