LSZT       R35        Phu196sf
-0.2175    4.2707     7.7933
-0.2088    4.1241     7.6312
-0.1093    3.9657     7.4636
-0.0239    3.7658     7.3053
0.07       3.5619     7.1737
0.204      3.4094     7.1099
0.3087     3.2434     7.0302
0.4699     3.1816     6.8855
0.6092     3.1044     6.7611
0.6871     3.1009     6.6712
0.8088     3.1132     6.5733
0.9049     3.1491     6.5316
1.0601     3.1302     6.6312
1.3307     3.1384     6.8418
1.4931     3.2432     6.9914
1.6782     3.4122     7.1282
1.7133     3.6538     7.2403
1.809      3.8746     7.391
1.8858     4.0853     7.5798
1.9077     4.2793     7.7607
1.9414     4.4047     7.9517
1.8374     4.6135     8.1877
1.7803     4.7613     8.3973
1.7146     4.8752     8.5934
1.6141     4.9882     8.7468
1.5183     5.087      8.8783
1.4337     5.1409     9.0222
1.22       5.0349     9.0795
1.0603     5.0096     9.1023
0.8251     5.0555     9.2016


































































































































































0.9013     3.1965     6.5576     NASP-PR
0.92       2.9664     6.404
0.8717     2.8609     6.2463
0.8765     2.7345     6.0629
0.8743     2.6735     5.9333
0.8883     2.6364     5.7934
0.8709     2.5845     5.6259
0.889      2.5697     5.5581
0.8633     2.6156     5.3892































































































































































































0.17       5.833      9.4845     R-PM/MAX
0.1101     5.6885     9.3613
0.0648     5.4822     9.1761
-0.054     5.3093     9.0011
-0.117     5.1571     8.8567
-0.2189    4.9883     8.6688
-0.3258    4.8945     8.5069
-0.2894    4.7201     8.3547
-0.3465    4.589      8.1487
-0.4275    4.4772     7.8369
-0.4882    4.3621     7.5816
-0.5893    4.2456     7.3055
-0.6519    4.0874     7.0253
-0.7523    3.9827     6.7446
-0.7937    3.9238     6.444
-0.8124    3.8029     6.2346
-0.8138    3.7374     6.0326
-0.7826    3.7171     5.884
-0.7112    3.8031     5.7112





















































































































































































1.3509     6.0939     9.771      L-PM/MAX
1.3787     5.8236     9.6357
1.4932     5.5962     9.4377
1.5494     5.4349     9.2922
1.6653     5.2832     9.062
1.8077     5.1665     8.9069
1.8746     5.0455     8.7106
1.9728     4.8769     8.532
2.0502     4.7937     8.3982
2.123      4.6394     8.1599
2.1814     4.5188     7.9166
2.1983     4.4046     7.7298
2.312      4.2915     7.5058
2.3945     4.1792     7.2231
2.4879     3.9939     6.9014
2.5584     3.8976     6.6748
2.6056     3.7984     6.4205
2.643      3.674      6.1467
2.6555     3.7178     6.0135
2.586      3.8108     5.8263




















































































































































































-1.6651    7.2796     6.3711     ROSTRUM
-1.6227    7.2099     6.6987
-1.5219    7.1742     6.9154
-1.3562    7.1568     7.1791
-1.2139    7.1455     7.4053
-1.0839    7.0682     7.621
-1.0298    7.0047     7.91
-0.9789    6.8339     8.4078
-0.9856    6.826      8.7429
-0.9852    6.7795     9.0635
-0.8701    6.7601     9.3098
-0.6304    6.7026     9.5182
-0.4245    6.6979     9.6735
-0.2122    6.6879     9.8047
-0.0609    6.7416     9.9475
0.21       6.7115     10.0747
0.3315     6.7302     10.2435
0.5326     6.745      10.3842
0.6603     6.7221     10.4219
0.9353     6.7141     10.4041
1.1774     6.7905     10.3128
1.2924     6.8243     10.2462
1.5014     6.8375     10.1761
1.7283     6.9115     10.0641
1.9342     6.8882     9.9431
2.1485     6.8878     9.7832
2.341      6.9311     9.6564
2.6035     6.9794     9.4978
2.6101     7.0467     9.2014
2.5994     7.1223     8.9433
2.6496     7.1595     8.6803
2.6731     7.1885     8.3684
2.732      7.2408     8.1551
2.7769     7.2809     7.9159
2.8744     7.3354     7.7149
2.9437     7.3119     7.5236
3.0898     7.3328     7.3384
3.2577     7.343      7.0929
3.352      7.3362     6.8262
3.3988     7.4057     6.6835
3.4029     7.466      6.535































































































































































-3.4281    10.3871    12.7655    SUPORB
-3.3576    10.4229    13.0055
-3.2911    10.4057    13.2946
-3.2673    10.361     13.5633
-3.1729    10.2965    13.8746
-2.986     10.1209    14.1412
-2.6631    9.874      14.4034
-2.4734    9.745      14.5727
-2.1959    9.5704     14.7332
-1.9695    9.4142     14.8414
-1.7497    9.3609     14.9933
-1.5704    9.383      15.1086
-1.1741    9.3387     15.303
-0.8429    9.2774     15.4063
-0.5684    9.204      15.473
-0.2443    9.0215     15.4494
0.0686     8.8257     15.3686
0.436      8.6943     15.2349
0.6748     8.7347     15.2918
0.9208     8.8945     15.4113
1.1204     9.0599     15.5055
1.3647     9.279      15.576
1.628      9.3884     15.5869
1.8848     9.4455     15.575
2.2017     9.5172     15.4901
2.4529     9.5125     15.3934
2.7239     9.5569     15.285
2.9838     9.58       15.1181
3.2202     9.6627     14.9896
3.6736     9.9609     14.7961
3.9077     10.0635    14.6255
4.1625     10.2809    14.4334
4.294      10.443     14.2386
4.404      10.523     13.908
4.4621     10.6455    13.6685
4.4807     10.6275    13.4927
4.5217     10.6224    13.3046
4.5609     10.6547    13.1325
4.6452     10.6357    12.8765

































































































































































-1.1878    8.8439     11.6117    RORBIT
-1.5004    8.9001     11.6018
-1.8302    8.9564     11.6505
-2.0256    9.0269     11.7043
-2.278     9.1282     11.8467
-2.4076    9.2141     11.9458
-2.5912    9.3687     12.1407
-2.6983    9.4719     12.2981
-2.7533    9.5364     12.47
-2.8284    9.5653     12.6954
-2.865     9.6119     12.9186
-2.8058    9.5717     13.1848
-2.6999    9.3875     13.5472
-2.5788    9.2018     13.8438
-2.3375    9.0412     14.0556
-2.1029    8.9083     14.201
-1.8204    8.7203     14.2037
-1.3827    8.5752     14.1682
-1.0095    8.5164     14.1338
-0.7362    8.629      14.1363
-0.3731    8.5765     14.3065
-0.0962    8.5976     14.1943
0.1429     8.6365     13.9196
0.212      8.7586     13.6507
0.2451     8.7811     13.4679
0.2766     8.7901     13.3583
0.3064     8.7698     13.2238
0.3123     8.7825     12.9997












































































































































































2.5065     8.9193     11.6545    LORBIT
2.7767     8.8889     11.6213
3.0047     8.9302     11.644
3.2398     9.0471     11.714
3.4597     9.1679     11.8537
3.6278     9.3218     11.9826
3.8174     9.4567     12.1743
3.9363     9.5532     12.3671
3.961      9.673      12.5631
4.0647     9.7499     12.7836
4.0121     9.7945     13.0338
4.001      9.8329     13.2373
3.9636     9.8247     13.4797
3.9223     9.5276     13.8675
3.8648     9.4269     14.0522
3.6924     9.3289     14.2224
3.5353     9.2078     14.3519
3.3875     9.1475     14.3706
3.1754     9.0552     14.4661
2.8136     8.959      14.3257
2.6474     8.8164     14.3319
2.434      8.7284     14.3178
2.235      8.6367     14.2849
2.007      8.6456     14.3507
1.6938     8.5976     14.3149
1.3839     8.6194     14.3928
1.0334     8.6414     14.0657
0.9635     8.6404     13.7935
0.9472     8.7185     13.4935
0.9263     8.7511     13.2754
0.9119     8.7465     13.152
0.9631     8.7462     12.9712








































































































































































-3.4341    10.3712    12.6817    RTEMFOS
-3.514     10.3275    12.3391
-3.5769    10.2117    12.0036
-3.5932    10.1228    11.7722
-3.5836    10.0739    11.5898
-3.5874    10.0074    11.398
-3.5607    9.9424     11.2089
-3.5616    9.8412     10.9996
-3.5557    9.7991     10.8028
-3.5577    9.7269     10.6241
-3.5462    9.6455     10.3952
-3.5631    9.5766     10.1373
-3.5957    9.6387     9.8752
-3.6583    9.7817     9.6673
-3.7531    10.0027    9.5327
-3.7971    10.1706    9.5082
-3.8674    10.2959    9.5186
-3.8795    10.4598    9.5492






















































































































































































4.5416     10.6481    12.8887    LTEMFOS
4.6086     10.5912    12.7038
4.6816     10.5463    12.529
4.7381     10.4981    12.3185
4.7515     10.4446    12.2124
4.7811     10.3773    12.0405
4.788      10.3268    11.8313
4.7943     10.26      11.6636
4.7736     10.1503    11.4815
4.7628     10.0536    11.3101
4.7805     9.9303     11.1045
4.8        9.8611     10.885
4.8222     9.7802     10.6316
4.8322     9.7735     10.3956
4.9244     9.9106     10.0485
5.025      10.0584    9.9615
5.0576     10.2666    9.9289
5.1123     10.386     9.9443
5.1921     10.6472    10.0061





















































































































































































0.7275     6.5298     12.4816    OP
0.7563     8.8264     12.4063    BA
0.7668     13.434     12.2033    ST
0.7213     18.7922    12.2543    IV
-3.1851    8.8045     12.4811    R_PG
-4.4571    10.9841    11.8282    R_ZTI
-1.6203    14.0392    13.4321    R_M3D
-1.7339    16.8077    13.3644    R_M12
-1.3412    19.2345    13.1751    R_MP3
-0.9151    20.2382    12.9511    R_PMI
4.6429     8.7806     12.204     L_PG
5.8497     10.8996    11.3406    L_ZTI
3.1455     14.0617    13.1016    L_M3D
3.2417     16.7678    13.0068    L_M12
2.8364     19.1981    13.0274    L_MP3
2.2608     20.1609    12.9643    L_PMI
2.7578     20.4005    13.4472    O1
-2.7543    11.4604    6.3264     O2
6.0524     9.8547     10.7073    O3
-0.8189    3.7372     10.618     O4




















































































































































































-2.7307    14.4031    12.0761    RZYGINF
-2.8597    14.2555    11.9042
-3.0292    14.1331    11.734
-3.2807    13.9706    11.6689
-3.5697    13.8498    11.7303
-3.7097    13.6317    11.777
-3.7141    13.3731    11.8802
-3.7886    13.1074    11.972
-3.8163    12.8415    12.0548
-3.8697    12.5993    12.0983
-3.9183    12.3219    12.1201
-3.9946    12.0457    12.0821
-4.1329    11.8586    12.0383
-4.2276    11.6913    11.9982
-4.3028    11.4915    11.9504
-4.3892    11.2617    11.9231
-4.4473    11.132     11.8812
-4.4424    10.9909    11.851






















































































































































































4.1645     14.3135    11.6551    LZYGINF
4.4055     14.1362    11.4736
4.6854     14.0998    11.4891
4.8007     13.89      11.4321
4.8197     13.752     11.4123
4.9268     13.5274    11.4473
5.0177     13.2233    11.5566
5.0863     12.8536    11.6386
5.1817     12.5082    11.6704
5.2354     12.2132    11.6686
5.3585     11.8943    11.6537
5.4676     11.6829    11.6113
5.5874     11.5252    11.5524
5.6289     11.3408    11.5159
5.7169     11.1763    11.458
5.7521     11.0339    11.4047
5.8078     10.8974    11.3507























































































































































































-1.6824    14.114     13.4024    R-ALV
-1.8288    14.5487    13.4372
-1.9151    14.8559    13.4083
-1.9143    15.1969    13.3945
-1.8829    15.3813    13.3614
-1.8736    15.6586    13.3854
-1.8462    15.9426    13.3173
-1.8741    16.3044    13.3663
-1.7918    16.6499    13.2433
-1.7522    16.8875    13.2735
-1.7028    17.2098    13.2139
-1.6596    17.3932    13.1763
-1.5971    17.6829    13.0139
-1.5193    17.9263    13.0077
-1.5321    18.2249    13.0278
-1.498     18.4877    13.1066
-1.4358    18.7734    13.1355
-1.3991    18.9711    13.1586
-1.3395    19.1324    13.1965
-1.3116    19.2004    13.202




















































































































































































3.1828     14.1916    13.0648    L-ALV
3.2981     14.4701    13.0322
3.3937     14.7684    13.0216
3.4169     15.1526    13.0578
3.3486     15.4763    12.96
3.309      15.7324    12.9738
3.2996     16.0028    12.9934
3.3321     16.3492    13.0993
3.2524     16.6302    13.1274
3.2033     16.8976    13.015
3.1332     17.3109    13.0407
3.0981     17.5754    12.9488
3.022      17.868     12.9913
3.0142     18.1757    12.9907
2.9804     18.4451    12.9676
2.9265     18.6693    13.0431
2.9504     19.0239    12.9945
2.7958     19.2944    13.0748
