AMNH       81811      phu3ms3.xls
-0.4475    10.7182    -8.8127
-0.306     10.634     -8.8274

















































































































































-2.234     8.6885     -4.4416    NASP-PR
-2.2628    8.64       -4.2992
-2.2814    8.6264     -4.1505
-2.2958    8.6139     -3.9604
-2.2662    8.624      -3.7872
-2.2589    8.6123     -3.6252
-2.2655    8.6162     -3.4912
-2.2392    8.6134     -3.3293
-2.2453    8.6487     -3.1972
-2.1652    8.6476     -3.1092






























































































































































































0.9932     10.4955    -9.4812    R-PM/MAX
0.9082     10.4426    -9.397
0.8197     10.2845    -9.1882
0.7425     10.1062    -9.0025
0.6356     9.8832     -8.7546
0.5202     9.6698     -8.629
0.476      9.4522     -8.4979
0.492      9.1993     -8.1912
0.4991     9.1143     -7.9731
0.4945     9.0307     -7.7527
0.5056     8.9791     -7.5526
0.47       8.8627     -7.1925
0.434      8.7801     -6.8767
0.4187     8.6779     -6.4863
0.4909     8.5703     -6.2436
0.5499     8.4121     -5.9245
0.6209     8.1905     -5.4954
0.657      8.2026     -5.3114
0.7072     8.168      -4.9555
0.7643     8.1793     -4.6271
0.8154     8.2162     -4.4185
0.9188     8.4099     -4.0377


















































































































































































-0.0535    12.004     -9.8824    L-PM/MAX
-0.2216    11.9084    -9.6693
-0.2962    11.8319    -9.6025
-0.4136    11.8132    -9.4529
-0.5013    11.7907    -9.3554
-0.5856    11.7488    -9.2461
-0.7473    11.6908    -9.0886
-0.8349    11.6733    -8.9733
-0.9165    11.6204    -8.867
-1.0448    11.5863    -8.776
-1.1146    11.6033    -8.6136
-1.3884    11.5219    -8.3921
-1.6051    11.4877    -8.3022
-1.8318    11.4853    -8.0818
-1.8933    11.4426    -7.9063
-1.9932    11.4247    -7.732
-2.0915    11.4589    -7.4382
-2.2471    11.5201    -7.3664
-2.2201    11.4046    -6.9151
-2.4064    11.418     -6.6285
-2.5575    11.3353    -6.3605
-2.6191    11.3212    -6.1076
-2.7299    11.3151    -5.8801
-2.8266    11.3426    -5.623
-2.8744    11.3722    -5.3852
-2.918     11.3807    -5.1078
-2.9024    11.3766    -4.8942
-2.906     11.3339    -4.6595
-2.8785    11.3604    -4.539
-2.8427    11.378     -4.4193










































































































































































3.9534     10.9609    -5.9032    ROSTRUM
3.9161     10.8859    -6.0548
3.8989     10.8293    -6.2135
3.8453     10.7762    -6.3239
3.7995     10.6875    -6.4718
3.6455     10.6056    -6.6486
3.558      10.5836    -6.815
3.4995     10.5876    -6.9638
3.3649     10.5768    -7.1606
3.2562     10.5604    -7.2433
3.1515     10.5327    -7.38
3.0648     10.5012    -7.4727
2.9865     10.4975    -7.5841
2.8868     10.4686    -7.705
2.7798     10.4239    -7.915
2.7214     10.3819    -8.0196
2.6309     10.2917    -8.2673
2.5815     10.2081    -8.4228
2.5903     10.1332    -8.6277
2.5496     10.0199    -8.695
2.5557     9.8695     -8.8764
2.5542     9.7373     -9.1049
2.4402     9.7001     -9.375
2.2926     9.702      -9.4565
2.245      9.7326     -9.632
2.0837     9.7788     -9.7628
1.8852     9.8832     -9.8417
1.6633     10.0292    -9.863
1.5342     10.1922    -9.8203
1.4096     10.3619    -9.7716
1.2042     10.6074    -9.7308
1.0409     10.7201    -9.738
0.7047     10.875     -9.9814
0.4402     11.1211    -10.0244
0.2461     11.2855    -10.0469
0.0837     11.4296    -9.9984
-0.1369    11.7691    -9.9132
-0.2028    11.9677    -9.758
-0.3803    12.1962    -9.6813
-0.5699    12.3571    -9.699
-0.8239    12.5448    -9.7795
-1.0171    12.6705    -9.8132
-1.2015    12.8405    -9.808
-1.3082    13.1783    -9.6362
-1.3766    13.3959    -9.384
-1.2472    13.5279    -9.0867
-1.113     13.548     -8.8566
-0.9606    13.5901    -8.6959
-0.7148    13.6145    -8.3842
-0.6334    13.7613    -8.1085
-0.5635    13.9406    -7.7941
-0.4777    14.1745    -7.3708
-0.4243    14.4647    -7
-0.3639    14.664     -6.7064
-0.1936    14.808     -6.3487
-0.0317    14.9366    -6.0253
0.0443     14.9262    -5.943
0.1738     14.8967    -5.875














































































































































7.4797     11.5731    -15.5703   SUPORB
7.4615     11.5948    -15.8764
7.3984     11.6508    -16.1082
7.257      11.8087    -16.5025
7.0402     11.9373    -16.9185
6.7217     12.0127    -17.1124
6.5469     12.0959    -17.2431
6.1664     12.2799    -17.503
5.7549     12.2847    -17.5715
5.3263     12.4856    -17.7052
5.0464     12.6484    -17.7624
4.816      13.0283    -17.9265
4.4856     13.3288    -17.9877
4.1346     13.5079    -17.9486
3.8232     13.5677    -17.8847
3.5324     13.5781    -17.7656
3.2488     13.6313    -17.5893
3.0489     13.6693    -17.4145
2.7655     13.6638    -17.2589
2.6484     13.9301    -17.3616
2.6442     14.2325    -17.6432
2.629      14.6064    -17.7977
2.477      15.051     -17.964
2.5733     15.3115    -18.0087
2.2931     15.6326    -17.9749
1.9476     16.0025    -17.8392
1.7924     16.3964    -17.7713
1.7635     16.787     -17.7015
1.6504     16.6276    -17.699
1.5933     16.8076    -17.638
1.4929     17.1945    -17.5096
1.3571     17.5333    -17.2935
1.2504     17.8235    -17.116
1.1313     18.1114    -16.8349
1.0874     18.2885    -16.5632
1.0351     18.4064    -16.3446
0.972      18.4392    -16.1584
0.992      18.56      -15.9861
0.9768     18.6195    -15.7907
0.991      18.5932    -15.6435
































































































































































4.6141     12.5815    -13.9643   RORBIT
4.6704     12.5303    -13.9761
4.803      12.3928    -14.006
4.9722     12.2726    -14.0637
5.1517     12.1693    -14.165
5.3871     12.1012    -14.3054
5.5508     12.0427    -14.4012
5.7465     11.9731    -14.557
5.9384     11.9118    -14.7265
6.1304     11.83      -14.9162
6.2131     11.8522    -15.089
6.2591     11.9258    -15.2756
6.2771     11.9021    -15.4825
6.2802     11.8251    -15.6192
6.2644     11.7717    -15.7247
6.0129     11.7309    -16.0738
5.8302     11.6448    -16.2637
5.6859     11.667     -16.3366
5.4485     11.756     -16.4675
5.3237     11.8283    -16.5243
5.105      11.9036    -16.559
4.9303     12.0343    -16.5594
4.7285     12.1209    -16.5456
4.5151     12.3181    -16.4972
4.2997     12.4501    -16.4492
4.1214     12.5687    -16.4297
3.9325     12.7636    -16.4989
3.7839     12.9157    -16.4131
3.5475     13.1912    -16.3402
3.3913     13.3514    -16.0829
3.3488     13.4476    -15.8032
3.3438     13.5696    -15.5065
3.3674     13.6159    -15.2828
3.3673     13.638     -15.1311






































































































































































1.4822     15.7784    -14.015    LORBIT
1.3992     15.8898    -14.0616
1.3344     16.068     -14.1208
1.2668     16.2647    -14.1823
1.2184     16.3892    -14.2898
1.1781     16.7168    -14.4897
1.1775     16.9958    -14.6851
1.1463     17.1979    -14.9209
1.134      17.3565    -15.2861
1.0841     17.3653    -15.6021
1.0889     17.2473    -15.9631
1.0364     17.0151    -16.211
0.9475     16.7993    -16.4184
0.8993     16.5375    -16.5476
0.8931     16.2323    -16.6516
0.9927     15.8715    -16.637
1.2372     15.6125    -16.5341
1.3804     15.4304    -16.4867
1.5637     15.2818    -16.3851
1.7628     15.0421    -16.3382
1.9432     14.861     -16.3424
1.9686     14.8398    -16.3498
2.0058     14.6444    -16.4554
2.2915     14.5073    -16.2888
2.4711     14.5107    -16.05
2.531      14.4861    -15.8787
2.6284     14.5022    -15.7435
2.6103     14.4448    -15.64
2.6289     14.4032    -15.4841
2.668      14.406     -15.275
2.6561     14.3729    -15.1335









































































































































































7.5027     11.5667    -15.532    RTEMFOS
7.4974     11.5548    -15.4419
7.5923     11.5594    -15.2201
7.6359     11.5095    -14.99
7.6432     11.4904    -14.7019
7.656      11.486     -14.3986
7.6251     11.4499    -14.0799
7.5947     11.4161    -13.6027
7.5196     11.3763    -13.3022
7.4399     11.2738    -13.1471
7.4161     11.2258    -12.9908
7.3913     11.1613    -12.772
7.4165     11.0818    -12.4639
7.4456     11.0296    -12.3222
7.5127     11.0223    -12.1956
7.753      10.9892    -11.9492
8.003      10.9896    -11.8391
8.1227     11.0388    -11.8591
8.2211     11.0816    -11.8502
8.4387     11.1809    -11.811
8.6204     11.268     -11.824
8.7075     11.4545    -11.9139
8.8076     11.4174    -11.9245
8.8678     11.4475    -11.9311
8.954      11.4847    -11.9565















































































































































































0.9092     18.6716    -15.2385   LTEMFOS
0.8604     18.7072    -15.0994
0.8506     18.7228    -14.9026
0.8306     18.7096    -14.7406
0.8229     18.7072    -14.4618
0.8092     18.7153    -14.2858
0.7448     18.6851    -14.1518
0.6947     18.6594    -13.9603
0.6268     18.6104    -13.7547
0.6048     18.5804    -13.5538
0.5407     18.5474    -13.385
0.4835     18.4928    -13.2573
0.4452     18.4914    -13.0347
0.3756     18.4886    -12.812
0.3007     18.5455    -12.5079
0.2638     18.622     -12.2698
0.2757     18.7813    -12.0999
0.2832     18.9236    -12.0032
0.4022     19.1293    -11.9123
0.5174     19.3484    -11.8845
0.599      19.5295    -11.8972
0.6796     19.6697    -11.9189
0.7606     19.8313    -11.9454
0.8243     19.9446    -12.0075
0.8435     19.9954    -12.006















































































































































































-1.7994    9.5472     -12.1387   OP
0.1152     11.2823    -12.4296   BA
4.6285     15.5143    -11.9643   ST
10.7392    20.8967    -13.0031   IV
3.6347     8.2708     -12.2881   R_PG
6.5935     8.8565     -11.0491   R_ZTI
7.7823     14.6896    -13.6321   R_M3D
10.097     16.5754    -13.8433   R_M12
11.971     18.5986    -13.9466   R_MP3
13.1977    19.7164    -13.7435   R_PMI
-2.5851    15.0424    -12.5044   L_PG
-1.8187    18.0696    -11.1511   L_ZTI
4.234      18.809     -13.6347   L_M3D
6.4205     20.7087    -13.9039   L_M12
8.7142     22.363     -13.9893   L_MP3
9.9917     23.3957    -13.6326   L_PMI
12.8708    23.7494    -13.8758   O1
1.5063     19.1381    -8.8058    O2
-3.2564    16.2824    -11.3745   O3
-4.4725    10.0601    -8.7632    O4




















































































































































































6.614      8.8353     -11.0688   RZYGINF
6.6705     8.8711     -11.1114
6.8177     9.0694     -11.1728
6.9094     9.2262     -11.2262
7.055      9.5558     -11.2373
7.1734     9.8877     -11.1536
7.2522     10.2333    -11.1041
7.3903     10.4811    -11.0521
7.5857     10.7387    -10.9951
7.7108     10.9089    -10.916
7.9669     11.3134    -10.7592
8.0947     11.5788    -10.6548
8.1953     11.872     -10.5588
8.2955     12.0863    -10.5287
8.2989     12.3479    -10.4887
8.3535     12.5385    -10.5137
8.3881     12.7771    -10.6696
8.411      12.9752    -10.7863
8.4694     13.0534    -10.8576
8.4745     13.1707    -10.9735




















































































































































































-1.7958    17.9762    -11.2379   LZYGINF
-1.6397    18.0698    -11.2973
-1.4701    18.2115    -11.3527
-1.2443    18.3516    -11.4122
-0.9687    18.4872    -11.4213
-0.8612    18.5666    -11.4505
-0.6294    18.6497    -11.4287
-0.4434    18.7046    -11.4312
-0.1371    18.8027    -11.3918
0.0759     18.8924    -11.3252
0.2807     18.9627    -11.2766
0.3942     19.0167    -11.2252
0.6279     19.0795    -11.1842
0.7487     19.1585    -11.0896
0.885      19.2573    -11.0409
1.1053     19.2959    -10.9487
1.3912     19.357     -10.8225
1.5062     19.3717    -10.788
1.6868     19.375     -10.758
1.8295     19.3604    -10.7456
2.0718     19.3578    -10.8061
2.2246     19.362     -10.9001
2.4135     19.4059    -11.005
2.5453     19.4509    -11.0698
2.6261     19.4772    -11.1805















































































































































































7.7838     14.6726    -13.6412   R-ALV
7.99       14.6751    -13.6188
8.2636     14.7628    -13.5836
8.4537     14.8572    -13.5909
8.6111     14.9545    -13.6324
8.8705     15.094     -13.5285
9.0024     15.3153    -13.6232
9.0114     15.3215    -13.6116
9.1286     15.4308    -13.65
9.3235     15.5685    -13.6416
9.456      15.7104    -13.6996
9.5088     15.774     -13.7073
9.725      15.9503    -13.7997
9.8981     16.1036    -13.7691
9.9857     16.2663    -13.768
10.0542    16.4292    -13.77
10.1564    16.5978    -13.8205
10.4021    16.8431    -13.8265
10.5553    16.9777    -13.8421
10.7261    17.1434    -13.8261
10.8189    17.3848    -13.8332
11.0195    17.5927    -13.883
11.2533    17.7816    -13.9056
11.3112    17.9163    -14.0031
11.5485    18.0956    -13.9669
11.7352    18.245     -13.9071
11.7946    18.3427    -13.9123
11.8825    18.4162    -13.9242
11.9452    18.5231    -13.9108
11.9663    18.5859    -13.9432










































































































































































4.2128     18.6391    -13.6872   L-ALV
4.2351     18.7924    -13.6759
4.3429     19.0544    -13.6793
4.4497     19.2471    -13.7182
4.6071     19.5003    -13.735
4.8752     19.6938    -13.7508
5.0814     19.8246    -13.7616
5.3598     20.0086    -13.8031
5.5828     20.2275    -13.8064
5.7873     20.4767    -13.7898
6.1236     20.6577    -13.8549
6.424      20.7578    -13.8672
6.6267     20.8951    -13.9084
6.8187     20.9694    -13.9454
6.9686     21.1554    -13.9288
7.1518     21.2993    -13.8839
7.4117     21.2865    -13.9832
7.5861     21.4174    -13.9576
7.723      21.6118    -13.9536
7.8579     21.7198    -13.9822
8.0089     21.8284    -14.0474
8.2363     22.005     -14.0797
8.3926     22.1857    -13.9818
8.6034     22.3547    -13.9388
8.7066     22.3789    -13.9656
