UWMA       ZA 225     Phu80stv
18.7889    19.6745    10.9232    IN
15.7883    16.3217    14.6882    BR
11.6835    11.9167    13.341     GL
11.6067    11.8766    12.6251    NA
9.6028     9.8259     9.0391     RH
8.124      8.5193     6.3986     NS
7.8533     8.2507     5.4896     PR
7.316      9.1335     5.4563     R_PR2
9.9447     10.9153    9.6829     R_PMS
9.5319     14.615     8.5147     R_ZMI
10.5655    13.2392    10.7401    R_ZMU
11.493     12.4137    11.8571    R_DA
10.5383    13.3153    13.0317    R_MTI
11.1033    13.8461    13.9887    R_MTS
10.0681    14.7823    11.9095    R_FMO
10.2902    15.6559    12.2712    R_FMT
13.0667    19.6741    10.2203    R_PO
9.6752     16.2202    9.3633     R_ZTS
8.6641     7.5675     5.2281     L_PR2
10.5125    10.0645    9.5781     L_PMS
14.3931    10.1347    8.2613     L_ZMI
13.3115    10.7871    10.6684    L_ZMU
12.2145    11.8319    11.6497    L_DA
13.1541    10.9112    12.9736    L_MTI
13.7207    11.3071    13.7189    L_MTS
14.6231    10.6587    11.7013    L_FMO
15.5077    10.9478    11.9348    L_FMT
18.9886    14.3634    9.9389     L_PO
15.9296    10.774     9.0753     L_ZTS
8.0435     7.4991     5.4552     O1
10.6192    15.4038    12.9592    O2
17.3346    11.3303    9.0878     O3
19.662     18.2037    11.1679    O4







































































































































































11.687     11.8879    13.3299    GLRH
11.646     11.8561    13.1099
11.6165    11.893     12.8582
11.6048    11.8741    12.6239
11.5846    11.9005    12.4112
11.588     11.8873    12.1639
11.5418    11.8264    11.9384
11.4717    11.7922    11.7836
11.4375    11.6622    11.5398
11.3254    11.5776    11.312
11.2603    11.4569    11.1429
11.1334    11.3004    10.9215
11.0039    11.1644    10.7228
10.9087    11.0518    10.6005
10.7656    10.9115    10.4048
10.5892    10.7272    10.2583
10.4473    10.6004    10.1228
10.3468    10.493     9.9834
10.2143    10.3777    9.8704
10.077     10.2584    9.7117
9.955      10.1362    9.5286
9.8346     10.0087    9.3629
9.7436     9.8932     9.2235
9.6879     9.8376     9.1202
9.6293     9.794      9.0037















































































































































































9.6238     9.7889     9.0488     NOSE
9.4497     9.9328     9.0213
9.2352     10.1562    8.9461
9.1193     10.2548    8.8659
8.9289     10.2448    8.6846
8.7212     10.1988    8.4626
8.5615     10.126     8.2727
8.4039     10.0595    8.0984
8.3111     10.0123    7.9744
8.2261     9.9147     7.8248
8.1353     9.8384     7.6767
8.0211     9.7274     7.5065
7.9818     9.5121     7.3484
7.9309     9.3793     7.2603
7.8814     9.2183     7.1356
7.8294     9.0764     7.0601
7.8212     8.9605     6.9533
7.8712     8.828      6.8094
7.9827     8.754      6.6155
8.0684     8.6516     6.4905
8.1516     8.506      6.4245
8.2894     8.3549     6.5312
8.4401     8.3132     6.6661
8.5718     8.2418     6.8308
8.7323     8.1919     6.9765
8.8622     8.2616     7.0374
8.9482     8.2423     7.1172
9.1758     8.3187     7.2781
9.3514     8.3418     7.419
9.503      8.4808     7.6268
9.6479     8.6592     7.8425
9.703      8.7291     7.95
9.8138     8.8705     8.219
9.876      9.041      8.4184
9.9239     9.2464     8.6252
9.9505     9.3642     8.761
9.9683     9.4363     8.8795
9.8542     9.5712     8.9843
9.6592     9.6895     9.0106
9.5795     9.8809     9.0473
































































































































































8.1318     8.5466     6.4255     NASP-PR
8.054      8.4115     6.3137
7.9704     8.3123     6.1776
7.9307     8.2545     5.998
7.9033     8.1982     5.804
7.8771     8.1861     5.7156
7.913      8.2992     5.3701

































































































































































































9.955      10.9389    9.7045     R-PM/MAX
9.7836     10.7649    9.5467
9.6158     10.6808    9.408
9.514      10.6373    9.3186
9.3561     10.5709    9.1729
9.1749     10.5468    9.006
8.9978     10.5066    8.8026
8.7955     10.484     8.6224
8.5896     10.4028    8.4436
8.4396     10.3357    8.3014
8.3134     10.2363    8.0764
8.211      10.1582    7.9153
8.0745     10.1107    7.7399
7.9837     10.0997    7.5732
7.7719     10.1354    7.3036
7.6604     10.2311    7.0347
7.5345     10.2095    6.7776
7.4783     10.2068    6.6322
7.4166     10.1998    6.4821
7.3898     10.2336    6.1774
7.4613     10.2146    5.9549



















































































































































































10.5065    10.0665    9.5528     L-PM/MAX
10.422     9.8958     9.4184
10.3538    9.7477     9.2726
10.3182    9.5395     9.0537
10.2123    9.3752     8.876
10.195     9.2187     8.74
10.1077    9.0139     8.5161
10.0115    8.8446     8.3101
9.9226     8.6765     8.0646
9.81       8.4925     7.7814
9.7913     8.3724     7.6016
9.758      8.2488     7.3737
9.837      8.1142     7.1333
9.8458     8.0155     6.9551
9.9185     7.8814     6.7134
9.9547     7.7809     6.5617
9.9214     7.7793     6.5009
9.9761     7.6759     6.2001
9.8458     7.7861     5.9092





















































































































































































9.0333     12.9767    6.5946     ROSTRUM
9.0415     12.9478    6.7939
9.0107     12.9225    6.9805
8.9968     12.8443    7.1891
9.0676     12.7061    7.3964
9.2086     12.5673    7.5308
9.3265     12.4478    7.6132
9.4274     12.3831    7.6721
9.4727     12.2708    7.8232
9.4833     12.2094    8.0047
9.492      12.133     8.2902
9.4832     12.0586    8.5918
9.4525     12.013     8.8927
9.3919     11.9585    9.052
9.5193     11.7807    9.2705
9.6106     11.7006    9.3087
9.7126     11.5372    9.449
9.8524     11.3908    9.5336
9.9379     11.2614    9.6058
10.0176    11.1583    9.6761
10.104     11.1017    9.8056
10.2127    10.9171    9.9404
10.2983    10.8472    10.0483
10.3772    10.7736    10.138
10.4789    10.6407    10.1328
10.6212    10.5093    10.0287
10.7963    10.3645    9.8432
11.0224    10.2596    9.62
11.1932    10.1565    9.4935
11.3887    10.0151    9.3642
11.54      9.8932     9.2207
11.6777    9.8276     9.1122
11.8097    9.7961     8.9132
11.816     9.8475     8.6758
11.9221    9.8865     8.3343
11.9905    9.8913     8.081
12.0738    9.902      7.9229
12.1937    9.861      7.7368
12.2883    9.8122     7.5733
12.3768    9.7399     7.4999
12.4909    9.6764     7.3823
12.5495    9.587      7.2197
12.6171    9.6446     7.0372
12.65      9.7022     6.8595
12.6778    9.7674     6.6236



























































































































































10.2553    15.6159    12.3145    SUPORB
10.265     15.5375    12.4962
10.2885    15.428     12.721
10.2891    15.2538    12.8879
10.3531    15.0501    13.1334
10.4537    14.8855    13.3128
10.5374    14.6633    13.4813
10.6281    14.4598    13.6382
10.8517    14.2338    13.8498
11.0449    14.2312    13.9586
11.2363    14.1236    14.0774
11.3905    14.0304    14.1405
11.5347    13.9364    14.1942
11.6468    13.7427    14.1918
11.725     13.5543    14.2023
11.7891    13.375     14.2016
11.8384    13.2215    14.1863
11.9017    13.0494    14.1487
11.9268    12.819     14.0964
11.9525    12.648     14.0277
12.0074    12.4929    13.9385
12.0712    12.2663    13.8594
12.2737    12.2059    13.9241
12.6828    12.1222    14.0444
12.9078    12.1323    14.1141
13.1516    12.1729    14.1462
13.4257    12.1239    14.159
13.6875    12.134     14.1677
13.8025    12.0474    14.1428
13.9004    11.9542    14.0894
13.9934    11.8082    14.0241
14.0063    11.6257    13.9295
14.0576    11.3308    13.7362
14.0787    11.1916    13.644
14.2038    11.1217    13.5457
14.454     11.0163    13.3654
14.6424    10.9813    13.248
14.7899    10.9893    13.1621
14.9241    10.9791    13.0536
15.1013    10.987     12.9006
15.1671    10.9174    12.7531
