TMP        AZ 1035    Phu122sf
17.0558    17.6233    10.3155    IN
16.9208    13.7748    14.3833    BR
16.8543    8.0339     14.3149    GL
16.872     7.9288     13.8332    NA
16.709     4.3923     10.2005    RH
16.6339    1.8297     8.047      NS
16.6416    1.4259     7.1117     PR
15.7604    1.6087     7.2085     R_PR2
16.3757    5.2469     10.5992    R_PMS
13.3875    7.5901     9.122      R_ZMI
14.8891    7.8832     11.7627    R_ZMU
16.5603    7.9948     12.9028    R_DA
15.2514    8.223      14.1126    R_MTI
15.6847    9.1372     14.8781    R_MTS
13.8098    8.7187     12.6031    R_FMO
13.25      9.3972     12.3983    R_FMT
13.0749    13.7341    9.7684     R_PO
12.6452    9.0352     9.9831     R_ZTS
17.4645    1.5637     7.2245     L_PR2
17.1761    5.6603     10.79      L_PMS
20.2876    7.4471     8.8661     L_ZMI
18.6553    7.8598     11.628     L_ZMU
17.2626    7.9229     12.6419    L_DA
18.6059    8.2927     14.0296    L_MTI
18.4752    9.1923     14.7528    L_MTS
20.0271    8.7507     12.4843    L_FMO
20.5363    9.4109     12.3252    L_FMT
20.6478    13.3182    9.4426     L_PO
21.2727    8.9646     9.666      L_ZTS
17.0338    1.0994     7.3202     O1
19.5827    10.511     13.7581    O2
12.1178    11.1389    9.3467     O3
17.7833    17.3989    10.1953    O4







































































































































































16.9056    8.0025     14.2842    GLRH
16.8956    7.9627     14.0548
16.8953    7.9239     13.8241
16.8752    7.9055     13.6769
16.8606    7.8767     13.4434
16.8523    7.8361     13.205
16.8309    7.7887     13.0424
16.8658    7.7071     12.8321
16.8534    7.5412     12.5935
16.8556    7.3745     12.381
16.8713    7.2302     12.2106
16.8843    7.0881     12.0312
16.8819    6.9204     11.8565
16.8681    6.7437     11.7093
16.8764    6.5506     11.5245
16.8458    6.3388     11.3672
16.9187    6.1239     11.2128
16.8446    5.9324     11.1145
16.8254    5.7023     11.0116
16.807     5.4074     10.8543
16.7984    5.1751     10.7115
16.7889    4.9725     10.5975
16.7688    4.7774     10.4401
16.7601    4.6137     10.3612
16.7581    4.4991     10.2954
16.7269    4.3943     10.2012














































































































































































16.7166    4.4285     10.16      NOSE
16.5047    4.3712     10.1792
16.3492    4.3049     10.0701
16.2187    4.2362     10.0275
16.1485    4.0928     9.9187
16.0486    3.9497     9.7995
15.9613    3.7936     9.6534
15.8793    3.5553     9.4343
15.8047    3.3849     9.2679
15.738     3.0929     9.0623
15.8271    2.8724     8.8891
15.9394    2.7006     8.7484
16.0178    2.4478     8.5948
16.1429    2.1772     8.5281
16.2415    2.0243     8.3986
16.4092    1.884      8.1966
16.5479    1.8745     8.0808
16.6469    1.8327     8.0473
16.8443    1.8358     8.18
16.9185    1.9121     8.2365
17.0874    2.2969     8.448
17.3036    2.4925     8.5699
17.415     2.5841     8.6326
17.5364    2.7951     8.7823
17.5862    2.9943     8.9278
17.6384    3.1148     9.0399
17.6335    3.302      9.178
17.584     3.4833     9.3264
17.4948    3.665      9.4327
17.4489    3.8062     9.5669
17.4283    3.9384     9.7512
17.3659    4.1008     9.9151
17.2448    4.2637     10.0664
17.133     4.3636     10.1477
16.9584    4.4046     10.2176
16.8074    4.3903     10.1803
16.7266    4.4151     10.1816





































































































































