UWMA       ZA 224     Phu76stv
18.8107    19.9798    10.8995    IN
15.615     16.9045    14.7594    BR
11.4047    12.6101    13.3257    GL
11.4211    12.6329    12.8197    NA
9.8852     10.734     9.3729     RH
8.3988     8.7525     6.7934     NS
8.2447     8.4612     6.0865     PR
7.688      9.2986     6.2166     R_PR2
10.1664    11.5612    9.9459     R_PMS
9.5112     14.9597    8.6183     R_ZMI
10.6126    14.0633    10.9277    R_ZMU
11.4654    13.0131    11.9596    R_DA
10.5077    14.1457    12.9943    R_MTI
11.1175    14.6646    14.0975    R_MTS
10.0624    15.5119    11.9446    R_FMO
10.3625    16.4712    11.9745    R_FMT
13.0285    19.8416    9.7504     R_PO
9.8614     16.6689    9.285      R_ZTS
9.0888     8.1265     6.1224     L_PR2
10.7056    10.9085    9.8096     L_PMS
14.4128    10.6796    8.7335     L_ZMI
13.1955    11.5954    10.9525    L_ZMU
12.0332    12.5796    11.9299    L_DA
13.1701    11.5541    13.0781    L_MTI
13.5639    12.4596    14.2255    L_MTS
14.6426    11.3047    12.1142    L_FMO
15.5967    11.6716    12.1906    L_FMT
18.7848    14.6454    9.887      L_PO
15.9088    11.1933    9.5506     L_ZTS
7.5646     8.5109     5.8462     O1
10.7379    16.2454    13.1958    O2
17.7321    12.196     9.3703     O3
19.4065    19.1287    10.7555    O4







































































































































































11.4402    12.5742    13.3383    GLRH
11.4852    12.5753    13.0842
11.4992    12.5724    12.9119
11.5229    12.5896    12.6824
11.5488    12.6094    12.5341
11.6053    12.6074    12.3919
11.6098    12.6333    12.2606
11.5678    12.5696    12.0561
11.468     12.5107    11.7918
11.3985    12.4277    11.6383
11.3218    12.3286    11.467
11.2506    12.2508    11.3341
11.1829    12.1875    11.1893
11.1161    12.1195    11.0797
11.0215    12.0266    10.9616
10.9274    11.8972    10.8072
10.8806    11.8125    10.717
10.8043    11.7279    10.631
10.7582    11.6572    10.5626
10.6539    11.5494    10.4439
10.5235    11.4822    10.3214
10.4558    11.3716    10.2325
10.3241    11.1992    10.0567
10.2621    11.1056    9.976
10.1511    11.0402    9.8588
10.0936    11.0051    9.7759
10.013     10.8851    9.6535
9.9537     10.7906    9.5411
9.9168     10.7305    9.4565
9.8992     10.7182    9.3573










































































































































































9.9122     10.715     9.3662     NOSE
9.7371     10.7311    9.2896
9.5291     10.7668    9.1717
9.3552     10.784     9.0665
9.2027     10.7364    8.9382
9.0829     10.6311    8.7935
8.954      10.5666    8.6403
8.8543     10.5141    8.4969
8.7134     10.4145    8.362
8.5805     10.3154    8.1783
8.5024     10.2194    8.0775
8.4099     10.1462    7.9533
8.3873     10.0701    7.8243
8.2942     9.8587     7.6098
8.2194     9.6944     7.4831
8.1953     9.5651     7.3931
8.2393     9.3988     7.3229
8.2677     9.2525     7.2237
8.3038     9.1306     7.1319
8.305      9.0303     7.0249
8.3646     8.9612     6.9465
8.3708     8.8744     6.8654
8.4559     8.7961     6.8237
8.6        8.7802     6.9365
8.7358     8.7426     7.0932
8.8136     8.7288     7.1713
8.9758     8.7173     7.2986
9.1343     8.7071     7.4056
9.289      8.7331     7.4945
9.4445     8.7507     7.6272
9.6058     8.9149     7.8272
9.7348     9.0188     8.0272
9.8026     9.1841     8.1703
9.9096     9.301      8.3642
9.9683     9.4434     8.5119
10.0036    9.6281     8.658
10.0066    9.7587     8.761
10.0501    9.9359     8.8914
10.0743    10.0073    8.9636
10.0898    10.115     9.0357
10.0906    10.2233    9.1187
10.0958    10.2635    9.229
10.0631    10.3954    9.3171
10.0412    10.4802    9.3389
9.9889     10.6135    9.4142
9.9256     10.7276    9.376


























































































































































8.448      8.7779     6.8325     NASP-PR
8.3038     8.6413     6.7066
8.3016     8.5782     6.5907
8.2391     8.5417     6.4299
8.2652     8.5167     6.278
8.2242     8.4487     6.1087


































































































































































































10.1491    11.5763    9.9384     R-PM/MAX
10.0247    11.4697    9.8367
9.9189     11.3714    9.711
9.7917     11.323     9.5949
9.6677     11.2414    9.4928
9.5644     11.1388    9.4117
9.4531     11.111     9.2894
9.3071     10.9601    9.1436
9.2329     10.9191    9.0663
9.0922     10.8477    8.8911
8.9507     10.767     8.7758
8.8367     10.7399    8.6566
8.6573     10.6358    8.4707
8.5693     10.5905    8.3338
8.3775     10.4415    8.1165
8.2672     10.3876    7.9454
8.1623     10.3561    7.7814
8.0789     10.3534    7.6289
8.0137     10.3845    7.4479
7.9404     10.389     7.3036
7.8906     10.3988    7.0954
7.7805     10.3855    6.8397
7.7497     10.2978    6.5645
7.7773     10.2601    6.4496
7.8144     10.1687    6.2812
7.8345     10.117     6.1555














































































































































































10.6903    10.8483    9.7412     L-PM/MAX
10.5655    10.62      9.5709
10.5206    10.4638    9.4697
10.4796    10.3462    9.3646
10.3934    10.2101    9.2374
10.3116    10.0607    9.1044
10.2449    9.914      8.9734
10.1625    9.6974     8.784
10.1383    9.6161     8.707
10.1091    9.4654     8.5598
10.0729    9.2652     8.3884
9.977      9.1228     8.2134
9.9753     9.0295     8.076
9.955      8.8552     7.8576
9.9597     8.7967     7.7664
10.0285    8.7435     7.6486
9.9892     8.5923     7.3792
10.0006    8.5161     7.2575
10.0354    8.478      7.1507
10.0864    8.4154     6.9718
9.9903     8.3315     6.656
9.9029     8.3356     6.4108
9.8967     8.4189     6.1822
9.8758     8.4449     6.1312
















































































































































































9.1605     13.2348    6.9713     ROSTRUM
9.1257     13.2286    7.2388
9.0857     13.0988    7.4539
9.2168     13.009     7.596
9.3311     12.921     7.6866
9.4353     12.7987    7.8704
9.447      12.6621    8.0717
9.4391     12.5858    8.2927
9.4154     12.4759    8.6113
9.4283     12.5106    8.8233
9.3688     12.4471    8.9438
9.3811     12.4027    9.1082
9.366      12.2831    9.3304
9.5041     12.1639    9.4414
9.5702     12.0819    9.545
9.6918     11.9694    9.633
9.7713     11.8631    9.6759
9.8773     11.7768    9.7285
9.9794     11.7005    9.7991
10.016     11.6289    9.8384
10.0767    11.5564    9.8573
10.1006    11.4916    9.9282
10.1763    11.4004    10.0213
10.3247    11.2635    10.068
10.6841    11.0671    10.0154
10.8016    11.0237    9.9141
10.9226    10.9022    9.8271
11.1443    10.7231    9.6861
11.2692    10.6511    9.6398
11.4213    10.5549    9.533
11.5331    10.4994    9.4377
11.6627    10.4587    9.3876
11.8254    10.3456    9.1999
11.9338    10.451     8.7571
12.0092    10.4535    8.5044
12.0897    10.4704    8.3416
12.1626    10.4652    8.1117
12.239     10.4385    7.9242
12.3768    10.3605    7.7511
12.5124    10.283     7.6277
12.5899    10.2104    7.5859
12.6711    10.1415    7.4949
12.72      10.1355    7.3479
12.7469    10.1846    7.1256
12.7673    10.2243    6.9357
12.7898    10.2456    6.8166
12.8005    10.2669    6.6888

























































































































































10.3966    16.485     12.0666    SUPORB
10.351     16.4027    12.3663
10.3472    16.2602    12.618
10.3485    16.1073    12.8231
10.3919    15.924     13.0259
10.4281    15.7537    13.2171
10.4633    15.5646    13.3639
10.5455    15.4281    13.5216
10.6266    15.332     13.6181
10.7156    15.2489    13.7234
10.7951    15.2281    13.8134
11.0126    15.1258    13.9967
11.1769    15.0641    14.0886
11.3251    14.8034    14.1889
11.4438    14.6496    14.2396
11.5396    14.4585    14.2777
11.6424    14.3406    14.3064
11.6848    14.1634    14.307
11.7037    13.9168    14.2665
11.7129    13.7157    14.2345
11.6558    13.5464    14.1793
11.6106    13.4065    14.1246
11.6328    13.2719    14.0858
11.6891    13.1446    14.0368
11.7307    13.024     14.0106
11.7851    12.9405    13.9971
11.9544    12.8559    14.0506
12.1711    12.8412    14.1254
12.4037    12.8684    14.1862
12.5667    12.8958    14.2616
12.75      12.9069    14.3077
13.033     12.907     14.359
13.2944    12.8157    14.3769
13.5256    12.6925    14.3392
13.6509    12.4464    14.2503
13.757     12.2214    14.1186
13.7757    12.0259    13.9927
13.7765    11.795     13.8404
13.9533    11.7357    13.746
14.1828    11.7278    13.6576
14.3911    11.703     13.5741
14.68      11.6772    13.3693
14.897     11.6916    13.2287
15.0855    11.6943    13.0634
15.2385    11.6597    12.9002
15.395     11.711     12.7735
15.504     11.7027    12.5999
15.5476    11.6056    12.2223
15.5764    11.5951    12.0011























































































































































10.5991    14.1334    10.9322    RORBIT
10.4521    14.2714    10.9824
10.3248    14.4498    11.0162
10.1776    14.7343    11.126
10.1019    14.9138    11.2241
10.0955    15.1211    11.3507
10.0887    15.2592    11.4716
10.1102    15.4       11.6236
10.1226    15.4394    11.7283
10.101     15.5142    11.8697
10.1441    15.5258    12.0457
10.1452    15.5113    12.1949
10.0991    15.3759    12.4584
10.0866    15.2281    12.6332
10.1055    15.0933    12.7745
10.1081    14.9694    12.892
10.1914    14.6052    13.0218
10.384     14.3216    12.9933
10.4178    14.1221    13.0466
10.491     13.95      13.0922
10.6385    13.8975    12.9988
10.7402    13.7949    13.0031
10.8458    13.6814    13.0346
11         13.5409    13.0871
11.2063    13.3985    13.1709
11.2703    13.2678    13.1191
11.3444    13.1427    12.9892
11.4006    13.1116    12.7555
11.4939    13.0522    12.2349
11.5004    13.0073    12.0945
11.4689    13.034     11.9259









































































































































































13.3282    11.5344    11.0013    LORBIT
13.4706    11.4645    11.0544
13.6469    11.3865    11.1569
13.8336    11.2982    11.2584
13.978     11.3003    11.3427
14.1096    11.3013    11.4371
14.2504    11.3195    11.5279
14.3794    11.3277    11.6648
14.4961    11.36      11.7854
14.5619    11.3546    11.9741
14.6281    11.3499    12.1371
14.62      11.381     12.2872
14.6085    11.302     12.4096
14.4683    11.3089    12.6014
14.3263    11.3226    12.7382
14.1622    11.2861    12.9038
13.9751    11.2746    13.008
13.8016    11.3012    13.0735
13.4982    11.3466    13.1162
13.3199    11.4112    13.1522
13.1329    11.471     13.1647
12.9719    11.5731    13.14
12.7867    11.781     13.0357
12.5909    11.9415    13.132
12.4256    12.1829    13.1927
12.2268    12.3955    13.1238
12.1219    12.4657    12.9296
12.122     12.5141    12.7486
12.1081    12.5621    12.5405
12.0924    12.5961    12.3787
12.0895    12.5929    12.2638
12.0752    12.5968    12.1711
12.0787    12.5887    12.0669
12.104     12.5576    11.8641






































































































































































10.3191    16.4642    11.9189    RTEMFOS
10.1819    16.4136    11.7369
10.0791    16.3656    11.583
10.0217    16.3031    11.3963
9.9453     16.1867    11.2329
9.8838     16.1048    11.0478
9.8322     16.0212    10.9084
9.8135     15.9881    10.8071
9.7499     15.8848    10.6121
9.6426     15.7373    10.5159
9.6131     15.6831    10.3488
9.5823     15.6579    10.188
9.5479     15.6428    9.8552
9.5313     15.7391    9.5832
9.4561     15.9496    9.4073
9.5205     16.2593    9.2733
9.621      16.4304    9.2555
9.7508     16.5134    9.2502
9.8176     16.5969    9.2715
9.8412     16.6513    9.2724




















































































































































































15.6021    11.6874    12.0918    LTEMFOS
15.5917    11.6343    11.9018
15.5818    11.551     11.7317
15.4966    11.4267    11.5992
15.4578    11.3939    11.4085
15.3671    11.3364    11.2358
15.2984    11.2515    11.1093
15.1897    11.1692    10.8701
15.1028    11.093     10.6966
15.0095    11.0334    10.4864
14.9378    10.9178    10.2888
14.8696    10.7934    10.1556
14.9356    10.7355    9.9443
15.0638    10.7116    9.7661
15.3057    10.7174    9.5891
15.5047    10.8169    9.5199
15.7134    10.9502    9.5028
15.8967    11.0769    9.4844
15.8951    11.1775    9.5319





















































































































































































9.626      11.5042    11.2362    OP
11.2538    12.9334    11.1502    BA
14.3777    15.7992    10.6955    ST
17.8751    18.838     10.7401    IV
9.0048     15.7844    10.7706    R_PG
9.923      17.9119    10.1053    R_ZTI
13.1441    17.4438    11.1148    R_M3D
14.9285    19.4163    11.1802    R_M12
17.1534    20.5882    11.137     R_MP3
17.956     20.7766    11.286     R_PMI
13.9366    10.5324    11.1415    L_PG
16.1133    11.2172    10.4101    L_ZTI
15.8294    14.5563    11.3339    L_M3D
17.9911    15.9717    11.6475    L_M12
19.6207    18.142     11.3943    L_MP3
19.8979    18.923     11.4495    L_PMI
19.8449    21.1922    11.3528    O1
11.2675    16.8289    5.5071     O2
15.8178    10.7326    10.0635    O3
8.7134     8.9629     9.7027     O4




















































































































































































12.935     18.7204    9.737      RZYGINF
12.7026    18.7677    9.5973
12.5056    18.8063    9.5933
12.3214    18.8444    9.6312
12.129     18.8112    9.719
11.8303    18.8065    9.8248
11.7111    18.6849    9.9088
11.4953    18.567     10.0078
11.3858    18.4808    10.0488
11.2342    18.3925    10.106
11.068     18.3558    10.1305
10.881     18.2749    10.158
10.7297    18.1725    10.166
10.6185    18.151     10.1671
10.5001    18.094     10.1953
10.3778    18.0256    10.2132
10.1997    17.9544    10.1652
10.0234    17.9233    10.122
9.8956     17.9317    10.0785





















































































































































































17.1712    13.5834    9.9387     LZYGINF
17.1982    13.425     9.9428
17.1672    13.1997    10.0141
17.0784    13.0708    10.088
16.9398    12.8624    10.1927
16.7954    12.7126    10.2529
16.6717    12.6055    10.2857
16.5525    12.4466    10.3476
16.4944    12.2474    10.3988
16.3602    12.0273    10.4334
16.3517    11.8291    10.4831
16.3123    11.6223    10.4885
16.2379    11.4306    10.4519
16.1587    11.2855    10.4395
16.1074    11.1998    10.4211

























































































































































































13.1444    17.6027    11.107     R-ALV
13.266     17.885     11.1298
13.3828    18.0947    11.1394
13.4733    18.2685    11.1075
13.562     18.5144    11.2273
13.7374    18.5811    11.2947
13.8505    18.7051    11.3205
14.0343    18.8764    11.3307
14.2597    19.0483    11.3497
14.4085    19.1782    11.3204
14.7552    19.4044    11.1217
14.9566    19.4285    11.1835
15.1923    19.5741    11.2638
15.3841    19.7085    11.2478
15.7158    19.886     11.1163
16.0212    19.9712    11.1047
16.2811    20.2425    11.1291
16.6914    20.4464    10.9577
17.1397    20.5728    11.0873





















































































































































































16.0039    14.6365    11.3385    L-ALV
16.3033    14.722     11.4297
16.5794    14.8316    11.4725
16.866     14.987     11.5714
17.1122    15.1451    11.6143
17.4466    15.3984    11.6473
17.6276    15.5502    11.6508
17.8254    15.7047    11.6816
17.9622    15.8781    11.6408
18.0969    16.1169    11.5523
18.2496    16.3262    11.6054
18.4448    16.5366    11.5943
18.6084    16.7431    11.5599
18.7765    16.9887    11.4655
18.8957    17.1158    11.515
19.0869    17.2995    11.5021
19.2492    17.5545    11.4868
19.4666    17.8215    11.4119
19.6784    18.1328    11.3252
