UWMA       ZA 132     Phu64stv
18.46      20.4345    10.6439    IN
15.7658    17.3054    15.0669    BR
11.5639    13.1625    14.2283    GL
11.5592    13.1536    13.7061    NA
8.9589     10.6516    9.5242     RH
7.7348     9.1186     6.837      NS
7.4531     8.7332     5.8938     PR
6.8983     9.6589     5.9191     R_PR2
9.5184     11.6428    10.2954    R_PMS
9.2883     15.5345    8.7428     R_ZMI
10.2766    14.4696    11.4826    R_ZMU
11.3468    13.4542    12.7503    R_DA
10.6536    14.4729    13.9554    R_MTI
11.4149    14.7965    14.9189    R_MTS
9.9886     15.8126    12.5342    R_FMO
10.0558    16.6111    12.5464    R_FMT
12.7182    20.0396    10.1422    R_PO
9.6951     17.416     10.0815    R_ZTS
8.3518     8.2958     5.9101     L_PR2
10.1694    10.9555    10.1642    L_PMS
14.2188    11.0891    8.797      L_ZMI
13.1156    11.8062    11.5085    L_ZMU
11.9301    12.9867    12.7219    L_DA
13.0031    12.2544    14.0623    L_MTI
13.4362    13.128     14.8964    L_MTS
14.3434    11.7039    12.4121    L_FMO
15.1617    11.9267    12.4525    L_FMT
18.3775    14.644     10.1208    L_PO
15.7983    11.4591    10.0431    L_ZTS
6.7998     9.1105     5.999      O1
11.0044    16.5734    13.8938    O2
16.9615    12.0104    10.0066    O3
19.2342    19.1622    10.9486    O4







































































































































































11.5084    13.1645    14.1351    GLRH
11.5056    13.1383    13.9042
11.5298    13.136     13.7307
11.4962    13.1437    13.4757
11.4729    13.147     13.2975
11.4477    13.1095    13.1232
11.4017    13.0376    12.9335
11.3688    12.9402    12.7216
11.3612    12.8412    12.5491
11.197     12.6979    12.2436
10.9172    12.5489    11.8658
10.7645    12.3428    11.6043
10.6332    12.2033    11.4283
10.4856    12.0334    11.2409
10.3537    11.9473    11.1105
10.185     11.7594    10.8789
10.0422    11.6258    10.7329
9.9205     11.4786    10.598
9.7978     11.3919    10.4833
9.7078     11.3391    10.3951
9.6223     11.2482    10.3187
9.575      11.1646    10.2394
9.4807     11.0497    10.1254
9.3321     10.927     10.0031
9.2404     10.7952    9.884
9.1467     10.6976    9.7747
9.1017     10.6001    9.6982
9.0064     10.5845    9.6045











































































































































