TMP        AZ 995     Phu135sf
11.4905    12.2452    14.2026
11.5526    12.2691    14.4311
11.6876    12.3094    14.7118
11.7769    12.2761    14.8978
11.9462    12.2851    15.127
12.1572    12.2128    15.3614
12.3468    12.1061    15.5632
12.6181    11.9843    15.7669
12.7339    11.948     15.8367
12.9392    11.9326    15.9719
13.2084    11.9263    16.1162
13.461     12.0364    16.2412
13.7686    12.1458    16.3605
13.9114    12.1642    16.4023
14.1979    12.0996    16.481
14.4534    11.9887    16.5097
14.7815    11.8923    16.5357
15.0113    11.8186    16.5436
15.1647    11.681     16.5314
15.3298    11.5186    16.5154
15.3974    11.3931    16.4669
15.5355    11.148     16.3905
15.6183    10.9882    16.3086
15.7023    10.9196    16.2714
15.8078    10.9467    16.2476
15.8499    10.9253    16.2386
15.9727    10.9858    16.2742
16.1388    11.2268    16.3829
16.4266    11.5561    16.4082
16.5829    11.7518    16.4219
16.8818    11.9159    16.3929
17.2585    11.9427    16.339
17.6112    11.9423    16.2562
18.0217    11.8711    16.0823
18.3737    11.6924    15.9017
18.6255    11.745     15.7479
18.9203    11.8081    15.5529
19.115     11.9461    15.377
19.3274    12.1006    15.1556
19.5091    12.2104    14.9353
19.7658    12.2227    14.5953
19.8328    12.2229    14.4563
19.9374    12.1325    14.1099
19.9979    12.123     13.95
20.0253    12.094     13.73
20.0852    11.9864    13.5379

























































































































































13.7548    10.1934    13.1965    RORBIT
13.3885    10.2648    13.217
13.0618    10.3249    13.2801
12.8573    10.4391    13.3464
12.6297    10.6162    13.4678
12.4233    10.7984    13.5753
12.1356    11.0479    13.735
12.0696    11.2312    13.9266
12.0425    11.3591    14.1116
12.0483    11.4832    14.3458
12.2007    11.5269    14.7027
12.3768    11.4095    15.1074
12.5911    11.2328    15.3253
12.7994    11.105     15.4478
13.0356    11.0255    15.472
13.304     10.9205    15.5318
13.7219    10.7595    15.5163
14.044     10.7188    15.5369
14.3871    10.7991    15.5957
14.8084    10.8494    15.526
15.0523    10.8793    15.3528
15.2093    10.719     15.1571
15.2667    10.6191    14.854
15.2801    10.5862    14.6583
15.2515    10.5674    14.4948
15.2832    10.4561    14.3573
15.2428    10.433     14.263
15.2131    10.3957    14.21
15.265     10.2887    14.1544











































































































































































17.5671    10.1443    13.0157    LORBIT
17.8936    10.1477    13.0579
18.184     10.2459    13.1125
18.4712    10.3379    13.1696
18.7658    10.5325    13.2606
18.939     10.7671    13.3061
19.1562    10.9176    13.43
19.2733    11.1021    13.5826
19.2846    11.3366    13.8385
19.3275    11.4217    14.0442
19.3945    11.4169    14.2582
19.4648    11.2942    14.6838
19.2351    11.2003    14.8321
19.0517    11.1155    15.0027
18.7644    10.9419    15.2709
18.3657    10.8639    15.2697
17.99      10.8246    15.2486
17.5671    10.8053    15.2156
17.3158    10.7402    15.3871
16.9512    10.78      15.4478
16.5202    10.8325    15.2509
16.3588    10.7131    15.0531
16.2981    10.6603    14.8614
16.2368    10.5945    14.6315
16.1829    10.5591    14.5338
16.1689    10.4906    14.4068
16.157     10.4316    14.3199
16.1557    10.3803    14.2233
16.1774    10.3747    14.1992











































































































































































11.438     12.1322    14.0638    RTEMFOS
11.3637    12.0704    13.9068
11.3129    12.0035    13.6795
11.2616    11.8241    13.5587
11.227     11.745     13.384
11.2062    11.6435    13.2208
11.1834    11.552     13.0192
11.1613    11.4293    12.863
11.139     11.321     12.5982
11.1067    11.1909    12.5482
11.0885    11.0661    12.3475
11.0481    10.8793    12.1254
11.0254    10.7602    11.9828
11.0241    10.6566    11.8503
10.9918    10.5367    11.7389
10.9457    10.4813    11.5382
10.9688    10.5047    11.3147
10.7855    10.451     11.2213
10.6196    10.7045    10.9892
10.5475    11.0308    10.9234
10.5151    11.3665    10.9042
10.485     11.5357    10.9123
10.4661    11.6454    10.9204
10.451     11.7368    10.9296
















































































































































































20.0333    12.0023    13.4181    LTEMFOS
20.1112    11.8268    13.2317
20.1298    11.712     13.0582
20.1502    11.5779    12.9129
20.1704    11.4643    12.738
20.1674    11.2597    12.538
20.1658    11.1909    12.3571
20.1768    11.0915    12.2342
20.1797    10.91      12.067
20.1758    10.797     11.8227
20.1602    10.6841    11.5916
20.1506    10.5745    11.4129
20.1661    10.4664    11.2057
20.2003    10.4247    11.0787
20.2608    10.3665    10.9378
20.4066    10.5497    10.7142
20.5188    10.7325    10.6122
20.5607    10.9373    10.5522
20.5479    11.1       10.5276
20.5812    11.2206    10.4968
20.6177    11.3765    10.4797
20.6297    11.4412    10.4682
20.6634    11.5985    10.4574

















































































































































































14.4293    6.6643     13.7859    OP
14.5411    8.9374     13.4169    BA
14.7983    14.2363    11.9475    ST
15.0358    21.2756    11.4724    IV
10.3454    9.1423     12.7196    R_PG
9.1099     11.2315    11.1281    R_ZTI
12.32      15.8525    12.7456    R_M3D
12.3755    18.5871    12.6336    R_M12
12.6888    20.9413    12.3775    R_MP3
13.514     22.4855    11.8316    R_PMI
18.7183    8.8591     13.1066    L_PG
20.1066    10.9492    11.7326    L_ZTI
17.1626    15.6302    13.0516    L_M3D
17.5728    18.4453    12.697     L_M12
17.5248    20.8637    12.4361    L_MP3
16.6947    22.2716    11.9679    L_PMI
14.6148    24.3757    11.9597    O1
18.3795    10.2986    6.1976     O2
9.0581     11.0372    10.4927    O3
14.9638    2.8284     11.5322    O4




















































































































































































11.077     14.8039    10.5143    RZYGINF
10.9495    14.557     10.4399
10.822     14.4138    10.3802
10.6864    14.289     10.3467
10.5299    14.1271    10.3736
10.4361    13.9849    10.4353
10.2995    13.8279    10.5277
10.1967    13.7111    10.5913
10.1158    13.5912    10.6336
10.0541    13.37      10.7668
9.9913     13.1866    10.8552
9.9478     12.9732    10.9365
9.8387     12.7433    11.0203
9.7465     12.5825    11.058
9.7206     12.4632    11.0816
9.6543     12.2714    11.1241
9.6206     12.0607    11.1397
9.5594     11.8733    11.1817
9.424      11.6848    11.1989
9.303      11.5884    11.2085
9.153      11.521     11.1415
9.1159     11.3807    11.1495
9.1356     11.2151    11.1362

















































































































































































18.6845    14.526     10.6775    LZYGINF
18.7211    14.2824    10.6573
18.914     14.1157    10.6014
19.236     13.8424    10.6429
19.4366    13.6292    10.756
19.4576    13.335     10.9798
19.4686    13.1279    11.0886
19.5086    12.8102    11.2506
19.5184    12.5873    11.3656
19.4933    12.3031    11.3937
19.6175    12.1419    11.5107
19.6666    11.9475    11.5631
19.78      11.7393    11.6235
19.8937    11.5056    11.7106
20.0089    11.3459    11.7592
20.1014    11.1979    11.7558
20.125     11.0585    11.741
20.156     10.9913    11.7066






















































































































































































12.3634    15.8714    12.8556    R-ALV
12.1324    16.3567    12.7512
12.1198    16.689     12.6913
12.215     17.0987    12.6516
12.2508    17.3889    12.6833
12.2478    17.6017    12.678
12.2251    17.9113    12.6269
12.2893    18.2477    12.6512
12.3616    18.5182    12.6248
12.3964    18.8084    12.5943
12.4405    19.1907    12.6518
12.4868    19.4396    12.657
12.533     19.6167    12.63
12.5717    19.8054    12.6331
12.584     20.0525    12.5287
12.5891    20.3018    12.462
12.6233    20.463     12.5191
12.6387    20.6667    12.4599
12.6538    20.7531    12.4531
12.6628    20.9416    12.348




















































































































































































17.1843    15.692     13.0058    L-ALV
17.3621    16.0203    12.9412
17.4923    16.3183    12.9072
17.5068    16.6197    12.8918
17.5379    16.9584    12.7404
17.5239    17.2614    12.7827
17.5289    17.4417    12.8218
17.6156    17.6743    12.8008
17.6194    17.8933    12.7266
17.6113    18.1092    12.7199
17.5757    18.227     12.7349
17.5219    18.4962    12.7
17.5023    18.6792    12.6462
17.4894    18.9086    12.6451
17.4687    19.1563    12.6516
17.3832    19.4228    12.7513
17.3898    19.6791    12.6793
17.403     19.8637    12.6553
17.4277    20.1412    12.6661
17.4645    20.3536    12.5968
17.4811    20.5832    12.5385
17.4716    20.7132    12.5217
17.4535    20.8677    12.4923
