UWMA       ZA 208     Phu79stv
19.1746    19.482     13.1407    IN
15.9491    16.2476    15.5248    BR
11.3112    12.0118    13.4362    GL
11.3974    12.0862    12.8386    NA
9.1618     9.9459     8.8778     RH
7.8558     8.7004     6.4201     NS
7.7283     8.4809     5.5624     PR
7.0841     9.5131     5.9093     R_PR2
9.7722     11.1854    9.6489     R_PMS
9.6959     15.4783    8.5996     R_ZMI
10.2999    14.3424    10.9627    R_ZMU
11.4775    12.7525    11.9569    R_DA
10.097     13.5838    12.81      R_MTI
10.708     13.9714    14.0414    R_MTS
9.8152     15.4231    12.1091    R_FMO
10.0737    16.4276    12.2622    R_FMT
13.6992    19.8222    10.7768    R_PO
10.168     17.185     9.5182     R_ZTS
8.5681     7.9357     5.7981     L_PR2
10.7687    10.6518    9.8024     L_PMS
14.7675    10.366     8.365      L_ZMI
13.5919    10.9425    10.7473    L_ZMU
12.1188    12.1551    11.8767    L_DA
12.8014    10.8267    12.65      L_MTI
13.0194    11.2111    13.9486    L_MTS
14.8226    10.4185    11.8201    L_FMO
15.8531    10.6138    11.782     L_FMT
19.2268    14.227     10.503     L_PO
16.5362    10.7792    9.0876     L_ZTS
6.9609     8.7769     5.6296     O1
10.5418    15.6068    13.4115    O2
17.579     11.3121    9.4878     O3
19.6319    19.1112    12.8087    O4







































































































































































11.348     11.9568    13.3936    GLRH
11.3229    11.9821    13.1891
11.3603    12.0107    12.9653
11.4089    12.0388    12.828
11.4397    12.0948    12.6079
11.5306    12.1862    12.3764
11.6003    12.267     12.2171
11.6123    12.266     12.078
11.5871    12.235     11.883
11.5187    12.1865    11.7044
11.4696    12.1246    11.5668
11.4127    12.033     11.4357
11.324     11.9571    11.2973
11.2012    11.8237    11.1011
11.128     11.7385    10.9796
11.0336    11.6524    10.844
10.9304    11.6197    10.7457
10.8708    11.4802    10.6291
10.7527    11.4098    10.5352
10.67      11.2965    10.4135
10.5736    11.1645    10.2768
10.4596    11.0863    10.1881
10.3555    10.9852    10.0483
10.2233    10.8814    9.9099
10.136     10.8081    9.8226
10.0355    10.7537    9.722
9.9114     10.6713    9.6072
9.8138     10.5535    9.4828
9.6655     10.4196    9.3363
9.5263     10.2945    9.1946
9.4473     10.1993    9.1286
9.3703     10.0896    9.0396
9.3013     10.0162    8.9732
9.2467     9.9994     8.9272
9.189      9.8985     8.8486





































































































































































9.2685     9.8945     8.8951     NOSE
9.0802     10.043     8.8523
8.9432     10.1603    8.8434
8.8563     10.3358    8.7867
8.7234     10.4473    8.6749
8.535      10.3933    8.4829
8.3807     10.3148    8.2809
8.2701     10.2801    8.1655
8.1712     10.1684    8.0026
8.1632     10.0647    7.886
8.0954     9.9316     7.724
8.0179     9.8226     7.5688
7.9979     9.6653     7.4232
7.9705     9.5293     7.2991
7.9058     9.3963     7.1888
7.8535     9.2673     7.0448
7.8035     9.1326     6.8996
7.8556     9.0337     6.7559
7.9154     8.9202     6.5823
7.9387     8.7569     6.4657
8.1157     8.6472     6.6191
8.2493     8.6093     6.8114
8.4325     8.5672     7.0116
8.5928     8.6546     7.1455
8.7176     8.7288     7.2231
8.9016     8.6671     7.3155
9.0593     8.7037     7.4102
9.2358     8.7287     7.5301
9.373      8.7823     7.6843
9.4826     8.8879     7.7859
9.6291     8.9624     7.9673
9.7145     9.0642     8.1352
9.7033     9.1961     8.2844
9.7359     9.2336     8.3704
9.797      9.3724     8.5365
9.8299     9.4599     8.6524
9.7948     9.5044     8.6851
9.5625     9.6088     8.7846
9.4522     9.7431     8.8642
9.3663     9.8459     8.9084
9.2171     9.9012     8.8646































































































































































7.9        8.6997     6.4525     NASP-PR
7.8138     8.6014     6.3018
7.7807     8.5515     6.1568
7.7253     8.5526     6.037
7.7016     8.505      5.9133
7.6923     8.4824     5.7989
7.702      8.4616     5.6921

































































































































































































9.9571     11.2775    9.7925     R-PM/MAX
9.8051     11.2162    9.6733
9.6772     11.1644    9.6073
9.4704     11.0329    9.4783
9.3324     10.9433    9.4057
9.1426     10.8469    9.2837
9.0464     10.8017    9.1904
8.9096     10.7717    9.0831
8.7361     10.8323    8.9777
8.6383     10.8006    8.8674
8.4994     10.7556    8.7171
8.3705     10.7382    8.5446
8.1693     10.6603    8.2097
8.0987     10.6342    7.9808
8.0366     10.6477    7.7455
7.9767     10.6897    7.5375
7.8964     10.7689    7.3141
7.8214     10.7669    7.1592
7.7068     10.7771    6.9963
7.6387     10.821     6.8064
7.5192     10.8396    6.5936
7.4531     10.7737    6.4503
7.3872     10.5739    6.2063
7.401      10.474     6.0547
7.4627     10.3698    5.8684















































































































































































10.7286    10.5759    9.7371     L-PM/MAX
10.6541    10.3754    9.6011
10.5928    10.1908    9.4748
10.5542    10.0262    9.3938
10.4701    9.85       9.2716
10.3428    9.6506     9.0942
10.2898    9.4408     8.8673
10.2721    9.3264     8.7523
10.3197    9.185      8.5901
10.206     9.0878     8.4165
10.0869    8.9752     8.1903
10.0596    8.9035     8.0503
10.0678    8.8817     7.8145
10.0445    8.8227     7.6288
10.0727    8.8022     7.4539
10.0987    8.7853     7.3266
10.1261    8.7166     7.1459
10.096     8.6464     7.0184
10.0889    8.5673     6.8348
10.1006    8.4437     6.6592
10.1151    8.3488     6.4675
10.0516    8.2619     6.2944
9.9468     8.2848     6.1356
9.8756     8.3215     6.046
9.8657     8.3585     5.8898















































































































































































9.1471     13.5433    6.636      ROSTRUM
9.1515     13.5209    6.8075
9.1747     13.4288    7.1036
9.2242     13.3378    7.2851
9.3121     13.1973    7.493
9.3787     13.113     7.6248
9.4559     12.9765    7.7956
9.4807     12.9069    7.9647
9.4711     12.848     8.1746
9.4488     12.7867    8.367
9.4355     12.7099    8.6194
9.4352     12.6692    8.7472
9.4255     12.6534    8.9039
9.3255     12.6035    9.0823
9.2784     12.5683    9.2924
9.3023     12.4604    9.448
9.3483     12.3506    9.621
9.4797     12.1444    9.7215
9.6267     12.0142    9.7448
9.7816     11.878     9.8076
9.9568     11.7382    9.8536
10.0999    11.5888    9.8852
10.1985    11.4892    9.9566
10.2695    11.3884    10.0393
10.3425    11.3277    10.1359
10.4539    11.1746    10.2119
10.5933    11.0391    10.1861
10.7141    10.9907    10.1614
10.8626    10.8579    10.0297
10.9526    10.813     9.9515
11.0654    10.7139    9.9046
11.2658    10.5872    9.853
11.379     10.453     9.7932
11.5538    10.3142    9.7392
11.7291    10.1455    9.6379
11.8366    10.0776    9.4983
11.8879    10.0491    8.9972
11.8939    10.1335    8.669
11.9516    10.1528    8.3425
12.0843    10.2328    7.9486
12.1741    10.2296    7.7243
12.3248    10.1626    7.4557
12.4824    10.1188    7.2733
12.5861    10.0832    7.1434
12.6657    10.0427    7.0064
12.7363    10.0361    6.8065
12.8095    10.0313    6.6774
12.8354    10.0314    6.558
12.8494    10.0623    6.4282























































































































































10.1101    16.3806    12.4083    SUPORB
10.0637    16.2444    12.7127
10.0353    16.0731    12.9691
9.9992     15.7853    13.1862
10.0224    15.496     13.3478
10.0361    15.249     13.4489
9.9955     15.0606    13.4825
10.1032    14.7787    13.6472
10.2435    14.6997    13.747
10.3846    14.5801    13.8632
10.4946    14.3951    13.9518
10.6547    14.298     14.0346
10.8016    14.2862    14.0981
10.9577    14.1455    14.1801
11.0377    13.9295    14.1987
11.0997    13.7207    14.2022
11.148     13.4815    14.1737
11.1902    13.3254    14.1663
11.2362    13.1612    14.1296
11.308     12.9837    14.0885
11.3516    12.8721    14.0655
11.3668    12.7247    14.0011
11.381     12.527     13.923
11.3876    12.4125    13.8778
11.5055    12.1138    13.7738
11.5832    12.0589    13.776
11.7687    11.9749    13.8581
11.9793    11.9431    13.9694
12.1164    11.9071    14.0226
12.2637    11.9352    14.0732
12.3889    11.8755    14.0953
12.6136    11.9316    14.1877
12.8391    11.8128    14.1755
13.0155    11.4538    14.0845
13.1572    11.2611    14.0055
13.2435    11.1021    13.9301
13.419     10.9473    13.849
13.5329    10.8292    13.7317
13.8477    10.7386    13.61
14.1227    10.6841    13.4913
14.4293    10.6494    13.3583
14.6791    10.633     13.2555
14.8484    10.6379    13.2061
15.0405    10.6506    13.1102
15.1901    10.6157    12.9959
15.3242    10.5759    12.8477
15.4639    10.5676    12.6608
15.5696    10.5874    12.5711
15.6861    10.6205    12.3124
15.7631    10.6146    12.0933
15.8765    10.6434    11.8771





















































































































































10.3057    14.3498    10.9555    RORBIT
10.2038    14.568     11.0577
10.0872    14.7709    11.1637
9.9989     14.902     11.2745
9.8905     15.0803    11.4177
9.8456     15.2347    11.5976
9.8494     15.3402    11.766
9.8365     15.4168    11.9169
9.8055     15.4234    12.1637
9.7616     15.2679    12.3983
9.7242     15.0099    12.6453
9.7013     14.6727    12.7753
9.6909     14.41      12.8716
9.8816     14.1002    12.8292
9.9705     13.8517    12.8278
10.0873    13.6805    12.8079
10.2489    13.509     12.7572
10.4311    13.3094    12.7843
10.6416    13.2359    12.8045
10.8565    13.1436    12.808
10.9834    12.9743    12.8244
11.1055    12.8522    12.8905
11.217     12.7636    12.7168
11.294     12.7902    12.5507
11.3679    12.7891    12.4047
11.5258    12.8754    12.1792
11.5597    12.7791    12.001
11.4761    12.7637    11.8726












































































































































































13.7176    10.8775    10.7552    LORBIT
13.8917    10.7755    10.8027
14.0774    10.7234    10.8985
14.218     10.668     10.9814
14.4004    10.6147    11.1245
14.5534    10.5439    11.3244
14.7149    10.4619    11.5181
14.7726    10.446     11.6932
14.7834    10.3997    11.914
14.6998    10.3799    12.1922
14.5817    10.3382    12.2788
14.4235    10.298     12.3944
14.2789    10.2857    12.4764
14.0182    10.3002    12.5662
13.8904    10.3351    12.6151
13.6592    10.4878    12.6811
13.4448    10.489     12.6843
13.2192    10.5834    12.6639
13.1275    10.5934    12.6695
13.0067    10.6734    12.6625
12.7003    10.9029    12.6768
12.5684    10.978     12.7393
12.3928    11.1445    12.8571
12.2564    11.3321    12.8988
12.0592    11.7377    12.7651
11.9983    11.782     12.6784
11.9555    11.8273    12.5413
12.0081    11.9625    12.3336
12.0475    12.0984    12.2035
12.0887    12.1472    12.0598
12.1212    12.1582    12.0263
12.149     12.1674    11.92








































































































































































10.0482    16.4329    12.1679    RTEMFOS
9.9314     16.4549    12.0243
9.9393     16.5227    11.8724
9.8454     16.4706    11.776
9.8417     16.5031    11.5981
9.8392     16.4939    11.3297
9.7716     16.4416    11.1483
9.7152     16.3767    10.8797
9.6855     16.3292    10.6111
9.6598     16.2997    10.4993
9.6571     16.2959    10.3566
9.643      16.2848    10.2307
9.6218     16.2699    10.0839
9.6284     16.3106    9.8935
9.6617     16.363     9.7013
9.6812     16.49      9.5194
9.738      16.692     9.3673
9.8265     16.9008    9.3283
9.9193     17.0764    9.3555
10.0315    17.1782    9.434
10.12      17.2233    9.5057


































