TMP        AZ 2319    Phu19sf
15.462     23.7549    11.8403    IN
16.3906    19.4215    15.8877    BR
16.882     12.7195    17.2489    GL
16.863     12.5635    16.9361    NA
16.9059    5.2714     11.9586    RH
16.9942    1.3862     8.7575     NS
17.0617    0.1237     7.0601     PR
15.9967    0.1897     7.1653     R_PR2
16.2899    6.3356     12.5822    R_PMS
12.5464    10.1364    10.7331    R_ZMI
14.7954    11.7549    14.6316    R_ZMU
16.2801    12.166     15.5231    R_DA
14.6119    12.9194    16.9837    R_MTI
14.6591    14.2426    17.7505    R_MTS
13.0208    13.1154    15.581     R_FMO
11.9251    13.7797    15.2601    R_FMT
11.0013    18.6762    11.042     R_PO
10.5177    12.671     11.6932    R_ZTS
18.0705    0.3605     7.0516     L_PR2
17.5836    6.5825     12.4842    L_PMS
20.5626    10.5807    9.9091     L_ZMI
18.9603    12.0091    14.3217    L_ZMU
17.4817    12.2538    15.427     L_DA
19.3191    13.1146    16.5869    L_MTI
18.9817    14.4223    17.5714    L_MTS
20.5893    13.4068    15.1656    L_FMO
21.401     14.287     14.9814    L_FMT
20.9644    19.5149    10.37      L_PO
22.0021    13.7637    10.8446    L_ZTS
16.6314    -0.3705    6.9493     O1
20.3367    15.0887    16.1887    O2
9.4989     15.4113    10.8593    O3
16.2724    23.4149    11.6537    O4







































































































































































16.9229    12.6789    17.1902    GLRH
16.8888    12.5861    17.0042
16.9079    12.5115    16.81
16.8838    12.4136    16.5128
16.878     12.3322    16.3087
16.8507    12.2343    16.1365
16.8785    12.1439    16.0125
16.8893    12.0224    15.8495
16.8987    11.8834    15.7129
16.877     11.7638    15.5781
16.8807    11.6142    15.4849
16.8828    11.443     15.3437
16.8842    11.2916    15.2477
16.8845    11.0727    15.0915
16.8959    10.8334    14.9654
16.9259    10.6049    14.818
16.9166    10.3518    14.7029
16.9318    10.1284    14.5843
16.927     9.904      14.4892
16.9239    9.6462     14.3424
16.9049    9.4363     14.2456
16.8912    9.2561     14.1539
16.8897    9.1029     14.0604
16.8968    8.8827     13.9432
16.9015    8.6637     13.8412
16.9059    8.4598     13.7329
16.9187    8.2247     13.6094
16.9011    8.0252     13.5261
16.9437    7.749      13.3807
16.9636    7.4762     13.2722
16.9831    7.2074     13.1455
16.9518    6.8862     12.9869
16.9521    6.725      12.9086
16.9543    6.5784     12.8309
16.9469    6.368      12.7415
16.9224    6.1585     12.6245
16.9173    5.9732     12.5057
16.9201    5.7927     12.401
16.9155    5.6551     12.2986
16.8976    5.5338     12.224
16.8975    5.403      12.1333
16.8995    5.2851     12.042
16.8919    5.2498     11.9743





























































































































































16.8756    5.2765     11.9914    NOSE
16.6268    5.1501     12.0165
16.4323    4.9572     11.888
16.3586    4.7302     11.717
16.3422    4.5963     11.552
16.1716    4.3797     11.452
16.0913    4.229      11.3535
16.0264    4.04       11.2326
15.999     3.8342     11.0695
15.9438    3.7226     10.9265
15.9227    3.6353     10.7995
15.8927    3.5232     10.6421
15.8435    3.3606     10.5395
15.7511    3.1753     10.3758
15.7266    2.8736     10.1551
15.7055    2.6935     10.0087
15.6867    2.412      9.7811
15.711     2.2314     9.6306
15.7568    1.8728     9.4107
15.871     1.6695     9.2425
16.0603    1.5815     9.0858
16.2272    1.4321     9.0313
16.3324    1.3113     8.9973
16.522     1.162      8.9821
16.7065    1.0653     8.8596
16.9022    1.1508     8.7605
17.0315    1.1932     8.7254
17.1866    1.159      8.7638
17.4541    1.2187     8.913
17.6472    1.4357     8.9623
17.7788    1.6566     9.0289
17.9132    2.0225     9.1532
18.0604    2.3466     9.3905
18.1158    2.5874     9.5426
18.2088    2.8062     9.7936
18.1604    3.0433     9.9555
18.231     3.3134     10.2422
18.1543    3.4488     10.3157
18.0106    3.6458     10.4953
17.957     3.8159     10.6517
17.8695    4.0033     10.8182
17.8031    4.2076     11.0064
17.7043    4.4519     11.1754
17.668     4.6097     11.3358
17.5386    4.7644     11.4119
17.4395    4.9128     11.5293
17.3702    5.0643     11.7198
17.2763    5.2259     11.8382
17.1675    5.2903     11.9697
17.0476    5.3294     12.0322
16.9806    5.2989     12.0018





















































































































































17.0465    1.2182     8.7282     NASP-PR
17.0958    0.9933     8.6368
17.0514    0.8121     8.4932
17.056     0.7159     8.3675
17.0632    0.59       8.218
17.0779    0.4661     8.0292
17.1236    0.3904     7.8934
17.0645    0.3462     7.7372
17.0705    0.264      7.5853
17.0972    0.2079     7.4392
17.0986    0.184      7.2798
17.0851    0.168      7.2083
17.0662    0.1182     7.0561



























































































































































































16.2844    6.3154     12.5699    R-PM/MAX
16.1861    5.9858     12.4336
16.1376    5.6892     12.3388
16.0449    5.4611     12.2308
15.9887    5.2549     12.0702
15.9367    5.0888     11.9537
15.9073    4.8945     11.8476
15.8388    4.6872     11.6789
15.7893    4.5107     11.5911
15.7337    4.3287     11.4655
15.7319    4.3411     11.4635
15.646     4.0209     11.2298
15.544     3.805      11.0095
15.4657    3.6149     10.8125
15.4183    3.4531     10.6772
15.3639    3.2777     10.5158
15.3213    3.0506     10.2922
15.2542    2.934      10.0374
15.1655    2.7977     9.7881
15.1074    2.53       9.5021
14.9726    2.4933     9.3863
14.827     2.6844     9.3202
14.6975    2.8059     9.183
14.7129    2.5394     8.9447
14.6411    2.441      8.7213
14.5708    2.3218     8.5809
