UWMA       ZA 125     Phu66stv
18.4344    20.1546    11.8094    IN
15.6847    16.5714    15.1627    BR
11.0199    13.0258    14.0301    GL
11.0884    13.0704    13.5172    NA
9.1363     10.2467    9.3802     RH
7.9633     8.5732     6.6086     NS
7.7608     8.234      5.6165     PR
7.1803     8.8997     5.5863     R_PR2
9.9801     11.9384    10.302     R_PMS
9.7427     15.2113    8.5766     R_ZMI
10.4176    14.5334    11.1272    R_ZMU
11.2731    13.5156    12.5222    R_DA
9.9636     14.5187    13.3483    R_MTI
10.4881    14.9919    14.524     R_MTS
9.7445     15.8528    12.2963    R_FMO
9.7758     16.8192    12.4945    R_FMT
13.0506    20.5761    9.8223     R_PO
9.5205     17.1693    9.4126     R_ZTS
8.4087     7.7784     5.7057     L_PR2
10.7875    11.3363    10.3864    L_PMS
14.4106    10.8071    9.4879     L_ZMI
13.1662    11.8173    11.5663    L_ZMU
11.8463    12.9611    12.5905    L_DA
12.648     12.0555    13.786     L_MTI
13.008     12.6632    15.0012    L_MTS
14.2837    11.757     13.0855    L_FMO
15.2031    11.8015    13.2604    L_FMT
18.8697    14.9498    10.65      L_PO
16.3298    11.2384    10.6209    L_ZTS
8.5589     7.9211     6.6596     O1
10.0723    16.5393    13.2081    O2
17.9081    11.9893    10.5588    O3
19.3155    18.7465    11.395     O4







































































































































































11.0639    12.9707    14.0258    GLRH
11.0826    12.9592    13.7729
11.1199    13.0145    13.5858
11.1361    13.0543    13.4361
11.188     13.0755    13.2855
11.2306    13.0973    13.1718
11.2715    13.0906    13.082
11.2897    13.1061    12.9936
11.3391    13.0765    12.7456
11.2947    13.0334    12.4989
11.2924    12.9111    12.3121
11.2432    12.8599    12.1725
11.1509    12.7733    11.9403
11.1204    12.6874    11.8126
11.0686    12.5771    11.684
11.0049    12.4551    11.5112
10.9016    12.3025    11.3405
10.8141    12.187     11.2017
10.7398    12.1058    11.1367
10.6011    11.9094    10.9377
10.4588    11.7572    10.7743
10.3362    11.6784    10.6646
10.2333    11.5491    10.532
10.1349    11.4224    10.4032
10.0336    11.3257    10.297
9.924      11.2429    10.1959
9.8531     11.1176    10.0987
9.7575     10.9994    9.9723
9.6727     10.8697    9.8659
9.6219     10.7548    9.8084
9.5215     10.6479    9.7216
9.4492     10.5525    9.6635
9.3631     10.4867    9.591
9.2533     10.3933    9.4943
9.1628     10.2811    9.415
9.1181     10.2231    9.3207




































































































































































9.1531     10.2404    9.3768     NOSE
8.9671     10.5686    9.2664
8.8726     10.7683    9.0441
8.7342     10.766     8.8349
8.635      10.7079    8.7469
8.5217     10.617     8.6015
8.4123     10.5164    8.442
8.3262     10.4428    8.3142
