NMNH       197167     Phu35stv























































































8.0704     7.4909     8.0964     NOSE
8.02       7.6821     8.0219
7.9075     7.7994     7.9546
7.8184     7.9925     7.9051
7.8636     8.1459     7.8447
7.7655     8.3277     7.7698
7.5995     8.3365     7.5412
7.4819     8.3085     7.3328
7.394      8.3138     7.1794
7.3433     8.3118     7.1142
7.2811     8.3088     6.9674
7.1988     8.3255     6.7243
7.0353     8.377      6.5995
6.9324     8.3433     6.3867
6.8513     8.3238     6.2357
6.7833     8.2961     6.0424
6.7407     8.2243     5.8726
6.6597     8.1953     5.6495
6.5979     8.1553     5.4242
6.5706     8.0496     5.2623
6.5304     7.9158     5.0498
6.5098     7.7768     4.8579
6.4317     7.613      4.6323
6.4663     7.5338     4.493
6.4181     7.3551     4.2867
6.3805     7.21       4.2102
6.3696     7.0163     4.1023
6.4046     6.7935     4.0396
6.5606     6.6313     3.9995
6.6428     6.441      3.9115
6.7663     6.308      3.7228
6.9987     6.3135     3.5661
7.2113     6.3273     3.6384
7.3872     6.3487     3.7244
7.4228     6.1368     3.6651
7.3769     5.9723     3.6529
7.3422     5.8442     3.7439
7.4634     5.7757     3.8894
7.6505     5.6951     4.0169
7.9389     5.6345     4.184
8.1472     5.675      4.3095
8.3685     5.7054     4.4333
8.5195     5.7429     4.5865
8.6191     5.8364     4.7393
8.7397     5.9244     4.9683
8.7951     6.002      5.1653
8.8692     6.0944     5.3687
8.9053     6.156      5.5023
8.9233     6.2663     5.6863
8.9694     6.3225     5.8932
9.0461     6.3648     6.1127
9.064      6.4299     6.3509
8.935      6.6043     6.4764
8.9392     6.7247     6.7624
8.9333     6.7969     6.9064
8.8864     6.894      7.0796
8.8687     6.962      7.2044
8.865      7.0492     7.3181
8.86       7.1309     7.381
8.8436     7.1571     7.5354
8.8954     7.2736     7.7026
8.7681     7.3004     7.8909
8.6195     7.3037     8.0169
8.4521     7.3896     8.0865
8.3034     7.435      8.1062
8.1041     7.5237     8.0266






































































































































7.0872     6.1339     3.3858     NASP-PR
7.0584     6.0112     3.2255
6.9752     6.0115     3.0215
7.0117     6.0532     2.8798
7.0483     6.0909     2.6232
7.0841     6.1113     2.3762
7.1169     6.1723     2.0983
7.1746     6.2172     1.848
































































































































































































9.1542     9.5647     9.8686     R-PM/MAX
9.0261     9.4688     9.6382
8.9452     9.4526     9.5153
8.8052     9.3826     9.3454
8.7072     9.3273     9.2271
8.5835     9.2465     9.0514
8.4584     9.2582     8.904
8.2905     9.1774     8.6758
8.2044     9.1701     8.5299
8.109      9.1321     8.3914
7.9825     9.1145     8.2261
7.8226     9.1007     8.0493
7.6564     9.0121     7.819
7.5311     8.943      7.6327
7.4177     8.8621     7.4967
7.3208     8.844      7.3216
7.2356     8.8317     7.1583
7.1598     8.8115     7.0111
7.0969     8.8154     6.879
7.0565     8.7767     6.6757
7.002      8.7491     6.5048
6.9721     8.7286     6.3423
6.9628     8.7205     6.2362
6.9284     8.7147     6.0915
6.9108     8.6951     5.9913
6.8756     8.6759     5.8462
6.8034     8.6962     5.6893
6.6946     8.6128     5.3814
6.6609     8.5878     5.2248
6.6091     8.5896     4.8319
6.4808     8.5697     4.689
6.4066     8.6082     4.4644
6.3246     8.6245     4.2413
6.2741     8.7558     4.0074
6.2552     8.8835     3.8405
6.2263     8.9203     3.7241
6.2222     9.0271     3.5385
6.2685     9.0204     3.2775
6.2888     8.9885     3.0442
6.58       8.6666     2.9062
































































































































































10.1956    8.8395     9.8661     L-PM/MAX
10.1311    8.7033     9.6595
10.0568    8.5984     9.5334
9.9491     8.4585     9.3641
9.9055     8.3403     9.194
9.8084     8.1626     8.9895
9.7404     8.0015     8.8627
9.6369     7.8505     8.7078
9.6349     7.7412     8.5286
9.6966     7.6551     8.3916
9.6472     7.5426     8.2319
9.613      7.4095     8.0948
9.5974     7.2826     7.9238
9.6172     7.1731     7.7136
9.6044     6.9657     7.455
9.5242     6.8119     7.242
9.5192     6.7138     7.0316
9.5011     6.6437     6.8446
9.4856     6.5542     6.66
9.4891     6.4565     6.4602
9.5027     6.3939     6.1469
9.4856     6.339      5.9186
9.4868     6.293      5.7134
9.4147     6.1989     5.4296
9.3818     6.1142     5.1855
9.3472     6.0482     5.0359
9.3268     6.0249     4.9229
9.2843     5.8816     4.7786
9.2605     5.8586     4.6085
9.2448     5.7923     4.4832
9.289      5.7132     4.245
9.3221     5.5727     3.9953
9.4079     5.5081     3.787
9.5452     5.583      3.4239
9.8874     5.8559     3.2007
9.9705     6.0563     2.8724




































































































































































8.9238     12.5454    5.3534     ROSTRUM
8.7916     12.4509    5.6686
8.7755     12.3813    5.8876
8.7866     12.2588    6.0636
8.8665     12.1322    6.2819
8.9112     11.9676    6.4673
8.9752     11.7943    6.7231
9.0044     11.7353    6.8844
9.0222     11.6167    7.1019
8.9601     11.5125    7.3565
8.9305     11.4319    7.5167
8.812      11.344     7.7994
8.721      11.2813    8.069
8.692      11.2402    8.2058
8.5731     11.1973    8.3754
8.4662     11.2019    8.5307
8.2868     11.2398    8.6977
8.1256     11.2605    8.8784
8.0385     11.1733    9.0497
7.9896     11.0928    9.166
7.9804     10.9062    9.3187
8.0714     10.7467    9.4805
8.3711     10.5699    9.4975
8.5085     10.4293    9.5047
8.6842     10.2889    9.48
8.7804     10.1676    9.4987
8.9075     9.9944     9.505
8.9941     9.7743     9.6222
9.0345     9.6937     9.6965
9.1171     9.5904     9.7972
9.1477     9.4985     9.9029
9.161      9.3225     10.1266
9.2465     9.1649     10.2383
9.4215     8.9619     10.2892
9.5369     8.8945     10.2541
9.7486     8.845      10.1868
9.91       8.7812     9.9538
10.0403    8.7715     9.8479
10.1439    8.7557     9.7505
10.3877    8.6282     9.6363
10.577     8.5356     9.5819
10.7171    8.4711     9.5457
10.8969    8.3498     9.5026
11.0354    8.2526     9.5539
11.1768    8.1113     9.5605
11.3818    7.9324     9.6058
11.6119    7.8259     9.4672
11.7764    7.8709     9.3662
11.8623    7.9367     9.1789
11.9079    8.0148     9.0185
11.9609    8.0707     8.8638
11.9195    8.2746     8.6303
11.9372    8.5377     8.4457
11.9511    8.6366     8.1804
12.0302    8.7476     7.8715
12.0853    8.7891     7.6675
12.2081    8.9014     7.353
12.3173    8.9515     7.0923
12.4917    8.9353     6.929
12.7502    8.9052     6.7547
12.9369    8.8328     6.57
13.0778    8.7887     6.4153
13.1585    8.7267     6.2594
13.2137    8.6822     6.0644
13.262     8.7425     5.8564
13.32      8.792      5.7037
13.3459    8.8477     5.5549
13.352     8.921      5.3498




































































































































9.7564     16.4644    14.9708    SUPORB
9.8511     16.4778    15.2962
9.9503     16.3831    15.5965
9.9873     16.2878    15.825
10.0457    16.1907    16.0286
10.1589    16.0686    16.2344
10.2074    15.8516    16.4216
10.238     15.633     16.5553
10.3919    15.4147    16.7185
10.4695    15.084     16.8583
10.5762    14.8451    16.962
10.7235    14.744     17.0472
10.885     14.589     17.1433
11.0813    14.5103    17.2092
11.3494    14.313     17.3005
11.5709    14.2051    17.3476
11.7832    14.1574    17.3866
11.9618    14.079     17.4009
12.0199    13.8889    17.4248
12.0743    13.6916    17.4089
12.0976    13.4892    17.3897
12.0987    13.2408    17.3255
12.1007    13.0172    17.2825
12.1301    12.8162    17.2091
12.1931    12.6653    17.1403
12.2257    12.5403    17.1138
12.2704    12.3906    17.0665
12.3833    12.3164    17.086
12.5385    12.2591    17.146
12.7281    12.227     17.2148
13.0859    12.2659    17.3249
13.269     12.2897    17.3588
13.5096    12.2636    17.4128
13.652     12.2801    17.434
13.851     12.2581    17.4624
14.0433    12.1293    17.4643
14.137     11.9645    17.4768
14.2748    11.8917    17.4566
14.5695    11.7828    17.4395
14.7336    11.6676    17.3538
14.8161    11.5171    17.286
14.8389    11.3059    17.2305
14.9419    11.0933    17.1222
14.9855    10.9225    17.0355
15.0389    10.7737    16.9659
15.2465    10.5738    16.8263
15.4898    10.5701    16.722
15.7091    10.5637    16.6155
15.9338    10.5075    16.4651
16.1449    10.3952    16.239
16.2064    10.3609    16.0929
16.3229    10.3518    15.9504
16.4196    10.3229    15.7461
16.5482    10.2691    15.524
16.5928    10.222     15.342
16.659     10.1933    15.1021
16.6576    10.0714    14.9306















































































































































10.6835    13.5672    13.5497    RORBIT
10.5464    13.7189    13.5793
10.4261    13.8854    13.6339
10.3304    14.0273    13.6812
10.2131    14.168     13.7491
10.0638    14.5254    13.9211
10.046     14.6625    14.018
10.0236    14.7561    14.0949
10.0234    14.8547    14.1665
9.9834     15.0247    14.3024
10.0001    15.1803    14.441
9.9904     15.2936    14.5705
9.9571     15.4717    14.9027
9.9719     15.5081    15.123
9.9805     15.3304    15.3483
9.8984     15.1786    15.5274
9.8221     15.0151    15.7235
9.8329     14.8267    15.8351
9.7689     14.5471    16.0222
9.8135     14.3678    16.0592
9.839      14.1221    16.1142
9.9463     13.9322    16.0864
10.0586    13.7279    16.0539
10.1682    13.4901    16.0189
10.2588    13.3541    15.9926
10.3895    13.2276    15.9477
10.4981    13.0817    15.9859
10.759     12.9337    15.9951
10.9441    12.8277    16.0364
11.0933    12.7146    16.043
11.2286    12.5587    16.0391
11.3214    12.4691    15.8882
11.4158    12.3677    15.6832
11.4935    12.4174    15.4543
11.5678    12.4457    15.2606
11.6343    12.3904    15.1209
11.6752    12.4026    14.9206
11.6849    12.3668    14.7933
11.6684    12.3961    14.6798
11.6252    12.3679    14.5089
































































































































































13.5637    10.7836    13.4916    LORBIT
13.7645    10.6473    13.5447
13.9812    10.5022    13.6033
14.1783    10.4283    13.6992
14.3698    10.4085    13.7893
14.5474    10.3401    13.8957
14.7551    10.2748    14.061
14.9209    10.2804    14.194
15.0879    10.2019    14.334
15.1905    10.2418    14.4613
15.3441    10.2245    14.6475
15.4346    10.2052    14.7968
15.4828    10.2498    15.0884
15.4681    10.2598    15.2183
15.3812    10.2243    15.3597
15.2793    10.1343    15.5376
15.2014    10.0305    15.7318
15.059     10.0483    15.8254
14.8994    10.04      15.9272
14.8991    10.1715    15.8345
14.6987    10.1035    15.9555
14.5105    10.1168    16.0142
14.287     10.1878    16.0403
14.0589    10.2223    16.0687
13.8379    10.2916    16.0683
13.7024    10.4054    16.0191
13.4469    10.5733    15.9583
13.2914    10.6266    15.9251
13.0901    10.7573    15.9123
12.9071    10.9151    15.9976
12.8598    11.1587    15.9376
12.7114    11.3354    16.0051
12.5434    11.473     15.9385
12.4978    11.5541    15.8199
12.5391    11.6505    15.6174
12.4742    11.6656    15.4101
12.4649    11.7562    15.2736
12.4546    11.7585    15.1291
12.4176    11.8133    14.9244
12.4028    11.8182    14.7673
12.4309    11.8022    14.6064
12.4084    11.7297    14.3419






























































































































































9.708      16.5112    14.8334    RTEMFOS
9.6495     16.5244    14.6364
9.599      16.523     14.4227
9.5205     16.4872    14.2344
9.4907     16.4692    14.0889
9.4481     16.4231    13.9001
9.3955     16.3716    13.7368
9.3197     16.3526    13.5649
9.2857     16.3251    13.403
9.224      16.2785    13.2212
9.2056     16.2633    13.0237
9.1409     16.2336    12.8691
9.0896     16.201     12.6558
9.0694     16.2008    12.5204
9.0156     16.1616    12.4075
8.9498     16.1112    12.2635
8.894      16.1701    11.9239
8.865      16.2571    11.7439
8.8561     16.4329    11.5411
8.8466     16.5967    11.4213
8.895      16.6965    11.3782
8.8635     16.8605    11.3529
8.9862     17.0024    11.3473
9.0931     17.2598    11.3811
9.1739     17.5135    11.4478
9.2579     17.6194    11.5109
9.3328     17.8037    11.6183













































































































































































9999       9999       9999       LTEMFOS







































































































































































































9999       9999       9999       OP
8.5477     8.2062     12.6914    BA
12.5866    12.5112    13.0163    ST
17.7137    18.006     14.4085    IV
5.2053     11.1178    12.3551    R_PG
5.8992     14.2135    10.9788    R_ZTI
11.5642    15.294     14.4803    R_M3D
13.2444    17.5205    14.5063    R_M12
15.4832    19.3224    15.1638    R_MP3
17.2111    20.3657    15.5132    R_PMI
11.4995    5.0842     13.2172    L_PG
9999       9999       9999       L_ZTI
14.9069    11.9219    15.1501    L_M3D
17.3085    13.7524    15.4022    L_M12
18.989     15.9757    15.8192    L_MP3
20.1584    17.7376    15.7642    L_PMI
20.7785    19.2167    14.7434    O1
8.5414     11.6306    5.3573     O2
13.491     4.47       12.2363    O3
6.0109     3.5216     10.6919    O4




















































































































































































9.7536     15.6955    10.7823    RZYGINF
9.6152     15.6167    10.7549
9.5116     15.6225    10.6829
9.3367     15.5902    10.6375
9.1891     15.595     10.5926
9.0259     15.5947    10.5877
8.8213     15.5369    10.6014
8.5924     15.5074    10.6501
8.3961     15.493     10.6979
8.3345     15.3459    10.7226
8.0542     15.3866    10.8088
7.8525     15.2893    10.9002
7.6424     15.178     10.9907
7.5268     15.0186    11.0823
7.3769     14.8388    11.1464
7.177      14.6842    11.1562
7.0265     14.5018    11.1887
6.8329     14.4156    11.1352
6.6316     14.4351    11.103
6.4205     14.3912    11.1056
6.2522     14.4035    11.0999
6.0807     14.3599    11.0923
5.9712     14.2896    11.0523
5.851      14.2341    10.9906
















































































































































































9999       9999       9999       LZYGINF







































































































































































































11.5168    15.2706    14.4858    R-ALV
11.6241    15.5762    14.444
11.7182    15.7955    14.4245
11.7831    15.9786    14.3915
11.8681    16.1715    14.3898
12.0389    16.3283    14.3537
12.178     16.4443    14.3553
12.3267    16.6648    14.3179
12.4632    16.9024    14.3912
12.6126    17.0647    14.3852
12.7949    17.2453    14.5377
13.0137    17.3849    14.5673
13.2038    17.4301    14.6325
13.4128    17.693     14.6855
13.5829    17.8832    14.697
13.6925    18.0181    14.7441
13.9406    18.189     14.7725
14.1471    18.2436    14.7631
14.3223    18.3484    14.8122
14.4289    18.5052    14.833
14.6433    18.7303    14.9445
14.803     18.9417    14.8977
15.0007    19.1416    14.9756
15.1679    19.2362    15.0612
15.3214    19.3365    15.1312
15.4523    19.3318    15.1629














































































































































































14.9338    11.883     15.0541    L-ALV
15.1814    11.9184    15.0501
15.4986    12.0269    15.0806
15.789     12.1522    15.1469
16.0452    12.3111    15.1586
16.2017    12.5004    15.1609
16.4017    12.7234    15.1874
16.5352    12.8683    15.2585
16.749     13.0439    15.2566
16.9393    13.1925    15.265
17.096     13.332     15.2732
17.2164    13.5733    15.2786
17.3243    13.7649    15.3362
17.4921    13.9591    15.3934
17.6653    14.1513    15.4111
17.8349    14.3636    15.4118
17.9529    14.6739    15.3633
18.0763    14.8538    15.4182
18.1713    14.9794    15.4723
18.3189    15.1315    15.5451
18.4354    15.2874    15.5939
18.5484    15.4182    15.6295
18.714     15.5493    15.6407
18.8341    15.7014    15.6841
18.8897    15.8171    15.7361
19.0018    15.9526    15.7602
