UWMA       ZA 677     Phu93stv
9999       9999       9999       IN
16.7071    17.4347    15.2375    BR
11.6411    12.5962    14.008     GL
11.5931    12.6517    13.5869    NA
9.2736     10.5154    9.2378     RH
8.2192     9.0034     6.5789     NS
7.8797     8.6147     5.8809     PR
7.3719     9.4191     5.6619     R_PR2
9.8896     11.6294    10.0904    R_PMS
9.7188     15.4081    8.6983     R_ZMI
10.7724    14.1685    11.4227    R_ZMU
11.6375    13.1421    12.6358    R_DA
10.8048    14.0429    13.9031    R_MTI
11.4894    14.4783    14.7645    R_MTS
10.2618    15.7506    12.5714    R_FMO
10.314     16.6058    12.4394    R_FMT
13.4023    20.1531    10.3863    R_PO
10.0688    17.206     9.7139     R_ZTS
8.6319     8.2575     5.6981     L_PR2
10.6844    11.1095    10.1813    L_PMS
14.4365    10.4373    8.7654     L_ZMI
13.0736    11.8245    11.4186    L_ZMU
12.2335    12.5336    12.4099    L_DA
13.1659    11.5445    13.9559    L_MTI
13.4398    12.256     14.759     L_MTS
14.6968    11.1443    12.6742    L_FMO
15.4638    11.099     12.5639    L_FMT
19.3456    14.3814    10.3922    L_PO
16.1758    11.0115    9.8255     L_ZTS
8.1166     8.1378     5.6367     O1
11.0489    16.321     14.2404    O2
17.537     11.47      9.851      O3
20.1588    17.4392    11.1842    O4







































































































































































11.6207    12.6349    14.0437    GLRH
11.6168    12.6326    13.7845
11.6002    12.6444    13.6472
11.6395    12.6416    13.3173
11.6602    12.6493    13.1522
11.6513    12.6744    12.9375
11.6388    12.649     12.7931
11.6141    12.6317    12.6658
11.5726    12.5542    12.4638
11.5201    12.5191    12.2895
11.4665    12.4465    12.1468
11.3966    12.3936    11.9993
11.3464    12.3193    11.8571
11.2649    12.2499    11.7225
11.1786    12.2005    11.5821
11.0799    12.13      11.4545
10.9881    12.0874    11.3307
10.9486    12.0269    11.2153
10.8754    11.8952    11.0796
10.7943    11.7916    10.9639
10.6795    11.7042    10.8492
10.5895    11.6636    10.746
10.4835    11.5582    10.6178
10.3973    11.4533    10.4928
10.239     11.3349    10.3562
10.1622    11.2365    10.2445
10.0845    11.0589    10.106
9.9647     10.9871    9.9594
9.8424     10.8874    9.8011
9.736      10.7685    9.665
9.643      10.6655    9.549
9.5353     10.5663    9.4236
9.446      10.4546    9.3033
9.372      10.376     9.2044






































































































































































9.3634     10.3654    9.1796     NOSE
9.2528     10.5574    9.2339
9.1141     10.6602    9.1575
8.9808     10.7747    9.0588
8.8255     10.7826    8.8851
8.7153     10.7707    8.7506
8.5849     10.7409    8.5818
8.4774     10.6928    8.4274
8.3915     10.6262    8.204
8.2727     10.5476    8.0467
8.1713     10.4376    7.8506
8.0818     10.3071    7.6341
8.0316     10.202     7.5112
7.9563     10.0682    7.3479
7.9253     9.9348     7.2761
7.8886     9.8012     7.2278
7.8556     9.6549     7.1803
7.8387     9.5488     7.1504
7.8867     9.445      7.0853
7.8505     9.3063     6.9383
7.8555     9.199      6.7973
7.9234     9.138      6.7088
7.9993     9.0716     6.6062
8.0964     8.9819     6.5578
8.1646     8.9452     6.544
8.2542     8.875      6.6065
8.341      8.7846     6.7735
8.4356     8.6147     6.8797
8.6087     8.628      7.0398
8.8503     8.6637     7.1917
9.0306     8.7715     7.353
9.2229     8.9396     7.5397
9.379      9.0649     7.7704
9.4628     9.1126     7.9286
9.5853     9.3058     8.1569
9.6253     9.3964     8.3198
9.6706     9.4545     8.4991
9.7077     9.5783     8.6215
9.7444     9.7511     8.7467
9.7693     9.8612     8.9004
9.7767     9.9417     9.0602
9.7835     10.0034    9.1101
9.6432     10.1722    9.1229
9.5812     10.3064    9.2614
9.3647     10.3943    9.2155



























































































































































8.1309     8.9745     6.5398     NASP-PR
7.9801     8.7976     6.3964
7.9049     8.6813     6.2497
7.882      8.618      6.1485
7.8912     8.576      6.0304
7.8735     8.5914     5.8843


































































































































































































9.7619     11.4792    9.9973     R-PM/MAX
9.5878     11.4378    9.8417
9.3511     11.3566    9.5861
9.1789     11.2808    9.4078
9.0429     11.2055    9.249
8.9106     11.1271    9.1254
8.8018     11.0736    8.9896
8.6857     11.0486    8.8551
8.5888     11.0164    8.7238
8.4641     10.969     8.5806
8.3147     10.8977    8.3642
8.1918     10.8331    8.1561
8.1298     10.7793    8.0248
8.0695     10.7639    7.8801
7.978      10.6707    7.6652
7.8149     10.5885    7.3588
7.7394     10.5495    7.0963
7.6899     10.549     6.9029
7.684      10.6798    6.7368
7.5756     10.6721    6.5669
7.4827     10.6839    6.3325
7.3767     10.6287    6.0565
7.4188     10.6205    5.8897
7.5534     10.5407    5.7115
















































































































































































10.6276    11.0382    10.1038    L-PM/MAX
10.5467    10.8751    9.9669
10.444     10.7499    9.8535
10.3533    10.6359    9.7699
10.2781    10.4449    9.6344
10.2101    10.3253    9.5225
10.1558    10.1755    9.3674
10.1343    10.0729    9.2498
10.1077    9.9244     9.0943
10.1253    9.8075     8.9919
10.0918    9.677      8.8946
10.0192    9.6001     8.8049
10.0015    9.5067     8.6778
9.9499     9.3908     8.5587
9.8827     9.2859     8.355
9.827      9.21       8.2378
9.7564     9.1088     8.0581
9.6571     8.9429     7.7233
9.6441     8.8599     7.5777
9.6134     8.7728     7.409
9.5934     8.7061     7.221
9.6169     8.6279     7.0947
9.7072     8.6199     6.9989
9.787      8.6122     6.9007
9.8297     8.5314     6.7416
9.8387     8.4288     6.5402
9.8597     8.33       6.2916
9.9004     8.307      6.1937
9.8615     8.2857     6.0228
9.8254     8.3426     5.8793
9.7244     8.4881     5.7499









































































































































































9.3813     13.4097    6.4888     ROSTRUM
9.3537     13.3242    6.6916
9.3533     13.2989    6.9337
