NMNH       197179     Phu25stv
16.5522    12.6049    12.9447
16.8331    12.7222    12.9253
16.9518    12.8536    12.9309
17.0947    13.0131    12.9155
17.2231    13.1336    12.9267
17.4422    13.2947    12.9409
17.5999    13.4107    12.9475
17.7306    13.5111    12.839
17.8744    13.6933    12.8096
17.9905    13.9242    12.7639
18.0406    14.097     12.7378
18.0967    14.1934    12.7606
18.249     14.2915    12.786
18.3987    14.4889    12.8207
18.5455    14.819     12.6731
18.628     14.9896    12.6875
18.7179    15.1097    12.71
18.8304    15.2047    12.7283
19.0067    15.3691    12.7818
19.1213    15.4772    12.8534
19.2334    15.6302    12.9203
19.3535    15.7241    12.9486
19.4352    15.8408    13.0326
