TMP        AZ 1106    Phu142sf
22.1737    5.0312     11.8517    IN
25.4055    4.9281     15.3343    BR
32.1658    4.848      15.8179    GL
32.2561    4.8244     15.5073    NA
37.9575    4.9378     10.6559    RH
41.0669    4.927      7.767      NS
41.7144    4.9585     6.488      PR
41.4098    3.9916     6.4925     R_PR2
37.0388    4.0781     10.9309    R_PMS
33.358     0.8738     9.5434     R_ZMI
32.6292    2.6819     13.104     R_ZMU
32.3779    4.2845     14.3742    R_DA
31.8875    2.9764     15.7564    R_MTI
30.6845    3.1471     16.5007    R_MTS
31.5101    1.1664     13.9155    R_FMO
30.6157    0.5669     13.7668    R_FMT
25.8678    0.285      10.5292    R_PO
31.3607    -0.1275    10.6394    R_ZTS
41.4158    5.9563     6.5342     L_PR2
37.1437    5.7381     10.9499    L_PMS
33.4368    8.9205     9.9055     L_ZMI
32.6487    6.9938     13.2356    L_ZMU
32.3537    5.4738     14.2936    L_DA
31.7677    6.8958     15.7455    L_MTI
30.8476    6.7639     16.4634    L_MTS
31.3666    8.6689     14.1159    L_FMO
30.5358    9.1115     13.8549    L_FMT
26.0878    9.1427     10.3837    L_PO
31.3006    9.8398     10.7982    L_ZTS
42.0556    4.3868     6.3686     O1
29.6139    7.9927     15.4224    O2
28.6617    -0.7088    10.4873    O3
22.3003    5.6273     11.8738    O4







































































































































































32.1603    4.8583     15.8149    GLRH
32.2114    4.8797     15.6614
32.2654    4.8634     15.513
32.3237    4.8694     15.2836
32.365     4.8636     15.0895
32.4296    4.8646     14.8854
32.5558    4.867      14.605
32.6641    4.8879     14.4668
32.7664    4.8868     14.3534
32.9177    4.9041     14.1693
33.105     4.9092     14.0107
33.2959    4.9161     13.8334
33.5367    4.9099     13.657
33.8299    4.9207     13.4575
34.0274    4.9117     13.3395
34.2127    4.8891     13.2342
34.427     4.8919     13.1199
34.6318    4.8574     12.9338
34.8994    4.8902     12.7961
35.1462    4.8576     12.6591
35.3662    4.8333     12.524
35.5966    4.8385     12.3616
35.8041    4.8416     12.2211
35.9727    4.8107     12.1079
36.2338    4.7944     11.9604
36.3827    4.7906     11.8458
36.6085    4.7812     11.6882
36.7729    4.7592     11.5467
36.9318    4.7628     11.4446
37.1098    4.7637     11.2989
37.2188    4.7857     11.244
37.4016    4.7896     11.0951
37.5176    4.8229     11.0001
37.637     4.8295     10.905
37.7861    4.8127     10.7905
37.8997    4.853      10.72
37.997     4.8548     10.6285



































































































































































37.9876    4.9067     10.6462    NOSE
37.9363    4.5919     10.5919
37.9111    4.3693     10.3959
38.0601    4.3424     10.2206
38.258     4.2321     10.0309
38.4314    4.1566     9.8619
38.6607    4.0211     9.6474
38.7972    3.9839     9.4875
38.9097    3.9532     9.3302
39.1509    3.8473     9.0827
39.3962    3.8327     8.9605
39.6214    3.8584     8.7756
39.7597    3.8788     8.6294
39.9593    3.9519     8.4815
40.1161    3.9958     8.363
40.3395    4.1023     8.2267
40.6059    4.2144     8.1378
40.8909    4.3864     8.0431
41.0987    4.5255     7.9637
41.3024    4.7313     7.7893
41.1911    4.9102     7.7476
41.2659    5.1069     7.8064
41.1725    5.3377     7.9208
40.9292    5.575      8.0933
40.6679    5.6467     8.1758
40.3837    5.7773     8.3132
40.2358    5.9208     8.3862
40.0242    5.9761     8.5115
39.7827    6.0088     8.7113
39.6073    6.1229     8.9521
39.4361    6.1956     9.1053
39.2902    6.192      9.266
39.083     6.0758     9.3891
38.9261    5.9739     9.4929
38.7277    5.8371     9.6345
38.4924    5.7495     9.7984
38.3921    5.76       10.0192
38.2209    5.685      10.1411
38.1011    5.6196     10.2763
37.9942    5.5898     10.3601
37.9318    5.4565     10.4777
37.8412    5.3075     10.543
37.9416    4.9214     10.6863





























































































































































41.1938    4.9822     7.7197     NASP-PR
41.4126    4.9176     7.521
41.6069    4.9477     7.1744
41.6737    4.9847     7.002
41.7163    4.9604     6.8866
41.7385    4.9944     6.7391
41.754     4.9603     6.551

































































































































































































