NMNH       337250     Phu38stv
10.3413    8.0702     5.1433








































































































































































9.5155     13.0884    6.2552     ROSTRUM
9.4466     13.0327    6.437
9.41       12.9543    6.5749
9.441      12.8251    6.8041
9.4761     12.7601    6.9035
9.5281     12.6514    7.0495
9.592      12.5539    7.1629
9.6048     12.4208    7.3605
9.5475     12.3306    7.5247
9.5028     12.2972    7.7116
9.4183     12.2314    7.9407
9.2931     12.1246    8.1552
9.1965     12.0831    8.3456
9.1277     12.0465    8.461
9.0508     11.9589    8.6283
8.9797     11.8718    8.7711
8.9454     11.7857    8.9434
8.9693     11.7089    9.0744
9.0679     11.5815    9.1808
9.2188     11.4264    9.2712
9.3225     11.2903    9.2763
9.4503     11.0904    9.2941
9.5162     10.9298    9.3543
9.5883     10.7623    9.4394
9.6484     10.702     9.532
9.6947     10.4978    9.6439
9.7514     10.3975    9.6981
9.8352     10.2847    9.703
10.0532    10.1607    9.6849
10.2584    10.1004    9.6283
10.4195    10.0234    9.5648
10.5571    9.9591     9.5037
10.7393    9.9145     9.5284
10.8507    9.8325     9.4573
10.9887    9.7491     9.4294
11.0718    9.7013     9.4653
11.2096    9.5342     9.5151
11.3532    9.4462     9.429
11.5337    9.4655     9.1412
11.6697    9.5046     8.9009
11.7476    9.5918     8.716
11.8329    9.6494     8.4659
11.8435    9.7264     8.2948
11.9115    9.8689     8.075
11.9483    9.8675     7.8584
12.0513    9.9382     7.6339
12.1717    9.9516     7.4601
12.3696    9.8875     7.2584
12.5171    9.7878     7.1457
12.6629    9.7253     7.0184
12.7691    9.7001     6.8969
12.8534    9.7021     6.7116
12.9087    9.7382     6.6364
12.9484    9.7899     6.4488


















































































































































9.0444     15.3602    12.581     SUPORB
9.1147     15.3341    12.7639
9.0959     15.2607    12.9721
9.0819     15.1809    13.1734
9.0337     15.1369    13.3649
9.0273     14.9886    13.5548
9.0737     14.9029    13.678
9.0883     14.712     13.8193
9.1135     14.5731    13.8891
9.0874     14.3842    13.9561
9.193      14.1757    14.0856
9.2124     14.0005    14.1351
9.2334     13.8689    14.1697
9.2995     13.7006    14.2268
9.5661     13.4564    14.397
9.7131     13.2797    14.4654
9.8503     13.1228    14.5431
9.9424     13.0171    14.5698
10.0578    12.7716    14.6615
10.1732    12.609     14.6988
10.2538    12.4817    14.7217
10.3199    12.3117    14.7276
10.3272    12.1379    14.6943
10.2852    11.8899    14.6201
10.3537    11.7386    14.5741
10.3704    11.6225    14.4996
10.4573    11.4817    14.4437
10.4792    11.3772    14.3713
10.5194    11.207     14.2615
10.6452    11.0693    14.3091
10.8197    10.9817    14.4063
10.9886    11.0723    14.5374
11.1457    11.0378    14.5843
11.4174    10.9716    14.6692
11.6288    10.9211    14.7124
11.7962    10.8064    14.7456
11.9719    10.7421    14.7249
12.0958    10.6456    14.7206
12.366     10.4996    14.6703
12.5425    10.3659    14.6244
12.6852    10.2662    14.5894
12.8205    10.1399    14.525
12.9554    10.0736    14.4959
13.0846    10.0015    14.4682
13.2089    9.9112     14.4087
13.4955    9.8524     14.359
13.673     9.8046     14.3017
13.8735    9.7789     14.2148
14.0784    9.7827     14.1484
14.2186    9.7579     14.057
14.3081    9.758      13.9753
14.4393    9.7506     13.8554
14.5527    9.769      13.7518
14.62      9.7921     13.577
14.6812    9.7569     13.368
14.7201    9.7679     13.2471
14.767     9.7515     13.1094















































































































































9.8543     13.02      11.26      RORBIT
9.7311     13.1745    11.2754
9.6464     13.4342    11.296
9.5553     13.656     11.3745
9.4377     13.8995    11.4511
9.4031     14.0614    11.5234
9.3772     14.1502    11.5962
9.3312     14.2613    11.676
9.3028     14.3744    11.8259
9.2696     14.4997    12.064
9.2314     14.5388    12.2804
9.1827     14.5433    12.5137
9.102      14.5301    12.6803
9.0299     14.345     12.9315
8.9961     14.1291    13.1473
8.9447     13.8711    13.3112
9.0325     13.5037    13.4528
9.0928     13.3078    13.4698
9.1923     13.0828    13.4591
9.2845     12.8617    13.4829
9.3654     12.7477    13.4758
9.488      12.5828    13.4432
9.5954     12.5267    13.4029
9.7002     12.2694    13.5073
9.8032     12.1415    13.5024
9.8849     11.9442    13.4967
10.0255    11.8918    13.4212
10.2335    11.8636    13.304
10.2868    11.7415    13.2068
10.3409    11.7208    13.0846
10.4749    11.6894    12.8249
10.5951    11.7877    12.7062
10.5994    11.8109    12.5582







































































































































































12.4429    10.3573    11.545     LORBIT
12.5918    10.3022    11.5159
12.8138    10.2153    11.5433
12.9711    10.1385    11.5799
13.1303    10.0533    11.6316
13.3448    9.9797     11.6977
13.5476    9.9883     11.8329
13.638     9.9459     11.9421
13.7541    9.8933     12.0949
13.8885    9.8882     12.3009
13.9372    9.8899     12.4575
13.942     9.864      12.598
13.9208    9.8625     12.8778
13.9147    9.8142     13.0156
13.8193    9.7315     13.195
13.7285    9.7454     13.3311
13.5708    9.7317     13.4596
13.3695    9.7606     13.5814
13.2243    9.7521     13.637
13.0567    9.711      13.721
12.9112    9.7907     13.6804
12.6867    9.9316     13.6825
12.5341    10.0089    13.6502
12.3487    10.0952    13.622
12.2276    10.1562    13.6207
12.1147    10.2478    13.5601
11.9857    10.314     13.5122
11.6325    10.4285    13.5912
11.4471    10.5637    13.5391
11.2365    10.7192    13.4224
11.1196    10.8497    13.2966
11.112     10.9326    13.1388
11.1744    11.0325    12.923
11.2299    11.1324    12.78
11.2806    11.1774    12.6571
11.334     11.1994    12.4914




































































































































































9.0715     15.3471    12.6992    RTEMFOS
9.0752     15.4178    12.466
9.0567     15.4623    12.2411
9.0538     15.4444    11.9882
9.0292     15.4301    11.8322
9.0216     15.3971    11.677
8.9815     15.3411    11.5386
9.0172     15.319     11.3616
9.0173     15.3058    11.1736
8.993      15.2435    11.0064
9.0267     15.2385    10.8323
8.966      15.1572    10.6541
8.966      15.1435    10.517
9.0378     15.1929    10.3123
9.0108     15.2198    10.1447
9.0255     15.277     9.9975
9.0727     15.3708    9.7941
9.0865     15.5356    9.6459
9.0727     15.6838    9.5779
9.0523     15.8544    9.582
9.1402     16.1948    9.6896
9.2385     16.3256    9.7388
9.3203     16.4803    9.7935

















































































































































































14.7862    9.7493     13.0574    LTEMFOS
14.8271    9.7315     12.8405
14.8395    9.6782     12.6711
14.8509    9.6418     12.4928
14.8419    9.6131     12.3265
14.8576    9.6073     12.1084
14.8097    9.5816     11.9705
14.7707    9.5604     11.7166
14.767     9.5368     11.5556
14.7628    9.5225     11.4183
14.7721    9.514      11.199
14.7951    9.5007     11.0716
14.8112    9.4889     10.9414
14.8272    9.468      10.7241
14.8927    9.4666     10.5115
14.9614    9.4248     10.3511
15.0864    9.4235     10.2103
15.2023    9.4428     10.1514
15.3449    9.4607     10.0999
15.5309    9.4826     10.1039
15.691     9.5161     10.1356
15.788     9.619      10.2255
15.9098    9.7073     10.2934
16.0228    9.7832     10.3475
16.1531    9.836      10.3813















































































































































































7.6854     9.6337     12.7201    OP
9.4519     11.1406    12.8576    BA
12.9063    13.9214    12.2357    ST
16.6364    17.0957    12.4926    IV
6.9324     14.0993    12.1814    R_PG
8.0214     16.437     11.2503    R_ZTI
11.8891    16.1328    13.1588    R_M3D
13.5092    17.6583    13.0357    R_M12
15.3535    18.6326    13.0031    R_MP3
16.5236    18.9059    12.9682    R_PMI
11.787     8.0963     12.6328    L_PG
14.4287    8.7207     11.9403    L_ZTI
14.7412    12.8786    13.5349    L_M3D
16.566     14.1754    13.4397    L_M12
18.1254    15.6873    13.3614    L_MP3
18.7032    16.7716    13.089     L_PMI
18.9087    17.7629    12.2561    O1
9.7758     14.8099    6.4993     O2
14.3366    8.3223     11.5696    O3
6.261      7.7491     10.8593    O4




















































































































































































11.3124    17.0007    11.5495    RZYGINF
11.0896    16.9338    11.4501
10.8436    16.9789    11.3676
10.6611    17.1587    11.422
10.2706    17.1367    11.4324
9.9534     17.0103    11.4541
9.734      16.9297    11.4589
9.5241     16.8063    11.4405
9.2465     16.7542    11.4308
9.0849     16.677     11.4427
8.8996     16.7002    11.428
8.8271     16.7499    11.4217
8.6609     16.7062    11.3923
8.4963     16.648     11.3662
8.3851     16.6217    11.3243
8.2517     16.5986    11.299
8.0936     16.563     11.2907
8.0354     16.5576    11.2381






















































































































































































15.4378    11.7689    12.0769    LZYGINF
15.3788    11.601     12.0034
15.418     11.4335    11.9456
15.4649    11.2698    11.937
15.565     11.1586    11.9904
15.6048    11.0403    12.0431
15.6183    10.9188    12.064
15.4367    10.8084    12.0884
15.3712    10.6944    12.1125
15.2671    10.5464    12.1332
15.1975    10.4328    12.1551
15.0992    10.2396    12.1656
15.0723    10.1111    12.1933
15.0615    9.9345     12.2141
15.0226    9.7492     12.2773
14.9031    9.5296     12.2414
14.8006    9.3695     12.2152
14.6467    9.2438     12.1568
14.598     9.0871     12.1234
14.5158    8.9584     12.0861
14.3827    8.7084     12.0279



















































































































































































11.8469    16.1964    13.1072    R-ALV
11.928     16.4071    13.0558
12.0713    16.6502    13.0429
12.2798    16.8577    12.9196
12.5175    17.0466    13.0472
12.6367    17.155     13.0045
12.803     17.2657    12.8964
12.9575    17.3732    12.9603
13.1023    17.5212    12.9093
13.2446    17.6216    12.9254
13.4917    17.7299    12.9426
13.6485    17.8195    12.9989
13.8074    17.9269    13.0174
14.0017    18.0921    12.9493
14.2103    18.1198    12.9565
14.3874    18.2358    12.9938
14.5297    18.3416    13.0343
14.6785    18.4437    13.055
14.8379    18.5568    12.9815
14.9486    18.5964    12.9934
15.1521    18.6429    13.0021
15.2828    18.7076    12.9844


















































































































































































14.7414    12.8843    13.5284    L-ALV
15.1282    13.0051    13.574
15.4851    13.1622    13.4884
15.6862    13.3605    13.5155
15.8682    13.5362    13.4946
16.0574    13.6812    13.4474
16.2376    13.8385    13.4736
16.4615    14.0787    13.4698
16.6467    14.2743    13.435
16.7674    14.426     13.4235
16.9215    14.5735    13.4574
17.1312    14.7837    13.3843
17.2835    14.9591    13.3963
17.445     15.0588    13.3736
17.5941    15.1684    13.3653
17.7156    15.2741    13.3741
17.8866    15.4324    13.3249
17.9791    15.5402    13.3261
18.1577    15.7075    13.3576
