LSZT       R43        Phu191sf
0.8682     3.6426     6.3267
0.9731     3.6167     6.2063
1.1019     3.6495     6.158
1.3556     3.7062     6.2949
1.5349     3.7031     6.4557
1.6826     3.7824     6.5903
1.769      3.8674     6.642
1.8516     4.0597     6.6957
1.9097     4.1986     6.7609
1.954      4.3679     6.871
1.9935     4.4394     6.9829
2.006      4.6013     7.1585
1.999      4.7047     7.3188
1.9947     4.8195     7.4383
1.9969     5.0134     7.6744
1.9385     5.0937     7.7947
1.8892     5.2621     8.0325
1.8149     5.3456     8.1681
1.7719     5.4495     8.2956
1.6047     5.5751     8.4465
1.6714     5.6229     8.5968
1.5248     5.605      8.6906
1.3065     5.5217     8.7668
1.0954     5.5211     8.837






























































































































































1.1135     3.6188     6.1518     NASP-PR
1.1035     3.3791     5.8959
1.0913     3.271      5.6206
1.0846     3.2257     5.3878
1.0887     3.2343     5.2449
1.1271     3.3134     5.0108


































































































































































































0.6822     6.8894     9.8398     R-PM/MAX
0.6029     6.7209     9.657
0.5438     6.5502     9.4778
0.5128     6.4009     9.3287
0.4346     6.2761     9.1603
0.3654     6.1367     9.0066
0.2672     5.9677     8.8064
0.1147     5.7498     8.4975
0.0889     5.6284     8.3915
-0.004     5.4706     8.1661
-0.079     5.3433     7.951
-0.153     5.2029     7.71
-0.2252    5.0908     7.5333
-0.2275    4.9729     7.261
-0.2779    4.8388     6.9732
-0.354     4.6672     6.5843
-0.438     4.5346     6.2599
-0.4852    4.4554     6.0169
-0.5126    4.3874     5.7801
-0.5127    4.4452     5.469




















































































































































































1.3178     6.9768     9.8583     L-PM/MAX
1.3553     6.8516     9.7088
1.4023     6.6897     9.5053
1.4664     6.514      9.2945
1.5275     6.3903     9.1241
1.6354     6.2514     8.9161
1.7303     6.1082     8.744
1.8535     5.9967     8.5361
2.0303     5.7915     8.2833
2.1124     5.5348     8.0593
2.1827     5.4566     7.8653
2.2189     5.3521     7.7145
2.2359     5.2108     7.4828
2.302      5.0979     7.2504
2.3822     4.9387     6.9313
2.4315     4.8553     6.7448
2.4844     4.775      6.5888
2.5992     4.6964     6.2798
2.6563     4.6267     6.0242
2.6979     4.5359     5.8244
2.7143     4.5299     5.6518
2.5881     4.5764     5.4979


















































































































































































-1.342     7.4932     6.0016     ROSTRUM
-1.3322    7.4283     6.3333
-1.2362    7.3375     6.637
-1.0481    7.3305     6.8329
-0.8505    7.2704     7.0706
-0.7227    7.2307     7.309
-0.6872    7.2189     7.6179
-0.6422    7.13       7.8536
-0.6246    7.0633     8.0771
-0.6048    6.9878     8.2826
-0.6288    6.9671     8.5747
-0.6026    6.9144     8.7692
-0.4424    6.8539     8.9566
-0.3243    6.8183     9.1418
-0.174     6.7997     9.2115
-0.0395    6.8439     9.3261
0.1354     6.785      9.4649
0.3523     6.7761     9.5258
0.483      6.7764     9.5958
0.6231     6.7764     9.7021
0.7127     6.7637     9.8354
0.8709     6.7464     9.9525
1.0478     6.7461     9.9869
1.3084     6.8472     9.8929
1.4481     6.9372     9.748
1.6657     6.9859     9.5813
1.8672     7.0105     9.4829
2.0116     7.0365     9.4196
2.2532     7.0743     9.2686
2.4151     7.1567     9.1363
2.5218     7.2479     9.0327
2.601      7.3459     8.7521
2.5795     7.3451     8.3784
2.5713     7.3523     8.2398
2.5896     7.3503     8.0356
2.6323     7.4427     7.7913
2.6685     7.4852     7.5605
2.7576     7.5108     7.2712
2.85       7.5736     7.1516
3.0095     7.6034     6.9617
3.1775     7.5793     6.825
3.2942     7.6047     6.6775
3.402      7.6712     6.4546
3.4064     7.6945     6.2556
3.4075     7.6925     6.1251
3.3988     7.7616     5.9554


























































































































































-2.7133    9.9723     12.5065    SUPORB
-2.6625    9.9413     12.7542
-2.5891    9.9437     12.968
-2.5136    9.903      13.1611
-2.4457    9.876      13.3745
-2.3018    9.8356     13.6289
-2.0591    9.6681     13.9425
-1.7818    9.5822     14.1559
-1.5348    9.4737     14.2752
-1.1806    9.4129     14.4445
-0.9204    9.3946     14.5601
-0.5587    9.3527     14.6778
-0.3881    9.2972     14.701
-0.1705    9.2727     14.7393
0.0419     9.2861     14.7732
0.257      9.2477     14.7806
0.4727     9.1287     14.7456
0.5681     8.9771     14.6783
0.7136     8.8493     14.6233
0.9022     8.7973     14.5482
1.1223     8.7222     14.466
1.4237     8.9045     14.5868
1.5739     9.0093     14.6431
1.8033     9.2051     14.7125
1.935      9.3061     14.7371
2.0752     9.4145     14.75
2.325      9.5284     14.7401
2.6827     9.5085     14.6331
2.9203     9.5041     14.5067
3.3453     9.5186     14.2782
3.6567     9.6395     14.1266
3.9161     9.7754     13.9611
4.098      9.9641     13.8091
4.2115     10.034     13.6938
4.3386     10.1774    13.5254
4.4756     10.3192    13.1279
4.5226     10.3661    12.9695
4.5538     10.3959    12.7671
4.6264     10.3523    12.5252
4.6343     10.4604    12.2494
































































































































































-0.4128    8.7609     11.4179    RORBIT
-0.6       8.7693     11.3971
-0.9084    8.8001     11.4088
-1.0844    8.7788     11.4256
-1.2941    8.8175     11.4769
-1.5079    8.9304     11.5794
-1.7252    9.062      11.7352
-1.8406    9.178      11.8756
-2.0188    9.2246     12.0391
-2.0837    9.3725     12.2265
-2.1556    9.4386     12.44
-2.2443    9.4663     12.6939
-2.2637    9.4269     12.9404
-2.2245    9.3481     13.0754
-2.1669    9.2734     13.2391
-2.0818    9.2168     13.3771
-1.9032    9.1458     13.5091
-1.6759    9.0515     13.637
-1.5109    8.9165     13.7254
-1.2628    8.7859     13.782
-1.0353    8.6999     13.7952
-0.7908    8.6626     13.7773
-0.5937    8.6669     13.7773
-0.4273    8.682      13.76
-0.2384    8.675      13.7652
-0.0829    8.662      13.7659
0.1427     8.6918     13.7341
0.4072     8.7013     13.7178
0.5817     8.6973     13.4421
0.6586     8.7453     13.2417
0.7115     8.7941     12.988
0.7374     8.7818     12.7894
0.7528     8.7383     12.5991
0.7611     8.6994     12.4928
0.7547     8.6918     12.3691





































































































































































2.3524     8.9724     11.414     LORBIT
2.6062     8.9419     11.3112
2.8755     8.9579     11.2754
3.2073     8.9819     11.2654
3.4767     9.1063     11.3152
3.6574     9.2335     11.3851
3.7972     9.3277     11.506
3.9442     9.4814     11.694
4.0671     9.5946     11.8644
4.1937     9.6889     12.0636
4.1986     9.7783     12.2545
4.3505     9.8115     12.4899
4.3324     9.7514     12.7431
4.306      9.5575     13.0895
4.1969     9.4249     13.3197
4.025      9.3328     13.3998
3.8841     9.2285     13.5018
3.7609     9.1238     13.5836
3.6303     8.9931     13.6511
3.4058     8.8828     13.6687
3.1202     8.8503     13.6586
2.8599     8.7268     13.7384
2.6242     8.755      13.7086
2.4519     8.7536     13.6965
2.0676     8.7881     13.6961
1.7928     8.72       13.7104
1.5395     8.6843     13.434
1.4525     8.729      13.143
1.3648     8.7384     12.9264
1.3322     8.7712     12.7261
1.3143     8.806      12.5655
1.3524     8.8076     12.3761








































































































































































-2.725     9.9661     12.3553    RTEMFOS
-2.7639    9.898      12.0808
-2.7827    9.7556     11.7978
-2.8047    9.5825     11.479
-2.7926    9.416      11.1765
-2.8073    9.2495     10.8361
-2.7996    9.1852     10.479
-2.9361    9.1893     10.0387
-3.1248    9.3217     9.8403
-3.3024    9.6582     9.7865
-3.3784    9.8448     9.8269
-3.4259    10.0817    9.8451
-3.4331    10.1899    9.8878
-3.4318    10.3345    9.9584


























































































































































































4.6252     10.4444    12.3413    LTEMFOS
4.6427     10.4422    12.0102
4.6997     10.3561    11.8539
4.7272     10.1868    11.6123
4.7139     10.1002    11.3449
4.7169     9.9141     11.0751
4.705      9.8479     10.8542
4.7043     9.7585     10.6335
4.7216     9.6636     10.3343
4.7762     9.5321     10.1047
4.8641     9.6492     9.6661
5.0447     9.907      9.4142
5.1169     10.0827    9.3873
5.1843     10.3224    9.4061
5.1859     10.4846    9.4335
5.1839     10.7282    9.4874
























































































































































































1.028      5.289      12.2101    OP
1.046      7.4846     12.2517    BA
0.8257     12.1361    11.4747    ST
0.4582     17.6074    11.7002    IV
-2.9629    7.6642     11.7789    R_PG
-4.0054    9.905      11.0059    R_ZTI
-1.4352    12.889     12.9741    R_M3D
-1.6573    15.4319    12.9627    R_M12
-1.3752    17.8106    12.6759    R_MP3
-1.0896    18.4915    12.4421    R_PMI
4.8031     8.1297     11.7959    L_PG
5.6139     10.4405    11.0084    L_ZTI
2.8322     13.2097    13.0239    L_M3D
2.9773     15.6466    12.7114    L_M12
2.3503     18.0054    12.4544    L_MP3
1.8303     18.6665    12.265     L_PMI
-0.4087    19.2446    11.2101    O1
3.5154     10.3964    6.0006     O2
-4.09      9.1599     10.6789    O3
1.7441     2.3972     10.0935    O4




















































































































































































-2.7407    13.2057    11.056     RZYGINF
-2.8909    13.0224    10.9482
-3.0532    12.8979    10.8361
-3.1733    12.7918    10.7923
-3.2957    12.6157    10.801
-3.3714    12.4454    10.8254
-3.4548    12.136     10.8909
-3.482     11.9408    10.9593
-3.5411    11.7339    11.0162
-3.5427    11.4076    11.096
-3.5712    11.2093    11.1214
-3.6428    11.0304    11.1325
-3.7003    10.8029    11.1446
-3.7795    10.6602    11.1193
-3.8496    10.4752    11.1097
-3.9387    10.3156    11.0759
-3.9702    10.176     11.0441
-3.9996    10.0596    11.0188
-4.0374    9.9316     10.9703





















































































































































































4.0324     13.3668    11.0837    LZYGINF
4.1239     13.2409    10.9927
4.2424     13.1088    10.9175
4.4714     12.9046    10.8899
4.5773     12.7327    10.9218
4.699      12.4762    11.0244
4.8086     12.2134    11.0931
4.9365     11.8415    11.1442
5.0224     11.6094    11.1705
5.0848     11.4041    11.1816
5.1734     11.2428    11.165
5.3359     11.0685    11.1047
5.4078     10.8831    11.0864
5.5288     10.6741    11.0524
5.559      10.5392    11.0487
5.5462     10.39      11.0404
























































































































































































-1.4571    12.916     12.9438    R-ALV
-1.5977    13.1959    12.8441
-1.6776    13.4811    12.7946
-1.7398    13.8753    12.8364
-1.7525    14.133     12.8333
-1.7452    14.5882    12.7815
-1.7718    14.7266    12.8484
-1.799     14.9712    12.8635
-1.7306    15.2674    12.8965
-1.6196    15.4137    13.0087
-1.6191    15.6731    13.0025
-1.6256    15.9368    12.79
-1.6208    16.1356    12.8047
-1.5493    16.3494    12.7846
-1.4913    16.5275    12.7618
-1.4788    16.7251    12.7746
-1.4703    16.9518    12.7959
-1.459     17.1829    12.7955
-1.4698    17.3178    12.7357
-1.4651    17.506     12.6994
-1.4366    17.6105    12.671
-1.412     17.8       12.6136


















































































































































































2.8474     13.0926    12.9361    L-ALV
3.0142     13.3666    12.8456
3.0714     13.7       12.7854
3.1435     14.0418    12.8119
3.1358     14.4217    12.7392
3.1095     14.8914    12.7435
3.1129     15.1112    12.7729
3.1154     15.3402    12.7682
2.9725     15.6749    12.6992
2.8988     16.006     12.6985
2.8436     16.3876    12.6332
2.7003     16.6911    12.5821
2.6573     17.03      12.5325
2.6045     17.3646    12.4818
2.5384     17.6637    12.4465
2.4083     17.988     12.3378
