UWMA       ZA 136     Phu70stv
17.9965    20.9817    10.6582    IN
15.3182    17.8453    14.6073    BR
11.5144    13.2392    14.1993    GL
11.5169    13.156     13.7074    NA
9.2005     10.1104    8.8793     RH
7.9601     8.5339     6.2322     NS
7.736      8.2378     5.2817     PR
7.1555     9.0209     5.3994     R_PR2
9.3339     11.1221    9.3777     R_PMS
9.011      15.0699    8.4089     R_ZMI
10.0588    14.2791    11.3741    R_ZMU
11.29      13.3599    12.6085    R_DA
10.4848    14.5069    13.7726    R_MTI
11.3697    14.7458    14.735     R_MTS
9.6338     15.7573    12.406     R_FMO
9.6803     16.7471    12.3006    R_FMT
12.2382    20.3392    9.8032     R_PO
9.1299     16.9443    9.5665     R_ZTS
8.5547     7.9907     5.3163     L_PR2
10.2791    10.4401    9.3386     L_PMS
14.0661    10.856     8.6562     L_ZMI
12.9251    11.8764    11.444     L_ZMU
11.8243    12.9479    12.5403    L_DA
12.9133    12.4421    13.9156    L_MTI
13.3013    13.1131    14.7665    L_MTS
14.4977    11.8253    12.5282    L_FMO
15.4132    12.1239    12.5737    L_FMT
18.5957    15.3482    10.0693    L_PO
15.7689    11.5467    9.7989     L_ZTS
8.6799     8.0616     6.4192     O1
10.2856    16.6582    13.3766    O2
17.5451    12.7655    9.4486     O3
18.7312    19.735     10.4798    O4







































































































































































11.5147    13.2704    14.1692    GLRH
11.4874    13.2222    14.0072
11.486     13.2166    13.8746
11.4828    13.2082    13.6957
11.434     13.1637    13.4604
11.455     13.1221    13.2694
11.4328    13.1397    12.9982
11.4525    13.0758    12.8916
11.4493    12.9919    12.6558
11.3912    12.9402    12.4735
11.296     12.8436    12.2331
11.232     12.7585    12.0573
11.1722    12.6881    11.894
11.0921    12.5501    11.7067
11.005     12.4545    11.5199
10.9674    12.3308    11.3694
10.8808    12.2556    11.2222
10.7963    12.1378    11.0527
10.674     11.9496    10.8579
10.5218    11.7532    10.6307
10.3628    11.5458    10.4026
10.1834    11.3488    10.1926
10.0502    11.248     10.0164
9.8801     11.0981    9.8562
9.7542     10.9968    9.7156
9.69       10.8713    9.5769
9.6175     10.7329    9.4913
9.5377     10.6657    9.3795
9.4717     10.5556    9.2831
9.3818     10.3974    9.1551
9.2718     10.2812    9.0469
9.1994     10.1544    8.9123








































































































































































9.2105     10.1547    8.9106     NOSE
9.0511     10.3047    8.8623
8.9209     10.4952    8.7904
8.7768     10.5449    8.6713
8.6594     10.5446    8.57
8.5273     10.5026    8.3958
8.3942     10.4878    8.1907
8.2728     10.4177    8.1139
8.1644     10.4114    8.0195
8.0981     10.3559    7.9546
7.9902     10.2668    7.8125
7.9129     10.1999    7.6751
7.794      10.0682    7.5092
7.8051     9.9189     7.331
7.8118     9.8179     7.2092
7.8094     9.7125     7.0647
7.8077     9.5816     6.9879
7.8406     9.467      6.9284
7.8105     9.2716     6.841
7.7534     9.1272     6.771
7.7311     8.9701     6.6571
7.8089     8.8717     6.5283
7.8705     8.772      6.3565
7.9803     8.6384     6.2139
8.0639     8.5561     6.2417
8.2155     8.4181     6.4202
8.3807     8.4354     6.6288
8.5038     8.4982     6.7137
8.6816     8.506      6.8159
8.8316     8.4971     6.864
9.0276     8.4814     6.9309
9.1507     8.4714     7.0142
9.2125     8.5088     7.1336
9.3157     8.5675     7.2621
9.3957     8.7105     7.4359
9.4893     8.8458     7.5692
9.5469     9.0117     7.7187
9.6025     9.1133     7.8451
9.6105     9.1849     7.9183
9.6232     9.2885     8.0521
9.6485     9.4117     8.1987
9.6482     9.5539     8.3116
9.6585     9.6559     8.4833
9.6753     9.7566     8.6043
9.6864     9.8264     8.6859
9.6797     9.9319     8.7199
9.7068     10.0097    8.8101
