UCMVZ      117242     Phu50stv
9.0206     5.245      8.6383
8.9769     5.1559     8.4436
8.9163     5.0496     8.2794
8.9177     4.9581     8.0922
8.8934     4.9219     7.963
8.8861     4.8911     7.9319
8.8262     4.883      7.7292
8.7247     4.7389     7.5398
8.6539     4.6228     7.2218
8.6946     4.5671     6.8945
8.7821     4.5178     6.6485
8.7436     4.6201     6.4277
8.6612     4.7941     6.2617










































































































































































9.3764     10.6418    7.6123     ROSTRUM
9.2908     10.5605    7.9034
9.286      10.4322    8.1226
9.2936     10.3196    8.2811
9.3147     10.2096    8.4155
9.2953     10.073     8.6016
9.2496     9.9732     8.8569
9.2291     9.9268     9.0653
9.1908     9.8697     9.2789
9.1323     9.7823     9.4418
9.1258     9.7627     9.6129
8.8811     9.8461     10.0196
8.7105     9.974      10.2071
8.5838     9.9092     10.4618
8.5425     9.818      10.5901
8.4761     9.717      10.8805
8.5682     9.6098     10.9962
8.6811     9.3833     11.0774
8.7722     9.143      11.1346
8.9219     8.9005     11.1237
9.0712     8.7757     11.0836
9.2248     8.6306     11.0695
9.3192     8.4603     11.0539
9.3859     8.3445     11.1524
9.4285     8.1996     11.2633
9.5007     8.0426     11.3939
9.5673     7.9871     11.4457
9.6405     7.8438     11.4637
9.7144     7.7583     11.4636
9.7747     7.5844     11.3873
9.8807     7.5007     11.3875
10.0213    7.3667     11.3254
10.1303    7.2672     11.2343
10.2138    7.1932     11.1359
10.3072    7.1562     10.9952
10.4226    6.9974     11.0023
10.5519    6.8076     11.0201
10.6399    6.6281     11.0906
10.7152    6.4995     11.0358
10.8874    6.295      10.9569
11.0264    6.1218     10.929
11.1289    6.0072     10.8359
11.2109    5.9414     10.6807
11.4806    6.1629     10.3072
11.5694    6.2616     10.1855
11.5553    6.4889     9.9793
11.568     6.5859     9.8601
11.5442    6.6615     9.6037
11.6247    6.7235     9.3733
11.7293    6.7386     9.1646
11.813     6.7977     8.9328
11.8529    6.7911     8.7766
11.9713    6.8262     8.6324
12.0804    6.8305     8.4737
12.1482    6.7963     8.3664
12.2385    6.7562     8.2089
12.3211    6.7096     8.0723
12.3992    6.6812     7.894
12.4477    6.7205     7.6796
12.484     6.7595     7.496
12.5036    6.7901     7.4239











































































































































11.2654    14.2725    15.2577    SUPORB
11.2265    14.2039    15.5785
11.2323    14.1112    15.8682
11.2436    13.9029    16.1554
11.2783    13.6901    16.3968
11.3435    13.5374    16.5308
11.4076    13.3277    16.6851
11.4571    13.1823    16.7796
11.4805    13.0067    16.8663
11.5249    12.8165    16.961
11.6535    12.6838    17.0578
11.7868    12.4651    17.2017
11.9385    12.4816    17.2422
12.1202    12.2251    17.3699
12.2861    12.0556    17.3926
12.3821    11.8161    17.4584
12.4496    11.5684    17.4966
12.5102    11.2993    17.4829
12.565     11.1229    17.476
12.5681    10.9391    17.4264
12.5946    10.7392    17.3879
12.5992    10.5903    17.3597
12.57      10.3762    17.2533
12.5555    10.1975    17.171
12.4988    10.0187    17.1181
12.5048    9.8775     17.0259
12.6588    9.6677     17.0036
12.7944    9.5608     17.0605
12.9741    9.5561     17.1641
13.1923    9.5568     17.2489
13.4145    9.5277     17.3455
13.5413    9.4876     17.3946
13.7238    9.4281     17.4311
13.8937    9.3792     17.4693
14.0555    9.324      17.4933
14.1995    9.239      17.4924
14.3781    9.1358     17.4903
14.5995    9.002      17.4269
14.716     8.5951     17.3208
14.8362    8.43       17.2428
14.9974    8.2472     17.1159
15.1358    8.0346     16.9733
15.2584    7.9247     16.9147
15.3936    7.7985     16.8045
15.6483    7.7223     16.6767
15.7926    7.708      16.6238
15.954     7.6896     16.5262
16.1732    7.6051     16.2736
16.4014    7.5527     16.0065
16.4773    7.5113     15.7978
16.5851    7.5149     15.6787
16.6634    7.5407     15.5088
16.7156    7.5081     15.3403
16.7035    7.4509     15.1987
16.6916    7.4467     15.0278

















































































































































11.2706    11.4124    13.9133    RORBIT
11.1466    11.6603    13.9401
11.0146    11.9014    13.9768
10.9285    12.1205    14.025
10.9273    12.3653    14.1222
10.8988    12.5023    14.1886
10.9081    12.6858    14.2684
10.9216    12.8841    14.417
10.9277    13.035     14.5575
10.9114    13.2293    14.752
10.9695    13.2293    14.8954
10.9593    13.28      15.0832
10.9444    13.2964    15.2269
10.9247    13.2315    15.3709
10.8851    13.1655    15.4974
10.8472    13.0477    15.6741
10.8136    12.8925    15.8416
10.7905    12.765     15.9516
10.779     12.6024    16.0628
10.8216    12.4472    16.1313
10.8621    12.2426    16.1592
10.8917    12.0471    16.1929
10.9792    11.822     16.1879
11.0607    11.6284    16.1562
11.1394    11.485     16.1545
11.2964    11.3301    16.0969
11.4171    11.1739    16.0868
11.6809    10.9622    16.2401
11.8945    10.5909    16.2883
11.9596    10.4475    16.2851
12.0858    10.3887    16.0276
12.1284    10.2357    15.7962
12.1657    10.19      15.6548
12.2285    10.1221    15.5459
12.3426    10.1652    15.3474
12.3694    10.1104    15.0861
12.2626    10.1262    14.8233



































































































































































14.0207    8.2989     13.8785    LORBIT
14.2174    8.0895     13.8985
14.3751    7.8486     13.9529
14.5256    7.7274     14.0124
14.7083    7.6152     14.0666
14.9197    7.5386     14.1655
15.0942    7.4699     14.2532
15.2488    7.4767     14.3676
15.3908    7.4641     14.4939
15.5204    7.4879     14.648
15.598     7.5254     14.8499
15.6238    7.4757     15.0632
15.6354    7.4517     15.2394
15.5685    7.3547     15.4264
15.4757    7.3699     15.5528
15.3428    7.3586     15.7115
15.2696    7.3281     15.8524
15.1454    7.363      15.9267
15.0565    7.3901     16.0018
14.9536    7.4494     16.0565
14.7849    7.4729     16.125
14.6544    7.5598     16.1388
14.515     7.5778     16.2055
14.4229    7.709      16.1665
14.3266    7.7875     16.1659
14.2014    7.9637     16.1351
14.0514    8.0907     16.1237
13.8724    8.2231     16.0999
13.6511    8.322      16.1523
13.5687    8.4474     16.3302
13.4487    8.6234     16.3762
13.206     9.0002     16.2607
13.1602    9.0812     16.1356
13.1095    9.1842     15.9452
13.0962    9.2834     15.7617
13.0452    9.3454     15.5826
13.0752    9.4172     15.3899
13.0634    9.4604     15.2526
13.0524    9.4564     15.1571
13.0139    9.4439     15.0222
12.9469    9.4182     14.9003































































































































































11.1807    14.2395    15.2913    RTEMFOS
11.2025    14.2694    15.091
11.112     14.3115    14.9439
11.0411    14.3302    14.7226
11.0148    14.3212    14.5487
10.9498    14.3345    14.304
10.8945    14.3       14.0761
10.8198    14.2665    13.9254
10.781     14.2384    13.7202
10.7735    14.2323    13.5743
10.6875    14.2068    13.443
10.6589    14.2027    13.2313
10.5806    14.1661    13.1082
10.5297    14.1411    12.8818
10.4909    14.151     12.7128
10.4689    14.162     12.5548
10.419     14.1721    12.3936
10.3625    14.1632    12.2138
10.2961    14.1643    12.0681
10.3376    14.2489    11.9119
10.3852    14.4273    11.8323
10.454     14.6097    11.7792
10.5635    14.8233    11.7745
10.6453    14.9188    11.8101
10.789     15.0347    11.8285
10.8718    15.0869    11.8333
11.0014    15.2011    11.8823
11.0647    15.4021    11.907












































































































































































16.7014    7.442      15.172     LTEMFOS
16.6961    7.3681     14.9088
16.7138    7.3066     14.7703
16.7459    7.2876     14.5797
16.7377    7.225      14.3087
16.7334    7.1756     14.0909
16.6685    7.1327     13.9
16.6443    7.0898     13.7331
16.5693    7.0551     13.6173
16.5274    6.9957     13.5121
16.463     6.961      13.2253
16.4401    6.9343     13.0866
16.4189    6.9098     12.9887
16.3954    6.8749     12.8497
16.3663    6.8455     12.7316
16.3376    6.8125     12.5725
16.297     6.758      12.4848
16.3419    6.7605     12.3326
16.354     6.7472     12.1873
16.4119    6.6988     12.0216
16.4456    6.6955     11.8956
16.5296    6.6799     11.7734
16.6645    6.6725     11.6818
16.834     6.6798     11.6056
17.0391    6.7582     11.6107
17.2144    6.8231     11.6576
17.3654    6.8855     11.6973
17.4687    6.9623     11.7278
17.6127    7.0499     11.7888
17.7701    7.1368     11.8627










































































































































































6.5913     5.9519     15.0371    OP
8.5293     7.0517     14.7787    BA
12.6572    9.9762     13.2912    ST
18.5026    14.312     12.5756    IV
6.383      10.6987    14.3453    R_PG
7.0557     13.0927    12.8565    R_ZTI
12.5218    12.6879    14.0494    R_M3D
14.7197    14.6155    13.4518    R_M12
17.0887    16.1121    12.9472    R_MP3
18.5898    16.2691    12.7301    R_PMI
10.9561    3.8916     14.4399    L_PG
13.4059    3.7121     13.1614    L_ZTI
15.2103    9.2478     14.2372    L_M3D
17.6378    10.6546    13.7207    L_M12
19.6812    12.3874    13.2699    L_MP3
20.6412    13.6234    12.7775    L_PMI
21.6849    15.862     12.6317    O1
10.7003    6.0489     7.1146     O2
6.7643     13.1745    12.2195    O3
4.6722     3.3262     13.3785    O4




















































































































































































11.2212    13.7107    12.0476    RZYGINF
10.9693    13.7218    12.0211
10.803     13.6799    12.016
10.5532    13.5983    12.0112
10.3355    13.5863    11.9944
10.1937    13.5949    11.9901
10.0303    13.5697    12.0063
9.8845     13.6357    12.0577
9.7043     13.6853    12.1203
9.6009     13.6708    12.1495
9.4663     13.6559    12.1996
9.275      13.5783    12.3018
9.1668     13.5085    12.3786
8.9799     13.4738    12.4543
8.8564     13.4489    12.5163
8.717      13.411     12.5872
8.5852     13.346     12.6505
8.4442     13.3499    12.6807
8.2299     13.3082    12.6951
8.0169     13.2975    12.7095
7.8631     13.2857    12.7416
7.7736     13.2609    12.8104
7.6524     13.1953    12.9417
7.4465     13.1136    13.0161
7.2733     13.052     13.0014
7.0738     13.0287    12.9609
6.9806     13.0441    12.8914













































































































































































15.4147    7.1675     12.302     LZYGINF
15.2467    6.7575     12.2575
15.1563    6.444      12.2525
15.0958    6.2093     12.2918
15.0501    6.0452     12.3548
14.9387    5.891      12.417
14.8601    5.733      12.4844
14.7642    5.5369     12.5785
14.6692    5.449      12.6206
14.4763    5.2891     12.7218
14.3634    5.1712     12.7603
14.2748    5.1266     12.7962
14.1651    4.9682     12.8524
14.0471    4.8827     12.8889
13.9466    4.7599     12.9363
13.8393    4.5714     12.978
13.7865    4.3951     13.0338
13.8194    4.2775     13.1028
13.8112    4.0849     13.1762
13.6308    3.937      13.1732
13.5354    3.8808     13.1651
13.4418    3.7393     13.1468


















































































































































































12.5232    12.6242    14.1146    R-ALV
12.5661    12.9518    13.9342
12.6873    13.1432    13.9127
12.805     13.3125    13.8345
12.9238    13.4644    13.8292
13.0447    13.5086    13.8609
13.3059    13.6932    13.7895
13.5123    13.8997    13.6129
13.7775    14.0932    13.6256
13.9158    14.1341    13.7065
14.0153    14.2992    13.6318
14.2714    14.3836    13.636
14.5489    14.5607    13.5327
14.8035    14.6731    13.4115
14.9472    14.7718    13.4913
15.1132    14.8869    13.4398
15.2886    15.0365    13.3426
15.5814    15.1406    13.3667
15.8861    15.1959    13.38
16.046     15.3559    13.3513
16.1888    15.5291    13.3173
16.3033    15.6192    13.2971
16.4599    15.7224    13.3021
16.5973    15.8624    13.1721
16.7098    15.9538    13.1764
16.8518    16.0143    13.0929
16.9894    16.1353    12.9272













































































































































































15.071     9.2535     14.1739    L-ALV
15.4397    9.255      14.1327
15.7758    9.2878     13.9485
16.0101    9.3505     13.967
16.2611    9.5168     13.9885
16.4485    9.6675     13.9215
16.6696    9.8566     13.9208
16.8447    9.9632     13.9053
17.0783    10.1659    13.8649
17.3177    10.2499    13.8128
17.6238    10.4996    13.7145
17.7842    10.8       13.6886
17.9864    10.9084    13.5776
18.1455    11.0443    13.6028
18.3621    11.2562    13.5974
18.5198    11.519     13.4769
18.7763    11.7874    13.4891
19.124     12.0257    13.463
19.3227    12.0909    13.3593
19.5083    12.1749    13.2535
19.7239    12.3549    13.1849
