UWMA       ZA 176     Phu72stv
19.1607    20.3501    11.3478    IN
9999       9999       9999       BR
11.5771    13.1026    14.0039    GL
11.598     13.0735    13.4069    NA
9.0564     10.3016    9.231      RH
7.7779     8.7311     6.2733     NS
7.5877     8.4851     5.0655     PR
7.191      9.1729     5.0974     R_PR2
9.5922     11.4752    9.9386     R_PMS
9.448      15.343     8.5716     R_ZMI
10.417     14.4789    11.2273    R_ZMU
11.4651    13.3627    12.4854    R_DA
10.5522    14.6722    13.8217    R_MTI
9999       9999       9999       R_MTS
10.1751    16.1334    12.4647    R_FMO
10.2955    16.9829    12.1772    R_FMT
13.3828    20.458     9.891      R_PO
9.8776     17.3527    9.4434     R_ZTS
8.3576     8.0722     5.2246     L_PR2
10.4395    10.9547    10.159     L_PMS
14.3418    10.733     8.87       L_ZMI
13.1498    11.7092    11.4095    L_ZMU
11.9595    12.798     12.4271    L_DA
13.3242    12.0062    13.9746    L_MTI
9999       9999       9999       L_MTS
14.7847    11.5716    12.7262    L_FMO
15.5237    11.7029    12.6987    L_FMT
19.1398    14.9117    10.1866    L_PO
16.3216    11.2007    10.0097    L_ZTS
6.9533     8.6026     5.1906     O1
10.7239    16.7188    13.3313    O2
17.7708    11.9034    10.0071    O3
19.6006    19.53      11.1096    O4







































































































































































11.5643    13.1173    14.0417    GLRH
11.5568    13.0991    13.8679
11.5503    13.0735    13.6711
11.5923    13.0553    13.5134
11.6045    13.0353    13.3628
11.5942    13.0562    13.2056
11.59      13.0814    13.0704
11.6161    13.0149    12.7863
11.5814    12.9519    12.6003
11.4803    12.8763    12.3639
11.4248    12.7677    12.1623
11.3572    12.6382    11.9874
11.2633    12.5261    11.8013
11.1376    12.3932    11.6155
11.0077    12.3149    11.4622
10.8588    12.1449    11.2835
10.7178    12.0433    11.1351
10.5957    11.9067    11.0085
10.4696    11.7944    10.8696
10.3648    11.652     10.7196
10.2665    11.5262    10.6092
10.1062    11.4088    10.4582
10.0309    11.2836    10.3634
9.9026     11.1316    10.2244
9.8021     11.0242    10.1195
9.6528     10.9261    9.9561
9.5426     10.8163    9.8378
9.4172     10.6797    9.7218
9.3091     10.5504    9.5838
9.2222     10.3982    9.4301
9.1385     10.3199    9.3285
9.1101     10.2824    9.2296








































































































































































9.1891     10.2614    9.2272     NOSE
8.9822     10.4271    9.1727
8.8619     10.5096    9.1131
8.7111     10.5836    8.9967
8.5629     10.5266    8.8557
8.4382     10.4833    8.7131
8.3283     10.4234    8.5732
8.2179     10.3613    8.4438
8.1149     10.2925    8.2775
7.9933     10.2668    8.1214
7.8757     10.1774    7.9535
7.7704     10.1194    7.8243
7.715      9.9808     7.6494
7.693      9.9375     7.5183
7.6197     9.8568     7.3733
7.5678     9.7696     7.2476
7.5504     9.6482     7.0959
7.4989     9.5433     6.9924
7.4256     9.4197     6.9013
7.3958     9.2802     6.8583
7.4288     9.1807     6.8151
7.5254     9.1103     6.737
7.6003     9.0108     6.5497
7.6921     8.9338     6.4346
7.7933     8.8567     6.3127
7.9221     8.7423     6.3624
8.0281     8.5853     6.5689
8.1266     8.5092     6.7343
8.2372     8.5695     6.8268
8.3819     8.6049     6.9278
8.5316     8.6184     6.9997
8.6716     8.6752     7.1477
8.7803     8.7026     7.2247
8.8953     8.6917     7.3442
9.0408     8.7418     7.5518
9.1        8.7734     7.633
9.1869     8.8337     7.8009
9.2438     8.8783     7.9438
9.2704     8.9454     8.0617
9.3137     9.1402     8.2661
9.3481     9.2116     8.3791
9.425      9.2972     8.5492
9.4676     9.3858     8.6716
9.5397     9.455      8.7948
9.5187     9.6535     8.9639
9.4961     9.8125     9.0894
9.3856     9.9794     9.1425
9.3647     10.1057    9.2383
9.276      10.184     9.2341
9.1885     10.269     9.2402






















































































































































7.7386     8.6795     6.1971     NASP-PR
7.5971     8.5633     5.9398
7.5712     8.4738     5.7266
7.5598     8.4129     5.5232
7.562      8.408      5.3798
7.5797     8.4847     5.1309


































































































































































































9.6036     11.4956    9.9448     R-PM/MAX
9.4781     11.3635    9.859
9.3681     11.303     9.722
9.2823     11.2495    9.6123
9.1821     11.1689    9.5519
9.0907     11.0974    9.4735
8.9641     11.0499    9.3587
8.894      11.0041    9.2911
8.7722     10.9265    9.183
8.6742     10.8802    9.08
8.5224     10.85      8.9271
8.4407     10.8077    8.8363
8.3497     10.7606    8.691
8.2232     10.7297    8.5416
8.1081     10.5904    8.4215
7.9985     10.533     8.3004
7.894      10.5083    8.1279
7.8449     10.4729    7.9867
7.7437     10.4267    7.85
7.6877     10.4052    7.6894
7.6022     10.3841    7.5212
7.5191     10.3908    7.3369
7.4761     10.4096    7.1653
7.4361     10.4636    6.985
7.4052     10.5369    6.7993
7.3468     10.5096    6.683
7.2973     10.5188    6.4863
