TMP        AZ 1041    Phu120sf
16.5477    18.1836    10.629     IN
16.5161    14.8483    14.9399    BR
16.6162    8.3638     14.4381    GL
16.6326    8.399      13.7266    NA
16.7045    4.9206     10.5243    RH
16.6937    2.5589     8.3664     NS
16.6928    1.9184     7.3205     PR
15.8326    2.1643     7.3585     R_PR2
16.2621    6.6215     11.2216    R_PMS
13.1443    8.1886     9.6684     R_ZMI
14.8066    8.5613     11.8096    R_ZMU
16.2787    8.6662     13.0798    R_DA
14.9655    8.729      14.0122    R_MTI
15.2863    9.7573     15.2309    R_MTS
13.4426    9.3974     12.8948    R_FMO
12.8971    10.0597    12.7473    R_FMT
12.6825    14.0771    9.9437     R_PO
12.3916    9.711      10.3394    R_ZTS
17.6153    2.1842     7.3749     L_PR2
16.9385    6.7958     11.319     L_PMS
19.8838    8.4007     9.6394     L_ZMI
18.3809    8.6388     11.8598    L_ZMU
17.0307    8.6956     12.8179    L_DA
18.4311    8.8667     14.064     L_MTI
18.0309    9.9852     15.2291    L_MTS
19.733     9.5177     12.8325    L_FMO
20.0813    10.3292    13.1541    L_FMT
20.3031    14.0996    9.8465     L_PO
20.7427    9.8752     10.3078    L_ZTS
16.1865    1.7173     7.2476     O1
19.368     10.7085    14.1552    O2
11.8983    12.1247    9.7483     O3
17.7284    17.8429    10.6059    O4







































































































































































16.59      8.3407     14.3053    GLRH
16.5826    8.3638     14.0949
16.5789    8.3799     13.9054
16.6033    8.4076     13.7022
16.6051    8.4217     13.5189
16.5959    8.3978     13.3194
16.5952    8.3282     13.0851
16.5903    8.189      12.7882
16.6045    8.05       12.5753
16.644     7.8775     12.3446
16.6194    7.7221     12.168
16.5985    7.531      12.005
16.6275    7.1624     11.801
16.57      6.9382     11.6602
16.5868    6.7044     11.5036
16.6022    6.4224     11.3282
16.6097    6.2386     11.2062
16.6055    6.0884     11.1237
