UCMVZ      117246     Phu42stv




































































































































8.8559     6.9505     6.2319     NASP-PR
8.7399     6.8143     6.0474
8.7187     6.776      5.8539
8.72       6.7515     5.6893
8.7156     6.8113     5.4877



































































































































































































10.1785    8.9973     10.1116    R-PM/MAX
10.0752    8.9525     10.0255
9.961      8.8771     9.901
9.8256     8.7969     9.7721
9.7217     8.7867     9.626
9.6499     8.7657     9.543
9.5517     8.7419     9.4062
9.4904     8.7249     9.3012
9.4147     8.7406     9.2109
9.3289     8.7731     9.0868
9.2418     8.7641     8.9795
9.1268     8.7636     8.8391
9.0427     8.7383     8.7193
8.9636     8.7095     8.6144
8.8933     8.6868     8.4956
8.7792     8.6709     8.3269
8.7551     8.627      8.1791
8.698      8.6035     8.025
8.6487     8.59       7.8826
8.569      8.5854     7.6221
8.5008     8.638      7.3693
8.4856     8.7        7.2623
8.4044     8.7909     7.0548
8.3187     8.8532     6.7776
8.2474     8.8571     6.5411
8.2429     8.7662     6.4461
8.2384     8.6548     6.1683
8.3117     8.5075     5.9172












































































































































































10.877     8.1932     9.847      L-PM/MAX
10.7789    8.0665     9.7365
10.7101    7.9259     9.6029
10.6856    7.8131     9.4581
10.6617    7.6925     9.3048
10.628     7.578      9.1217
10.6629    7.4472     8.9072
10.6746    7.3394     8.7777
10.656     7.2011     8.6153
10.6887    7.1087     8.4941
10.6858    7.0408     8.3253
10.6284    6.9714     8.0813
10.6133    6.909      7.8214
10.5915    6.8482     7.6589
10.5811    6.8059     7.5111
10.578     6.7628     7.3413
10.6579    6.7565     7.1763
10.6931    6.6968     7.0203
10.6936    6.6259     6.7967
10.7495    6.5683     6.6603
10.7132    6.5323     6.5028
10.671     6.493      6.3285
10.6505    6.4907     6.1173
10.6601    6.6601     5.9243
















































































































































































10.0355    11.5017    6.9777     ROSTRUM
9.9752     11.3302    7.2764
9.9113     11.2282    7.5507
10.0018    11.0969    7.7311
10.1681    10.9653    7.8482
10.2544    10.6553    8.0883
10.1626    10.5219    8.5126
9.9969     10.4035    8.8001
9.901      10.3874    9.0468
9.8168     10.3641    9.1772
9.6568     10.2983    9.381
9.7476     10.0546    9.6452
9.8658     9.8682     9.7618
9.9495     9.7407     9.8707
10.0007    9.6013     9.9747
10.1018    9.4203     10.1089
10.2007    9.2567     10.2442
10.357     9.0291     10.4102
10.5111    8.8416     10.5384
10.7861    8.5594     10.3967
11.0261    8.4963     10.2452
11.2032    8.421      10.1018
11.341     8.3524     10.0013
11.5797    8.2602     9.8129
11.7225    8.1152     9.6992
11.8227    8.0525     9.6693
12.0142    7.9655     9.5965
12.1244    7.9345     9.4313
12.1731    8.0001     9.208
12.221     8.137      9.0296
12.3139    8.2935     8.8454
12.3723    8.3997     8.6331
12.4503    8.4886     8.3952
12.5024    8.5797     8.2457
12.5383    8.5659     8.0606
12.6147    8.5403     7.9404
12.762     8.4888     7.8282
12.8962    8.4293     7.7632
13.0349    8.3902     7.6925
13.1434    8.3207     7.4739
13.2299    8.4113     7.2442
13.2846    8.4859     7.0699
13.3942    8.4963     6.9534





























































































































































10.3238    13.5052    13.4303    SUPORB
10.3657    13.3596    13.8003
10.3996    13.2922    14.0008
10.3893    13.1971    14.1484
10.4153    13.0595    14.3217
10.4646    12.9056    14.4706
10.5212    12.775     14.5875
10.6113    12.5738    14.7415
10.6947    12.4225    14.8309
10.9448    12.1748    15.0308
11.0895    12.008     15.1241
11.2221    11.9489    15.2279
11.3947    11.8324    15.3483
11.6413    11.6995    15.4866
11.8258    11.4972    15.6105
11.9088    11.3031    15.6252
11.9895    11.1385    15.6272
12.0355    10.8311    15.5669
12.0305    10.6767    15.4902
11.9723    10.5335    15.4376
11.916     10.4001    15.3898
11.8845    10.2972    15.3061
11.8668    10.1361    15.1787
11.9745    10.0043    15.1669
12.0661    9.8687     15.1313
12.2041    9.8874     15.2131
12.3923    9.8099     15.2991
12.5141    9.9613     15.3952
12.7822    9.8938     15.4788
12.9615    9.9597     15.5165
13.1733    9.9403     15.5622
13.4162    9.9161     15.5693
13.5624    9.7352     15.4838
13.7159    9.5916     15.381
13.8069    9.4298     15.2662
13.8785    9.2378     15.1362
14.0256    9.1035     15.0237
14.2288    8.9573     14.8986
14.4309    8.8837     14.7931
14.5217    8.8103     14.6937
14.6621    8.7458     14.6299
14.7597    8.7094     14.5399
14.918     8.6519     14.4106
15.0621    8.6008     14.2658
15.1803    8.5673     14.1125
15.3003    8.5326     13.9593
15.3775    8.5307     13.8397
15.4627    8.5313     13.6322
15.419     8.4733     13.5738
15.5533    8.5475     13.304
15.5672    8.5534     13.113





















































































































































10.8395    11.4771    11.8584    RORBIT
10.7109    11.5991    11.8621
10.5144    11.9189    12.0019
10.4739    12.0474    12.108
10.4061    12.1782    12.2007
10.3999    12.2368    12.2377
10.4061    12.2745    12.29
10.3649    12.4469    12.4668
10.3362    12.5517    12.5744
10.3573    12.6196    12.6886
10.3536    12.7029    12.8639
10.3696    12.7376    13.0101
10.3444    12.7733    13.1406
10.3222    12.8042    13.3239
10.3255    12.797     13.4854
10.2491    12.7043    13.6824
10.2375    12.5709    13.8453
10.2542    12.4492    14.0247
10.279     12.3282    14.1176
10.3257    12.1925    14.215
10.42      11.9779    14.3555
10.5065    11.7982    14.4423
10.6373    11.4439    14.5319
10.7065    11.2921    14.5336
10.8375    11.2362    14.4452
11.0267    11.1057    14.3714
11.1417    11.0033    14.2779
11.3181    10.7423    14.3699
11.4842    10.5281    14.3847
11.5317    10.3102    14.3233
11.5645    10.2221    14.176
11.6347    10.1781    13.9073
11.677     10.1735    13.6858
11.6898    10.1359    13.4516
11.699     10.1401    13.3095
11.6727    10.1445    13.1292
11.6627    10.1876    13.021
11.6321    10.1995    12.8657
11.588     10.2175    12.7488

































































































































































13.3387    9.0589     11.7436    LORBIT
13.5503    8.9573     11.7594
13.7689    8.7612     11.8671
13.9443    8.6667     11.9424
14.1315    8.644      12.039
14.231     8.5881     12.1326
14.3628    8.5569     12.2395
14.5002    8.5368     12.3652
14.6204    8.5532     12.486
14.6862    8.5396     12.6137
14.7489    8.5704     12.713
14.8116    8.4842     12.9042
14.8426    8.4703     12.9738
14.8343    8.532      13.2587
14.7011    8.426      13.557
14.6142    8.3439     13.7869
14.4356    8.3008     14.1216
14.1987    8.3813     14.1938
14.0662    8.4564     14.2264
13.8942    8.5325     14.2666
13.7462    8.5737     14.3005
13.5695    8.6324     14.3716
13.4595    8.7391     14.3423
13.3472    8.8212     14.3325
13.2259    8.9839     14.2733
13.0399    9.0765     14.2433
12.8046    9.2454     14.2356
12.6625    9.3627     14.315
12.4385    9.6091     14.1728
12.3906    9.6742     14.0108
12.308     9.7258     13.7356
12.2737    9.767      13.5007
12.2791    9.7672     13.3559
12.252     9.7712     13.2215
12.224     9.7649     13.0234
12.1766    9.6964     12.8731




































































































































































10.4777    13.5225    13.4012    RTEMFOS
10.4545    13.5363    13.163
10.3982    13.5692    12.9571
10.3388    13.5562    12.6399
10.2667    13.5581    12.5032
10.2494    13.5213    12.3362
10.2064    13.4968    12.1062
10.1442    13.4017    11.6873
10.0648    13.3417    11.5829
10.1204    13.3383    11.3779
10.0093    13.3059    11.3614
10.0108    13.297     11.2823
9.9825     13.2716    11.1138
9.978      13.2755    10.8871
9.9266     13.2786    10.7337
9.8784     13.3112    10.6201
9.8705     13.42      10.4666
9.8787     13.5289    10.3884
9.9422     13.647     10.3613
10.0092    13.8722    10.3656
10.1559    14.0662    10.4548
10.2492    14.1788    10.5369
10.369     14.3099    10.6619

















































































































































































15.6644    8.6691     13.1036    LTEMFOS
15.6803    8.6514     12.9055
15.6465    8.5913     12.6925
15.6241    8.5854     12.4839
15.5763    8.5385     12.2933
15.56      8.5395     12.1141
15.4963    8.5029     11.9169
15.4681    8.4934     11.7855
15.4035    8.4412     11.6125
15.3487    8.4146     11.3769
15.3201    8.4028     11.0955
15.2687    8.3302     11.0237
15.2103    8.262      10.8566
15.2393    8.2687     10.717
15.2921    8.2795     10.4727
15.396     8.2599     10.2706
15.5187    8.3336     10.1931
15.6936    8.2702     10.0978
15.8835    8.3426     10.0822
15.9855    8.4251     10.135
16.1343    8.591      10.227
16.2985    8.6506     10.3062
16.4312    8.7962     10.4611

















































































































































































9.6026     7.1753     12.3784    OP
11.1366    8.6984     12.2401    BA
14.1625    12.0331    11.8482    ST
17.4661    15.6667    12.1384    IV
8.6401     11.596     11.8405    R_PG
9.4046     13.5692    11.0613    R_ZTI
12.7448    13.3651    12.5384    R_M3D
14.309     15.5204    12.9888    R_M12
16.3558    17.1689    12.8147    R_MP3
17.1718    17.2249    12.8049    R_PMI
14.0099    6.432      12.0588    L_PG
16.0688    7.311      11.344     L_ZTI
15.324     10.9253    12.6363    L_M3D
17.4941    12.4379    13.0901    L_M12
19.0521    14.6618    12.9651    L_MP3
19.1969    15.485     12.8434    L_PMI
19.3175    16.0914    11.8433    O1
12.1449    14.7743    9.7098     O2
14.851     8.9145     6.2157     O3
9.5524     4.4306     11.0738    O4




















































































































































































12.2583    14.9377    11.3291    RZYGINF
11.8731    14.6613    11.2003
11.7577    14.5965    11.1387
11.5844    14.5481    11.1242
11.354     14.4399    11.1208
11.0958    14.4036    11.1808
10.9052    14.354     11.2147
10.6676    14.2324    11.2507
10.5022    14.13      11.2659
10.3636    14.0519    11.2735
10.2339    13.9526    11.2598
10.1358    13.8996    11.2583
10.0033    13.8559    11.2349
9.8733     13.7971    11.2228
9.7638     13.7376    11.2148
9.6093     13.6813    11.1804
9.4873     13.606     11.1464
9.3184     13.5192    11.0011






















































































































































































17.0991    10.4382    11.5362    LZYGINF
16.9687    10.2395    11.4432
17.0877    10.1716    11.3504
16.9725    10.1279    11.3478
16.9356    9.9163     11.2355
16.9852    9.7253     11.2249
17.0301    9.5479     11.2659
17.0833    9.3978     11.3117
17.0428    9.1974     11.3688
16.9529    9.0246     11.3915
16.7875    8.8695     11.422
16.6442    8.708      11.4515
16.4986    8.582      11.4647
16.4559    8.4287     11.4693
16.3392    8.2874     11.4689
16.3625    8.072      11.4606
16.3308    7.8821     11.4606
16.2641    7.7355     11.4705
16.1888    7.5829     11.4364
16.1695    7.4757     11.4045
16.0726    7.3438     11.3753
16.069     7.3148     11.3392


















































































































































































12.7397    13.3089    12.5317    R-ALV
12.7285    13.5077    12.6052
12.8052    13.8181    12.6584
12.8559    13.9988    12.6705
12.9687    14.248     12.6803
13.1667    14.4506    12.7329
13.3266    14.5911    12.8263
13.4846    14.7797    12.8265
13.6152    14.8964    13.036
13.8144    15.2017    13.0071
14.0846    15.4224    12.8344
14.2258    15.3754    13.0186
14.3574    15.6251    12.8433
14.557     15.7857    12.7694
14.6668    15.9024    12.8146
14.7966    16.0465    12.8341
14.945     16.1374    12.883
15.178     16.193     12.7884
15.3864    16.3352    12.7603
15.5763    16.4984    12.7199
15.7232    16.6453    12.8106
15.8719    16.7707    12.8851
16.0129    16.9557    12.8664
16.176     17.1126    12.7787
16.2939    17.1529    12.8304















































































































































































15.301     10.9936    12.6128    L-ALV
15.6565    10.9573    12.6596
16.0406    10.9721    12.5703
16.2186    11.1003    12.6955
16.5079    11.275     12.781
16.6492    11.3606    12.8468
16.8348    11.6022    12.9399
17.0678    11.8358    13.0401
17.32      12.0775    13.1089
17.5221    12.4133    13.0491
17.7518    12.6826    12.995
18.0187    12.9425    13.0136
18.1025    13.0948    12.962
18.2037    13.2937    12.9669
18.3733    13.6588    12.9516
18.5299    13.9215    12.7698
18.7645    14.165     12.8742
18.8944    14.3046    12.9753
19.1175    14.613     12.9261
19.4172    15.5061    12.754
