LSZT       R3         Phu187sf
-4.5539    11.7715    14.1499    SUPORB
-4.5101    11.806     14.4688
-4.4235    11.7747    14.766
-4.2748    11.7202    15.1119
-4.0923    11.6922    15.3881
-3.8699    11.6365    15.6414
-3.605     11.5775    15.8579
-3.1583    11.4146    16.1674
-2.7958    11.2101    16.3218
-2.4449    11.1488    16.4584
-2.1603    11.3086    16.5659
-1.811     11.3776    16.6727
-1.4829    11.3836    16.7279
-1.1019    11.259     16.7409
-0.7619    10.9764    16.6846
-0.3919    10.7461    16.5709
-0.0829    10.7971    16.5973
0.2129     11.0431    16.6957
0.5045     11.1668    16.7159
1.0701     11.261     16.6348
1.4549     11.2255    16.508
1.7304     11.127     16.3693
2.0328     11.0543    16.2469
2.3785     11.2543    16.1044
2.5319     11.3156    16.0302
2.752      11.3568    15.9122
2.9972     11.6       15.6961
3.1829     11.6523    15.514
3.4384     11.68      15.2126
3.5603     11.7845    15.014
3.6923     11.8627    14.7735
3.7309     11.9188    14.5121
3.7779     11.9318    14.2052
3.8247     11.8317    14.0306
3.8569     11.7642    13.7932





































































































































































-2.6517    9.8117     12.8118    RORBIT
-2.8578    9.9145     12.9217
-3.1921    10.1297    13.0892
-3.5385    10.418     13.3548
-3.8209    10.622     13.6619
-3.98      10.8444    14.0248
-3.988     10.94      14.2296
-3.9786    11.054     14.5926
-3.7629    10.8875    15.0642
-3.5091    10.7221    15.4768
-3.048     10.5601    15.6704
-2.6256    10.4185    15.6979
-2.2843    10.2698    15.7944
-2.0363    10.2778    15.7759
-1.7116    10.336     15.8435
-1.1307    10.2882    15.7728
-0.9494    10.2437    15.4191
-0.9472    10.2623    15.114
-0.9208    10.1235    14.6879
-0.8647    9.9983     14.4683
-0.8574    9.8933     14.3226
-0.8833    9.8747     14.2386
-0.9342    9.8027     14.0782
-0.9438    9.7773     14.0365
















































































































































































1.8585     9.7636     12.5886    LORBIT
2.1619     9.9113     12.7827
2.512      10.1041    12.8895
2.6556     10.3258    13.0172
2.7767     10.5613    13.1943
3.0056     10.7053    13.4442
3.0956     10.8829    13.6914
3.2575     10.9323    13.9854
3.3875     10.9875    14.2098
3.408      11.0371    14.4235
3.2446     10.923     14.8043
3.1018     10.8525    15.0114
2.8669     10.7031    15.3215
2.4951     10.5941    15.5051
2.1452     10.4137    15.6051
1.7283     10.3131    15.6009
1.4335     10.241     15.5945
1.2222     10.2619    15.5675
0.8153     10.2938    15.7376
0.3921     10.2662    15.6772
0.2498     10.2238    15.3958
0.1987     10.1702    15.0941
0.1552     10.1198    14.7268
0.1193     10.04      14.4881
0.1257     9.9519     14.2591
0.1102     9.8745     14.1778
0.1161     9.8075     14.0558













































































































































































-4.531     11.8022    14.189     RTEMFOS
-4.593     11.6965    13.8942
-4.6513    11.5424    13.6315
-4.6796    11.3703    13.3425
-4.682     11.2019    13.0454
-4.698     11.016     12.7345
-4.7052    10.8774    12.4958
-4.699     10.7454    12.2655
-4.7162    10.6268    12.1061
-4.72      10.5577    11.9614
-4.74      10.439     11.7503
-4.7801    10.3638    11.4702
-4.8284    10.2566    11.262
-4.8091    10.3353    11.0097
-4.9577    10.4485    10.6567
-5.1211    10.6608    10.5148
-5.1672    10.8965    10.4987
-5.2942    11.2218    10.5259
-5.2786    11.454     10.5457
-5.3173    11.6075    10.5683




















































































































































































3.7305     11.8561    13.904     LTEMFOS
3.8095     11.6709    13.5981
3.8432     11.5339    13.3696
3.8535     11.4121    13.1704
3.8513     11.3413    13.0059
3.8585     11.2215    12.818
3.8794     11.115     12.6967
3.8973     10.9678    12.4165
3.8734     10.8924    12.2281
3.8706     10.8191    12.0631
3.8789     10.6919    11.8695
3.884      10.5793    11.6325
3.9695     10.406     11.2898
4.0191     10.3146    11.1055
4.0178     10.3423    10.8959
4.1242     10.3332    10.7225
4.1942     10.4442    10.5553
4.2222     10.589     10.4444
4.2414     10.9098    10.3754
4.361      11.1735    10.409
4.3798     11.4876    10.4311
4.4147     11.6558    10.4793


















































































































































































0.1886     4.8311     13.1061    OP
0.0687     7.314      13.1313    BA
-0.3711    12.966     12.8075    ST
-0.8564    19.8292    13.126     IV
-4.43      7.1441     12.7194    R_PG
-5.4831    9.8557     11.7691    R_ZTI
-2.9873    13.8996    13.7891    R_M3D
-3.3938    16.7491    13.9552    R_M12
-3.4926    19.5322    14.167     R_MP3
-2.6532    21.148     14.1115    R_PMI
4.3668     7.7715     12.7729    L_PG
5.0705     10.7665    11.6727    L_ZTI
1.9153     14.0826    13.6073    L_M3D
2.0509     17.1207    14.0246    L_M12
1.8786     19.8568    14.1879    L_MP3
0.9649     21.5379    13.9721    L_PMI
-0.2162    23.5403    14.3285    O1
-3.4876    9.3773     5.9854     O2
5.3625     9.7376     11.2473    O3
-0.2579    2.0873     10.2016    O4




















































































































































































-4.2209    13.6082    11.5431    RZYGINF
-4.2745    13.3541    11.4655
-4.4064    13.1761    11.3808
-4.5664    13.0501    11.3407
-4.8106    12.9968    11.3565
-4.9881    12.9603    11.421
-5.0612    12.529     11.5209
-5.1333    12.1723    11.6262
-5.0989    11.8192    11.7431
-5.1251    11.5765    11.7969
-5.1827    11.2823    11.8429
-5.2407    11.0174    11.8645
-5.2533    10.6538    11.8922
-5.2913    10.4441    11.9158
-5.3694    10.2053    11.8842
-5.4255    10.0652    11.8485
-5.4641    9.9229     11.8242
-5.5086    9.8807     11.7828






















































































































































































3.3179     14.1688    11.6011    LZYGINF
3.4218     13.9186    11.4957
3.6592     13.7653    11.3643
3.9508     13.4711    11.3367
4.1895     13.188     11.4502
4.2365     12.8447    11.5976
4.2666     12.5575    11.6708
4.3798     12.2485    11.7537
4.4997     11.9934    11.8158
4.5463     11.7031    11.8336
4.7212     11.4051    11.8384
4.8602     11.1774    11.8173
4.9936     10.9445    11.7591
5.0121     10.8538    11.7199
5.1251     10.7007    11.6189

























































































































































































-3.0203    13.819     13.7298    R-ALV
-3.1867    14.199     13.7962
-3.3383    14.62      13.8053
-3.3481    15.042     13.8666
-3.3988    15.4101    13.8491
-3.4321    15.7698    13.8293
-3.4404    16.1144    13.8915
-3.4392    16.4717    13.904
-3.4077    16.8621    13.9377
-3.3807    17.1922    13.8608
-3.4051    17.4671    14.0019
-3.3915    17.7013    14.1042
-3.3445    17.9927    14.1387
-3.3604    18.1878    14.1121
-3.3862    18.3634    14.1851
-3.3973    18.6654    14.2146
-3.4281    18.9005    14.2724
-3.4841    19.1382    14.2308
-3.5055    19.2941    14.2367
-3.4921    19.4173    14.2336
-3.456     19.5356    14.1919



















































































































































































2.0607     14.2137    13.5619    L-ALV
2.2296     14.5704    13.6025
2.3278     15.0286    13.7283
2.3009     15.4599    13.7722
2.2755     15.8263    13.8253
2.2305     16.265     13.8939
2.1958     16.7491    13.8787
2.0567     16.9844    14.0023
2.0691     17.3025    13.9352
1.987      17.6462    13.9889
1.9811     17.892     14.0452
1.9546     18.127     14.102
1.8966     18.4471    14.1007
1.8702     18.6984    14.0989
1.8712     18.9927    14.1805
1.8688     19.2026    14.1969
1.8792     19.5053    14.2416
1.9087     19.698     14.2047
1.8353     19.8696    14.2158
