LSZT       R26        Phu175sf






1.5538     4.1693     9.3728     NOSE
0.9829     4.2072     9.2591
0.7561     4.2871     9.1657
0.5473     4.2673     9.0691
0.3906     4.1014     8.8845
0.2256     3.9195     8.6499
0.1346     3.7413     8.4891
0.0317     3.5356     8.1539
0.0265     3.3199     7.8199
0.0186     3.1202     7.5581
0.0417     2.9389     7.3231
0.0911     2.7947     7.1069
0.1965     2.6415     6.8933
0.2631     2.4422     6.6918
0.3527     2.2567     6.5172
0.4792     2.0639     6.4243
0.5929     1.8219     6.2628
0.8371     1.6516     6.0174
1.0035     1.5838     5.8459
1.1992     1.5927     5.7259
1.3831     1.6828     5.5499
1.5728     1.6621     5.6552
1.8019     1.7364     5.8287
1.9964     1.8875     6.0025
2.2644     2.0436     6.1589
2.4683     2.251      6.2583
2.561      2.4769     6.4276
2.748      2.7437     6.7629
2.8579     2.9692     6.9625
2.8916     3.1124     7.1704
2.9509     3.2183     7.2926
2.9286     3.3603     7.52
2.9031     3.498      7.7132
2.8785     3.5778     7.8384
2.8334     3.6741     8.0031
2.819      3.8418     8.2455
2.7728     3.9531     8.3366
2.6732     4.1081     8.5744
2.5917     4.2275     8.6725
2.4934     4.3477     8.8466
2.4269     4.408      8.9782
2.312      4.4413     8.9847
2.0466     4.2604     9.1684
1.8469     4.2693     9.2324
1.5442     4.1816     9.355



























































































































































1.39       1.6514     5.5233     NASP-PR
1.3829     1.4869     5.3565
1.354      1.3818     5.1785
1.3875     1.301      5.0068
1.3729     1.2367     4.8313
1.3661     1.2133     4.6104
1.3517     1.2154     4.454
1.3041     1.2383     4.4058
1.2796     1.2946     4.2461































































































































































































0.5137     5.0859     9.7994     R-PM/MAX
0.4643     4.9542     9.6836
0.3772     4.7518     9.479
0.2999     4.591      9.294
0.2165     4.4093     9.0916
0.0922     4.1977     8.8489
-0.0771    3.9293     8.4608
-0.1214    3.8796     8.3783
-0.1643    3.7782     8.1796
-0.2091    3.672      7.9771
-0.1843    3.5725     7.75
-0.2243    3.5077     7.5376
-0.2719    3.3937     7.3264
-0.2877    3.303      7.1131
-0.3403    3.1962     6.8769
-0.4285    3.0651     6.628
-0.4971    2.9684     6.4127
-0.6545    2.8721     6.1397
-0.8293    2.8433     5.8852
-0.9149    2.7863     5.5993
-0.887     2.7419     5.278
-0.8009    2.6929     5.1097
-0.6335    2.7069     4.8706

















































































































































































2.342      5.5178     10.098     L-PM/MAX
2.3685     5.3171     9.9107
2.435      5.1937     9.6958
2.524      5.0097     9.4725
2.6148     4.8168     9.2574
2.6818     4.6901     9.1015
2.7776     4.5557     8.9736
2.8578     4.3585     8.6851
2.9485     4.1649     8.422
3.0762     3.9465     8.1024
3.1456     3.7774     7.6945
3.1293     3.636      7.2687
3.1323     3.4795     6.919
3.1242     3.3645     6.4888
3.1605     3.2004     6.1694
3.2989     3.079      5.7833
3.4726     2.9453     5.3869
3.4791     2.8602     5.0266
3.3649     2.7748     4.769
3.204      2.7575     4.6333




















































































































































































-1.6924    6.7418     6.1898     ROSTRUM
-1.6846    6.6309     6.5768
-1.5974    6.512      6.8582
-1.3968    6.4203     7.1125
-1.1634    6.304      7.4102
-1.0268    6.2872     7.7067
-0.9388    6.1404     8.115
-0.8829    6.0249     8.5083
-0.8893    6.0356     8.735
-0.932     5.9234     8.9697
-0.925     5.7837     9.3081
-1.0676    5.8172     9.5134
-1.0732    5.6727     9.7904
-0.8441    5.625      9.9172
-0.766     5.5399     10.0508
-0.5276    5.5546     10.2663
-0.3026    5.5879     10.2832
-0.0982    5.6003     10.2336
0.1107     5.6212     10.264
0.341      5.6515     10.3316
0.4714     5.6479     10.3138
0.6551     5.6327     10.3018
0.8256     5.5319     10.4953
1.0582     5.534      10.6503
1.3518     5.5357     10.7637
1.5577     5.5131     10.7594
1.8935     5.5091     10.6465
2.0188     5.5849     10.611
2.2303     5.6641     10.4722
2.3342     5.7855     10.3088
2.5517     5.8371     10.2034
2.7354     5.8995     10.1382
3.0601     5.9939     10.0947
3.3425     6.0105     10.0318
3.4484     6.0269     9.9047
3.5641     6.0833     9.8456
3.7602     6.1029     9.7652
3.8621     6.1916     9.74
3.9444     6.2141     9.574
3.913      6.4199     9.3516
3.8206     6.5683     9.1686
3.6757     6.6719     8.9446
3.5202     6.7018     8.6314
3.3865     6.7764     8.3581
3.3306     6.8748     8.1016
3.3666     6.9383     7.8583
3.4421     6.952      7.5349
3.5349     6.9757     7.2383
3.6707     7.1033     7.0417
3.8808     7.1203     6.685
3.9544     7.15       6.3324
3.9173     7.1951     6.0206
3.8928     7.294      5.839
3.8523     7.351      5.6457


















































































































































-3.2792    11.9447    14.7958    SUPORB
-3.2259    12.0089    15.022
-3.0929    12.0479    15.2413
-2.9853    12.084     15.5197
-2.9057    12.0497    15.7288
-2.7813    12.0027    15.9422
-2.6972    11.9446    16.0769
-2.3783    11.6939    16.4761
-2.1563    11.5517    16.6875
-1.9175    11.435     16.8387
-1.6137    11.4423    16.9838
-1.2667    11.4817    17.1155
-0.9127    11.4913    17.2543
-0.6196    11.5593    17.3342
-0.3519    11.6622    17.3857
-0.0035    11.5907    17.4018
0.2515     11.5408    17.4015
0.52       11.4626    17.3846
0.931      11.4501    17.3968
1.1055     11.3386    17.3713
1.4012     11.0263    17.2294
1.4915     10.8953    17.161
1.6307     10.7072    17.0456
1.8548     10.709     17.0096
2.1031     10.816     17.0915
2.5986     11.0936    17.2199
2.6102     11.2584    17.2908
2.7714     11.4206    17.3048
2.9943     11.5941    17.2839
3.292      11.6904    17.2424
3.5426     11.712     17.2037
3.8454     11.6438    17.1095
4.1378     11.6204    16.9901
4.366      11.6204    16.8727
4.5819     11.5951    16.7695
4.7979     11.5676    16.6459
5.0058     11.8153    16.5057
5.21       11.9494    16.3435
5.338      12.0622    16.2268
5.5853     12.2147    15.9683
5.742      12.3638    15.7417
5.8762     12.4089    15.5713
5.9505     12.5727    15.3908
5.9621     12.6726    15.255
6.0483     12.6993    15.0042
6.118      12.7352    14.7163
6.2079     12.5553    14.408
6.2073     12.5739    14.2625
























































































































































-0.616     10.0527    13.6913    RORBIT
-0.8632    10.0202    13.6404
-1.1416    10.0852    13.6243
-1.3787    10.2161    13.6618
-1.5948    10.3379    13.7852
-1.9212    10.4655    13.8484
-1.9935    10.6787    14.0914
-2.1582    10.8356    14.2732
-2.2362    10.9703    14.5345
-2.2662    11.0484    14.6416
-2.2741    11.1446    14.8787
-2.2847    11.1634    15.0223
-2.3347    11.214     15.1967
-2.2805    11.1031    15.4331
-2.1798    11.0034    15.6448
-2.0872    10.9548    15.8051
-1.9308    10.8484    15.9969
-1.6638    10.7559    16.1446
-1.3336    10.6731    16.2118
-1.0658    10.6515    16.2284
-0.867     10.5342    16.2878
-0.6355    10.5335    16.2801
-0.4151    10.4925    16.3386
-0.0339    10.3822    16.3915
0.1844     10.5045    16.3766
0.5206     10.6098    16.2571
0.802      10.5163    16.1823
0.9796     10.4506    15.9112
1.0615     10.4496    15.6319
1.171      10.3664    15.2786
1.2149     10.3062    15.0545
1.1958     10.275     14.8999
1.1357     10.3156    14.8129







































































































































































3.6312     10.3958    13.4616    LORBIT
3.967      10.4245    13.3978
4.238      10.4888    13.3739
4.4321     10.6632    13.4099
4.6385     10.8242    13.4667
4.9295     10.9003    13.4735
5.1257     11.016     13.5185
5.2977     11.1911    13.7129
5.3651     11.3166    13.8808
5.3983     11.4908    14.1465
5.4409     11.573     14.3796
5.5393     11.5589    14.6687
5.4937     11.5022    14.8916
5.3674     11.4232    15.1053
5.3161     11.2732    15.3086
5.193      11.1499    15.4963
4.9612     10.9965    15.6755
4.7897     10.9138    15.7359
4.6336     10.7773    15.8468
4.3229     10.7631    15.8514
4.0995     10.7351    15.8371
3.8231     10.6609    15.8344
3.6201     10.5265    15.8922
3.307      10.5679    16.0483
2.9093     10.655     16.0555
2.5832     10.6767    15.9118
2.4759     10.7077    15.5893
2.4135     10.6246    15.4306
2.3852     10.5569    15.1533
2.3132     10.4607    14.898
2.3203     10.427     14.7446
2.3309     10.3732    14.6225








































































































































































-3.2567    11.912     14.7891    RTEMFOS
-3.3136    11.8442    14.6115
-3.3429    11.743     14.45
-3.3752    11.627     14.2359
-3.4048    11.457     14.0003
-3.3876    11.3801    13.8177
-3.4146    11.2008    13.5128
-3.4068    11.0834    13.2644
-3.4078    10.9949    13.115
-3.4026    10.9189    12.979
-3.4114    10.8449    12.8061
-3.4253    10.7455    12.599
-3.4686    10.6504    12.4171
-3.4904    10.5883    12.2482
-3.5344    10.5485    12.0443
-3.5902    10.5043    11.882
-3.6554    10.4908    11.7357
-3.7026    10.4373    11.5726
-3.8841    10.579     11.2785
-4.0245    10.7146    11.1794
-4.1228    10.9705    11.1059
-4.2222    11.1789    11.0883
-4.3673    11.3958    11.0742
-4.4467    11.5772    11.0794
















































































































































































6.11       12.5531    14.3724    LTEMFOS
6.1454     12.4513    14.1948
6.179      12.3775    13.9935
6.199      12.2737    13.7689
6.1334     12.1623    13.5333
6.1803     11.9939    13.3293
6.1535     11.8143    13.1169
6.1252     11.6794    12.9476
6.1158     11.552     12.8175
6.209      11.4743    12.5888
6.1832     11.4393    12.433
6.15       11.2741    12.2174
6.1653     11.1227    12.0388
6.1843     11.0166    11.9207
6.1682     10.9453    11.8546
6.2152     10.3856    11.0185
6.3911     10.5332    10.7216
6.5435     10.7526    10.5912
6.6572     10.9796    10.5192
6.6649     11.1968    10.4208
6.721      11.5122    10.3737
6.8743     11.7621    10.3593
6.8886     11.9667    10.4241

















































































































































































1.1751     4.2464     12.9373    OP
1.2638     6.6438     13.0322    BA
1.3756     12.8475    12.6708    ST
1.6547     19.5684    13.8766    IV
-3.4691    7.0175     12.9675    R_PG
-4.8131    9.5984     12.2818    R_ZTI
-1.1603    14.5627    14.5093    R_M3D
-1.1975    17.5062    14.7697    R_M12
-0.8092    20.0984    15.165     R_MP3
-0.1311    21.5258    15.1437    R_PMI
5.7245     6.7599     12.5204    L_PG
7.3107     9.3236     11.7751    L_ZTI
3.8207     14.2056    14.4229    L_M3D
4.2035     17.1285    14.7413    L_M12
4.1325     19.914     15.3396    L_MP3
3.6895     21.4232    15.1419    L_PMI
4.5277     21.2325    17.5737    O1
-2.8298    10.2904    5.8277     O2
7.4615     9.5371     11.1291    O3
-0.2103    1.1193     10.2072    O4




















































































































































































-2.7087    14.0437    11.9841    RZYGINF
-2.8776    13.7914    11.869
-3.111     13.6271    11.7573
-3.3235    13.5402    11.7038
-3.4693    13.4456    11.7509
-3.6738    13.3595    11.8541
-3.8578    13.1       11.9579
-3.9443    12.9255    12.0173
-4.0569    12.6691    12.1049
-4.1578    12.4451    12.1797
-4.2098    12.1713    12.2606
-4.2507    12.0155    12.3179
-4.338     11.8225    12.3701
-4.3959    11.5605    12.3922
-4.4337    11.4201    12.3797
-4.4645    11.2489    12.3989
-4.4723    11.0344    12.4209
-4.5079    10.7824    12.4717
-4.5503    10.5343    12.4833
-4.6386    10.3222    12.4945
-4.6919    10.171     12.4611
-4.7537    9.9723     12.4224
-4.7876    9.7829     12.3548
-4.8108    9.6776     12.3307
-4.8279    9.5977     12.2589















































































































































































5.3047     13.812     11.8815    LZYGINF
5.4741     13.5936    11.6186
5.5959     13.3966    11.5289
5.7129     13.2626    11.4571
5.907      13.1001    11.3893
6.0895     12.9473    11.3751
6.3133     12.8115    11.477
6.5272     12.5053    11.6063
6.641      12.1601    11.7343
6.6877     11.8971    11.8205
6.6564     11.6485    11.8871
6.727      11.3606    11.9464
6.817      11.0998    12.0022
6.9475     10.8101    12.019
6.9677     10.6408    11.9739
7.0362     10.4796    11.9697
7.0144     10.2924    11.9687
7.0264     10.0954    11.9747
7.1031     9.7938     11.9386
7.1097     9.6882     11.9311
7.185      9.589      11.8821
7.2228     9.4053     11.8084


















































































































































































-1.2509    14.606     14.4008    R-ALV
-1.4521    14.9909    14.4045
-1.4718    15.2706    14.4459
-1.4825    15.5159    14.5056
-1.4643    15.8282    14.4557
-1.4022    16.1178    14.5148
-1.3631    16.4943    14.6124
-1.328     16.7995    14.6407
-1.3122    17.0674    14.747
-1.2332    17.296     14.715
-1.2026    17.5326    14.7102
-1.1003    17.7625    14.8357
-1.0807    18.0358    14.8815
-1.0519    18.3245    14.9616
-0.8905    18.5759    14.987
-0.8676    18.806     15.0686
-0.8913    19.071     15.1441
-0.9291    19.3451    15.1234
-0.9034    19.5545    15.1327
-0.8832    19.7036    15.1068
-0.8671    19.9036    15.1026
-0.8312    20.078     15.067


















































































































































































3.8962     14.3026    14.3605    L-ALV
4.0761     14.5202    14.3397
4.2435     14.8258    14.3469
4.3144     15.1881    14.3813
4.3255     15.5117    14.4121
4.2661     15.8274    14.466
4.2722     16.2162    14.5401
4.2751     16.555     14.5237
4.3132     16.8039    14.5312
4.2141     17.1704    14.639
4.1963     17.5977    14.7338
4.159      17.9597    14.889
4.0641     18.2868    14.9546
4.1058     18.5083    14.931
4.1517     18.803     14.9692
4.172      19.053     15.1266
4.1743     19.3678    15.2188
4.2027     19.5897    15.1995
4.1882     19.9206    15.236
