UWMA       ZA 831     Phu97stv
8.1894     8.2015     6.9378
8.4177     8.3112     7.0408
8.6532     8.3676     7.1428
8.8554     8.437      7.2444
9.0326     8.5063     7.4217
9.2421     8.5594     7.6578
9.3253     8.6553     7.8603
9.4465     8.7895     8.0966
9.5123     8.8843     8.2662
9.5825     8.9375     8.3618
9.6068     9.2525     8.581
9.6084     9.3918     8.6967
9.6224     9.4879     8.8034
9.61       9.6356     8.9404
9.4148     9.779      8.9966
9.2792     9.8663     9.0057
9.0977     9.947      8.9673




























































































































































7.7169     8.5893     6.4752     NASP-PR
7.5597     8.3662     6.328
7.4839     8.2883     6.1389
7.4636     8.2296     5.9876
7.4401     8.2128     5.8195
7.4289     8.1947     5.6339
7.4364     8.2375     5.4784

































































































































































































8.9091     10.9004    9.2        R-PM/MAX
8.7087     10.8261    9.0199
8.5355     10.7966    8.8743
8.3603     10.7557    8.7448
8.1669     10.7014    8.5734
8.0563     10.6509    8.4532
7.9123     10.58      8.2925
7.789      10.4744    8.1428
7.6588     10.4301    7.9458
7.6193     10.346     7.8165
7.5138     10.2197    7.6439
7.4111     10.1614    7.4338
7.331      10.1415    7.2493
7.289      10.2219    7.0791
7.2229     10.2232    6.8652
7.12       10.2069    6.683
7.0047     10.2187    6.4862
6.9048     10.1857    6.1611
6.8571     10.1619    5.9799
6.89       10.0918    5.8207
7.0379     10.0232    5.5734



















































































































































































9.9993     9.9547     9.2844     L-PM/MAX
9.9466     9.7673     9.1143
9.9338     9.5867     8.9698
9.8824     9.3202     8.7957
9.8577     9.1482     8.665
9.7954     9.0455     8.5493
9.7649     8.9378     8.4356
9.7332     8.7834     8.2603
9.644      8.6301     8.0133
9.6243     8.6142     7.9889
9.5866     8.4881     7.7364
9.577      8.4675     7.68
9.5646     8.4098     7.6013
9.5164     8.3177     7.3753
9.5149     8.2432     7.172
9.5722     8.2126     7.0607
9.5571     8.1174     6.8882
9.5253     8.0446     6.6968
9.4881     7.9997     6.4754
9.4717     7.931      6.2953
9.495      7.8982     6.1447
9.4464     7.899      5.9737
9.3688     8.0145     5.7117

















































































































































































8.5748     12.9793    6.3571     ROSTRUM
8.5624     12.9035    6.5655
8.5741     12.8575    6.8265
8.6753     12.6531    7.0126
8.7415     12.5072    7.2559
8.7585     12.3904    7.6141
8.7073     12.3093    7.8683
8.7205     12.2709    8.1409
8.6384     12.2164    8.3839
8.5861     12.2294    8.6854
8.5944     12.0868    8.9688
8.7478     11.9352    9.1515
8.8207     11.8212    9.1806
8.9552     11.6906    9.2998
9.0989     11.5262    9.4075
9.1759     11.4231    9.4524
9.2422     11.3175    9.5135
9.3208     11.1902    9.6506
9.4855     11.0434    9.7253
9.6389     10.9311    9.804
9.7901     10.7803    9.8187
9.9438     10.6471    9.7585
10.0727    10.5678    9.687
10.2652    10.4792    9.6014
10.4241    10.3565    9.5263
10.5213    10.2179    9.4589
10.6466    10.1029    9.3741
10.7877    10.0204    9.3316
10.9604    9.8542     9.1947
11.155     9.8315     9.0242
11.2649    9.9        8.5967
11.2361    9.959      8.2653
11.2976    9.9887     8.008
11.3615    10.0046    7.7112
11.4766    9.9926     7.4732
11.6138    9.967      7.2215
11.7157    9.8673     7.0772
11.8726    9.8396     6.8837
11.9065    9.835      6.7114
12.0253    9.8547     6.4871
12.0412    9.8617     6.3765































































































































































9.704      16.3612    11.8175    SUPORB
9.7623     16.3604    12.0637
9.7519     16.286     12.3145
9.7829     16.2137    12.6252
9.8152     16.0135    12.9652
9.8971     15.8814    13.1503
9.9285     15.7021    13.3145
9.9896     15.4319    13.5079
10.0748    15.1472    13.6811
10.1528    14.9311    13.8101
10.3724    14.8264    13.9424
10.5818    14.6473    14.066
10.7605    14.5075    14.1177
10.8286    14.3195    14.1595
10.9181    14.0663    14.1965
11.0403    13.7482    14.1801
11.043     13.4503    14.1338
11.1732    13.1314    14.0262
11.2003    12.9565    13.9714
11.2885    12.8269    13.9612
11.4135    12.7225    13.986
11.6986    12.6851    14.1219
11.9738    12.6826    14.2095
12.1743    12.6472    14.2624
12.3943    12.6019    14.2957
12.6429    12.4702    14.3081
12.8622    12.2795    14.2921
13.0423    12.0546    14.2439
13.243     11.6595    14.0758
13.543     11.5584    14.0256
13.8288    11.4593    13.9085
14.1136    11.4479    13.7864
14.2688    11.4632    13.7
14.4436    11.5431    13.5543
14.5872    11.5517    13.4256
14.664     11.4979    13.3231
14.7606    11.4734    13.2162
14.9052    11.4544    13.0027
14.9743    11.3905    12.787
15.0435    11.3811    12.4314
15.0606    11.3251    12.2173
15.0678    11.2509    12.0141






























































































































































10.0858    13.8367    10.8876    RORBIT
9.9531     14.003     10.8933
9.8822     14.1956    10.9455
9.7734     14.4103    11.0066
9.6862     14.605     11.0976
9.6695     14.8683    11.2161
9.6286     15.0416    11.3461
9.6153     15.2135    11.4456
9.665      15.3225    11.5854
9.6326     15.4676    11.814
9.5914     15.5686    12.0515
9.6495     15.5275    12.2551
9.62       15.4067    12.5337
9.6168     15.2342    12.7988
9.6413     14.9426    13.0656
9.6958     14.6361    13.2178
9.7681     14.3422    13.3174
9.8969     14.0923    13.3409
10.1292    13.9811    13.2019
10.2693    13.7912    13.2143
10.4492    13.6696    13.2551
10.6039    13.4819    13.3334
10.8026    13.3011    13.3159
10.9913    13.195     13.1312
11.0628    13.1055    12.9251
11.1557    13.0291    12.6204
11.2043    13.0212    12.409
11.1806    12.9793    12.3006
11.1649    12.9765    12.1663











































































































































































12.4955    11.5429    11.0778    LORBIT
12.7049    11.4106    11.1114
12.902     11.2275    11.1598
13.1691    11.1368    11.2446
13.4065    11.0487    11.352
13.5884    10.9722    11.4079
13.7342    11.0267    11.5338
13.9421    11.005     11.695
14.0682    11.0569    11.818
14.1921    11.0303    11.9487
14.2879    11.0696    12.2037
14.3113    11.1858    12.4932
14.194     11.2002    12.7931
14.0494    11.0878    13.0463
13.8744    11.0829    13.2586
13.6793    11.1351    13.3934
13.4709    11.1999    13.4486
13.1838    11.3041    13.5048
12.9629    11.4454    13.5037
12.7388    11.4751    13.5527
12.583     11.6509    13.4509
12.3972    11.7394    13.5326
12.1834    12.0098    13.5306
12.0715    12.1911    13.4433
11.9452    12.3552    13.3526
11.8658    12.4654    13.2068
11.7752    12.5065    13.0387
11.7072    12.5386    12.8389
11.665     12.5524    12.6189
11.6982    12.5658    12.4027
11.7118    12.5355    12.2583









































































































































































9.7006     16.3209    11.6986    RTEMFOS
9.5997     16.2874    11.4134
9.4924     16.191     11.2358
9.4251     16.0982    11.0527
9.3593     16.0159    10.8621
9.2882     15.9005    10.7068
9.2443     15.8664    10.5502
9.1288     15.7688    10.327
9.0584     15.7225    10.141
9.0043     15.7122    10.0137
8.9775     15.7173    9.8423
8.9387     15.7716    9.688
8.8943     15.8914    9.4685
8.8716     16.0201    9.3439
9.0792     16.2       9.3177
9.1088     16.3711    9.275
9.1671     16.4731    9.2651
9.2463     16.613     9.2631
9.3461     16.7345    9.2499





















































































































































































15.0376    11.2376    11.978     LTEMFOS
14.965     11.1139    11.8156
14.9095    11.0211    11.6531
14.8238    10.9138    11.4518
14.8199    10.8681    11.2541
14.7141    10.7468    11.005
14.6725    10.668     10.8598
14.622     10.5548    10.6104
14.5476    10.4425    10.4731
14.6218    10.4213    10.2492
14.725     10.3949    10.0822
14.8622    10.3133    9.9397
15.0379    10.4395    9.8662
15.2876    10.4668    9.7738
15.4191    10.5952    9.7723
15.5161    10.7071    9.7648
























































































































































































10.3552    11.0033    11.8172    OP
11.9185    12.3136    11.7343    BA
15.123     15.4849    11.0216    ST
18.5975    18.9072    11.0874    IV
9.3978     15.1377    11.0652    R_PG
9.907      17.0449    10.1696    R_ZTI
13.7269    17.2391    11.5681    R_M3D
15.2877    19.2085    11.8085    R_M12
17.2674    20.5483    11.7806    R_MP3
18.1947    20.9095    11.5923    R_PMI
14.4843    9.9306     11.6139    L_PG
16.5217    10.3205    10.9764    L_ZTI
16.5638    14.2853    11.9655    L_M3D
18.5135    15.8868    12.2831    L_M12
19.9968    17.774     12.2234    L_MP3
20.2548    18.5875    12.0637    L_PMI
20.7694    20.2736    11.9023    O1
11.8392    15.8716    5.3868     O2
16.6474    10.3172    10.5069    O3
9.8443     7.8801     10.0444    O4




















































































































































































12.8714    18.1992    9.678      RZYGINF
12.6322    18.1447    9.5727
12.4492    18.1178    9.5468
12.2476    18.0993    9.5979
12.0461    18.0169    9.6773
11.5768    17.8143    9.8272
11.3414    17.7799    9.9191
10.9748    17.6445    10.0233
10.8015    17.5588    10.0701
10.5546    17.4991    10.0813
10.3807    17.3945    10.1181
10.2559    17.3182    10.154
10.1338    17.2413    10.1658
10.0448    17.1662    10.1807
9.9052     17.0334    10.1887

























































































































































































17.8401    13.2708    10.4433    LZYGINF
17.8559    12.9697    10.3305
17.7872    12.7336    10.2813
17.7453    12.5125    10.3461
17.6085    12.3855    10.3959
17.5422    12.1866    10.5465
17.4713    11.9822    10.6233
17.3803    11.7481    10.7247
17.2964    11.543     10.8067
17.238     11.383     10.8598
17.1143    11.11      10.9091
17.0316    10.8939    10.909
16.9288    10.7069    10.9289
16.7603    10.5594    10.9769
16.6337    10.4451    11.0015
16.5152    10.3763    10.9965
























































































































































































13.7241    17.4264    11.5275    R-ALV
13.7964    17.6885    11.4996
13.9299    17.8729    11.5736
13.9845    18.03      11.5703
14.0511    18.1814    11.5575
14.2065    18.3005    11.6328
14.4334    18.5461    11.6573
14.5684    18.6649    11.6902
14.7313    18.8089    11.7066
14.8906    19.0299    11.7193
15.2242    19.2093    11.6698
15.4699    19.399     11.712
15.6213    19.5076    11.7072
15.7526    19.6188    11.7223
15.8529    19.7208    11.7282
16.0586    19.7556    11.7008
16.3011    19.9149    11.6719
16.4853    20.0514    11.7433
16.6439    20.1594    11.7378
16.7627    20.2431    11.7634
16.9335    20.4105    11.741
17.0998    20.511     11.7152
17.2879    20.5601    11.7962
17.4127    20.6606    11.7591
















































































































































































16.6702    14.3467    11.9221    L-ALV
16.9901    14.4211    11.9383
17.3373    14.5647    12.0187
17.6186    14.7857    12.0172
17.8448    15.0364    12.0283
17.9804    15.1802    12.0862
18.0736    15.3044    12.1089
18.2522    15.4827    12.1311
18.433     15.7272    12.1796
18.6354    16.0613    12.2429
18.8717    16.3738    12.2527
19.0891    16.7209    12.2657
19.2909    16.9199    12.2151
19.5005    17.139     12.2204
19.6338    17.2955    12.2272
19.7736    17.4181    12.2085
19.8972    17.5392    12.1644
20.0112    17.6487    12.1295
20.057     17.7134    12.0775
