UWMA       ZA 696     Phu86stv
20.2973    20.7117    12.2341    IN
16.9372    17.3224    15.8431    BR
12.2852    12.7778    15.3917    GL
12.2436    12.7308    14.659     NA
8.1815     8.6816     9.4957     RH
6.1218     6.8065     5.5401     NS
6.0625     6.8111     4.7666     PR
5.5562     7.4921     4.6673     R_PR2
8.103      9.8406     9.9065     R_PMS
9.333      14.9775    9.0699     R_ZMI
10.8834    14.0659    12.9039    R_ZMU
11.9021    13.0745    13.718     R_DA
11.1142    14.3876    15.1715    R_MTI
11.9107    14.7574    16.1352    R_MTS
10.3824    15.7835    13.9349    R_FMO
10.4965    17.0807    13.8285    R_FMT
14.1911    20.9886    10.6804    R_PO
9.5216     17.7153    10.341     R_ZTS
6.8855     6.2038     4.7153     L_PR2
9.5516     8.9628     10.2977    L_PMS
14.4678    9.8783     9.1121     L_ZMI
13.5619    11.3699    12.8325    L_ZMU
12.5196    12.354     13.7252    L_DA
14.2058    11.3221    15.2849    L_MTI
14.5267    12.0465    16.0207    L_MTS
15.3376    10.8959    13.9021    L_FMO
16.547     11.0833    13.857     L_FMT
20.4195    14.8483    10.556     L_PO
17.1678    10.4079    10.3979    L_ZTS
6.9374     5.9279     4.3676     O1
11.9901    16.1108    15.5668    O2
18.7842    11.0403    10.4882    O3
20.3867    20.1844    11.8032    O4







































































































































































12.2702    12.775     15.3859    GLRH
12.2529    12.7523    15.2208
12.253     12.747     14.9927
12.2352    12.7414    14.782
12.2334    12.7281    14.4957
12.1591    12.6986    14.2591
12.1123    12.6343    14.0182
12.0129    12.5209    13.805
11.8853    12.3832    13.5775
11.7916    12.2807    13.392
11.6669    12.2251    13.2641
11.5214    12.034     13.0838
11.3836    11.8693    12.9179
11.2879    11.7501    12.7864
11.1417    11.5765    12.6319
11.0376    11.4325    12.5037
10.8896    11.3186    12.3611
10.6504    11.1763    12.1669
10.569     11.0183    12.0552
10.44      10.8677    11.9154
10.3297    10.7075    11.8002
10.2326    10.6166    11.703
10.0716    10.4882    11.5877
9.9425     10.3172    11.4921
9.7961     10.1966    11.3448
9.6916     10.0554    11.2323
9.5918     9.9402     11.1476
9.4724     9.835      11.0428
9.3636     9.7428     10.91
9.099      9.5411     10.6547
8.9129     9.3587     10.4148
8.7514     9.2097     10.2284
8.6079     9.086      10.0359
8.5249     8.9583     9.9077
8.4358     8.8549     9.8071
8.3513     8.7911     9.7283
8.2943     8.7288     9.6613
8.2162     8.6593     9.5459


































































































































































8.2254     8.6535     9.5438     NOSE
8.1021     8.7832     9.5188
7.945      9.0006     9.5682
7.7162     9.0681     9.3168
7.5678     9.2014     9.1316
7.278      9.1608     8.946
7.0774     9.0577     8.7658
6.9051     9.0134     8.5882
6.7852     8.9674     8.4159
6.533      8.9106     8.0671
6.3536     8.73       7.8176
6.223      8.5956     7.625
6.0968     8.4427     7.4144
6.0062     8.3293     7.2429
5.921      8.0512     6.8846
5.8671     7.8743     6.7855
5.7995     7.7137     6.6157
5.724      7.5856     6.5054
5.7096     7.468      6.4064
5.748      7.3147     6.3034
5.7665     7.1919     6.1564
5.7696     7.1069     6.032
5.8443     7.0063     5.9678
5.9219     6.9173     5.7635
6.0709     6.9276     5.635
6.2174     6.8391     5.6266
6.2954     6.5705     5.6605
6.4113     6.4205     5.8491
6.5682     6.3835     6.0475
6.7016     6.4363     6.143
6.8736     6.3711     6.3622
7.0933     6.4578     6.5025
7.2629     6.4831     6.6677
7.4519     6.5957     6.8026
7.5637     6.6907     6.8985
7.7161     6.7292     7.0649
7.9327     6.8108     7.3473
8.0346     6.9463     7.5692
8.1666     7.1705     7.8664
8.2409     7.3343     7.9947
8.4121     7.5927     8.3816
8.5314     7.7834     8.7129
8.628      7.9443     8.8576
8.6524     8.1043     8.9765
8.5283     8.1379     9.1607
8.5204     8.2396     9.4091
8.516      8.3797     9.5334
8.2714     8.6525     9.5408
























































































































































6.1051     6.8094     5.5159     NASP-PR
6.0016     6.7371     5.2358
6.0019     6.7374     5.0384
6.044      6.7748     4.8172
6.0845     6.8378     4.6552



































































































































































































8.0744     9.8199     9.838      R-PM/MAX
7.9287     9.7586     9.6689
7.7236     9.6812     9.5083
7.5668     9.6096     9.4033
7.4385     9.5366     9.2674
7.2758     9.4396     9.1011
7.0997     9.384      8.945
6.9043     9.3267     8.7828
6.7657     9.269      8.6328
6.597      9.2471     8.4611
6.4671     9.2092     8.2696
6.349      9.14       7.9902
6.2216     9.1296     7.7544
6.0773     9.0798     7.529
5.9812     9.0327     7.3634
5.8874     8.977      7.1978
5.7424     8.9404     7.012
5.6712     8.9721     6.5572
5.6043     8.9139     6.3908
5.5245     8.8538     6.168
5.4219     8.9557     5.8656
5.2887     8.9197     5.6156
5.2224     8.9001     5.3026
5.2434     8.9715     5.1112
5.37       8.7944     5.0124






