NMNH       378669     Php4stv
9.0485     10.3351    5.9432
9.0406     10.2646    5.8102
9.0157     10.153     5.665
8.9914     9.9909     5.5237
8.9895     9.961      5.4937
9.029      9.8532     5.4248
9.057      9.7452     5.3442
9.0939     9.6247     5.195
9.2333     9.5151     5.0659
9.3079     9.4518     4.9853
9.4084     9.394      4.957
9.4549     9.2509     4.9618
9.5151     9.0548     5.0862
9.5843     8.9534     5.2212
9.7397     8.8577     5.3882
9.8831     8.7834     5.4659
10.1072    8.7087     5.6086
10.2633    8.7014     5.751
10.375     8.6861     5.8967
10.5062    8.6526     6.1359
10.484     8.7304     6.1768
10.56      8.7801     6.3915
10.6335    8.8289     6.562
10.6972    8.9605     6.7021
10.774     9.0179     6.865
10.7974    9.1792     7.0567
10.8177    9.3036     7.1922
10.8193    9.3965     7.2825
10.8477    9.5524     7.3782
10.8407    9.6319     7.5297
10.8516    9.6909     7.5904
10.808     9.801      7.7797
10.7323    9.8944     7.9371
10.5861    10.0897    7.9263

























































































































































9.2925     9.2889     4.8333     NASP-PR
9.2189     9.2156     4.6015
9.1404     9.1737     4.3901
9.151      9.1977     4.1704
9.2259     9.2065     3.9828
9.2559     9.2974     3.8246


































































































































































































11.5796    11.3631    10.0127    R-PM/MAX
11.5079    11.3248    9.8786
11.3849    11.3112    9.6907
11.2682    11.323     9.5523
11.2093    11.2691    9.45
11.0996    11.2394    9.306
10.9431    11.2067    9.1211
10.8279    11.2086    8.9573
10.6866    11.1798    8.7956
10.5629    11.1885    8.6154
10.4146    11.1657    8.493
10.266     11.1517    8.3908
10.1631    11.1312    8.2779
10.0516    11.062     8.1531
9.9538     11.0416    8.0092
9.8498     11.0173    7.8835
9.7051     10.9859    7.6976
9.5639     11.0139    7.5388
9.4617     11.0217    7.3595
9.391      11.0418    7.2194
9.3463     11.0429    7.057
9.2466     11.0746    6.6841
9.219      11.0891    6.5524
9.1426     11.0787    6.3099
9.1124     11.0519    6.1973
9.1005     11.0671    5.9765
9.0664     11.1172    5.8074
9.016      11.0742    5.5547
8.9481     11.0936    5.3711
8.9063     11.1967    5.2453
8.8742     11.3215    5.0628
8.8501     11.3153    4.9023
8.9997     11.2669    4.613
9.2188     11.1373    4.4738






































































































































































12.2268    10.9985    10.3559    L-PM/MAX
12.1546    10.8888    10.1595
12.1184    10.8364    9.9852
12.0317    10.7429    9.8194
11.9939    10.6853    9.6936
11.9398    10.5984    9.5222
11.8645    10.4796    9.3375
11.815     10.349     9.103
11.7631    10.2002    8.8985
11.7025    10.0804    8.7707
11.667     9.9561     8.6041
11.6221    9.8052     8.4544
11.5317    9.6599     8.2667
11.393     9.4913     7.9874
11.3585    9.3595     7.8423
11.2769    9.2428     7.6643
11.2591    9.1542     7.5469
11.3057    9.3012     7.7645
11.2267    9.0792     7.4428
11.1809    8.9157     7.2143
11.1749    8.8034     6.9275
11.155     8.739      6.5978
11.1402    8.7385     6.3989
11.1374    8.652      6.0932
11.1546    8.6287     5.8861
11.1506    8.6109     5.6152
11.1771    8.5465     5.4761
11.1634    8.4682     5.2851
11.2009    8.403      5.144
11.153     8.3694     4.9287
11.1975    8.3749     4.7472
11.2182    8.6458     4.5047
11.28      8.7281     4.4193







































































































































































11.2565    14.386     6.0566     ROSTRUM
11.1486    14.3212    6.2532
11.0318    14.208     6.4742
10.9668    14.1215    6.6631
10.9432    13.9644    6.8488
10.9944    13.7501    6.9977
11.0514    13.5769    7.1187
11.0497    13.4191    7.2587
11.033     13.3152    7.4331
10.9812    13.2331    7.6196
10.9071    13.1501    7.7697
10.8601    13.0777    7.9139
10.7928    12.9736    8.1413
10.76      12.9151    8.2205
10.7063    12.8322    8.3736
10.6244    12.7319    8.5473
10.5832    12.6611    8.6524
10.5286    12.5567    8.855
10.5044    12.488     8.9926
10.4574    12.3395    9.2066
10.4538    12.1783    9.2984
10.4988    12.0858    9.4033
10.516     11.9503    9.4256
10.6883    11.8176    9.4728
10.8618    11.738     9.4508
10.9959    11.6308    9.3685
11.1356    11.4626    9.4337
11.2601    11.2877    9.4867
11.2932    11.1529    9.5859
11.3501    10.9828    9.633
11.3979    10.9005    9.6514
11.4936    10.8024    9.6561
11.5864    10.692     9.6051
11.6856    10.6226    9.5573
11.8184    10.5398    9.4628
11.9928    10.4282    9.4488
12.1153    10.2916    9.4277
12.2199    10.2021    9.4454
12.4136    9.8591     9.4414
12.5191    9.761      9.387
12.8491    9.6865     9.1286
12.9761    9.7446     8.9108
13.1268    9.8152     8.7933
13.2585    9.8682     8.6528
13.4054    9.9142     8.4877
13.5069    9.9692     8.3646
13.5984    10.0299    8.2421
13.67      10.0941    8.0965
13.7762    10.171     7.8781
13.8498    10.2205    7.7298
13.9088    10.2626    7.6017
13.9509    10.2652    7.5278
14.0376    10.2761    7.4319
14.1811    10.3012    7.3341
14.3079    10.2949    7.2077
14.4448    10.26      7.1063
14.5467    10.1801    7.0025
14.6379    10.1383    6.9521
14.762     10.099     6.8608
14.8601    10.0845    6.7493
14.8991    10.1141    6.6156
14.9761    10.199     6.3949
15.0054    10.2432    6.2608
15.0533    10.2957    6.1135








































































































































11.1134    15.6154    13.4411    SUPORB
11.0973    15.4443    13.6772
11.1204    15.2362    13.9068
11.1708    15.0485    14.1309
11.1761    14.8882    14.2429
11.2069    14.7917    14.3001
11.2816    14.623     14.3854
11.3951    14.4931    14.5234
11.4751    14.3514    14.5981
11.5213    14.1592    14.6435
11.5709    14.009     14.7035
11.6732    13.7875    14.7441
11.6832    13.5913    14.7474
11.7383    13.2968    14.7658
11.7939    13.0291    14.7504
11.8644    12.7675    14.7374
11.9318    12.6019    14.7261
11.9859    12.3176    14.6564
12.0676    12.0321    14.6067
12.1879    11.85      14.5425
12.2553    11.7439    14.5187
12.3255    11.6068    14.4712
12.3853    11.5128    14.4234
12.4649    11.4287    14.3951
12.5599    11.3551    14.4036
12.7579    11.2166    14.4231
13.1577    11.0345    14.5791
13.4072    10.9098    14.6314
13.6478    10.8073    14.6836
13.8526    10.7328    14.6825
14.05      10.6611    14.689
14.3011    10.5559    14.69
14.4472    10.4522    14.6542
14.7211    10.2732    14.6013
14.9106    10.1362    14.5266
14.9992    10.0203    14.44
15.1649    9.8763     14.3428
15.3667    9.7899     14.2614
15.6286    9.7415     14.1873
15.8196    9.6796     14.0877
15.9463    9.6434     13.979
16.092     9.6124     13.8456
16.2161    9.5902     13.7391
16.2663    9.5924     13.6452
16.3944    9.5945     13.5622
16.4669    9.5668     13.3206
16.6045    9.5712     13.1461

























































































































































11.7074    13.2982    11.4647    RORBIT
11.5663    13.5785    11.4602
11.4237    13.7091    11.4518
11.3263    13.8692    11.4933
11.2821    14.0385    11.6087
11.2127    14.1909    11.7335
11.1949    14.2975    11.8403
11.1401    14.4459    12.0106
11.1139    14.5477    12.184
11.1093    14.6577    12.4582
11.1155    14.7096    12.6655
11.1232    14.7141    12.8455
11.1304    14.6887    13.0775
11.1278    14.6228    13.2546
11.063     14.4356    13.4703
11.0222    14.148     13.6879
10.9954    13.911     13.8074
10.9874    13.6867    13.9185
11.1344    13.2558    13.9477
11.1742    13.0274    13.9529
11.2644    12.8267    13.9003
11.5136    12.4902    13.8137
11.6287    12.3644    13.8239
11.7645    12.2826    13.7888
11.7982    12.1298    13.8942
11.9611    11.9745    13.8497
12.0021    11.8511    13.7745
12.0634    11.7498    13.6639
12.1576    11.7612    13.4552
12.2753    11.8147    13.2768
12.4018    11.8465    13.0467
12.4622    11.8673    12.8949
12.4648    11.8789    12.754
12.4558    11.8539    12.6324
12.5081    11.9026    12.4277





































































































































































14.3119    10.4784    11.2483    LORBIT
14.4589    10.4138    11.2469
14.6733    10.3071    11.256
14.7973    10.1698    11.3153
14.9649    10.0901    11.4153
15.0926    9.9826     11.5505
15.1962    9.9023     11.6751
15.2759    9.8566     11.7889
15.3695    9.7846     11.9924
15.465     9.7325     12.1676
15.5393    9.6435     12.3066
15.54      9.7432     12.5075
15.5733    9.6692     12.6804
15.5913    9.7578     12.9037
15.4799    9.6117     13.1786
15.3373    9.5797     13.3416
15.2081    9.4673     13.4637
15.0786    9.4649     13.5673
14.9262    9.498      13.6427
14.7252    9.5598     13.7132
14.5306    9.5608     13.8718
14.4296    9.6553     13.8006
14.2984    9.7327     13.8079
14.1436    9.7692     13.8224
14.0413    9.8515     13.8033
13.9034    9.9486     13.7834
13.7538    10.0245    13.791
13.6854    10.1211    13.7652
13.5151    10.2871    13.6853
13.4074    10.5247    13.6567
13.2629    10.6858    13.7651
13.0809    10.9223    13.6617
12.9585    11.091     13.3256
12.8576    11.237     13.0159
12.9217    11.2953    12.8411
12.9533    11.3462    12.6426
12.9996    11.3555    12.4351



































































































































































11.1438    15.6832    13.3276    RTEMFOS
11.0988    15.7696    13.0157
11.0229    15.8435    12.8267
10.9904    15.8245    12.5783
10.9354    15.8073    12.3997
10.9434    15.8203    12.161
10.8601    15.7287    11.978
10.8443    15.7019    11.8275
10.8311    15.7278    11.5602
10.8066    15.6634    11.3687
10.8159    15.6228    11.2317
10.8251    15.5497    11.1028
10.761     15.6103    10.9842
10.7333    15.6365    10.6215
10.5942    15.9218    10.3724
10.5157    16.1708    10.2841
10.6083    16.4357    10.2813
10.6749    16.6266    10.3134
10.6976    16.7721    10.3733
10.7897    16.8893    10.4386
10.8646    17.0551    10.5631



















































































































































































16.5491    9.5776     13.2925    LTEMFOS
16.5643    9.5548     13.1438
16.6742    9.567      12.9734
16.7059    9.4861     12.8228
16.754     9.4578     12.6586
16.7496    9.4083     12.3145
16.7324    9.4347     12.0562
16.685     9.408      11.9092
16.6894    9.4222     11.6464
16.6138    9.4091     11.4173
16.5769    9.4133     11.2014
16.5223    9.4202     11.0382
16.45      9.4065     10.825
16.4464    9.374      10.694
16.3951    9.3118     10.5025
16.4586    9.3062     10.3574
16.5075    9.2787     10.163
16.6181    9.2274     9.9646
16.7407    9.2421     9.8916
16.9517    9.2118     9.8347
17.149     9.2287     9.806
17.2949    9.2547     9.8282
17.5209    9.2301     9.8565
17.6782    9.2593     9.9227
17.8565    9.2668     9.9652
17.9658    9.3058     10.0275
18.1152    9.4107     10.1577













































































































































































9.1488     8.7396     11.869     OP
10.7509    10.1678    12.2304    BA
14.5918    13.5111    11.6833    ST
18.7868    17.2881    12.6004    IV
8.0343     13.1782    11.8122    R_PG
8.8526     15.8919    10.9475    R_ZTI
13.1279    14.9827    12.7467    R_M3D
14.7077    17.1136    13.5203    R_M12
16.917     18.6091    13.4317    R_MP3
18.3297    18.9926    13.0843    R_PMI
13.5111    7.1824     11.5732    L_PG
16.5627    7.8415     10.4136    L_ZTI
16.0421    11.9181    12.4811    L_M3D
18.3306    13.204     13.1209    L_M12
20.106     15.2376    13.0927    L_MP3
20.6871    16.8925    12.9491    L_PMI
21.1347    18.4153    12.6811    O1
11.1565    15.1055    6.2378     O2
16.5532    7.6973     10.0087    O3
9.15       6.0959     9.783      O4




















































































































































































12.3978    16.8985    11.3954    RZYGINF
12.1291    16.8963    11.272
11.8226    16.9478    11.1834
11.5793    16.9822    11.1632
11.3601    16.9936    11.1607
11.0723    16.9742    11.178
10.8781    16.8021    11.1783
10.676     16.673     11.1684
10.5136    16.5748    11.1653
10.363     16.5423    11.1801
10.1166    16.4341    11.1987
9.814      16.2153    11.1921
9.6508     16.153     11.1547
9.4089     16.1438    11.1345
9.1365     16.1611    11.0597
8.979      16.0479    11.0081
8.8121     15.9385    10.9652























































































































































































17.8247    10.94      11.0186    LZYGINF
17.865     10.7189    10.9179
17.8303    10.5903    10.8626
17.7977    10.2863    10.8057
17.7313    10.0963    10.7963
17.6723    9.8715     10.7976
17.5371    9.6212     10.8038
17.2405    9.3724     10.7396
17.2424    9.0496     10.8154
17.0505    8.7355     10.7983
16.9391    8.5774     10.7595
16.8849    8.4014     10.7075
16.7602    8.1877     10.6162
16.7163    8.0156     10.5324
16.5319    7.8796     10.49

























































































































































































13.0081    15.056     12.7036    R-ALV
13.0868    15.2778    12.896
13.1167    15.4999    12.9854
13.1959    15.6985    13.0492
13.251     15.8502    13.0957
13.3614    16.0471    13.1297
13.5293    16.2151    13.2107
13.6729    16.3816    13.2728
13.8073    16.5805    13.2912
14.1296    16.9315    13.3674
14.2635    17.0224    13.4084
14.4971    17.1063    13.4146
14.7093    17.2419    13.4143
14.8207    17.337     13.4287
15.2006    17.6217    13.483
15.3551    17.6687    13.4346
15.5864    17.766     13.4893
15.7458    17.8719    13.4983
15.8447    17.9293    13.5239
16.032     18.1205    13.4974
16.2015    18.1644    13.5822
16.4157    18.2847    13.6304
16.5767    18.4015    13.6219
16.7753    18.5086    13.5372
















































































































































































16.0448    11.86      12.4596    L-ALV
16.3919    11.8953    12.549
16.5948    11.9317    12.675
16.844     11.9872    12.7164
17.0326    12.0709    12.7803
17.3599    12.2732    12.8587
17.5518    12.4313    12.9897
17.7326    12.6026    13.0565
17.8996    12.7292    13.089
18.1356    12.9306    13.1181
18.3084    13.144     13.1023
18.5255    13.4402    13.1646
18.6762    13.5744    13.1565
18.7274    13.6619    13.2034
18.9745    13.8732    13.1272
19.0435    14.0481    13.1573
19.1964    14.2507    13.1447
19.2787    14.3877    13.2292
19.4082    14.5089    13.2527
19.5762    14.671     13.22
19.7247    14.8213    13.2286
19.8258    14.9311    13.2426
20.0324    15.1053    13.1679
20.0866    15.2933    13.1271
