LSZT       R12        Phu183sf
4.0511     10.5945    11.8976
4.0363     10.5309    11.7445
4.0582     10.3913    11.5381
4.1441     10.2543    11.3055
4.1724     10.1934    11.1654
4.1743     10.1905    11.0485
4.2815     10.202     10.6855
4.3808     10.2286    10.5066
4.4409     10.419     10.3583
4.4706     10.6442    10.2883
4.5176     10.8973    10.1655
4.504      11.2204    10.156
4.5985     11.4585    10.234


















































































































































































-0.0842    5.4266     13.1613    OP
-0.0098    7.6266     12.8716    BA
0.0828     12.9428    12.1502    ST
-0.017     19.8124    12.6012    IV
-4.1554    7.661      12.1062    R_PG
-5.1365    10.1193    10.9978    R_ZTI
-2.1636    13.7032    13.0541    R_M3D
-2.5703    16.5529    13.4346    R_M12
-2.5224    19.2283    13.7818    R_MP3
-1.8552    21.0626    13.5517    R_PMI
4.2733     7.4571     12.7218    L_PG
5.3343     9.7469     11.6469    L_ZTI
2.4256     13.8197    13.2736    L_M3D
2.7096     16.7101    13.6213    L_M12
2.5535     19.4506    13.5514    L_MP3
1.6629     21.0953    13.6385    L_PMI
-0.5438    22.8447    13.53      O1
3.5926     9.8009     6.4493     O2
-5.0503    10.1925    10.31      O3
0.5912     1.9262     11.1738    O4




















































































































































































-3.6819    13.825     11.2475    RZYGINF
-3.7017    13.6275    11.2094
-3.7637    13.4311    11.1366
-3.838     13.2256    11.0489
-3.9369    13.081     10.9926
-4.0277    12.9171    10.9939
-4.1422    12.7389    11.0465
-4.3743    12.5185    11.1113
-4.3674    12.207     11.2447
-4.4455    11.921     11.2969
-4.4932    11.7169    11.3106
-4.6063    11.4772    11.3362
-4.686     11.201     11.354
-4.7918    11.0065    11.3426
-4.8963    10.8525    11.2688
-4.983     10.697     11.1847
-5.034     10.5169    11.1485
-5.0627    10.3511    11.1415
-5.0857    10.2436    11.1041
-5.1141    10.0723    11.0598




















































































































































































3.8615     13.5084    11.6408    LZYGINF
3.8711     13.2447    11.5558
3.9655     13.0128    11.4103
4.2306     12.8692    11.3764
4.4202     12.5407    11.4299
4.514      12.2809    11.5338
4.5309     12.1048    11.5863
4.664      11.7971    11.6686
4.6829     11.6467    11.6961
4.7698     11.4266    11.7336
4.8407     11.2571    11.762
4.8841     11.1184    11.7871
4.9292     10.8817    11.7952
5.0799     10.7442    11.775
5.1541     10.5059    11.7348
5.2408     10.2576    11.6922
5.3089     10.029     11.6443
5.288      9.8873     11.6851
5.3007     9.7414     11.6636





















































































































































































-2.2533    13.7815    13.1062    R-ALV
-2.4276    14.0783    13.1491
-2.5449    14.321     13.223
-2.6583    14.5361    13.3169
-2.6728    14.8992    13.3144
-2.6595    15.1805    13.3965
-2.661     15.4636    13.4075
-2.6575    15.7967    13.4885
-2.6036    16.1163    13.5566
-2.5318    16.3649    13.5036
-2.5268    16.5589    13.4645
-2.5692    16.8889    13.4847
-2.5528    17.0792    13.5426
-2.5176    17.3647    13.6284
-2.3957    17.699     13.7254
-2.3752    17.878     13.7643
-2.404     18.1274    13.7706
-2.4199    18.313     13.7684
-2.437     18.5416    13.8047
-2.4875    18.8019    13.7988
-2.5352    18.9843    13.7989
-2.5651    19.1391    13.7435
-2.5563    19.2764    13.7227

















































































































































































2.3766     13.9703    13.4024    L-ALV
2.5349     14.1782    13.3994
2.6808     14.4874    13.4079
2.7575     14.8053    13.4068
2.7671     15.1611    13.4968
2.7635     15.5966    13.4625
2.7731     15.8312    13.5134
2.7874     16.0899    13.583
2.7595     16.434     13.5627
2.6263     16.7142    13.6594
2.6502     16.9977    13.6523
2.6147     17.1972    13.6989
2.6197     17.4984    13.645
2.5316     17.8572    13.5813
2.4948     18.1838    13.5941
2.4875     18.6067    13.6929
2.4379     18.9511    13.759
2.5064     19.2211    13.6607
2.5006     19.3882    13.6356
2.504      19.53      13.5681
