TMP        AZ 796     Phu116sf
16.5607    18.2501    10.1373    IN
16.858     15.1783    14.7488    BR
16.958     8.8283     14.8085    GL
16.9096    8.7547     14.412     NA
16.9082    4.5361     10.3168    RH
16.8484    2.2741     7.9816     NS
16.8425    1.7636     7.1546     PR
16.1278    1.9124     7.1668     R_PR2
16.4689    5.999      11.2741    R_PMS
13.4734    7.677      9.4442     R_ZMI
14.8729    8.3615     12.4192    R_ZMU
16.5048    8.6775     13.4257    R_DA
15.2688    9.0848     15.038     R_MTI
15.5601    9.725      15.5149    R_MTS
13.7083    9.4396     13.6348    R_FMO
13.2859    10.0096    13.4109    R_FMT
12.5635    14.373     10.2824    R_PO
12.3874    9.4146     10.2881    R_ZTS
17.4723    1.9146     7.1757     L_PR2
17.3731    5.9772     11.1636    L_PMS
19.9142    7.9366     9.1159     L_ZMI
18.6351    8.4666     12.1252    L_ZMU
17.3744    8.6394     13.1115    L_DA
18.6304    9.164      14.8053    L_MTI
18.2133    9.9494     15.4       L_MTS
20.0155    9.6467     13.2283    L_FMO
20.302     10.1819    12.8676    L_FMT
20.3191    14.3862    9.8732     L_PO
20.8792    9.7806     9.8548     L_ZTS
17.1387    1.6865     7.2519     O1
19.5175    11.0641    14.2006    O2
11.8094    12.1154    9.8811     O3
17.0365    18.0517    10.4097    O4







































































































































































16.9473    8.8286     14.8178    GLRH
16.9338    8.7996     14.6104
16.9323    8.7559     14.4408
16.9111    8.7111     14.2125
16.9196    8.635      13.9463
16.9223    8.5516     13.7396
16.8983    8.4306     13.5316
16.9357    8.3455     13.3899
16.9376    8.2158     13.2391
16.9309    8.0274     13.0371
16.9226    7.8532     12.8608
16.9086    7.6472     12.6682
16.9072    7.4745     12.4947
16.908     7.2348     12.3162
16.9378    6.9984     12.1263
16.9331    6.8281     11.985
16.9201    6.5689     11.8172
16.9409    6.4157     11.7046
16.9315    6.2349     11.5469
16.91      6.106      11.4661
16.9312    5.8776     11.3215
16.9141    5.6601     11.163
16.8774    5.5072     11.0533
16.8795    5.326      10.9079
16.8803    5.1082     10.7628
16.866     4.9516     10.6431
16.8753    4.7795     10.5335
16.898     4.6724     10.4418
16.9252    4.5706     10.3516











































































































































































16.9049    4.5427     10.3452    NOSE
16.6829    4.5596     10.312
16.5003    4.4442     10.2967
16.3634    4.3651     10.1983
16.2134    4.187      10.0699
16.1205    4.0583     9.924
16.0271    3.8572     9.7446
15.9649    3.6588     9.5299
15.8998    3.4606     9.3371
15.8876    3.2346     9.0832
16.0065    3.1134     8.9255
16.1234    2.9912     8.7336
16.1663    2.7698     8.5991
16.2115    2.5888     8.4747
16.3509    2.3773     8.34
16.4969    2.2091     8.1826
16.6232    2.1806     8.0487
16.7227    2.1653     7.9392
16.8718    2.2116     7.9454
17.0221    2.1542     7.9947
17.227     2.262      8.1047
17.4442    2.4577     8.2497
17.5383    2.642      8.2903
17.6939    2.8402     8.4238
17.7813    3.0131     8.5896
17.8684    3.1521     8.7161
17.9296    3.3634     8.9463
17.9896    3.5525     9.1754
17.8647    3.7331     9.3671
17.7999    3.9218     9.4691
17.74      4.0198     9.5636
17.6748    4.1541     9.8112
17.6074    4.2866     9.9539
17.5035    4.4335     10.1035
17.3847    4.4989     10.1451
17.2746    4.5616     10.255
17.1389    4.6031     10.3522
16.9976    4.5894     10.3487
16.903     4.5978     10.3716

































































































































































16.8748    2.2651     7.961      NASP-PR
16.8985    2.0002     7.7602
16.8747    1.8597     7.5388
16.8318    1.7513     7.3679
16.8224    1.7747     7.1457
16.8149    1.8116     7.0757


































































































































































































16.4647    5.9461     11.2473    R-PM/MAX
16.4051    5.7226     11.0736
16.3563    5.5315     10.9574
16.3238    5.3329     10.8221
16.2796    5.1214     10.7153
16.2664    4.8165     10.5588
16.1836    4.614      10.4107
16.0608    4.4779     10.2912
15.9885    4.2936     10.1201
15.9282    4.0878     9.9562
15.8014    3.8706     9.7355
15.728     3.6752     9.488
15.6428    3.5265     9.2916
15.6084    3.4396     9.1107
15.5541    3.2656     8.9043
15.4711    3.058      8.6009
15.4165    2.9032     8.4202
15.3929    2.7944     8.2624
15.3692    2.6492     8.003
15.2934    2.5608     7.7357
15.3091    2.512      7.5987
15.3819    2.5268     7.3158


















































































































































































17.3657    5.9873     11.1793    L-PM/MAX
17.4311    5.8278     11.0365
17.4888    5.6597     10.8963
17.4927    5.5222     10.7876
17.532     5.3345     10.7028
17.5651    5.126      10.5645
17.6069    4.8796     10.3996
17.6328    4.667      10.2831
17.6747    4.5645     10.1731
17.7688    4.4167     10.0283
17.8753    4.2063     9.8064
17.985     4.0542     9.6488
18.0576    3.8755     9.4423
18.094     3.718      9.1975
18.1629    3.5894     8.981
18.1966    3.3744     8.6774
18.2188    3.2048     8.4798
18.2407    3.0932     8.3094
18.277     3.0002     8.1819
18.2852    2.8927     8.0269
18.315     2.821      7.8912
18.3199    2.7362     7.7407
18.341     2.6692     7.5578
18.351     2.5892     7.3941
18.1895    2.56       7.2081















































































































































































14.3781    5.3083     7.4663     ROSTRUM
14.3776    5.2654     7.7031
14.4599    5.2316     7.881
14.6478    5.2361     7.9811
14.8884    5.2706     8.0782
15.1155    5.2202     8.2145
15.2657    5.1876     8.4001
15.3834    5.2103     8.6377
15.4217    5.1857     8.9173
15.4163    5.2002     9.1121
15.3578    5.1655     9.3881
15.3136    5.1471     9.6019
15.2677    5.1241     9.8775
15.3371    5.0675     10.0586
15.4686    5.0841     10.2144
15.6658    5.0656     10.3277
15.8133    5.0493     10.4604
15.9839    5.0444     10.536
16.1305    5.0612     10.5975
16.2563    5.0461     10.6601
16.379     5.0864     10.7185
16.5869    5.1389     10.7792
16.7865    5.1485     10.7879
16.9782    5.1772     10.765
17.1862    5.1973     10.7736
17.4085    5.1878     10.7173
17.5794    5.2324     10.5976
17.7591    5.2868     10.5012
17.9673    5.2929     10.3639
18.144     5.3106     10.2666
18.3038    5.37       10.0986
18.4097    5.3795     9.9033
18.3399    5.3184     9.6875
18.247     5.2277     9.2736
18.1371    5.3199     8.821
18.141     5.3613     8.5083
18.222     5.4465     8.265
18.3719    5.3924     8.0564
18.5791    5.4388     7.8851
18.7834    5.4436     7.7493
18.865     5.4305     7.5599
18.8819    5.4407     7.3314
18.8542    5.4445     7.1924

