UCMVZ      117262     Phu40stv
9.9393     7.483      8.8976
9.8819     7.6086     8.979
9.8227     7.6377     9.1481
9.7551     7.8042     9.1411



















































































































































8.3413     6.4112     6.0418     NASP-PR
8.2474     6.3344     5.9112
8.2049     6.2525     5.7303
8.1457     6.2055     5.5903
8.1618     6.1975     5.4752
8.1361     6.2125     5.2296
8.1771     6.1737     5.1452
8.2024     6.2326     4.9736
































































































































































































9.5363     8.3784     9.5464     R-PM/MAX
9.3726     8.3007     9.419
9.2601     8.2676     9.3272
9.1402     8.2263     9.1734
8.9989     8.1889     9.0562
8.8541     8.1245     8.8985
8.7309     8.0827     8.7343
8.5741     7.9991     8.5512
8.5091     7.9437     8.4414
8.3963     7.92       8.3038
8.3034     7.8786     8.1166
8.2456     7.7931     7.9278
8.1502     7.8        7.7609
8.0838     7.7146     7.5872
8.0199     7.66       7.4132
7.9725     7.6397     7.3179
7.8973     7.6299     7.1277
7.7997     7.6464     6.8984
7.711      7.729      6.7278
7.6609     7.727      6.591
7.6502     7.8103     6.451
7.6159     7.79       6.3321
7.5839     7.8274     6.2182
7.5473     7.8341     6.0955
7.4765     7.8487     5.9672
7.4541     7.8887     5.7737
7.4579     7.9041     5.6012
7.5186     7.9756     5.3792
7.6581     7.9803     5.1695











































































































































































10.3901    7.8094     9.6662     L-PM/MAX
10.3107    7.6559     9.5641
10.2569    7.5235     9.4401
10.1724    7.4138     9.3091
10.0983    7.2358     9.1072
10.0957    7.1122     8.9747
10.0257    6.9717     8.7936
10.0153    6.8311     8.6986
9.952      6.7384     8.5306
9.9457     6.621      8.3763
9.9307     6.5586     8.2979
9.8965     6.484      8.2321
9.8364     6.3994     8.1007
9.7881     6.3282     7.9574
9.7319     6.2606     7.7928
9.6736     6.2168     7.6451
9.634      6.1316     7.4986
9.5706     6.0212     7.2377
9.5929     5.9201     7.0254
9.7292     5.8092     6.8123
9.7912     5.7512     6.6095
9.8442     5.711      6.4307
9.916      5.6461     6.2329
9.9129     5.5918     6.012
9.8954     5.5694     5.6978
9.9621     5.5724     5.5316
10.0276    5.587      5.4099
10.0405    5.8119     5.1283












































































































































































9.1061     10.4819    6.6581     ROSTRUM
9.0139     10.4069    6.9073
9.0115     10.2817    7.1081
9.1199     10.1073    7.3148
9.1263     10.0173    7.4258
9.1559     9.8712     7.6235
9.1613     9.6858     7.9044
9.1525     9.5841     8.0935
9.0932     9.4687     8.3116
9.0132     9.4066     8.5088
8.9491     9.3235     8.6906
8.8876     9.2275     8.8827
8.8676     9.157      9.0479
8.9268     9.08       9.2638
9.0434     8.8588     9.4197
9.1472     8.6727     9.4185
9.2867     8.641      9.4795
9.3997     8.5446     9.518
9.4952     8.3832     9.5371
9.6542     8.2474     9.5121
9.7674     8.1107     9.4407
9.8951     7.9849     9.4136
10.0218    7.8816     9.4585
10.1588    7.7021     9.45
10.2571    7.5089     9.4663
10.4572    7.3766     9.4113
10.6364    7.2164     9.3302
10.7438    7.1265     9.254
11.0165    7.0117     9.0482
11.2182    7.0599     8.7709
11.3043    7.1561     8.5829
11.3997    7.2792     8.3541
11.4722    7.3249     8.1506
11.6037    7.3683     7.888
11.7176    7.3651     7.6734
11.8708    7.3505     7.4957
12.0598    7.3014     7.3107
12.2021    7.2476     7.1867
12.3749    7.1902     7.1155
12.4775    7.2054     6.8983
12.4913    7.2743     6.7602
12.5672    7.3251     6.6071
12.6347    7.3501     6.5118





























































































































































10.311     13.5173    13.1076    SUPORB
10.3865    13.5016    13.3399
10.408     13.4718    13.496
10.4469    13.4142    13.6679
10.46      13.3052    13.8527
10.4726    13.2287    13.9681
10.4752    13.1302    14.0694
10.5036    13.0337    14.1661
10.5164    12.9352    14.2311
10.5288    12.8273    14.3
10.5893    12.7373    14.3901
10.639     12.5719    14.487
10.7283    12.4355    14.587
10.9166    12.3719    14.6673
10.998     12.1838    14.7765
11.1373    12.0467    14.8694
11.3091    11.969     14.9597
11.5199    11.8385    15.0771
11.6598    11.7305    15.1498
11.8487    11.6187    15.2015
11.9839    11.434     15.2242
12.0578    11.2298    15.2163
12.0361    11.0579    15.1834
12.0138    10.9003    15.1443
11.9745    10.7316    15.12
11.9124    10.4979    15.0361
11.8888    10.3619    14.9738
11.8635    10.2297    14.897
11.9099    9.998      14.7714
12.0026    9.8815     14.7685
12.1362    9.8187     14.8162
12.298     9.7561     14.9008
12.3688    9.6231     14.8821
12.4769    9.6644     14.9635
12.6382    9.7105     15.0352
12.8396    9.7521     15.1092
13.0328    9.8252     15.1732
13.2294    9.7524     15.1873
13.3681    9.6548     15.1703
13.4928    9.5582     15.1232
13.6216    9.4389     15.1032
13.7086    9.3284     15.0293
13.8023    9.2758     14.969
13.9211    9.1105     14.8728
13.9832    9.0343     14.8314
14.1569    8.8884     14.7186
14.2777    8.7903     14.634
14.3764    8.7565     14.5807
14.5637    8.6861     14.4949
14.7668    8.6173     14.3745
14.8665    8.5858     14.2893
15.0432    8.5523     14.1978
15.1301    8.5671     14.0925
15.2793    8.6181     14.0388
15.3712    8.5525     13.8928
15.4363    8.5121     13.7309
15.4935    8.4523     13.5607
15.6144    8.5555     13.3955
15.6632    8.4813     13.1032
15.6483    8.4525     12.9164












































































































































10.5992    11.3877    11.6726    RORBIT
10.4163    11.5705    11.7526
10.3292    11.7105    11.8411
10.2271    11.9485    11.9933
10.0803    12.2592    12.1679
10.1769    12.3493    12.3152
10.1819    12.524     12.4764
10.2155    12.6223    12.6268
10.2681    12.6827    12.7921
10.2566    12.7456    12.9236
10.2561    12.8019    13.0663
10.3154    12.8234    13.2358
10.2726    12.7647    13.4347
10.2339    12.6036    13.6678
10.2345    12.3739    13.9335
10.2554    12.1774    14.0316
10.2376    11.8351    14.2135
10.2978    11.5563    14.2663
10.4554    11.4864    14.1608
10.5787    11.2522    14.1631
10.7057    11.1111    14.1704
10.8304    11.0167    14.1598
10.9424    10.8762    14.1518
11.1245    10.7937    14.0843
11.2531    10.7454    14.049
11.3995    10.4271    14.1035
11.4833    10.3137    13.9282
11.5623    10.2487    13.7141
11.5929    10.1132    13.5394
11.6604    10.082     13.3432
11.7005    10.1209    13.2079
11.7082    10.1195    12.9778








































































































































































13.4524    8.696      11.5853    LORBIT
13.6586    8.4973     11.704
13.8315    8.4208     11.8047
14.0193    8.4203     11.9116
14.1618    8.401      11.9849
14.2963    8.3373     12.1104
14.4553    8.2836     12.2467
14.6023    8.3071     12.4049
14.6894    8.348      12.5577
14.7399    8.3573     12.6925
14.812     8.3403     12.8745
14.8948    8.2812     12.9908
14.8799    8.379      13.1809
14.8524    8.2296     13.3302
14.7595    8.1695     13.5049
14.6135    8.1698     13.6755
14.3604    8.2618     13.8395
14.2039    8.1473     14.0545
13.9264    8.2054     14.1124
13.6892    8.2609     14.1627
13.4104    8.3317     14.2497
13.2015    8.4818     14.1978
12.9734    8.7401     14.149
12.8431    8.8923     14.1049
12.6922    9.0074     14.1419
12.59      9.2275     14.09
12.3826    9.3706     14.0618
12.2986    9.5254     13.7855
12.2364    9.64       13.4908
12.1709    9.7066     13.2354
12.2772    9.7656     12.9909
12.2733    9.7343     12.8399
12.2263    9.6638     12.6901







































































































































































10.2234    13.494     12.9456    RTEMFOS
10.1461    13.508     12.7569
10.1095    13.4811    12.5451
10.0212    13.4194    12.3603
10.0214    13.3802    12.1302
9.9692     13.3326    11.9413
9.8709     13.3026    11.8426
9.8279     13.2489    11.6339
9.727      13.1753    11.4468
9.7472     13.1829    11.3119
9.564      13.2284    11.2785
9.5899     13.1042    11.0381
9.5687     13.1021    10.9671
9.5117     13.1468    10.7353
9.5228     13.3       10.541
9.5032     13.4683    10.3638
9.5364     13.6289    10.2889
9.6382     13.8258    10.2379
9.7031     13.9609    10.2108
9.7927     14.099     10.2036
9.8787     14.1963    10.211
9.9197     14.2886    10.2082


















































































































































































9999       9999       9999       LTEMFOS







































































































































































































8.8927     7.4299     13.3501    OP
10.4315    8.9018     12.8986    BA
13.5158    11.9015    11.5071    ST
17.0688    15.4349    11.246     IV
7.6419     11.5948    12.3165    R_PG
8.315      13.6866    11.0731    R_ZTI
12.3282    13.8683    12.3603    R_M3D
14.2327    15.8502    12.0091    R_M12
16.1619    17.3878    12.0874    R_MP3
16.9322    17.3642    12.0799    R_PMI
13.0748    6.3004     12.7192    L_PG
15.3433    6.9039     11.612     L_ZTI
15.4906    10.8161    12.3811    L_M3D
17.4912    12.6278    12.3109    L_M12
19.0275    14.6274    12.2496    L_MP3
19.1336    15.3165    12.1118    L_PMI
19.3551    16.8061    11.9693    O1
10.0204    14.704     9.8409     O2
13.6825    7.5103     6.8065     O3
7.9444     4.7034     11.7567    O4




















































































































































































11.3411    14.4655    10.5036    RZYGINF
11.1884    14.4163    10.4627
10.9878    14.4767    10.3842
10.7806    14.449     10.3459
10.5857    14.4519    10.3646
10.4461    14.4459    10.4354
10.2542    14.4195    10.5477
10.1061    14.4082    10.5937
10.0106    14.2805    10.6857
9.8416     14.2326    10.7576
9.6882     14.1771    10.8223
9.5357     14.0998    10.8708
9.3553     13.9924    10.9294
9.2801     13.9826    10.9498
9.103      13.927     10.9973
8.9652     13.881     11.0676
8.8665     13.8706    11.1037
8.6931     13.8316    11.1691
8.5866     13.8245    11.1552
8.4904     13.7296    11.1549
8.5063     13.7351    11.1683
8.3795     13.6579    11.1682
8.2618     13.5995    11.1426

















































































































































































16.1215    10.1235    10.9614    LZYGINF
16.1728    9.8066     10.8347
16.26      9.5727     10.7929
16.2174    9.4273     10.7228
16.2239    9.2269     10.738
16.256     9.1001     10.7398
16.2157    8.9541     10.7906
16.1714    8.7588     10.9291
16.1177    8.637      11.0271
16.024     8.4232     11.1366
15.9779    8.3355     11.1858
15.9098    8.1584     11.2624
15.8214    7.9936     11.3291
15.7293    7.8        11.423
15.616     7.6772     11.4934
15.5943    7.4282     11.5942
15.5424    7.2996     11.6178
15.4924    7.1771     11.6187
15.4393    7.0773     11.6209
15.3312    6.8609     11.6008




















































































































































































12.2519    13.856     12.2095    R-ALV
12.2655    14.0079    12.1733
12.2637    14.1026    12.2048
12.3299    14.268     12.1844
12.3695    14.3538    12.1724
12.4109    14.4531    12.1567
12.5056    14.573     12.1555
12.5675    14.6804    12.1488
12.6934    14.7997    12.1452
12.794     14.8953    12.0981
12.9236    15.0042    12.0243
13.0543    15.1275    12.0218
13.2108    15.2493    11.9703
13.2719    15.3334    12.0617
13.3687    15.3973    12.1287
13.3973    15.4298    12.11
13.5046    15.4939    12.1154
13.5971    15.6093    12.0952
13.695     15.7126    12.1118
13.93      15.8023    12.0275
14.1931    15.8491    12.0214
14.3674    16.0162    11.9587
14.4983    16.0742    11.9931
14.641     16.1636    12.0325
14.8428    16.3023    12.0141
15.0313    16.4091    11.9062
15.2402    16.5384    12.0161
15.3697    16.6756    12.0498
15.6388    16.9076    12.1665
15.7369    17.0829    12.1023
15.8908    17.2912    12.0493
16.1259    17.4351    12.0527








































































































































































15.5557    10.8811    12.3835    L-ALV
15.7903    10.9092    12.3531
15.9777    10.9713    12.348
16.1557    11.0708    12.3094
16.3213    11.1805    12.3038
16.5001    11.3282    12.2608
16.544     11.3647    12.2411
16.6912    11.5341    12.2176
16.788     11.6552    12.2824
16.87      11.7188    12.3019
16.9953    11.856     12.3186
17.0788    11.9424    12.337
17.1651    12.0555    12.3204
17.2679    12.1385    12.3539
17.364     12.2347    12.2786
17.5079    12.3783    12.3613
17.4934    12.5552    12.2795
17.5926    12.7542    12.1972
17.7305    12.9483    12.2546
17.9788    13.1929    12.1428
18.097     13.4054    12.1121
18.129     13.5322    12.1791
18.2584    13.67      12.1333
18.3169    13.7235    12.1201
18.4661    13.856     12.1424
18.5742    13.9784    12.1561
18.6536    14.1013    12.2043
18.8693    14.2747    12.2162
18.9394    14.3281    12.1682
19.0254    14.4915    12.2333
19.0854    14.5894    12.2042
