TMP        AZ 2321    Phu112sf
16.3432    17.4699    10.6801    IN
16.5333    14.4926    14.9763    BR
16.5424    8.4759     14.6783    GL
16.5514    8.4438     14.4351    NA
16.6499    4.425      10.7626    RH
16.6595    2.4948     8.4579     NS
16.6864    1.7303     7.3379     PR
15.6389    2.0492     7.5352     R_PR2
16.2327    6.0763     11.3089    R_PMS
13.3897    8.0992     9.3196     R_ZMI
15.1951    8.3665     12.2124    R_ZMU
16.1693    8.5205     13.2866    R_DA
14.9546    8.7349     14.6132    R_MTI
15.2152    9.3519     15.2414    R_MTS
13.3402    9.2203     13.2284    R_FMO
12.9874    9.869      13.3465    R_FMT
12.9143    13.9063    10.2715    R_PO
12.5013    9.3831     10.2778    R_ZTS
17.6101    2.0017     7.3466     L_PR2
16.891     6.1797     11.3136    L_PMS
19.641     8.1626     9.2695     L_ZMI
17.9708    8.367      12.226     L_ZMU
16.8187    8.5649     13.3165    L_DA
18.3985    8.8945     14.5285    L_MTI
18.1643    9.4857     15.1247    L_MTS
19.6618    9.3381     13.1182    L_FMO
19.9573    10.0022    13.1814    L_FMT
19.6659    13.8377    10.1307    L_PO
20.3873    9.5512     10.2097    L_ZTS
16.1994    1.4161     7.1193     O1
19.0927    10.4097    14.4048    O2
11.9187    11.6386    10.1251    O3
17.0594    17.301     11.0141    O4







































































































































































16.5393    8.4571     14.6472    GLRH
16.5558    8.4394     14.4418
16.5193    8.4053     14.2515
16.5501    8.4076     13.9828
16.5105    8.3848     13.7339
16.5151    8.3192     13.4576
16.5038    8.1899     13.2236
16.4985    8.0985     13.0418
16.5066    7.9477     12.8424
16.5355    7.7891     12.6466
16.5247    7.6424     12.4716
16.5461    7.4733     12.3228
16.5251    7.3113     12.1564
16.5253    7.0827     12.017
16.5362    6.7998     11.8522
16.5543    6.4657     11.6905
16.5418    6.165      11.5451
16.5481    5.9384     11.4577
16.5777    5.6762     11.3508
16.5377    5.4841     11.259
16.5598    5.2973     11.1771
16.5397    5.1816     11.1309
16.5695    4.9442     11.0599
16.5431    4.753      10.9868
16.5259    4.5745     10.9013
16.5417    4.4795     10.8429
16.5783    4.4275     10.7833













































































































































































16.6092    4.4121     10.7442    NOSE
16.2722    4.4185     10.6689
16.1347    4.5365     10.6193
16.0065    4.5396     10.5142
15.8738    4.3749     10.3543
15.794     4.263      10.2114
15.7395    4.1206     10.0169
15.6578    3.9601     9.8708
15.6282    3.7882     9.6682
15.7046    3.5693     9.4849
15.8042    3.3464     9.2606
15.8523    3.1783     9.1363
15.9404    2.9856     9.0543
16.0211    2.7653     8.9194
16.1337    2.656      8.8217
16.3516    2.5672     8.6282
16.4709    2.5769     8.5327
16.6283    2.5763     8.4689
16.8536    2.5443     8.6161
17.0391    2.6646     8.8232
17.1889    2.7283     8.9499
17.3333    3.0246     9.0818
17.3804    3.2441     9.1934
17.5007    3.4024     9.329
17.5951    3.6438     9.5547
17.5509    3.8595     9.7786
17.5247    3.9991     9.8981
17.4633    4.149      10.0954
17.3606    4.3107     10.2254
17.3142    4.387      10.3335
17.2343    4.5071     10.4494
17.1737    4.6317     10.5846
17.0926    4.6423     10.5857
17.0107    4.5905     10.648
16.8272    4.468      10.7308
16.577     4.4635     10.82




































































































































































16.663     2.3739     8.3969     NASP-PR
16.6242    2.1418     8.1915
16.6205    1.959      7.9637
16.6223    1.8515     7.7601
16.6403    1.7622     7.5726
16.6195    1.7217     7.469
16.6338    1.7387     7.3091

































































































































































































16.2258    6.0739     11.3069    R-PM/MAX
16.2005    5.8522     11.2327
16.1013    5.5804     11.0994
16.0003    5.4105     10.9918
15.9471    5.1783     10.8696
15.8549    5.0011     10.7266
15.7047    4.914      10.6099
15.5705    4.7878     10.3866
15.538     4.5068     10.2379
15.4828    4.3153     10.0185
15.3954    4.1317     9.7837
15.3071    4.0162     9.4919
15.2193    3.8933     9.249
15.1763    3.7534     9.0634
15.1455    3.6348     8.9485
15.0927    3.5032     8.7022
15.0643    3.3669     8.492
15.015     3.2751     8.3098
14.9519    3.2001     8.1269
14.9337    3.0953     7.9153
14.9548    3.0616     7.775
14.9982    3.1039     7.551
15.1641    3.0448     7.4038

















































































































































































16.8944    6.1494     11.3029    L-PM/MAX
16.9496    5.853      11.2046
17.0285    5.6367     11.1009
17.1289    5.5053     11.0142
17.1729    5.3377     10.9075
17.2499    5.2259     10.8535
17.3508    4.9823     10.692
17.4448    4.8019     10.5577
17.5878    4.6278     10.3545
17.6617    4.5363     10.224
17.7476    4.39       10.0224
17.8167    4.2522     9.7958
17.9005    4.1402     9.5836
17.9813    4.021      9.3541
18.0696    3.8954     9.1485
18.1079    3.7682     8.9522
18.1779    3.5878     8.701
18.2344    3.4449     8.4721
18.2551    3.369      8.3393
18.3152    3.2772     8.1933
18.3382    3.2058     8.0299
18.3646    3.1424     7.7457
18.1459    3.16       7.4864

















































































































































































14.3131    6.1316     7.5242     ROSTRUM
14.3756    6.0903     7.7607
14.4473    6.0674     7.9434
14.4849    6.0711     8.1281
14.5378    6.0194     8.2842
14.7219    6.0175     8.4389
15.0071    5.9715     8.5875
15.1684    6.0204     8.7695
15.2619    5.9622     9.014
15.2314    6.0136     9.1616
15.1765    5.991      9.3891
15.1154    5.9672     9.6313
15.1136    5.9193     9.925
15.1524    5.8954     10.1748
15.2013    5.8541     10.4182
15.3074    5.842      10.6638
15.4708    5.9234     10.8131
15.649     5.8528     10.9287
15.8495    5.9114     11.0341
16.0387    5.9854     11.1423
16.1979    5.9608     11.2496
16.3216    5.9593     11.3811
16.5118    5.9323     11.4469
16.714     5.9488     11.4195
16.8744    5.9459     11.3146
16.9548    6.0113     11.2112
17.1899    6.0184     11.0905
17.4483    5.9712     10.9732
17.6457    5.9833     10.8591
17.7855    6.007      10.7069
17.8882    6.0476     10.5224
17.957     6.0458     10.2593
18.0321    6.1003     9.9542
18.022     6.2431     9.7275
17.9621    6.2695     9.499
17.8248    6.2765     9.2265
17.7523    6.2661     8.9788
17.8903    6.3104     8.7458
18.12      6.3057     8.566
18.3375    6.2882     8.5273
18.5159    6.2729     8.4421
18.6061    6.2324     8.2518
18.626     6.2208     8.0454
18.6611    6.2345     7.852
18.6951    6.2262     7.7745
18.7417    6.2263     7.6288


























































































































































13.0087    9.8879     13.3996    SUPORB
13.0984    9.8904     13.7044
13.2204    9.8942     13.9813
13.4535    9.8132     14.3292
13.681     9.7445     14.5572
13.9595    9.6333     14.7485
14.1066    9.5112     14.8459
14.2986    9.5424     14.9212
14.5346    9.583      15.0335
14.7197    9.5378     15.1016
14.9636    9.47       15.1904
15.2078    9.5445     15.2718
15.4372    9.4887     15.3147
15.7139    9.2413     15.3015
15.8851    9.0722     15.2579
16.0153    8.9394     15.197
16.242     8.8211     15.1035
16.4271    8.7403     15.0252
16.5586    8.6832     15.0057
16.7066    8.7097     15.0013
16.9749    8.7663     15.0685
17.1888    8.9403     15.1483
17.4424    9.1215     15.2008
17.6388    9.3237     15.1997
17.909     9.4676     15.1979
18.1595    9.4615     15.1052
18.3722    9.4242     15.0052
18.5502    9.3589     14.9181
18.7537    9.4469     14.8503
19.0006    9.5932     14.7426
19.172     9.697      14.6295
19.474     9.8006     14.4096
19.5822    9.9446     14.2362
19.7803    10.0192    13.825
19.8963    9.9877     13.584
19.9406    9.9514     13.4384
19.9658    9.9616     13.2204



































































































































































15.1062    8.3668     12.2366    RORBIT
14.7495    8.389      12.1982
14.4826    8.4402     12.2095
14.1844    8.4834     12.2575
13.9107    8.6256     12.3905
13.7606    8.7769     12.5044
13.6193    8.9087     12.656
13.4967    9.0029     12.8143
13.4261    9.1611     12.9906
13.3869    9.2334     13.1526
13.3565    9.3255     13.4049
13.4005    9.3853     13.6028
13.4969    9.3388     13.9364
13.6002    9.2946     14.0788
13.7662    9.1826     14.3662
13.999     9.0737     14.5353
14.3109    8.9809     14.5929
14.6675    8.8487     14.6281
14.9205    8.752      14.6391
15.0849    8.7842     14.5696
15.3271    8.7416     14.5416
15.5428    8.8061     14.4583
15.7843    8.7506     14.4845
16.0017    8.6931     14.397
16.0745    8.7095     14.2213
16.1532    8.7135     13.9467
16.1815    8.7388     13.7744
16.2026    8.6651     13.6264
16.2011    8.6262     13.5068
16.1984    8.5296     13.2922










































































































































































18.0137    8.4218     12.2337    LORBIT
18.3951    8.4721     12.1758
18.6725    8.613      12.2062
18.8922    8.7211     12.2889
19.0551    8.8522     12.3478
19.2339    8.9498     12.4728
19.4119    9.0344     12.5948
19.568     9.1653     12.7976
19.5901    9.2702     12.9043
19.6068    9.335      13.0577
19.6524    9.4197     13.2553
19.7073    9.4544     13.4927
19.6665    9.4332     13.6952
19.5818    9.4158     13.798
19.4854    9.3204     14.0685
19.3391    9.2768     14.2317
19.1301    9.1892     14.344
18.9089    9.1607     14.4172
18.7223    8.9573     14.5987
18.535     8.8911     14.5817
18.2418    8.8136     14.6012
17.97      8.7973     14.5383
17.7693    8.811      14.4837
17.5612    8.8162     14.4672
17.3034    8.7976     14.4334
17.0985    8.7461     14.3203
16.9895    8.7646     14.1132
16.8312    8.6436     13.9221
16.8064    8.6641     13.6921
16.8142    8.6398     13.5575
16.7994    8.6001     13.4345
16.79      8.5515     13.3168








































































































































































12.9558    9.8035     13.3137    RTEMFOS
12.915     9.7437     13.0855
12.8598    9.7061     12.8928
12.8202    9.5738     12.5825
12.8129    9.4538     12.34
12.8268    9.3177     12.1498
12.8636    9.1869     11.9729
12.9081    9.0236     11.7693
12.9408    8.8387     11.5071
12.9627    8.6502     11.1926
12.9508    8.6007     11.0372
12.9189    8.5975     10.8177
12.7934    8.6262     10.5207
12.7169    8.7147     10.3306
12.634     8.9319     10.2057
12.5562    9.1121     10.2114
12.5389    9.2553     10.2418
12.4933    9.3813     10.2606






















































































































































































19.9606    9.9135     13.1401    LTEMFOS
19.9577    9.9195     12.9352
20.0389    9.8183     12.7251
19.9767    9.7076     12.4268
20.0827    9.58       12.2794
20.049     9.4415     12.0343
20.0426    9.2772     11.8375
20.017     9.0417     11.6245
19.9775    8.9391     11.378
19.9964    8.838      11.1645
19.9631    8.7867     10.924
20.0777    8.7147     10.6501
20.1532    8.7545     10.398
20.1752    8.9359     10.192
20.1809    9.0758     10.1396
20.2601    9.2798     10.1393
20.312     9.4693     10.1765
20.3859    9.5595     10.2449
























