UWMA       ZA 270     Phu81stv
18.6491    19.9507    11.5983    IN
15.9071    17.4017    14.6874    BR
11.4726    12.9431    13.7902    GL
11.4932    12.984     13.2451    NA
9.3987     10.5688    9.0861     RH
8.1212     9.0834     6.5756     NS
7.9038     8.6763     5.6543     PR
7.296      9.3474     5.7326     R_PR2
10.1479    11.8367    9.9125     R_PMS
9.6887     15.4083    8.6262     R_ZMI
10.3869    14.6267    11.0909    R_ZMU
11.5528    13.6159    12.3752    R_DA
10.4585    14.4247    13.4552    R_MTI
11.3075    14.8066    14.597     R_MTS
10.1318    15.9223    12.1229    R_FMO
10.2102    16.632     11.9343    R_FMT
13.6123    20.6038    10.4815    R_PO
10.102     17.4777    9.3738     R_ZTS
8.5698     8.2716     5.6863     L_PR2
10.4036    11.1375    9.6761     L_PMS
14.2147    10.938     9.0896     L_ZMI
13.1709    11.9233    11.2676    L_ZMU
12.3464    12.8221    11.8295    L_DA
12.9341    11.9708    13.6756    L_MTI
13.2779    12.9116    14.6606    L_MTS
14.5266    11.7625    12.3004    L_FMO
15.278     11.7114    12.2855    L_FMT
19.087     15.0759    10.4391    L_PO
16.3716    11.6526    9.7863     L_ZTS
8.1515     8.2549     5.6662     O1
11.0543    16.1133    13.818     O2
18.6945    13.4187    9.9574     O3
19.5786    18.6161    11.2861    O4







































































































































































11.4484    12.9218    13.6932    GLRH
11.4453    12.9509    13.4536
11.479     12.9942    13.2174
11.5       13.0449    13.0096
11.5655    13.1009    12.5976
11.5442    13.0902    12.2918
11.4876    13.0054    12.0329
11.3919    12.964     11.777
11.3474    12.8505    11.5856
11.28      12.7396    11.3736
11.162     12.6895    11.1801
11.0028    12.4357    10.8347
10.8877    12.2806    10.6488
10.7306    12.1163    10.445
10.6128    11.9721    10.3057
10.4954    11.8145    10.1522
10.3481    11.6666    10.0131
10.2399    11.5554    9.9053
