LSZT       R14        Phu176sf
-1.5344    6.3806     10.1681
-1.4029    6.3657     10.3541
-1.1935    6.3381     10.5766
-0.8742    6.2866     10.6451
-0.6005    6.39       10.7636
-0.3686    6.3512     10.7701
-0.1398    6.3874     10.844
0.1097     6.3437     10.9022
0.2192     6.3051     10.9408
0.4134     6.2738     10.982
0.6646     6.2496     11.0843
0.8808     6.2209     11.0973
1.1428     6.2256     11.085
1.3506     6.2077     10.98
1.5819     6.3383     10.9469
1.7146     6.3421     10.8629
1.8931     6.4039     10.8351
2.0691     6.4105     10.766
2.2034     6.4442     10.734
2.3958     6.4515     10.7462
2.5553     6.4723     10.7448
2.7052     6.5287     10.7513
2.8915     6.587      10.7225
3.1824     6.645      10.644
3.3382     6.6554     10.4824
3.5118     6.7308     10.1222
3.5395     6.8294     9.9622
3.4056     6.8805     9.6352
3.2459     6.9114     9.3306
3.181      7.0626     9.0077
3.2659     7.1263     8.7267
3.267      7.173      8.3859
3.2578     7.2714     8.1911
3.2138     7.3863     7.888
3.2234     7.4603     7.6192
3.3273     7.5009     7.4195
3.4483     7.4852     7.1906
3.5975     7.4952     6.8818
3.691      7.5469     6.6428
3.7149     7.5762     6.4011
3.7035     7.6218     6.2621
3.653      7.7268     6.1701
















































































































































-3.7777    12.2128    14.6324    SUPORB
-3.7261    12.3069    14.8447
-3.6485    12.4303    15.0883
-3.5816    12.4878    15.2952
-3.4283    12.4647    15.6637
-3.2698    12.5293    15.9302
-3.0786    12.473     16.1298
-2.9358    12.4648    16.2284
-2.56      12.3131    16.4448
-2.2408    12.2341    16.6376
-1.9878    12.1364    16.7598
-1.6525    12.0884    16.9011
-1.3243    12.0812    17.0403
-0.8874    12.2086    17.1783
-0.4288    12.1307    17.2179
0.188      11.8869    17.2319
0.604      11.6878    17.1228
0.8809     11.3391    16.9253
1.0359     11.2708    16.8417
1.258      11.2118    16.7855
1.5478     11.4055    16.9542
1.7223     11.6092    17.0607
1.9282     11.8145    17.1144
2.1864     12.0875    17.1516
2.4545     12.2049    17.1121
2.7489     12.2907    17.0529
3.1764     12.2748    16.9154
3.4772     12.3005    16.8274
3.7308     12.3122    16.7004
4.2355     12.548     16.4009
4.4065     12.7008    16.2646
4.6052     12.8765    16.0991
4.7481     12.9632    15.9513
4.9299     13.0937    15.7895
5.0622     13.2438    15.6359
5.3673     13.3002    15.1224
5.4494     13.2461    14.801
5.495      13.2173    14.5147
5.567      13.1355    14.3077
5.6174     12.9912    14.0635
































































































































































-1.1626    10.431     13.5063    RORBIT
-1.4315    10.4748    13.5305
-1.7034    10.5475    13.5681
-1.9916    10.6794    13.6306
-2.2975    10.8303    13.7045
-2.5464    11.0287    13.8473
-2.7157    11.2264    14.0431
-2.8364    11.3993    14.2595
-2.9105    11.5254    14.4699
-2.9787    11.6958    14.832
-2.8321    11.6548    15.3189
-2.5644    11.5659    15.7049
-2.2745    11.4407    15.9215
-2.0061    11.3325    16.0128
-1.5167    11.1826    16.0415
-1.1531    11.005     16.132
-0.8834    10.9689    16.06
-0.5368    10.9779    16.2398
-0.0873    11.0582    16.2217
0.2629     10.9652    16.1871
0.4073     10.9682    16.0208
0.4663     10.9897    15.5183
0.5663     10.9776    15.22
0.5519     10.9446    15.0316
0.5014     10.8592    14.8109















































































































































































3.2619     10.9154    13.5997    LORBIT
3.5536     10.8876    13.5858
3.8212     11.0239    13.5784
4.1297     11.1399    13.5782
4.3225     11.3363    13.6346
4.5312     11.5192    13.7424
4.6168     11.7631    13.8821
4.7985     11.9091    13.9802
4.9253     12.1284    14.1577
5.0001     12.2343    14.2919
5.0575     12.354     14.5038
4.9796     12.4028    14.7667
4.9781     12.2941    15.0972
4.749      12.1327    15.3975
4.469      11.9476    15.6526
4.1975     11.6804    15.8614
4.0569     11.5466    15.9675
3.7888     11.3959    15.9937
3.6011     11.3111    16.0146
3.3478     11.2261    16.0208
3.1813     11.1577    16.0244
2.7439     11.1448    16.1146
2.4895     11.1203    16.2165
2.1762     11.1114    16.1459
1.8589     11.1303    15.8266
1.7228     11.1044    15.5228
1.6562     11.0737    15.3233
1.5767     11.0059    15.0974
1.5646     10.92      14.9158
1.5591     10.8898    14.7775
1.5927     10.8108    14.6945









































































































































































-3.8139    12.2158    14.4994    RTEMFOS
-3.8594    12.1785    14.2506
-3.8992    12.0355    13.9814
-3.979     11.864     13.8318
-4.0208    11.6941    13.6517
-4.0394    11.5191    13.403
-4.0416    11.3961    13.2123
-4.0494    11.2571    13.044
-4.0555    11.1708    12.8682
-4.0626    11.0391    12.6435
-4.0486    10.9591    12.4045
-4.1323    10.8573    12.1802
-4.1927    10.8458    11.9528
-4.2656    10.8903    11.7431
-4.4642    11.1033    11.4634
-4.5638    11.303     11.3616
-4.6736    11.5068    11.2854
-4.7535    11.7806    11.3047






















































































































































































5.5453     12.9765    14.1592    LTEMFOS
5.5838     12.9089    13.9402
5.6556     12.8722    13.7381
5.7017     12.8013    13.5493
5.7334     12.692     13.4153
5.7601     12.554     13.274
5.7635     12.4667    13.072
5.8036     12.2828    12.9116
5.8141     12.1693    12.6967
5.8144     12.0311    12.4812
5.7084     11.9183    12.2547
5.8624     11.6917    12.1697
5.8614     11.5942    12.0215
5.8989     11.5012    11.835
5.9237     11.4642    11.699
6.0042     11.5341    11.4022
6.0968     11.5447    11.2235
6.1597     11.7858    11.0068
6.338      12.3549    10.782
6.464      13.1458    10.789




















































































































































































1.1608     4.8342     13.8749    OP
1.1183     7.1564     13.804     BA
0.894      12.7343    13.3235    ST
0.3694     20.5175    14.3954    IV
-3.2388    7.027      13.2764    R_PG
-4.8094    9.7745     12.741     R_ZTI
-1.5646    14.3578    15.063     R_M3D
-2.0767    17.4376    15.2821    R_M12
-2.0063    20.0987    15.5319    R_MP3
-1.7061    22.0292    15.431     R_PMI
5.5828     7.4303     13.4025    L_PG
6.8472     10.1281    12.4205    L_ZTI
3.3465     14.7475    14.8918    L_M3D
3.3799     17.7218    14.8729    L_M12
3.0333     20.6411    15.2452    L_MP3
2.1822     22.1521    15.3131    L_PMI
3.5481     21.8743    17.2966    O1
-2.8871    10.2678    6.8158     O2
6.9648     10.3493    11.6332    O3
0.4963     1.9054     10.9562    O4




















































































































































































-3.2017    14.2404    12.3969    RZYGINF
-3.2779    14.0347    12.2146
-3.4063    13.872     12.0138
-3.566     13.7583    11.8718
-3.7768    13.6297    11.7684
-3.9306    13.5705    11.7945
-4.2205    13.3289    11.9481
-4.3055    13.0627    12.0329
-4.3356    12.7906    12.1267
-4.3154    12.5952    12.1665
-4.3282    12.3269    12.2726
-4.3235    12.1891    12.3301
-4.3358    11.9858    12.3596
-4.3171    11.7667    12.4185
-4.3671    11.4935    12.4941
-4.4068    11.2468    12.5737
-4.5395    11.0323    12.5756
-4.6457    10.8543    12.6771
-4.7013    10.6576    12.7547
-4.7368    10.4453    12.774
-4.7595    10.2746    12.7807
-4.7583    10.1279    12.7662
-4.7526    10.0014    12.7583
-4.7813    9.8611     12.7614
-4.8087    9.7258     12.7354















































































































































































4.7978     14.5098    12.2004    LZYGINF
4.9193     14.2853    12.007
5.1963     14.1341    11.8101
5.3922     13.9872    11.7603
5.5865     13.9295    11.7599
5.7542     13.6879    11.8477
5.849      13.3712    11.8974
6.0234     12.9168    12.1225
6.2125     12.3509    12.3049
6.2742     11.87      12.4289
6.306      11.5033    12.5326
6.525      11.1744    12.5374
6.606      10.7721    12.5857
6.697      10.4566    12.5863
6.7683     10.2568    12.4958
6.8268     10.1049    12.4103
























































































































































































-1.6644    14.4178    14.9975    R-ALV
-1.865     14.6927    14.9612
-2.0398    15.0463    14.9764
-2.1804    15.2939    14.9613
-2.2388    15.6871    14.8893
-2.1771    16.02      14.9942
-2.145     16.4493    15.055
-2.1795    16.7257    15.0877
-2.1511    17.1026    15.0796
-2.0534    17.3354    15.1114
-2.0655    17.5768    15.2228
-2.104     17.8748    15.3197
-2.1677    18.1791    15.2812
-2.0086    18.4947    15.2772
-2.0102    18.7674    15.3356
-2.0493    19.1317    15.3963
-2.0445    19.385     15.3703
-2.0308    19.5699    15.4421
-2.0507    19.7868    15.4841
-2.069     19.9457    15.4925
-2.0527    20.0871    15.4908



















































































































































































3.3308     14.8109    14.9672    L-ALV
3.5553     15.149     14.7719
3.6105     15.541     14.7932
3.6621     16.0004    14.79
3.6172     16.3111    14.7901
3.6003     16.7653    14.8038
3.5486     17.2002    14.7301
3.5036     17.4912    14.7781
3.3688     17.7613    14.8936
3.3189     18.3103    14.7789
3.3153     18.6591    14.8377
3.1331     18.9232    14.8743
3.1858     19.2045    14.8599
3.18       19.5647    14.8693
3.0932     19.7623    14.9191
3.0783     20.0741    15.0042
3.0949     20.2597    15.0441
3.1005     20.4387    15.1255
3.0619     20.6721    15.1504
