TMP        AZ 1009    Phu146sf
19.8976    5.6816     12.4821    IN
23.659     5.2504     15.9263    BR
30.2244    4.9145     16.3399    GL
30.2778    4.8933     16.085     NA
36.7325    4.7978     11.1805    RH
39.9835    4.9498     8.2992     NS
40.4845    4.9188     6.9821     PR
40.1911    3.8801     7.2615     R_PR2
34.7374    4.3337     11.809     R_PMS
31.697     1.2007     10.3524    R_ZMI
30.3547    2.9432     13.9947    R_ZMU
30.2494    4.3801     14.9233    R_DA
29.7407    2.7641     16.0609    R_MTI
28.8004    2.9805     16.9597    R_MTS
29.2274    1.3126     14.5945    R_FMO
28.6057    0.6147     14.4472    R_FMT
23.9182    0.774      10.8973    R_PO
29.3979    -0.155     11.1722    R_ZTS
40.2395    6.0112     7.312      L_PR2
34.1911    5.3625     12.3163    L_PMS
32.0257    8.8653     10.3035    L_ZMI
30.5084    6.9109     13.9907    L_ZMU
30.3879    5.5176     14.8206    L_DA
30.0675    6.971      16.2478    L_MTI
28.9424    6.7382     17.0849    L_MTS
29.6314    8.4486     14.6151    L_FMO
29.2833    9.5118     14.3737    L_FMT
24.32      9.7543     10.9481    L_PO
29.9225    10.2828    11.3699    L_ZTS
40.7471    5.5457     7.1068     O1
28.5568    8.185      16.1006    O2
27.7415    -0.6158    10.8699    O3
20.031     5.8564     12.4536    O4







































































































































































30.1678    4.896      16.5214    GLRH
30.2324    4.8739     16.2734
30.2511    4.9008     16.0822
30.3386    4.9035     15.8941
30.4203    4.9384     15.5912
30.4991    4.869      15.3787
30.643     4.908      15.1486
30.8167    4.9009     14.9413
31.1046    4.9569     14.644
31.2948    4.9528     14.4702
31.5929    4.942      14.2357
31.7753    4.9469     14.0947
31.9719    4.9463     13.9465
32.1805    4.9453     13.7995
32.42      4.9325     13.6632
32.6767    4.9401     13.5032
32.8413    4.9413     13.3835
33.0748    4.9009     13.2736
33.2051    4.894      13.1759
33.48      4.8993     13.0472
33.7209    4.8783     12.8579
34.0001    4.8897     12.7251
34.1777    4.8983     12.6203
34.4731    4.9235     12.4807
34.7557    4.9016     12.3459
34.93      4.9065     12.2524
35.1351    4.8956     12.1468
35.4128    4.8731     12.0391
35.6995    4.9766     11.8712
36.0204    4.9627     11.6533
36.2749    4.9543     11.4894
36.4517    4.9298     11.3762
36.5926    4.925      11.3123
36.7432    4.937      11.207






































































































































































36.71      4.8612     11.0996    NOSE
36.7936    4.7046     11.1069
36.847     4.5466     11.011
36.8803    4.4118     10.9072
36.9205    4.281      10.8188
37.0018    4.1677     10.7218
37.1148    4.0739     10.6157
37.3039    3.9831     10.374
37.538     3.8535     10.118
37.8625    3.7473     9.758
38.258     3.7017     9.5098
38.6099    3.7545     9.2698
38.8452    3.8569     9.1186
39.1296    3.9891     8.9483
39.527     4.2396     8.8659
39.885     4.3842     8.759
40.0105    4.5773     8.5467
40.0505    4.7194     8.3989
39.9925    4.9216     8.2862
39.9962    5.1539     8.4065
39.9611    5.436      8.6425
39.8289    5.6144     8.8145
39.6872    5.7991     8.9171
39.3468    5.9087     9.0248
39.0082    6.0788     9.1185
38.8024    6.1816     9.2748
38.3891    6.2631     9.6739
38.0072    6.2616     9.9177
37.7762    6.2389     10.0984
37.5391    6.1738     10.2486
37.4618    6.0714     10.3853
37.2251    5.8668     10.5451
37.0924    5.7285     10.7082
36.8839    5.6015     10.8741
36.8974    5.419      10.8793
36.8869    5.3316     11.0115
36.8122    5.2234     11.1021
36.7345    5.0649     11.1962
36.7048    4.953      11.1271
36.7215    4.83       11.189
































































































































































39.9933    4.9515     8.2839     NASP-PR
40.2817    4.9319     8.0153
40.3922    4.9425     7.7224
40.4058    4.9374     7.4949
40.4381    4.9521     7.279
40.4621    4.9479     7.1908
40.4745    4.9647     7.0288

































































































































































































34.7093    4.3791     11.8174    R-PM/MAX
34.9997    4.2392     11.6438
35.3398    4.1373     11.4389
35.6995    4.0081     11.1995
36.0489    3.8938     11.0055
36.3783    3.7681     10.7654
36.6515    3.6619     10.5727
36.9145    3.5426     10.3619
37.1496    3.4329     10.0991
37.4105    3.2975     9.6765
37.6328    3.3537     9.4059
37.7489    3.2496     9.2893
37.8035    3.1328     8.9365
37.8512    3.0647     8.7947
37.9324    2.9413     8.5118
37.9955    2.8796     8.3012
38.3972    2.8087     7.9409
38.5334    2.829      7.6617
38.7355    2.9284     7.601
38.8496    3.0837     7.4302
38.9774    3.2711     7.4556



















































































































































































34.5642    5.3738     12.0065    L-PM/MAX
34.8292    5.4698     11.8281
35.0747    5.5981     11.6958
35.3771    5.6655     11.5388
35.5709    5.7455     11.4115
35.8174    5.8683     11.2511
36.0949    5.934      11.1131
36.3474    6.0029     10.9616
36.55      6.0755     10.8261
36.7951    6.1579     10.6544
37.0333    6.2686     10.4464
37.3221    6.3865     10.1789
37.3819    6.4023     9.972
37.4471    6.5316     9.8215
37.6117    6.5238     9.6218
37.7018    6.5561     9.5344
37.8016    6.671      9.1588
37.9365    6.7257     9.0051
38.0866    6.8671     8.7931
38.3053    6.9515     8.5424
38.541     6.9517     8.3815
38.7466    7.0021     8.0843
38.876     6.8341     7.6841

















































































































































































34.6156    2.5866     7.5112     ROSTRUM
34.6343    2.5824     7.7575
34.607     2.583      7.966
34.6282    2.6225     8.1505
34.6847    2.849      8.5978
34.699     2.995      8.9583
34.6849    3.0321     9.3726
34.7184    2.9425     9.778
34.7453    2.8824     10.1847
34.791     2.7775     10.4985
34.8167    2.7612     10.7509
34.8634    2.7841     11.0366
34.9197    2.8282     11.1638
34.9484    2.9328     11.3048
34.9417    3.2233     11.3397
34.9329    3.5403     11.4376
34.9737    3.7788     11.4846
34.987     3.9627     11.5286
35.0615    4.219      11.5917
35.0859    4.2831     11.7737
35.0383    4.375      11.9233
35.049     4.5281     12.0877
35.0391    4.7183     12.1434
35.0014    4.9333     12.1936
35.0042    5.2055     12.1503
34.9512    5.3682     12.0457
34.9408    5.4979     11.9311
34.8367    5.5713     11.8396
34.8486    5.8648     11.764
34.8376    6.0631     11.7206
34.8109    6.3177     11.604
