AMNH       83594      Phu9stv
4.112      2.4611     8.3286
3.9764     2.406      8.1407
3.8535     2.35       7.987
3.7599     2.334      7.888
3.696      2.267      7.7563
3.6599     2.2317     7.6552
3.6078     2.1659     7.5516
3.5558     2.0942     7.3693
3.5169     1.9773     7.1788
3.4795     1.8549     7.0853
3.4741     1.7096     6.9252
3.4279     1.5716     6.864
3.3976     1.4417     6.7547
3.3787     1.277      6.6825
3.3585     1.1351     6.628
3.3297     1.0366     6.5679
3.3064     0.8765     6.4633
3.3189     0.7535     6.4312
3.2932     0.5931     6.2849
3.3717     0.5032     6.1446
3.4665     0.3736     6.0549
3.5516     0.2848     5.9441
3.6791     0.2025     5.9194
3.734      0.1303     5.9532
3.7609     -0.009     6.1174
3.9034     -0.1283    6.2012
4.0313     -0.2232    6.28
4.1147     -0.2086    6.3639
4.2623     -0.2198    6.4294
4.4165     -0.2371    6.4854
4.6318     -0.2038    6.5626
4.812      -0.1347    6.651
4.9348     -0.1046    6.7605
5.0553     -0.0373    6.834
5.1261     -0.0096    6.9409
5.2234     0.0316     7.0464
5.3237     0.0868     7.1551
5.3763     0.1712     7.2559
5.4826     0.23       7.3823
5.5803     0.285      7.5636
5.6502     0.438      7.7185
5.645      0.5814     7.8446
5.644      0.7072     7.9486
5.6947     0.7509     8.0834
5.7377     0.8236     8.1728
5.7818     0.8798     8.2776
5.7792     0.9559     8.3509
5.8262     1.0416     8.4665
5.8485     1.1199     8.5452
5.8535     1.2141     8.6344
5.849      1.3668     8.7546
5.9204     1.4539     8.8928
5.9494     1.54       8.9855
5.973      1.6829     9.0672
5.9069     1.8206     9.1922
5.762      1.9116     9.3084
5.6935     2.0071     9.366
5.67       2.1026     9.4749
5.6063     2.2503     9.5088
5.5543     2.3564     9.5883



































































































































3.6689     0.3122     5.9332     NASP-PR
3.5713     0.1398     5.8376
3.4265     0.037      5.6368
3.3822     -0.0506    5.4634
3.3253     -0.1169    5.2464
3.2728     -0.1458    4.9838
3.2646     -0.1597    4.8195
3.2496     -0.1183    4.6027
3.228      -0.1075    4.5011
3.2788     -0.0992    4.3577






























































































































































































5.3846     3.33       9.7419     R-PM/MAX
5.2074     3.2237     9.5752
5.0756     3.1525     9.4499
4.9781     3.126      9.35
4.8794     3.0726     9.2723
4.7758     3.0304     9.1601
4.625      3.0013     9.0093
4.5137     2.9618     8.8812
4.355      2.9185     8.6976
4.2882     2.8867     8.6487
4.2024     2.8662     8.5569
4.0955     2.8425     8.4224
3.9692     2.7697     8.302
3.7539     2.7019     8.0279
3.6439     2.6096     7.8251
3.545      2.5491     7.6377
3.4395     2.4969     7.4221
3.3532     2.4779     7.2226
3.2745     2.4577     7.027
3.1868     2.4407     6.8643
3.1076     2.4496     6.6973
2.877      2.4984     6.2926
2.7949     2.4769     6.0821
2.7093     2.4687     5.8731
2.6237     2.4302     5.6684
2.5915     2.4318     5.4464
2.6041     2.4523     5.2869
2.6983     2.4458     5.0041
2.8004     2.4428     4.8899











































































































































































6.6917     2.5227     10.0685    L-PM/MAX
6.6458     2.3787     9.9113
6.5763     2.2514     9.7908
6.4805     2.0732     9.6054
6.4079     1.9154     9.4093
6.3755     1.7599     9.2394
6.3414     1.6613     9.1065
6.3042     1.5551     8.979
6.2812     1.4514     8.8631
6.2376     1.287      8.7421
6.2005     1.1009     8.6202
6.1829     0.9826     8.4989
6.1566     0.8999     8.4177
6.127      0.8031     8.2529
6.0837     0.6904     8.0827
6.05       0.5911     7.9538
6.0152     0.5122     7.8734
5.951      0.4722     7.7201
5.9538     0.3703     7.542
5.9202     0.2965     7.373
5.9015     0.2329     7.2452
5.911      0.1918     7.1634
5.9326     0.1263     7.0582
5.9397     0.0237     6.8952
5.9391     -0.0437    6.7553
5.9803     -0.116     6.6289
6.036      -0.204     6.4569
6.0558     -0.3075    6.272
6.0506     -0.3955    6.1608
6.1511     -0.5065    5.9136
6.1509     -0.5625    5.7131
6.1011     -0.5934    5.5075
6.0791     -0.5816    5.3599
6.0595     -0.44      5.1925
6.0227     -0.3572    5.0185





































































































































































5.0505     6.0113     5.9267     ROSTRUM
5.0051     5.9908     6.1549
4.9632     5.9485     6.3442
4.9271     5.8928     6.5601
4.9269     5.8332     6.7594
4.9373     5.6995     6.9859
5.0025     5.5613     7.2011
5.0321     5.4355     7.4373
5.065      5.3465     7.6559
5.0775     5.2856     7.8128
5.0638     5.2341     8.0362
5.0497     5.1848     8.2465
5.0274     5.1691     8.3771
4.9728     5.1461     8.5983
4.867      5.1101     8.7661
4.7877     5.0762     8.9331
4.7009     5.0749     9.174
4.6263     4.9821     9.3331
4.5862     4.9265     9.5247
4.6036     4.8447     9.7338
4.7873     4.6062     9.9326
5.0225     4.5936     10.0014
5.0912     4.4088     10.1981
5.2598     4.2808     10.2044
5.4508     4.1382     10.1339
5.595      4.0088     10.1008
5.701      3.8891     10.1689
5.8161     3.7644     10.246
5.9024     3.6762     10.2881
5.96       3.5732     10.4135
6.0696     3.4405     10.4666
6.1911     3.3538     10.5228
6.2842     3.2654     10.5321
6.4226     3.1037     10.5453
6.5777     3          10.5197
6.7198     2.9041     10.4887
6.855      2.7901     10.4124
7.0522     2.8008     10.3136
7.234      2.6634     10.2093
7.3986     2.4506     10.2106
7.6073     2.2443     10.2568
7.7633     2.0998     10.2982
7.9526     1.9661     10.2218
8.0563     1.9539     10.0892
8.1808     1.8261     10.0181
8.3379     1.7484     9.8707
8.4658     1.7965     9.7342
8.4911     1.8173     9.531
8.5483     1.8903     9.3206
8.5692     1.9692     9.075
8.6027     2.0868     8.8366
8.5974     2.1705     8.6679
8.5656     2.1821     8.5497
8.5977     2.2231     8.3364
8.6421     2.2602     8.1898
8.6962     2.2717     8.0154
8.729      2.2595     7.8465
8.7859     2.2569     7.7276
8.8686     2.2625     7.5981
8.9149     2.2349     7.4693
9          2.2251     7.3649
9.0943     2.1686     7.2327
9.2129     2.1146     7.0432
9.3201     2.1072     6.8614
9.4106     2.1232     6.7034
9.4128     2.1127     6.4966
9.4642     2.1376     6.3569
9.4885     2.168      6.2024
9.4929     2.2104     6.0536
9.5379     2.2559     5.8999


































































































































7.4023     10.6706    14.5193    SUPORB
7.5524     10.699     14.7889
7.5476     10.6324    14.9784
7.5488     10.575     15.1305
7.6066     10.5252    15.2751
7.6187     10.3905    15.4371
7.6912     10.2945    15.6191
7.7549     10.2038    15.7531
7.8007     10.1027    15.8568
7.8427     9.9057     16.0012
7.9137     9.7946     16.1012
8.0195     9.5657     16.2491
8.0582     9.3723     16.3407
8.0643     9.1598     16.4329
8.0838     9.0464     16.4759
8.1387     8.8743     16.54
8.1783     8.6436     16.5835
8.2927     8.4126     16.624
8.4198     8.3045     16.6526
8.554      8.2743     16.674
8.6589     8.2169     16.7025
8.8185     8.0901     16.7626
8.9254     8.0533     16.7811
9.0367     7.9864     16.8195
9.1886     7.8458     16.8528
9.3056     7.6914     16.8448
9.3646     7.5409     16.8423
9.4399     7.3914     16.8286
9.526      7.2338     16.7999
9.5601     7.1151     16.7715
9.6061     6.9681     16.7291
9.6439     6.8444     16.6643
9.7189     6.7034     16.6391
9.7745     6.5864     16.6096
9.8438     6.4516     16.5966
10.0493    6.5187     16.6081
10.2088    6.4748     16.6498
10.3285    6.4191     16.6928
10.462     6.3913     16.7266
10.5735    6.3608     16.7447
10.6659    6.3555     16.7746
10.761     6.3807     16.7843
10.8676    6.2369     16.7773
10.9634    6.1527     16.769
11.0941    6.058      16.7455
11.2084    5.9259     16.6935
11.3684    5.7986     16.6659
11.5144    5.7839     16.6689
11.5586    5.6786     16.6373
11.6304    5.5902     16.5879
11.686     5.4217     16.5293
11.7583    5.2139     16.47
11.8738    5.1035     16.449
12.0244    5.0446     16.4411
12.1434    5.035      16.4186
12.3267    4.9709     16.3865
12.4377    4.9661     16.3533
12.5887    4.997      16.2866
12.6841    4.9949     16.2635
12.8359    4.9469     16.204
13.0068    4.9346     16.1237
13.1963    4.8922     15.9889
13.408     4.8809     15.8493
13.558     4.8728     15.6891
13.6866    4.8394     15.5421
13.7859    4.8352     15.3823
13.8934    4.8463     15.2487
14.0174    4.861      15.0533
14.0607    4.7973     14.8214
14.1394    4.783      14.6065
14.159     4.6759     14.4048
14.1392    4.637      14.271
14.1225    4.6273     14.1746































































































































8.0256     7.8506     13.3674    RORBIT
7.8563     7.9519     13.3694
7.7546     8.0618     13.3604
7.6577     8.1653     13.3701
7.6088     8.2842     13.3973
7.4971     8.4153     13.4254
7.4391     8.56       13.45
7.3921     8.7326     13.5196
7.3728     8.8916     13.5847
7.3511     9.0135     13.6738
7.3937     9.1347     13.7408
7.3755     9.1894     13.7822
7.3835     9.2965     13.8802
7.4061     9.4289     14.0005
7.3935     9.4781     14.0722
7.4074     9.5955     14.2316
7.4516     9.6499     14.3214
7.4325     9.7665     14.4909
7.4746     9.7621     14.5656
7.4562     9.7539     14.7645
7.4725     9.6823     14.964
7.4733     9.5972     15.126
7.4432     9.5103     15.2627
7.4141     9.4069     15.373
7.3752     9.2986     15.5548
7.4394     9.0804     15.647
7.5036     8.7691     15.8197
7.5635     8.5447     15.8764
7.6228     8.3501     15.9288
7.727      8.2558     15.8703
7.8122     8.1197     15.8444
7.9105     7.9813     15.7935
7.9965     7.8042     15.7786
8.087      7.698      15.7482
8.1836     7.6369     15.6955
8.2871     7.5451     15.6837
8.4131     7.4396     15.7079
8.5276     7.329      15.7644
8.6681     7.2496     15.7637
8.7631     7.1739     15.7663
8.8917     7.12       15.7936
9.0745     7.1016     15.7437
9.1517     6.9217     15.4715
9.1758     6.8756     15.3219
9.2051     6.8931     15.1723
9.1721     6.8334     15.0726
9.202      6.8031     14.887
9.1993     6.7827     14.7351
9.192      6.7622     14.6065
9.1635     6.6913     14.4821
9.1524     6.6719     14.3957
9.0522     6.6337     14.279




















































































































































11.1739    4.9111     13.207     LORBIT
11.2692    4.769      13.2052
11.4193    4.6384     13.2274
11.5468    4.5645     13.2059
11.694     4.4718     13.203
11.804     4.4161     13.2128
11.9522    4.399      13.26
12.0891    4.3186     13.2983
12.2145    4.2708     13.3458
12.4445    4.2479     13.4664
12.5417    4.3112     13.5625
12.6609    4.2993     13.6478
12.762     4.3557     13.789
12.8682    4.4003     13.9025
12.9283    4.4135     14.0023
13.0135    4.4752     14.1324
13.0602    4.4939     14.2248
13.1462    4.4969     14.3856
13.1716    4.4658     14.6064
13.1615    4.4967     14.7942
13.0629    4.4601     15.0149
13.0362    4.4241     15.1309
12.9264    4.4367     15.2581
12.7956    4.4306     15.3681
12.6024    4.4111     15.6235
12.4197    4.4551     15.6996
12.2749    4.5034     15.7264
12.1187    4.556      15.7477
11.9474    4.5658     15.8
11.7501    4.624      15.8294
11.6058    4.6923     15.807
11.4527    4.7328     15.8007
11.2923    4.8076     15.8022
11.1951    4.8933     15.7374
11.0327    5.0512     15.6674
10.9135    5.1462     15.6479
10.8056    5.2861     15.6286
10.624     5.4488     15.7149
10.461     5.6143     15.7696
10.375     5.7344     15.8035
10.3165    5.8716     15.7743
10.1569    5.9864     15.6489
10.0923    6.0374     15.399
10.0948    6.0634     15.1829
10.0995    6.0603     15.0299
10.1295    6.0549     14.8084
10.0847    6.0665     14.7063
10.0742    6.0804     14.5491
10.0102    6.0498     14.4593
9.9638     6.0115     14.3501
9.9634     5.9427     14.2235





















































































































































7.3772     10.6364    14.5163    RTEMFOS
7.2914     10.5751    14.3431
7.2273     10.5594    14.1692
7.1195     10.5191    13.9455
7.0623     10.5017    13.7653
6.9679     10.4381    13.5842
6.8965     10.3913    13.4685
6.8403     10.3424    13.3225
6.7602     10.2876    13.1261
6.7143     10.2578    12.9751
6.67       10.2178    12.8037
6.632      10.1637    12.7123
6.5896     10.1139    12.5397
6.5311     10.0527    12.4434
6.4682     9.9576     12.3083
6.4191     9.9102     12.1547
6.3691     9.8617     12.0363
6.3005     9.7951     11.9268
6.2182     9.7441     11.76
6.211      9.7761     11.6346
6.1139     9.729      11.3881
6.0336     9.7696     11.2411
5.9286     9.7784     11.1133
5.9303     9.8947     10.9521
5.8809     10.0299    10.7604
5.9219     10.2118    10.6721
6.0114     10.4227    10.654
6.105      10.613     10.6428
6.2407     10.8486    10.6963
6.3276     11.0352    10.7139
6.4192     11.2155    10.7299
6.5081     11.327     10.7542
6.6835     11.5195    10.8127







































































































































































14.0849    4.5659     14.316     LTEMFOS
14.0749    4.5028     14.0653
14.0051    4.3602     13.831
13.9693    4.3029     13.6247
13.9159    4.2154     13.4238
13.8363    4.107      13.1485
13.7746    4.0486     13.0395
13.7235    3.9707     12.8431
13.68      3.9052     12.6509
13.6241    3.865      12.461
13.5721    3.7907     12.314
13.4752    3.7211     12.2031
13.4347    3.6649     12.0511
13.3614    3.6209     11.9303
13.3274    3.5628     11.821
13.251     3.5063     11.6865
13.2158    3.4323     11.4888
13.1869    3.3628     11.3523
13.1994    3.3609     11.2581
13.2067    3.3197     11.0869
13.2578    3.2762     10.872
13.3343    3.1921     10.6866
13.4713    3.1847     10.5103
13.6698    3.3183     10.375
13.9131    3.2937     10.283
14.1009    3.4087     10.2918
14.2032    3.435      10.3113
14.315     3.5392     10.3205
14.4018    3.5832     10.3234
14.5295    3.7651     10.3527
14.6388    3.9084     10.3871
14.7717    3.9427     10.4297
14.9226    4.0467     10.4598
15.0016    4.1332     10.4843
15.1055    4.1896     10.5332





































































































































































5.1867     1.1902     11.9503    OP
6.889      2.8748     11.9908    BA
11.0159    7.2517     12.0705    ST
15.8496    12.3529    13.0088    IV
4.0012     6.3421     12.1802    R_PG
4.6676     8.8952     11.0296    R_ZTI
9.9971     10.0386    13.697     R_M3D
11.8011    12.2731    13.9113    R_M12
13.715     14.209     14.0616    R_MP3
15.395     14.6036    14.2341    R_PMI
10.5289    0.1884     12.2523    L_PG
13.1504    1.0446     11.1206    L_ZTI
13.9008    6.4957     13.6103    L_M3D
16.0747    8.4598     13.7996    L_M12
17.8814    10.4694    13.7684    L_MP3
18.1317    11.9765    14.0009    L_PMI
17.771     15.495     14.0138    O1
15.2631    4.3524     10.1863    O2
6.5379     7.82       5.229      O3
6.7458     -1.9078    10.3255    O4




















































































































































































8.4725     10.6161    11.2824    RZYGINF
8.2395     10.5733    11.2016
8.0499     10.5447    11.1361
7.8665     10.5092    11.0697
7.724      10.5572    11.0568
7.5775     10.6142    11.0441
7.4586     10.6435    11.036
7.3571     10.7069    11.0586
7.2407     10.7556    11.0947
7.0978     10.7925    11.1259
6.95       10.6827    11.1679
6.7935     10.5994    11.1924
6.5863     10.5084    11.2344
6.4431     10.4164    11.2628
6.2994     10.288     11.3289
6.1178     10.168     11.3789
5.9844     10.0433    11.4364
5.8284     9.8664     11.3761
5.7812     9.6672     11.3647
5.6416     9.6011     11.3158
5.5171     9.3814     11.249
5.3382     9.3083     11.2483
5.1283     9.2439     11.2019
4.982      9.1137     11.1748
4.8531     9.026      11.1234
4.7377     8.9166     11.0823
4.6537     8.8047     11.0583













































































































































































14.5916    5.0677     11.3906    LZYGINF
14.6402    4.8776     11.2254
14.688     4.6619     11.0883
14.6612    4.2059     11.082
14.815     4.0636     11.1005
14.9013    3.9322     11.1611
14.9293    3.7695     11.1998
14.9272    3.6169     11.2108
14.8572    3.4881     11.2213
14.6914    3.2035     11.2346
14.587     3.1393     11.2408
14.4427    2.9967     11.2904
14.2607    2.8346     11.3417
14.0547    2.7459     11.4023
13.9955    2.5813     11.4314
13.9616    2.3387     11.4475
13.9702    2.1713     11.4369
13.913     2.0669     11.3989
13.8415    1.9262     11.3098
13.7095    1.7238     11.2578
13.6152    1.5773     11.24
13.531     1.501      11.2049
13.4182    1.3364     11.2246
13.2736    1.1472     11.1788
13.2089    1.069      11.1393
13.1473    1.0319     11.1134














































































































































































9.9644     10.0315    13.666     R-ALV
10.0128    10.3139    13.643
10.1156    10.555     13.6473
10.2251    10.7472    13.6991
10.2963    10.9418    13.6186
10.411     11.1205    13.6549
10.5921    11.2532    13.6914
10.7862    11.4168    13.6923
10.9315    11.5115    13.7638
11.0277    11.6676    13.6647
11.1215    11.7637    13.6622
11.2522    11.8841    13.7762
11.4413    12.133     13.7301
11.6028    12.2358    13.8047
11.754     12.3252    13.8317
11.8439    12.3803    13.8879
11.9621    12.4858    13.9418
12.1073    12.6282    13.9629
12.2332    12.7443    13.9591
12.3642    12.8448    14.0341
12.5056    12.9383    14.0629
12.5962    13.018     14.0292
12.7352    13.1074    13.9732
12.8769    13.2673    14.0065
12.9819    13.3702    14.0397
13.0489    13.4829    14.0492
13.1617    13.6011    14.0712
13.2709    13.6906    14.0706
13.3388    13.8754    14.0183
13.4718    13.9866    14.0607
13.6196    14.0635    14.1055
13.7379    14.1231    14.141








































































































































































13.9445    6.5214     13.5906    L-ALV
14.1798    6.5817     13.5852
14.3624    6.6845     13.5625
14.5649    6.7812     13.5556
14.7365    6.8635     13.5206
14.8964    6.9674     13.5473
15.0685    7.2882     13.649
15.2191    7.4201     13.6634
15.2833    7.5233     13.6844
15.4034    7.6089     13.6969
15.5352    7.7111     13.6574
15.6217    7.813      13.6827
15.7732    7.9547     13.7382
15.9241    8.1176     13.7508
15.992     8.291      13.77
16.0436    8.4592     13.8278
16.2547    8.6238     13.7986
16.3687    8.746      13.8456
16.4936    8.8965     13.7984
16.5757    9.0037     13.8024
16.6769    9.1236     13.8486
16.7496    9.3511     13.842
16.8736    9.4686     13.8612
16.9614    9.6024     13.8882
17.1536    9.6829     13.8619
17.2811    9.8687     13.8958
17.4001    10.0136    13.9312
17.4906    10.0979    13.9263
17.5948    10.1351    13.8889
17.7094    10.2304    13.8503
17.8193    10.4267    13.8163
