TMP        AZ 1040    Phu121sf
17.1155    16.6279    10.0403    IN
16.9777    13.7033    14.3388    BR
16.8332    7.4983     13.9341    GL
16.8051    7.4622     13.4483    NA
16.6517    4.3693     10.0589    RH
16.6658    2.334      8.1062     NS
16.5896    1.7338     7.3089     PR
15.6961    2.1041     7.2388     R_PR2
16.3071    5.2997     10.4319    R_PMS
13.6957    7.2471     8.9914     R_ZMI
15.3776    7.4134     11.4149    R_ZMU
16.4977    7.6217     12.5846    R_DA
15.1886    7.9974     13.6048    R_MTI
15.5229    8.7629     14.5626    R_MTS
13.8717    8.5302     12.4437    R_FMO
13.3668    9.1005     12.1586    R_FMT
13.2795    12.8868    9.7788     R_PO
12.8257    8.9194     9.8235     R_ZTS
17.5368    1.9758     7.2545     L_PR2
17.2226    5.2851     10.452     L_PMS
19.836     6.943      8.9309     L_ZMI
18.2336    7.2899     11.4505    L_ZMU
17.191     7.6097     12.5784    L_DA
18.3327    7.7683     13.7123    L_MTI
18.0503    8.4047     14.5647    L_MTS
19.8481    8.1963     12.3707    L_FMO
20.3441    8.8016     12.2216    L_FMT
20.7193    12.451     9.8216     L_PO
20.943     8.3662     9.8726     L_ZTS
16.1049    1.4954     7.4368     O1
19.6528    9.635      13.3011    O2
12.4514    11.1054    9.5419     O3
17.825     16.4094    10.5661    O4







































































































































































16.7937    7.5015     13.85      GLRH
16.8148    7.4446     13.5151
16.8291    7.4854     13.2597
16.8635    7.4552     13.0133
16.8804    7.4059     12.746
16.8825    7.3235     12.5403
16.8505    7.1732     12.2974
16.8649    7.0192     12.0741
16.8141    6.86       11.8778
16.8209    6.6626     11.6864
16.8413    6.4408     11.4693
16.8308    6.224      11.3137
16.8017    6.0454     11.1805
16.8112    5.7491     10.9728
16.7454    5.5023     10.7963
16.7627    5.2294     10.6302
16.743     5.0484     10.4866
16.7419    4.8382     10.3345
16.7283    4.6539     10.2232
16.7113    4.4669     10.1015
16.7105    4.3604     10.0516



















































































































































































16.7594    4.367      10.0308    NOSE
16.5447    4.3833     9.9969
16.392     4.3933     9.9708
16.2053    4.3369     9.8734
16.1358    4.1638     9.7281
16.0566    4.0219     9.5918
15.9622    3.8579     9.4503
15.8862    3.6555     9.2843
15.8441    3.5022     9.1232
15.8203    3.3164     8.9525
15.8723    3.1888     8.8102
15.9997    2.9432     8.6261
16.076     2.8441     8.5771
16.1361    2.6954     8.5354
16.1863    2.5211     8.4409
16.3199    2.4371     8.3505
16.4522    2.3401     8.1866
16.6513    2.2542     8.0867
16.7829    2.296      8.1441
16.9131    2.3996     8.2706
17.0005    2.5603     8.3826
17.1216    2.7335     8.4921
17.2938    2.9191     8.5636
17.4122    3.0404     8.6397
17.5068    3.1375     8.7636
17.5157    3.3503     8.9288
17.4849    3.5481     9.0606
17.4939    3.6665     9.1874
17.4756    3.808      9.3582
17.4168    4.0086     9.5592
17.3282    4.1192     9.6178
17.2649    4.2388     9.7452
17.2136    4.3486     9.8375
17.1173    4.3631     9.9257
16.9739    4.4544     9.9316
16.7744    4.3896     9.9613
16.6637    4.3964     10.0213



































































































































































16.6292    2.1346     8.0368     NASP-PR
16.6115    1.9819     7.9157
16.6376    1.8453     7.7558
16.6263    1.8029     7.6428
16.6087    1.7658     7.4884
16.6536    1.762      7.2958


































































































































































































16.3149    5.287      10.4257    R-PM/MAX
16.2742    5.1211     10.3231
16.2202    4.9308     10.2147
16.1354    4.7403     10.0805
16.0838    4.6001     9.9672
15.999     4.4261     9.8525
15.8985    4.2823     9.7403
15.7715    4.1533     9.5876
15.7046    4.045      9.4969
15.6271    3.837      9.3028
15.6046    3.7062     9.1706
15.5375    3.5716     9.003
15.5043    3.4545     8.8522
15.4865    3.2483     8.6595
15.4135    3.1771     8.484
15.3511    3.1056     8.3306
15.2513    3.0624     8.1441
15.1614    2.9643     7.9792
15.073     2.9028     7.7551
15.0973    2.8151     7.6605
15.1408    2.7985     7.4272
15.2608    2.8138     7.2829


















































































































































































17.1935    5.1765     10.3467    L-PM/MAX
17.2911    4.8962     10.1823
17.394     4.6222     9.9831
17.4613    4.4139     9.8276
17.5244    4.2601     9.707
17.6626    4.0702     9.5272
17.701     3.9861     9.4276
17.7485    3.791      9.2785
17.7647    3.6846     9.1693
17.8064    3.5131     8.9842
17.862     3.2873     8.6849
17.9065    3.1513     8.4975
18.0289    3.0186     8.1834
18.1642    2.9234     7.9121
18.1575    2.7829     7.7732
18.1694    2.6992     7.5882
18.1389    2.7238     7.4702























































































































































































14.4475    6.1015     7.3139     ROSTRUM
14.4353    6.03       7.5902
14.4438    6.0063     7.787
14.4926    5.9733     8.003
14.6693    5.9212     8.1773
14.8096    5.9097     8.3214
14.9736    5.8636     8.5247
15.0899    5.7987     8.7498
15.1792    5.7877     9.0028
15.1968    5.7849     9.2536
15.2159    5.701      9.5598
15.1543    5.7204     9.7234
15.2636    5.7        9.887
15.4592    5.6722     10.044
15.6654    5.5439     10.1578
15.8366    5.5061     10.2394
15.9929    5.5126     10.3517
16.1908    5.5261     10.507
16.371     5.4869     10.5925
16.5148    5.489      10.719
16.6873    5.4913     10.7775
16.835     5.476      10.7762
17.0192    5.4326     10.7134
17.2183    5.3774     10.5367
17.403     5.3657     10.4345
17.612     5.3567     10.2733
17.8241    5.3707     10.2035
18.0424    5.3691     10.0858
18.1867    5.2861     9.9561
18.3202    5.3517     9.6169
18.2595    5.4311     9.4397
18.2644    5.4657     9.0753
18.3406    5.4603     8.8133
18.4235    5.4377     8.5301
18.627     5.5636     8.2629
18.8147    5.5758     8.0569
18.9206    5.6075     7.9347
19.0062    5.6318     7.725
19.0226    5.6733     7.5183
19.0189    5.6526     7.4098
18.9944    5.6934     7.2768
18.972     5.7322     7.1807






























































































































































13.3905    9.157      12.2354    SUPORB
13.4309    9.1892     12.4986
13.4942    9.2671     12.7313
13.5697    9.2225     12.9635
13.6449    9.1768     13.1033
13.7471    9.1617     13.252
13.9086    9.1238     13.4291
14.1069    9.0626     13.6124
14.2976    9.0059     13.7847
14.4993    8.9611     13.9282
14.7616    8.9028     14.1306
15.0151    8.8572     14.2979
15.3129    8.8762     14.4589
15.6963    8.9051     14.6412
15.9415    8.7814     14.6804
16.1016    8.5427     14.6695
16.2589    8.2817     14.6288
16.3727    8.1064     14.5719
16.6116    7.9742     14.4879
16.8819    7.9188     14.4263
17.1227    8.033      14.5
17.2581    8.3        14.6032
17.5223    8.471      14.6778
17.6963    8.5691     14.6574
17.927     8.6758     14.6556
18.1776    8.6787     14.5828
18.3684    8.5859     14.5077
18.5302    8.5936     14.4329
18.8446    8.6065     14.2281
19.1074    8.5331     14.025
19.2772    8.5661     13.9017
19.513     8.5675     13.7221
19.7139    8.6328     13.5584
19.9043    8.7622     13.4003
20.1356    8.8241     13.1623
20.2634    8.8342     12.9803
20.2243    8.9563     12.9037
20.2718    8.9858     12.7041
20.3029    8.9037     12.5898
20.3405    8.8651     12.3692
20.3498    8.7658     12.1659































































































































































15.3349    7.4909     11.4305    RORBIT
14.9417    7.4627     11.393
14.6928    7.573      11.4664
14.3956    7.7561     11.5906
14.228     7.9204     11.696
14.0781    8.0688     11.8208
13.9951    8.2386     11.9934
13.9152    8.3857     12.1841
13.816     8.4789     12.459
13.8893    8.4974     12.7732
13.9676    8.4513     12.9333
14.1326    8.3838     13.172
14.3477    8.269      13.4209
14.58      8.1556     13.5337
14.8206    8.0877     13.6021
15.078     7.9649     13.6532
15.4256    7.8929     13.7045
15.7131    7.9238     13.664
16.015     7.8717     13.7054
16.2098    7.8032     13.6113
16.3363    7.8391     13.338
16.3739    7.8761     13.1623
16.4323    7.8477     12.9768
16.5286    7.7942     12.8243
16.4948    7.7732     12.6989
16.4878    7.6345     12.5541














































































































































































18.2457    7.3323     11.468     LORBIT
18.5275    7.3971     11.4608
18.7757    7.4058     11.5029
19.0491    7.4845     11.55
19.237     7.5792     11.611
19.4239    7.6301     11.7186
19.7535    7.7463     11.7986
19.7698    7.8835     11.9692
19.7947    8.0586     12.1081
19.8508    8.1865     12.337
19.8938    8.2721     12.5801
19.837     8.1485     12.8615
19.6406    8.0473     13.3182
19.3618    8.0141     13.4077
19.1393    7.9734     13.477
18.9903    7.88       13.5974
18.7647    7.8267     13.6154
18.5711    7.7914     13.6387
18.3903    7.7859     13.6379
18.1335    7.787      13.665
17.7803    7.7897     13.6781
17.5321    7.7385     13.6929
17.3331    7.7267     13.36
17.2516    7.7375     13.0247
17.211     7.7057     12.7949
17.1898    7.6623     12.7012
17.2048    7.6198     12.5486













































































































































































13.3994    9.178      12.1557    RTEMFOS
13.394     9.0076     11.9134
13.3449    8.8612     11.7581
13.3147    8.6936     11.5903
13.3098    8.5494     11.4185
13.3008    8.3975     11.2149
13.3129    8.2579     11.0051
13.3451    8.1202     10.7269
13.3991    8.0563     10.4798
13.3095    7.919      10.2677
13.232     7.9373     10.1139
13.0856    8.1329     9.9032
