NMNH       378671     Php5stv
10.2068    12.7365    8.4336
10.161     12.6381    8.6609
10.0867    12.5137    8.9331
10.0115    12.4011    9.2012
9.8962     12.2889    9.4408
9.7952     12.2349    9.686
9.7651     12.123     9.8236
9.7723     12.0094    9.9543
9.7866     11.7725    10.0744
9.9527     11.6371    10.1001
10.0982    11.4761    10.0839
10.2138    11.3761    10.037
10.3251    11.2216    10.0556
10.4896    11.0806    10.0063
10.5856    10.9587    10.1337
10.6761    10.7619    10.1291
10.7693    10.668     10.1572
10.8942    10.5548    10.1499
11.0506    10.4129    10.1511
11.186     10.2908    10.0867
11.3286    10.2235    10.0602
11.3893    10.1396    10.0776
11.4986    10.0431    10.0436
11.6197    9.9362     10.0294
11.7529    9.7663     10.0678
11.8649    9.6345     10.0552
12.0789    9.4865     10.0267
12.4073    9.5188     9.6518
12.5091    9.627      9.4756
12.7083    9.7501     9.2891
12.8674    9.8606     9.0429
12.9906    9.9053     8.8813
13.081     9.9468     8.6945
13.157     9.9812     8.4907
13.3327    10.0326    8.2823
13.532     10.0406    8.0932
13.6749    9.9764     7.9488
13.8899    9.91       7.7484
13.9842    9.905      7.5795
14.0653    9.9197     7.4295
14.1366    9.986      7.2853
14.1932    10.0427    7.1674
14.2113    10.0802    7.0219
14.2816    10.1127    6.9715




















































































































































10.5956    15.8946    14.0823    SUPORB
10.6986    15.8311    14.4175
10.6812    15.5302    14.8113
10.7579    15.4297    14.9853
10.8965    15.1879    15.1864
11.038     14.8676    15.3358
11.193     14.5633    15.4717
11.3184    14.2154    15.5419
11.4099    13.8859    15.5809
11.4809    13.6447    15.599
11.6359    13.4053    15.6453
11.7292    13.1982    15.6691
11.8216    13.1037    15.6644
11.929     12.9095    15.6537
11.9672    12.7163    15.6427
12.0049    12.5176    15.575
12.1264    12.2789    15.5031
12.1853    12.1332    15.4679
12.2851    12.0814    15.459
12.4333    11.9583    15.4919
12.6278    11.925     15.5681
12.8051    11.8928    15.6366
13.0547    11.8131    15.6885
13.2412    11.7809    15.7011
13.4908    11.714     15.7028
13.6869    11.6844    15.6811
13.9007    11.5391    15.6374
14.0754    11.4408    15.6016
14.2969    11.2957    15.5408
14.501     11.2476    15.4872
14.7106    11.1739    15.4297
14.9499    11.1003    15.3869
15.1722    10.953     15.288
15.3787    10.7632    15.0985
15.549     10.6731    14.953
15.6971    10.622     14.8315
15.8203    10.6067    14.6626
15.9013    10.5779    14.5421
16.0354    10.5323    14.34
16.1641    10.5529    14.1968
































































































































































11.1677    13.5242    12.3361    RORBIT
11.0119    13.7228    12.3116
10.8694    13.9556    12.3473
10.8173    14.1444    12.4558
10.7102    14.4003    12.6284
10.6756    14.5813    12.7896
10.5933    14.7527    12.9895
10.5874    14.8546    13.1949
10.5446    14.9573    13.3907
10.5762    14.9849    13.5762
10.5387    15.0597    13.8215
10.5378    15.0576    14.003
10.4805    14.9791    14.1923
10.5057    14.84      14.3097
10.5135    14.6316    14.4833
10.5505    14.4862    14.6025
10.5697    14.3537    14.6822
10.6333    14.1706    14.7469
10.7553    13.9254    14.7929
10.8482    13.7832    14.8043
10.9046    13.5879    14.8114
11.0045    13.4451    14.7715
11.0981    13.2472    14.7263
11.2446    13.0719    14.6911
11.3693    13.0203    14.632
11.5645    12.8704    14.7275
11.6571    12.7233    14.8403
11.7324    12.5165    14.7762
11.8305    12.3754    14.4535
11.8486    12.2913    14.3092
11.9017    12.3093    14.1738
11.9276    12.2802    14.0699
11.9739    12.2344    13.8369







































































































































































13.8568    10.8921    12.2762    LORBIT
14.0582    10.7936    12.3021
14.233     10.7014    12.3555
14.3728    10.6566    12.4527
14.5548    10.5783    12.5631
14.8089    10.5377    12.8545
14.927     10.5126    13.0362
15.0251    10.4794    13.1865
15.1324    10.4896    13.3968
15.1943    10.4865    13.639
15.2142    10.4554    13.7373
15.2536    10.417     13.8472
15.2484    10.385     14.0375
15.1672    10.4185    14.1621
15.0406    10.3679    14.32
14.868     10.3795    14.484
14.6779    10.4619    14.5886
14.4636    10.5254    14.7181
14.3142    10.527     14.786
14.1519    10.606     14.8293
13.933     10.6353    14.8708
13.7045    10.7598    14.8397
13.5356    10.8579    14.8094
13.3002    10.9955    14.792
13.1066    11.1596    14.7227
12.9015    11.3667    14.9073
12.6154    11.5966    14.8009
12.5584    11.7406    14.4496
12.5067    11.7953    14.2512
12.4684    11.8362    14.0462
12.4042    11.8314    13.9638
12.3498    11.8621    13.7623








































































































































































10.6398    15.9223    14.1939    RTEMFOS
10.5558    15.959     13.8855
10.4657    15.9822    13.5763
10.393     15.9467    13.334
10.3436    15.9099    13.0368
10.3302    15.9019    12.719
10.2472    15.8246    12.529
10.1903    15.8447    12.2659
10.1328    15.7551    12.0616
10.1205    15.7557    11.8797
10.0737    15.7499    11.6295
9.9883     15.7553    11.3659
9.9443     15.8567    11.1336
9.9103     15.992     10.9351
9.8293     16.2453    10.8419
9.7987     16.3982    10.8244
9.8183     16.568     10.847
9.8685     16.7231    10.9035
9.9767     16.9384    11.0023





















































































































































































16.1477    10.5767    14.208     LTEMFOS
16.2186    10.4948    14.0166
16.2848    10.3887    13.7472
16.2792    10.3009    13.4961
16.2511    10.262     13.3088
16.2408    10.2196    13.0801
16.174     10.1764    12.8767
16.1272    10.1378    12.633
16.1205    10.1179    12.411
16.0306    10.0608    12.1808
16.0728    9.9973     11.9155
16.0815    9.9341     11.6233
16.1145    9.8934     11.3689
16.1451    9.8667     11.184
16.2221    9.8022     11.0195
16.4312    9.7517     10.8834
16.6437    9.7311     10.8612
16.8161    9.7796     10.8601
17.027     9.8191     10.889
17.1727    9.8998     10.9505




















































































































































































9.3142     6.7268     12.2813    OP
10.6452    8.3991     12.233     BA
13.5853    12.3381    11.78      ST
16.9536    16.6978    12.2739    IV
7.2995     10.7261    11.6126    R_PG
7.7315     13.5689    10.6094    R_ZTI
11.9398    14.2239    12.8404    R_M3D
13.3773    16.2972    13.1838    R_M12
15.2974    17.9322    13.0179    R_MP3
16.6513    18.3589    12.7686    R_PMI
13.9372    6.0742     12.21      L_PG
16.6775    7.1776     11.4099    L_ZTI
15.8562    11.3652    13.1124    L_M3D
17.51      13.2594    13.492     L_M12
18.7435    15.3388    13.2685    L_MP3
18.9879    16.9434    12.8795    L_PMI
19.3547    18.4096    12.2907    O1
10.1756    12.2719    6.3264     O2
16.6147    6.8911     10.6002    O3
10.6026    3.4335     11.0055    O4




















































































































































































10.8492    15.2858    11.3184    RZYGINF
10.6089    15.1502    11.2312
10.3845    15.0983    11.0638
10.1923    15.0646    10.9891
9.9629     14.9875    10.9286
9.8051     14.8935    10.8818
9.533      14.7685    10.8846
9.3251     14.6783    10.9057
9.205      14.5202    10.919
9.0514     14.3692    10.9221
8.9067     14.2554    10.9107
8.7338     14.1134    10.8731
8.555      13.9915    10.8221
8.3353     13.831     10.768
8.1505     13.7518    10.7467
7.9258     13.6215    10.6693
7.8353     13.5467    10.643
7.7714     13.4885    10.6222






















































































































































































17.2328    10.4556    11.8863    LZYGINF
17.3399    10.1655    11.7242
17.467     9.8555     11.6191
17.489     9.6479     11.5868
17.4463    9.4217     11.587
17.4154    9.2287     11.5844
17.3433    9.0853     11.6137
17.2505    8.8372     11.6663
17.0765    8.6096     11.6573
16.9964    8.4406     11.6639
16.9178    8.3151     11.6431
16.8667    8.0499     11.5808
16.8144    7.8962     11.5656
16.7169    7.7426     11.5363
16.6525    7.4981     11.475
16.5972    7.3344     11.4412
16.4663    7.1495     11.4164























































































































































































11.9194    14.2381    12.8291    R-ALV
11.9407    14.5003    12.827
12.0182    14.77      12.8579
12.0923    14.9276    12.9073
12.2229    15.1754    12.9019
12.3391    15.3273    12.9779
12.4115    15.4234    13.002
12.5851    15.6188    13.0825
12.7997    15.879     13.0379
13.0178    16.0994    13.0444
13.2845    16.2497    13.1368
13.4463    16.4322    13.1356
13.6501    16.6776    13.1269
13.7716    16.8087    13.058
14.1578    17.0401    13.0853
14.3331    17.2391    13.0906
14.4858    17.3975    13.0741
14.6492    17.5292    13.0395
14.8203    17.6961    12.9952
14.9372    17.8162    13.0411
15.1967    17.9615    13.0108



















































































































































































15.759     11.3533    13.1354    L-ALV
16.0314    11.4442    13.1907
16.3279    11.5998    13.2271
16.5451    11.7843    13.3215
16.7023    12.0088    13.3766
16.8133    12.154     13.391
17.0296    12.4036    13.4192
17.1539    12.5982    13.436
17.3414    12.7746    13.4696
17.4742    13.0123    13.4404
17.5207    13.2778    13.499
17.7098    13.4344    13.4892
17.7823    13.683     13.4917
17.8847    13.8335    13.4433
18.0397    14.1843    13.4024
18.1845    14.4301    13.4436
18.3065    14.6418    13.4102
18.3796    14.8342    13.4406
18.5426    15.0438    13.3974
18.6797    15.1959    13.3355
18.7532    15.4156    13.2435
