AMNH       216247     Phu15stv
13.0466    8.2825     -14.9773
12.7281    8.1981     -15.1327
12.4333    8.143      -15.3662
12.0817    8.1482     -15.5021
11.7689    8.2474     -15.6517
11.3994    8.4654     -15.8313
11.1045    8.4833     -15.8503
10.9348    8.6585     -15.928
10.825     8.8297     -15.9861
10.6967    8.9401     -16.0411
10.5734    9.1006     -16.1129
10.3656    9.0784     -16.0559
10.1909    9.0782     -15.9681
9.997      9.0789     -15.8849
9.7892     9.0498     -15.7561
9.6381     9.1098     -15.6794
9.487      9.1829     -15.6179
9.3522     9.2617     -15.553
9.14       9.4607     -15.5851
9.1294     9.6696     -15.6933
9.0346     9.8449     -15.7551
8.9338     10.0709    -15.7991
8.8528     10.2573    -15.8376
8.7747     10.4171    -15.8171
8.5623     10.5131    -15.6797
8.3771     10.6313    -15.5765
8.2946     10.6909    -15.504
8.1816     10.8805    -15.4567
8.0533     11.0058    -15.359
7.9525     11.2168    -15.2752
7.9367     11.346     -15.2295
7.8669     11.563     -15.1468
7.9009     11.7893    -15.0618
7.8411     12.0638    -14.832
7.8443     12.1763    -14.7669
7.8356     12.3254    -14.6444
7.819      12.4333    -14.522
7.8123     12.5678    -14.3141
7.9341     12.5371    -14.1041
7.933      12.5321    -13.8914
7.94       12.5792    -13.6021
7.9702     12.5932    -13.4303



























































































































































11.2062    8.3714     -12.7051   RORBIT
11.4193    8.2895     -12.7637
11.5884    8.2273     -12.8519
11.7301    8.1577     -12.9465
11.9236    8.0801     -13.087
12.124     8.0401     -13.2865
12.2934    8.0016     -13.4852
12.4285    8.0061     -13.7408
12.5298    8.0307     -13.9391
12.5717    8.0941     -14.1176
12.5051    8.1187     -14.3615
12.3469    8.0679     -14.6053
12.1891    8.0253     -14.8275
12.03      7.9505     -15.0307
11.8561    7.8379     -15.1543
11.6677    7.8855     -15.2314
11.4932    7.9074     -15.2694
11.2936    8.0198     -15.2886
11.1617    8.072      -15.2789
11.0698    8.1181     -15.2534
10.9164    8.1783     -15.2489
10.7817    8.2284     -15.2046
10.6362    8.322      -15.1904
10.515     8.413      -15.167
10.3692    8.5739     -15.1583
10.246     8.6986     -15.0743
10.098     8.767      -15.0719
9.9896     8.8448     -15.054
9.8966     8.9528     -14.9567
9.815      9.0114     -14.803
9.8349     9.1103     -14.648
9.837      9.189      -14.4835
9.8319     9.2303     -14.3437
9.8666     9.2546     -14.1507
9.8993     9.2703     -14.0172
9.8321     9.1777     -13.7567




































































































































































8.5216     10.5973    -12.2921   LORBIT
8.4136     10.7842    -12.332
8.3033     10.984     -12.4273
8.142      11.1072    -12.4626
8.025      11.2782    -12.5659
7.9593     11.4352    -12.7521
7.8307     11.6287    -12.9282
7.8344     11.7102    -13.0938
7.781      11.803     -13.2474
7.6946     11.9453    -13.3596
7.7127     11.9505    -13.5021
7.7173     11.9776    -13.6742
7.6785     11.9873    -13.8193
7.6429     11.9507    -13.9161
7.594      11.887     -14.0726
7.5398     11.766     -14.2642
7.5537     11.6727    -14.3744
7.5511     11.4761    -14.5379
7.5708     11.3259    -14.6475
7.5925     11.2051    -14.745
7.6376     11.0084    -14.865
7.7401     10.9169    -14.8291
7.9237     10.7806    -14.829
8.0754     10.5439    -14.8322
8.1163     10.3532    -14.8558
8.2273     10.1722    -14.8853
8.3437     10.0891    -14.8767
8.5919     9.9339     -14.8867
8.6792     9.8131     -14.9115
8.8198     9.6882     -14.9459
8.9258     9.5698     -14.9016
9.0936     9.4905     -14.7343
9.1824     9.4912     -14.5477
9.2589     9.5215     -14.416
9.314      9.3812     -14.2434
9.375      9.4126     -14.028
9.4077     9.481      -13.917
9.4377     9.5136     -13.7342


































































































































































13.3908    8.4357     -14.3466   RTEMFOS
13.4241    8.3595     -14.1431
13.4311    8.2855     -13.9333
13.4144    8.2287     -13.7376
13.3978    8.1782     -13.6024
13.3634    8.1425     -13.4172
13.336     8.0841     -13.2474
13.2751    8.0279     -12.9689
13.2499    7.9855     -12.7848
13.2301    7.9951     -12.6642
13.1578    7.881      -12.4584
13.1591    7.8797     -12.2324
13.1269    7.8159     -12.0538
13.1856    7.8262     -11.8179
13.2379    7.8415     -11.6938
13.3327    7.8048     -11.543
13.5041    7.8581     -11.3771
13.7302    7.9133     -11.2922
13.8747    8.1109     -11.3317
14.0148    8.1784     -11.3784
14.0992    8.2329     -11.4342
14.2362    8.3514     -11.5352
14.2862    8.4305     -11.6293

















































































































































































7.9391     12.5204    -13.5268   LTEMFOS
7.9244     12.48      -13.2803
7.932      12.425     -13.1087
7.9078     12.3194    -12.9381
7.9841     12.28      -12.7639
7.9699     12.2282    -12.5746
7.9473     12.1414    -12.4093
7.929      12.0343    -12.1699
7.9324     12.0007    -11.9794
7.9717     11.9574    -11.7844
7.8981     11.8796    -11.6084
7.9136     11.8862    -11.4316
7.8928     11.8897    -11.1734
7.9665     11.9838    -11.0186
8.0182     12.0953    -10.8576
8.0031     12.2015    -10.7765
8.0008     12.3492    -10.7116
8.0209     12.5427    -10.6573
8.1095     12.7275    -10.6948
8.1506     12.9414    -10.7576
8.298      13.058     -10.9069



















































































































































































8.3606     7.3024     -13.6499   OP
9.8015     9.0165     -13.786    BA
12.4387    12.0119    -13.3358   ST
15.4734    15.6888    -13.8122   IV
12.5425    6.8324     -13.7144   R_PG
14.6528    8.0855     -13.5031   R_ZTI
14.1182    10.993     -14.4323   R_M3D
15.7514    12.5425    -14.7438   R_M12
16.722     14.3713    -14.4951   R_MP3
16.827     15.2112    -14.4799   R_PMI
7.3391     11.4152    -13.2569   L_PG
8.2148     13.7085    -12.8173   L_ZTI
11.0961    13.4657    -14.289    L_M3D
12.3298    15.2656    -14.5756   L_M12
14.0349    16.4614    -14.4286   L_MP3
14.7611    16.8942    -14.274    L_PMI
16.313     17.4511    -14.3681   O1
10.4462    14.9269    -12.5048   O2
9.7828     12.8997    -8.5711    O3
10.0663    5.0457     -12.6966   O4




















































































































































































15.4669    10.6294    -13.7177   RZYGINF
15.5151    10.4435    -13.676
15.5036    10.2457    -13.6596
15.5387    10.0897    -13.6779
15.4659    9.9043     -13.7298
15.3087    9.7666     -13.8019
15.2303    9.6096     -13.8224
15.1104    9.4408     -13.8252
15.0521    9.2818     -13.8109
14.9497    9.0873     -13.7673
14.9298    8.9718     -13.7402
14.9142    8.8106     -13.7013
14.9318    8.7118     -13.6526
14.846     8.578      -13.6021
14.8131    8.4816     -13.5688
14.781     8.3462     -13.5374
14.7093    8.227      -13.5079
14.6773    8.0758     -13.4711






















































































































































































10.903     14.629     -13.4009   LZYGINF
10.7066    14.6086    -13.2862
10.5826    14.6704    -13.2242
10.4577    14.586     -13.1443
10.316     14.6648    -13.1322
10.1887    14.6316    -13.1106
10.0562    14.6124    -13.116
9.9221     14.5864    -13.1491
9.7898     14.5126    -13.1817
9.6639     14.4167    -13.206
9.4699     14.2851    -13.2131
9.2732     14.2124    -13.1792
9.2273     14.0822    -13.1559
9.0502     14.069     -13.1063
8.8969     13.9923    -13.0606
8.8024     13.9497    -13.0159
8.7317     13.9082    -12.9981
8.673      13.8356    -12.9674
8.5865     13.8102    -12.9356
8.4471     13.7518    -12.9006
8.3709     13.7395    -12.881
8.2524     13.6328    -12.8287


















































































































































































14.1449    10.9939    -14.4424   R-ALV
14.3461    11.0576    -14.4524
14.5232    11.1459    -14.4927
14.6706    11.2314    -14.5337
14.7615    11.2902    -14.5787
14.8875    11.4009    -14.593
14.9712    11.4669    -14.6751
15.054     11.5577    -14.7119
15.1465    11.6479    -14.7368
15.2616    11.7539    -14.775
15.3559    11.8171    -14.7495
15.4472    11.976     -14.779
15.5806    12.1056    -14.7988
15.6306    12.1972    -14.7991
15.6958    12.3077    -14.7757
15.7271    12.4581    -14.794
15.8122    12.6666    -14.804
15.9248    12.832     -14.8215
16.0108    12.9189    -14.8025
16.1048    13.0885    -14.7627
16.0909    13.2409    -14.7446
16.1098    13.3781    -14.6909
16.1776    13.5572    -14.682
16.2925    13.6716    -14.6704
16.3498    13.7615    -14.6871
16.3757    13.823     -14.7122
16.4608    13.9997    -14.6913
16.5272    14.1043    -14.6145
16.6004    14.2189    -14.6012
16.703     14.3728    -14.514










































































































































































11.1257    13.4791    -14.2567   L-ALV
11.1495    13.6401    -14.3022
11.1848    13.7916    -14.2837
11.2102    13.8885    -14.3216
11.2694    14.0768    -14.2881
11.3575    14.227     -14.3013
11.4842    14.4149    -14.408
11.5823    14.5754    -14.4258
11.6578    14.7201    -14.5092
11.7415    14.8105    -14.5462
11.8381    14.9795    -14.5046
11.9619    15.098     -14.6033
12.0694    15.2153    -14.5983
12.2356    15.3077    -14.5815
12.3425    15.3314    -14.6478
12.5253    15.4389    -14.5639
12.6255    15.5219    -14.5771
12.748     15.6476    -14.5661
12.9453    15.7462    -14.5339
13.2403    15.8691    -14.5455
13.33      15.9552    -14.5083
13.5078    16.0825    -14.5079
13.5793    16.15      -14.5011
13.6756    16.2411    -14.4412
13.7935    16.3541    -14.41
13.9146    16.4526    -14.3302
