UCMVZ      117259     Phu51stv
10.907     8.8876     13.3592
10.7735    8.7734     13.1798
10.6476    8.6682     13.0156
10.5509    8.5438     12.834
10.4294    8.4322     12.6376
10.2845    8.3736     12.4901
10.0694    8.1705     12.2396
9.9691     8.0516     12.0622
9.8131     8.006      11.8927
9.658      7.9333     11.7348
9.5276     7.8021     11.5759
9.4225     7.7268     11.4222
9.286      7.6184     11.2464
9.1881     7.5463     11.0984
9.0839     7.4458     10.9424
9.0168     7.3338     10.788





























































































































































9.0257     7.3468     10.831     NOSE
8.8642     7.4983     10.7515
8.6647     7.6601     10.6121
8.5464     7.7705     10.4841
8.3735     7.7995     10.2701
8.1845     7.7869     10.1263
8.0818     7.7821     9.9956
7.9888     7.7748     9.8819
7.8954     7.7457     9.785
7.7669     7.6865     9.6231
7.676      7.6482     9.4977
7.5482     7.617      9.3241
7.493      7.5741     9.245
7.3958     7.4993     9.1168
7.2449     7.4183     8.9386
7.1233     7.3457     8.7874
7.042      7.2737     8.649
6.9103     7.2548     8.4805
6.8286     7.1772     8.309
6.774      7.1095     8.1864
6.6865     7.0025     8.028
6.6425     6.9512     7.8799
6.5795     6.8865     7.7963
6.4781     6.7555     7.5799
6.421      6.6054     7.473
6.4032     6.4839     7.4003
6.3858     6.3621     7.3426
6.3965     6.1948     7.2686
6.4951     6.0188     7.204
6.5136     5.9159     7.1634
6.5584     5.8055     7.0804
6.6482     5.6972     7.0269
6.7566     5.6129     6.9374
6.8106     5.5958     6.9731
6.8744     5.5071     6.9989
6.8514     5.3101     7.0066
6.9528     5.2107     7.0536
7.139      5.09       7.1704
7.3879     5.0077     7.3374
7.5976     4.9849     7.4664
7.77       5.012      7.6234
7.9339     4.907      7.7774
8.0616     4.97       7.9276
8.3043     5.0556     8.2546
8.4098     5.1294     8.3992
8.5026     5.1886     8.6025
8.5733     5.3176     8.7978
8.6741     5.4519     8.9419
8.7892     5.4808     9.1348
8.9112     5.5907     9.3258
9.0021     5.8222     9.446
9.0548     5.9636     9.5933
9.112      6.0591     9.7504
9.165      6.2285     9.9154
9.2556     6.3669     10.072
9.3258     6.4765     10.2287
9.3613     6.5831     10.3872
9.3916     6.7143     10.4861
9.3945     6.811      10.5571
9.2273     6.9006     10.6717
9.1716     6.9952     10.7389
9.1351     7.158      10.7554
9.0283     7.3352     10.7617









































































































































6.7454     5.5538     6.8879     NASP-PR
6.6645     5.4366     6.7138
6.5413     5.3725     6.4885
6.4819     5.3011     6.2826
6.4547     5.2582     6.0865
6.4113     5.2637     5.8843
6.3998     5.2619     5.6937
6.3922     5.2872     5.576
6.4686     5.3475     5.3186































































































































































































9.6644     8.6281     11.8001    R-PM/MAX
9.5085     8.5751     11.6234
9.351      8.538      11.4712
9.2267     8.4524     11.311
9.1042     8.3939     11.1786
8.9123     8.3069     11.01
8.7445     8.2338     10.8377
8.537      8.1381     10.6073
8.3509     8.0732     10.4084
8.1388     8.0325     10.2281
7.9816     7.9535     10.0286
7.9103     7.9671     9.8875
7.7952     7.9391     9.7399
7.7119     7.941      9.6383
7.5984     7.8862     9.533
7.4679     7.8965     9.3837
7.3312     7.8699     9.1751
7.2497     7.8151     9.0181
7.1328     7.796      8.8164
7.0022     7.8222     8.5402
6.9115     7.8073     8.3336
6.8216     7.7879     8.1191
6.7328     7.8095     7.9167
6.578      7.7641     7.7176
6.4778     7.7846     7.4813
6.3893     7.8419     7.2278
6.2903     7.8347     7.0309
6.1969     7.9212     6.8303
6.1446     8.0086     6.6184
6.1015     8.1653     6.3971
6.0825     8.1176     6.2274
6.1023     7.9937     6.0265
6.079      7.7732     5.8157
6.29       7.5747     5.6226






































































































































































10.5386    7.8086     11.9396    L-PM/MAX
10.4569    7.6814     11.793
10.3916    7.5936     11.6595
10.3187    7.4894     11.5227
10.2131    7.3364     11.3644
10.1812    7.2632     11.2894
10.1154    7.1698     11.174
10.0272    7.0609     11.0641
9.9181     6.9257     10.9361
9.8202     6.8158     10.8105
9.7383     6.6604     10.6391
9.6406     6.5509     10.4851
9.5641     6.4052     10.3424
9.4819     6.2707     10.168
9.4295     6.132      10.0148
9.3863     6.065      9.9423
9.3389     5.9412     9.8203
9.2447     5.8101     9.6642
9.2031     5.7142     9.5578
9.151      5.5747     9.4111
9.1037     5.4474     9.2292
9.0542     5.336      9.0154
8.9841     5.2799     8.9254
8.9586     5.2075     8.7028
8.9518     5.1661     8.5017
8.9135     5.0773     8.3478
8.8782     4.9708     8.1045
8.8393     4.8625     7.9036
8.8105     4.7627     7.7041
8.7824     4.7357     7.5201
8.8136     4.6064     7.3497
8.7998     4.5038     7.1276
8.8157     4.4207     6.9981
8.9345     4.2906     6.7231
8.9791     4.2653     6.5763
8.9795     4.2442     6.337
8.8804     4.2727     6.0958
8.7632     4.3452     5.8838
8.8036     4.4241     5.7924

































































































































































9.4096     11.3123    7.0554     ROSTRUM
9.2873     11.2575    7.2637
9.2544     11.1499    7.5545
9.2467     10.9902    7.8668
9.2176     10.8214    8.095
9.2525     10.6825    8.4024
9.2451     10.5752    8.6357
9.1997     10.4535    8.9132
9.1094     10.3569    9.1815
9.0043     10.2762    9.5593
8.9327     10.142     9.8447
8.8344     10.0371    10.1272
8.7487     10         10.3101
8.6446     9.9903     10.5612
8.4466     10.0479    10.8668
8.3814     9.8612     11.0749
8.5765     9.7992     11.2721
8.7549     9.5468     11.4002
8.8682     9.42       11.4311
8.9963     9.2374     11.4798
9.0847     9.0918     11.4567
9.2587     8.87       11.5207
9.353      8.7681     11.5597
9.454      8.6736     11.6162
9.4934     8.5453     11.6845
9.5279     8.4516     11.7441
9.5757     8.336      11.7968
9.645      8.199      11.8259
9.7543     8.0376     11.8495
9.8641     7.8755     11.8005
9.9802     7.7711     11.7253
10.0998    7.6734     11.6742
10.1505    7.6093     11.6079
10.2789    7.5057     11.5322
10.388     7.3676     11.4749
10.5353    7.2601     11.4693
10.629     7.1116     11.46
10.773     6.9275     11.4123
10.9173    6.6738     11.4505
11.0228    6.5294     11.4396
11.1488    6.2965     11.3885
11.2736    6.1445     11.2018
11.4728    6.3318     10.8656
11.5257    6.4607     10.6491
11.6691    6.5064     10.3818
11.718     6.6409     10.2201
11.7939    6.6363     9.9215
11.894     6.6439     9.7208
11.9328    6.6492     9.5272
12.0543    6.7153     9.326
12.1286    6.7061     9.0708
12.2223    6.7122     8.8316
12.2789    6.6854     8.6786
12.3597    6.6699     8.5576
12.4469    6.6318     8.4137
12.5504    6.6052     8.3133
12.6019    6.5569     8.1825
12.7071    6.5188     8.0535
12.808     6.4761     7.9094
12.8667    6.4574     7.747
12.9786    6.4649     7.54
13.0622    6.5033     7.3449










































































































































11.5973    14.8263    16.4158    SUPORB
11.5739    14.6993    16.7285
11.6777    14.6019    17.0318
11.7394    14.458     17.2645
11.8476    14.3246    17.4625
11.8758    14.201     17.6041
11.9961    14.0568    17.7526
12.0662    13.8336    17.9412
12.0981    13.624     18.025
12.1614    13.4519    18.103
12.139     13.2978    18.18
12.1953    13.1296    18.2561
12.214     13.049     18.292
12.2822    12.8686    18.3917
12.4807    12.7356    18.4394
12.5777    12.6037    18.5137
12.6841    12.4439    18.5432
12.724     12.2674    18.5873
12.8004    12.1843    18.6015
12.8909    12.0801    18.6202
12.9459    11.8434    18.6313
12.9899    11.6585    18.6314
12.9812    11.4777    18.6166
12.9857    11.2588    18.5897
13.0279    11.0966    18.5624
12.9912    10.9564    18.5275
12.9866    10.828     18.4817
12.9257    10.6593    18.4504
12.8827    10.5527    18.3869
12.907     10.4157    18.3302
13.0838    10.3725    18.3964
13.2527    10.3136    18.4373
13.4512    10.2245    18.521
13.6128    10.1552    18.5657
13.8025    10.0874    18.602
13.9432    9.973      18.6348
14.2654    10.0055    18.652
14.4825    9.8007     18.6464
14.6762    9.651      18.5987
14.8106    9.5413     18.5728
14.9569    9.3613     18.5103
15.1856    9.161      18.3867
15.3086    8.9966     18.3452
15.3309    8.83       18.2476
15.4919    8.5969     18.1434
15.5603    8.5338     18.0931
15.7364    8.4224     17.9706
15.9277    8.3605     17.8713
16.1563    8.2789     17.7324
16.2589    8.2217     17.6674
16.5016    8.1221     17.4419
16.6967    8.0055     17.1816
16.7096    7.9985     17.1821
16.8186    7.939      16.9103
16.9238    7.8977     16.7127
17.0188    7.8915     16.5465
17.0724    7.8353     16.3455
17.106     7.7889     16.2312














































































































































11.4624    12.0391    14.6905    RORBIT
11.3087    12.2536    14.7343
11.2217    12.5223    14.7783
11.1683    12.7093    14.8352
11.1283    12.8968    14.8987
11.1157    13.0125    14.9858
11.0794    13.166     15.072
11.0788    13.3237    15.2005
11.1061    13.4508    15.3328
11.1274    13.5712    15.5013
11.1667    13.6313    15.6322
11.1468    13.7071    15.7862
11.1554    13.7131    15.9426
11.1282    13.7787    16.0914
11.0932    13.6094    16.4337
11.026     13.5835    16.5114
10.9527    13.5007    16.6743
10.9448    13.381     16.7751
10.9326    13.1933    16.912
10.9785    13.0184    16.9555
11.0424    12.8622    17.0154
11.0866    12.6326    17.0735
11.1718    12.4566    17.082
11.2142    12.2939    17.1011
11.2822    12.0917    17.1005
11.3234    12.0242    17.101
11.3926    11.9065    17.0952
11.5058    11.7694    17.1157
11.6787    11.6118    17.1096
11.8578    11.6099    17.1163
11.9367    11.395     17.2203
11.9823    11.264     17.2775
12.0403    11.1412    17.3104
12.1201    10.9503    17.319
12.1855    10.8148    17.2858
12.2723    10.785     17.035
12.3077    10.7468    16.8091
12.3355    10.6586    16.6524
12.3702    10.6266    16.4837
12.4154    10.637     16.3247
12.4026    10.527     16.1434
12.4007    10.6025    16.0812






























































































































































14.0721    8.5501     14.5789    LORBIT
14.2006    8.4186     14.6178
14.4237    8.1913     14.67
14.5744    8.0933     14.7208
14.702     8.0245     14.77
14.8461    7.9459     14.8364
14.9759    7.8504     14.9265
15.1091    7.8102     15.0025
15.2574    7.7374     15.1167
15.4717    7.6836     15.2861
15.5229    7.7495     15.3724
15.6564    7.6741     15.5109
15.7498    7.7202     15.6676
15.8105    7.7103     15.8504
15.8413    7.7949     15.9709
15.8447    7.6122     16.2467
15.7168    7.6159     16.4727
15.5468    7.5988     16.7083
15.378     7.6366     16.8306
15.251     7.7188     16.8906
15.1435    7.7655     16.9717
15.0279    7.8239     16.9999
14.8732    7.8778     17.0917
14.7665    7.8921     17.1302
14.6543    8.0113     17.117
14.5425    8.053      17.1414
14.4127    8.191      17.1238
14.2983    8.2699     17.1082
14.2226    8.3404     17.1072
14.124     8.4222     17.1328
13.9991    8.5671     17.1346
13.9275    8.6873     17.1415
13.8595    8.8596     17.1426
13.7528    8.9064     17.2688
13.6945    9.0337     17.2737
13.6289    9.1339     17.2863
13.5342    9.3312     17.2877
13.448     9.5356     17.238
13.2576    9.5608     17.2061
13.2061    9.6744     16.9858
13.2016    9.7527     16.6629
13.1872    9.7881     16.4115
13.2078    9.8248     16.269
13.2391    9.8184     16.0534
13.208     9.717      15.7116



























































































































































11.4366    14.8596    16.2846    RTEMFOS
11.3245    14.8625    16.023
11.2561    14.8718    15.793
11.1742    14.8675    15.5885
11.0988    14.8243    15.3699
11.0058    14.7822    15.1798
10.9391    14.7628    15.0027
10.8752    14.7361    14.8194
10.8146    14.6973    14.6529
10.7465    14.6658    14.4531
10.6933    14.6538    14.2468
10.6424    14.6297    14.0574
10.5737    14.5966    13.899
10.4972    14.5842    13.6943
10.3889    14.5948    13.5234
10.3732    14.5906    13.3262
10.2854    14.614     13.1499
10.2469    14.6935    12.9677
10.2153    14.7633    12.7654
10.2185    14.8678    12.5756
10.2773    14.9668    12.4988
10.3476    15.1064    12.4228
10.3687    15.1566    12.406
10.4489    15.2619    12.3842
10.5685    15.3632    12.3722
10.6822    15.4963    12.3754
10.7669    15.6327    12.4047
10.9304    15.7561    12.4818












































































































































































17.1154    7.8248     16.2488    LTEMFOS
17.142     7.7218     16.0376
17.112     7.6144     15.8982
17.1085    7.5158     15.707
17.0815    7.4488     15.5512
17.0748    7.3686     15.3159
17.0076    7.2961     15.141
16.9612    7.2308     15.0153
16.9498    7.2135     14.908
16.9024    7.1837     14.7818
16.8556    7.1063     14.5749
16.7998    7.0694     14.3975
16.7446    7.0048     14.2097
16.7044    6.9558     14.0246
16.6525    6.8841     13.8265
16.6099    6.8027     13.6291
16.5627    6.7261     13.4218
16.5534    6.6524     13.2098
16.5706    6.5762     13.0002
16.6307    6.5109     12.8161
16.726     6.4808     12.6904
16.8518    6.4428     12.5737
16.9387    6.4768     12.515
17.0661    6.4771     12.4552
17.2517    6.5743     12.4385
17.3412    6.6205     12.4424
17.577     6.771      12.4591
17.772     6.8952     12.4964
17.9146    6.9382     12.5413











































































































































































7.002      6.7211     16.3387    OP
8.9395     7.9865     15.5349    BA
13.25      10.7478    13.7056    ST
18.7905    14.5478    12.7381    IV
6.5731     11.6432    15.0777    R_PG
7.1011     14.0618    12.9106    R_ZTI
12.7573    13.6862    14.5931    R_M3D
15.0667    15.6383    14.2389    R_M12
17.4914    16.9771    13.4742    R_MP3
19.3175    17.2324    13.1092    R_PMI
11.5225    4.541      15.6813    L_PG
14.0782    4.1258     13.8975    L_ZTI
15.788     9.6011     15.0304    L_M3D
18.4191    10.9535    14.5582    L_M12
20.6308    12.647     13.8359    L_MP3
21.4984    14.0757    13.3725    L_PMI
22.3003    16.2007    12.6378    O1
9.7501     5.5903     7.8791     O2
7.0695     14.2287    11.9919    O3
4.1863     4.0806     15.1975    O4




















































































































































































11.2299    14.4286    11.8432    RZYGINF
10.986     14.3588    11.8009
10.7534    14.3981    11.7244
10.5619    14.3989    11.6955
10.3774    14.4273    11.6731
10.0883    14.4919    11.7011
9.9342     14.4758    11.7663
9.706      14.4543    11.8784
9.5076     14.4531    12.0006
9.2778     14.4346    12.165
9.0832     14.428     12.2737
8.9267     14.3658    12.3827
8.7667     14.3125    12.4952
8.6213     14.2884    12.6089
8.4706     14.2547    12.7052
8.2914     14.2       12.7851
8.0829     14.2066    12.8394
7.9025     14.227     12.8753
7.7547     14.3134    12.8704
7.5493     14.2976    12.8897
7.3701     14.2624    12.8798
7.1987     14.1713    12.8891
7.0738     14.0986    12.8734
7.0074     14.0598    12.8352
















































































































































































16.0477    7.6282     12.5263    LZYGINF
15.8876    7.3916     12.5232
15.8018    7.2156     12.4702
15.7694    7.1047     12.4403
15.7578    6.9854     12.4306
15.7278    6.8852     12.4321
15.6991    6.7096     12.4473
15.6296    6.594      12.4708
15.615     6.4903     12.5118
15.5764    6.3411     12.5665
15.5525    6.233      12.6242
15.519     6.1236     12.7045
15.4146    5.9487     12.879
15.3312    5.7865     13.0262
15.2637    5.7197     13.0884
15.1108    5.5582     13.2488
15.0508    5.4461     13.3392
14.9443    5.3316     13.467
14.8854    5.2277     13.552
14.8188    5.1534     13.6008
14.7713    5.0692     13.6659
14.7299    4.9677     13.7099
14.6496    4.8333     13.7657
14.6213    4.6545     13.7606
14.5499    4.5014     13.7638
14.4194    4.2989     13.8002
14.3151    4.1898     13.8684
14.265     4.1401     13.8831
14.1761    4.0559     13.9229
14.0786    4.0032     13.8997










































































































































































12.7875    13.7947    14.6099    R-ALV
12.9365    14.033     14.5613
12.9839    14.1246    14.524
13.0483    14.2617    14.4905
13.1379    14.3556    14.4906
13.2421    14.4572    14.489
13.3279    14.5542    14.4776
13.416     14.6538    14.4288
13.5469    14.7143    14.4073
13.643     14.7934    14.3674
13.748     14.8661    14.38
13.8885    14.9914    14.3621
13.9725    15.0659    14.3359
14.0393    15.1153    14.3064
14.1171    15.1896    14.2903
14.3323    15.3528    14.2043
14.5469    15.4793    14.1549
14.6697    15.5107    14.1886
14.8378    15.5782    14.1614
14.964     15.612     14.1706
15.1203    15.6994    14.1459
15.2552    15.7686    14.1307
15.3805    15.845     14.0834
15.4817    15.8941    14.0703
15.5897    15.9602    14.0808
15.7324    16.0453    14.0725
15.8783    16.0927    14.0146
16.019     16.1342    13.9606
16.1451    16.1688    13.8955
16.3225    16.2237    13.8812
16.4372    16.3045    13.8404
16.6168    16.3925    13.8032
16.8299    16.5248    13.707
16.9562    16.5986    13.7085
17.0836    16.688     13.7014
17.1577    16.7456    13.6173
17.3051    16.8442    13.53
17.4593    16.9587    13.4486
17.5697    16.9798    13.426

































































































































































15.7524    9.6875     15.0454    L-ALV
16.0426    9.6859     15.0156
16.2676    9.7083     14.9499
16.5682    9.7942     14.9487
16.7282    9.8157     14.9112
16.8208    9.8755     14.8985
16.9628    9.9436     14.8326
17.1125    10.0417    14.792
17.2354    10.117     14.7888
17.4039    10.2002    14.7548
17.5121    10.2733    14.7358
17.7246    10.3715    14.6794
17.8423    10.44      14.686
17.9812    10.524     14.6302
18.072     10.6129    14.6438
18.2461    10.8022    14.5898
18.4163    10.9625    14.5488
18.5632    11.0989    14.5347
18.7455    11.2257    14.5265
18.8815    11.3262    14.5057
18.9573    11.3977    14.463
19.1191    11.5259    14.4044
19.1662    11.6135    14.4333
19.2952    11.7763    14.3774
19.4055    11.8778    14.3534
19.5327    11.9573    14.273
19.6693    12.0716    14.2413
19.8001    12.1701    14.222
19.9296    12.2587    14.1875
20.0259    12.2991    14.1262
20.1288    12.3355    14.1053
20.2528    12.4003    14.0275
20.3995    12.5029    13.94
20.5005    12.5724    13.8785
20.6618    12.7002    13.8014
