AMNH       80923      Phu13stv
4.9705     6.3483     10.1886
4.898      6.2844     10.0471
4.8243     6.1743     9.8685
4.7431     6.0754     9.7166
4.7045     5.994      9.6451
4.6532     5.886      9.5053
4.6404     5.7899     9.3983
4.6346     5.728      9.299
4.5023     5.5642     9.0948
4.5292     5.4401     8.8337
4.5222     5.3822     8.6905
4.517      5.3264     8.5445
4.492      5.2631     8.3739
4.4744     5.1763     8.1855
4.447      5.0665     7.9429
4.4579     5.0453     7.7793
4.4007     4.9912     7.5978
4.4429     4.9042     7.3969
4.4872     4.8041     7.1982
4.4851     4.7292     6.929
4.5013     4.7227     6.7866
4.5441     4.6628     6.6246
4.5628     4.663      6.4921
4.5785     4.6296     6.4037
4.5736     4.6142     6.2286
4.5551     4.6326     5.9701
4.5488     4.7846     5.732
4.5283     4.8754     5.5853




































































































































































4.9393     10.2987    7.1332     ROSTRUM
4.8395     10.2518    7.3415
4.7839     10.1467    7.5216
4.7811     10.0828    7.6449
4.718      10.0021    7.816
4.7062     9.9446     7.9526
4.6375     9.8166     8.1243
4.6244     9.7497     8.276
4.5959     9.6497     8.4433
4.5613     9.5967     8.6132
4.5139     9.5298     8.7626
4.4919     9.4936     8.8731
4.4191     9.4287     9.048
4.3289     9.3803     9.1571
4.2817     9.3357     9.3176
4.2118     9.3389     9.4468
4.0567     9.384      9.6519
3.9329     9.3847     9.7373
3.8489     9.4039     9.825
3.7647     9.3701     9.9849
3.7214     9.3228     10.0917
3.698      9.2784     10.1788
3.6909     9.161      10.3178
3.6697     9.0443     10.4967
3.8355     8.8739     10.5231
3.9078     8.7689     10.521
3.9251     8.6656     10.5479
4.009      8.5512     10.5756
4.1429     8.4443     10.5612
4.1615     8.2732     10.5697
4.2218     8.1697     10.6012
4.2684     8.1198     10.6103
4.3069     8.0617     10.6468
4.3337     7.9852     10.6832
4.4349     7.8448     10.7399
4.4413     7.7969     10.7379
4.4986     7.7129     10.8048
4.5231     7.5627     10.8598
4.5737     7.4852     10.8787
4.6209     7.3306     10.874
4.714      7.2035     10.8975
4.8163     7.0954     10.8461
4.9108     6.9897     10.8116
5.0176     6.8984     10.7941
5.0952     6.8285     10.7406
5.203      6.7278     10.6719
5.299      6.6353     10.69
5.4004     6.502      10.658
5.525      6.3783     10.661
5.6337     6.2952     10.6905
5.7301     6.162      10.6988
5.8546     6.0715     10.6869
5.9409     5.9904     10.6607
6.1166     5.9392     10.6955
6.211      5.8468     10.6028
6.3194     5.8177     10.4707
6.471      5.8922     10.2573
6.5837     6.0964     10.0801
6.6552     6.4032     9.9428
6.7246     6.4892     9.7156
6.8515     6.5109     9.4543
6.9397     6.5097     9.2294
6.9917     6.5011     9.0308
7.1004     6.4778     8.7902
7.2356     6.4364     8.5901
7.3279     6.3665     8.4277
7.372      6.3516     8.3876
7.5307     6.3238     8.1905
7.6416     6.2926     8.0133
7.7014     6.3038     7.8575
7.7468     6.3226     7.7602
7.8223     6.3638     7.7129
7.8178     6.3682     7.5812































































































































6.9761     13.4121    15.6198    SUPORB
6.9458     13.3905    15.7522
6.9513     13.3706    15.8888
6.9714     13.3317    16.0601
7.0095     13.3062    16.1726
7.0133     13.2668    16.2866
6.9638     13.1408    16.4414
6.9902     13.062     16.5994
6.9663     12.9359    16.7483
6.9106     12.8242    16.8244
6.8837     12.6755    16.9295
6.8457     12.4883    17.0412
6.874      12.3585    17.1157
6.9809     12.2272    17.214
7.1423     12.1298    17.2852
7.2874     12.01      17.4002
7.3928     11.8974    17.4998
7.5373     11.7344    17.6014
7.6681     11.5392    17.6974
7.7298     11.3779    17.7428
7.8043     11.2201    17.749
7.8075     11.1061    17.7606
7.8324     10.9666    17.7558
7.8557     10.7965    17.7476
7.8907     10.5928    17.6971
7.917      10.4272    17.6651
7.9337     10.288     17.6244
7.927      10.139     17.5856
7.9431     9.9871     17.5536
7.9225     9.8445     17.4873
7.9808     9.7351     17.4538
8.02       9.5659     17.4391
8.1896     9.4451     17.4848
8.3017     9.4371     17.5246
8.4388     9.3851     17.5759
8.5884     9.3502     17.614
8.8881     9.3067     17.6567
9.1002     9.2083     17.7098
9.2343     9.1278     17.7382
9.368      9.046      17.7816
9.473      8.9416     17.7916
9.585      8.76       17.809
9.7211     8.6375     17.7619
9.8032     8.4869     17.7181
9.8657     8.3594     17.6551
9.9071     8.185      17.5304
9.9055     8.0364     17.4527
9.9843     7.8998     17.4
10.1389    7.8038     17.3314
10.3012    7.7467     17.3105
10.4755    7.7667     17.2393
10.6687    7.7357     17.1346
10.6111    7.7156     17.1158
10.7574    7.6718     17.0202
10.896     7.6047     16.9024
11.0029    7.5788     16.7821
11.0849    7.5568     16.66
11.2367    7.5652     16.4737
11.2578    7.5121     16.3751
11.2946    7.5043     16.2315
11.3364    7.4598     16.1094
11.3431    7.4513     15.9937
11.3343    7.3997     15.8831









































































































































7.0223     10.7657    14.3252    RORBIT
6.8962     10.9864    14.3232
6.8069     11.1903    14.3558
6.7769     11.375     14.4104
6.7171     11.543     14.4627
6.7108     11.6619    14.4933
6.6581     11.8708    14.5691
6.6894     12.0483    14.6865
6.6742     12.209     14.8131
6.6961     12.3596    14.929
6.7421     12.4319    15.0355
6.706      12.5397    15.1416
6.7947     12.6118    15.3283
6.7674     12.7139    15.4852
6.7665     12.7445    15.6674
6.796      12.706     15.7769
6.7795     12.6106    16.0151
6.6926     12.5593    16.1841
6.723      12.408     16.3146
6.7316     12.2041    16.5026
6.759      12.0195    16.5988
6.7093     11.736     16.7354
6.7346     11.5551    16.7719
6.8179     11.3845    16.7431
6.8732     11.2539    16.716
6.903      11.1272    16.6818
6.9646     10.9715    16.6756
7.0366     10.8136    16.7564
7.1563     10.6981    16.7088
7.2026     10.5798    16.7554
7.3279     10.4601    16.7461
7.4169     10.3433    16.7422
7.4667     10.2088    16.7081
7.4756     10.0958    16.6145
7.5619     10.0967    16.472
7.571      10.0445    16.2608
7.6098     10.0228    16.0861
7.7075     10.0476    15.8767
7.6411     9.9119     15.6784
7.6028     9.8187     15.56
7.5749     9.8108     15.4191
7.5359     9.7819     15.2524






























































































































































8.9157     8.108      14.4189    LORBIT
8.9914     8.0114     14.4631
9.0869     7.9183     14.4927
9.1678     7.8233     14.5441
9.3004     7.7099     14.6081
9.4035     7.6352     14.6519
9.4813     7.5866     14.6803
9.596      7.5454     14.7339
9.7648     7.4496     14.8309
9.8502     7.4493     14.9037
10.0264    7.3776     15.0362
10.1763    7.3192     15.1552
10.2456    7.3361     15.2416
10.3173    7.3476     15.3212
10.3879    7.3248     15.4554
10.4574    7.352      15.593
10.4968    7.3702     15.7492
10.5363    7.2997     15.8178
10.5003    7.3857     15.9848
10.453     7.3348     16.1521
10.3325    7.3365     16.3993
10.2456    7.3643     16.482
10.1102    7.4358     16.5648
10.0001    7.4741     16.6747
9.8461     7.5008     16.7611
9.6798     7.5579     16.8338
9.5774     7.5974     16.8409
9.4273     7.6753     16.9052
9.3545     7.7686     16.8345
9.2586     7.854      16.8355
9.1891     7.8911     16.8171
9.1134     8.0059     16.7943
8.9274     8.1182     16.7749
8.8053     8.2458     16.801
8.7341     8.3581     16.8156
8.66       8.4886     16.8087
8.5843     8.6247     16.8206
8.5301     8.7253     16.8351
8.3599     8.9277     16.835
8.2735     9.0466     16.7125
8.2615     9.1611     16.4876
8.245      9.17       16.3415
8.2047     9.1774     16.2195
8.1872     9.1928     16.0556
8.1543     9.2233     15.9161
8.1243     9.2846     15.7802
8.0908     9.2821     15.5828
8.0961     9.2201     15.3013
























































































































































6.9762     13.4489    15.6946    RTEMFOS
6.8872     13.367     15.5544
6.7985     13.3716    15.3785
6.7188     13.3493    15.1729
6.7021     13.3201    15.0397
6.6595     13.2762    14.8574
6.5811     13.2132    14.7497
6.5345     13.1681    14.6501
6.4771     13.1033    14.5368
6.4413     13.0877    14.4167
6.4001     13.0482    14.3215
6.3626     13.0157    14.1976
6.326      12.9717    14.1284
6.2967     12.9605    14.0208
6.2723     12.9422    13.8789
6.233      12.9142    13.6782
6.1696     12.8716    13.5382
6.1652     12.8694    13.2724
6.0466     12.8344    13.1584
6.0116     12.8923    13.0376
5.9331     12.9384    12.8045
5.8643     12.998     12.6859
5.8671     13.183     12.5628
5.8628     13.3102    12.4823
5.8769     13.5609    12.3764
5.9652     13.6741    12.4216
6.051      13.7758    12.4425
6.1392     13.9052    12.4635
6.2229     14.0145    12.4668
6.3266     14.1217    12.4875
6.4121     14.2304    12.5173
6.4522     14.2608    12.5347
6.5725     14.3157    12.5697







































































































































































11.3081    7.4145     15.9467    LTEMFOS
11.2617    7.3527     15.7463
11.2234    7.3152     15.5805
11.1953    7.2447     15.4918
11.1476    7.2033     15.3449
11.0882    7.1691     15.161
11.0264    7.1293     15.0037
10.9808    7.1042     14.8183
10.9187    7.073      14.6749
10.8428    7.0343     14.4975
10.7732    6.98       14.4089
10.6889    6.9021     14.2359
10.6352    6.8836     14.1005
10.6163    6.8358     14.0142
10.5965    6.8004     13.8239
10.5704    6.7847     13.7081
10.513     6.6806     13.6255
10.5076    6.657      13.5087
10.4057    6.595      13.4379
10.4487    6.6219     13.2346
10.4059    6.4796     13.1236
10.5095    6.3979     12.9575
10.6078    6.3662     12.8698
10.8378    6.325      12.7681
11.0782    6.3334     12.7241
11.2458    6.2883     12.7502
11.4285    6.2825     12.779
11.6037    6.3491     12.7829
11.7517    6.3469     12.8336
11.9084    6.4127     12.8738
12.0874    6.4495     12.9161
12.1543    6.4779     12.923








































































































































































3.3706     6.1017     10.4571    OP
5.1796     7.1685     10.927     BA
9.3102     10.2318    11.6924    ST
13.9833    13.9069    14.4596    IV
3.3154     10.8474    10.171     R_PG
3.9076     13.026     9.5016     R_ZTI
8.6876     12.7076    12.898     R_M3D
10.5253    14.3278    13.9986    R_M12
12.3484    15.7013    15.0187    R_MP3
13.8656    16.066     15.3444    R_PMI
7.9975     4.2165     10.4968    L_PG
10.3939    4.119      9.8579     L_ZTI
11.6059    9.0921     13.1198    L_M3D
13.5938    10.5044    14.023     L_M12
15.1882    11.7991    14.7936    L_MP3
16.0214    13.2262    15.4734    L_PMI
15.5773    15.8492    16.0204    O1
6.7769     11.9631    5.1111     O2
10.5202    4.2544     9.3024     O3
1.1514     6.4197     8.5351     O4




















































































































































































8.271      13.4271    10.5246    RZYGINF
8.0795     13.3619    10.4232
8.0093     13.3895    10.3287
7.9179     13.368     10.2506
7.7707     13.412     10.0613
7.6459     13.4306    9.9641
7.5053     13.4294    9.8609
7.3686     13.5089    9.7801
7.2297     13.5448    9.7557
7.0917     13.6317    9.7346
6.8823     13.5839    9.699
6.6602     13.6058    9.7114
6.4749     13.6228    9.7116
6.2818     13.593     9.7236
6.1025     13.59      9.7114
5.877      13.5349    9.7022
5.6269     13.5586    9.7005
5.4358     13.6575    9.7126
5.3257     13.6288    9.6993
5.2075     13.5738    9.6808
5.0365     13.5446    9.6568
4.9004     13.4532    9.6719
4.751      13.4034    9.6471
4.5887     13.3101    9.6418
4.4387     13.2525    9.6152
4.3088     13.1978    9.5959
4.1688     13.1491    9.5681
4.0609     13.0775    9.5569
3.9472     12.9951    9.5349
3.8976     12.9598    9.5048










































































































































































12.0247    8.1586     10.8451    LZYGINF
11.9167    7.9436     10.7441
11.8926    7.8013     10.5673
11.8809    7.6929     10.4222
11.9097    7.535      10.3251
11.9209    7.3678     10.2606
11.946     7.2494     10.1693
11.9125    7.1036     10.1217
11.8662    6.9196     10.0517
11.8382    6.7248     10.0513
11.781     6.5141     10.0557
11.7846    6.3176     10.0688
11.8003    6.1226     10.0527
11.7595    5.9179     10.0519
11.7817    5.7594     10.0659
11.7366    5.6173     10.0883
11.6038    5.4699     10.0761
11.5062    5.3393     10.0456
11.3782    5.1969     10.0472
11.2356    5.0853     10.0461
11.1105    4.8949     10.0441
10.9808    4.721      10.0114
10.814     4.6182     10.0032
10.739     4.4301     9.9418
10.5135    4.371      9.9669
10.474     4.2149     9.9197
10.3871    4.1327     9.8824













































































































































































8.6878     12.8419    12.8168    R-ALV
8.823      13.0263    12.8873
8.9902     13.2266    12.9283
9.0874     13.3287    12.9458
9.299      13.4579    13.0183
9.434      13.5539    13.1479
9.6196     13.6905    13.2746
9.7679     13.7964    13.3637
9.8617     13.9074    13.4524
10.0034    14.0522    13.5333
10.1616    14.1863    13.6155
10.3125    14.2624    13.8947
10.5467    14.3635    13.9171
10.7022    14.3976    14.0644
10.8563    14.4895    14.1498
10.9828    14.5861    14.2221
11.0966    14.6827    14.3056
11.228     14.7591    14.3583
11.4074    14.8781    14.3958
11.5185    14.9783    14.4957
11.6257    15.1016    14.5528
11.762     15.2225    14.594
11.9243    15.304     14.726
12.0686    15.5198    14.8491
12.232     15.5931    14.988















































































































































































11.6084    9.0924     13.0895    L-ALV
11.8944    9.1916     13.1491
12.1017    9.2773     13.1498
12.3119    9.3442     13.2373
12.4574    9.5068     13.3654
12.6691    9.725      13.467
12.8722    9.9033     13.5607
13.0194    9.9735     13.6548
13.1797    10.0945    13.685
13.3817    10.2533    13.7269
13.5058    10.3918    13.8661
13.5943    10.524     13.9575
13.7021    10.6262    14.0625
13.8283    10.7159    14.0675
13.9144    10.7935    14.1709
14.0324    10.891     14.2421
14.1451    10.9987    14.2984
14.2451    11.1238    14.3532
14.3533    11.2082    14.4226
14.4511    11.2845    14.4745
14.5883    11.3703    14.5608
14.752     11.4444    14.5784
14.8534    11.5148    14.6358
14.9826    11.5938    14.7174
15.1268    11.6818    14.713
15.2116    11.8269    14.7845
