TMP        AZ 1008    Phu129sf
15.632     17.9716    10.5119    IN
15.6835    14.7671    14.5145    BR
15.4857    8.2945     14.877     GL
15.4167    8.1978     14.4127    NA
15.2491    4.1214     10.3022    RH
15.149     1.432      7.9358     NS
15.0985    0.5411     6.8499     PR
14.1105    0.8484     6.7495     R_PR2
14.7896    5.4921     10.8475    R_PMS
11.6429    8.016      9.0553     R_ZMI
13.5863    8.1783     12.2267    R_ZMU
15.1308    8.3236     13.3116    R_DA
13.7482    8.68       14.5551    R_MTI
13.9346    9.3354     15.377     R_MTS
12.1968    9.2467     13.1134    R_FMO
11.587     9.831      12.8239    R_FMT
11.6495    14.1436    9.7152     R_PO
11.1145    9.5324     9.8388     R_ZTS
16.0095    0.7582     6.8116     L_PR2
15.8989    5.4827     10.9101    L_PMS
18.9714    7.5118     9.0576     L_ZMI
17.384     8.0655     12.1868    L_ZMU
15.9098    8.2544     13.2397    L_DA
17.3253    8.5542     14.5767    L_MTI
17.2027    9.2916     15.2615    L_MTS
18.7729    8.9928     12.9214    L_FMO
19.2474    9.7268     12.8357    L_FMT
19.2658    14.0029    9.6288     L_PO
19.6774    9.1612     9.7319     L_ZTS
14.5406    0.2613     6.6456     O1
18.0616    10.597     14.3878    O2
10.5556    11.773     9.5371     O3
15.9807    17.8267    10.5887    O4







































































































































































15.4877    8.2629     14.6925    GLRH
15.4558    8.1988     14.3544
15.49      8.1682     14.0488
15.4778    8.1496     13.8475
15.4487    8.1002     13.6296
15.4935    7.9948     13.3694
15.4514    7.896      13.1336
15.4668    7.7175     12.8785
15.4463    7.6072     12.7109
15.4629    7.4565     12.5526
15.4847    7.3032     12.4037
15.4321    7.0275     12.1613
15.376     6.7162     11.9316
15.397     6.3688     11.6891
15.3904    6.1175     11.5443
15.3806    5.8847     11.3952
15.3708    5.6182     11.2536
15.3288    5.3903     11.1192
15.3381    5.151      10.9647
15.3269    4.9055     10.8254
15.3011    4.7053     10.6798
15.2759    4.5545     10.5729
15.2762    4.3624     10.475
15.2668    4.1219     10.3311
















































































































































































15.1922    4.1207     10.2966    NOSE
14.9707    4.0314     10.186
14.8417    3.9528     10.0713
14.6857    3.9068     9.986
