NMNH       197171     Phu29stv
10.0823    10.0357    13.2185
9.9942     9.9553     13.0466
9.884      9.8785     12.823
9.7963     9.8175     12.6633
9.6979     9.7729     12.4999
9.6168     9.7161     12.3325
9.5224     9.6507     12.1479
9.3964     9.5686     11.9431
9.311      9.5027     11.7624
9.1948     9.3956     11.547
9.0759     9.2865     11.3357
9.0195     9.1891     11.2246
8.8961     9.1003     11.0428
8.8387     8.9914     10.9111
8.757      8.9111     10.7516
8.6239     8.835      10.541
8.5591     8.7233     10.4282
8.4804     8.6739     10.2744
8.3886     8.5846     10.105
8.3015     8.5156     9.9567
8.2394     8.4533     9.8125
8.1196     8.3981     9.6382
8.0329     8.2705     9.4286
7.9723     8.1864     9.31
7.9526     8.118      9.2185
7.8449     8.0539     9.0574
7.7929     7.9612     8.8547
7.7581     7.8775     8.7278
7.6912     7.7721     8.5246
7.6269     7.7178     8.3628
7.5436     7.6696     8.1201






















































































































































7.4984     7.6861     8.044      NOSE
7.3696     7.8514     7.9918
7.2665     7.9298     7.8769
7.139      8.0801     7.7382
7.048      8.2062     7.5863
6.9612     8.2083     7.4684
6.8295     8.1887     7.3232
6.7379     8.1942     7.1534
6.6221     8.2555     6.9775
6.4931     8.2812     6.7516
6.4153     8.271      6.5571
6.2856     8.2531     6.3862
6.2527     8.1574     6.1382
6.196      8.27       5.8667
6.1395     8.1983     5.633
6.113      8.0807     5.3585
6.0912     8.0345     5.1735
6.116      8.0027     5.0917
6.1017     7.9325     4.9366
6.1615     7.8525     4.7618
6.1381     7.7789     4.586
6.1589     7.6144     4.405
6.2141     7.4138     4.3017
6.2052     7.2743     4.1925
6.215      7.1227     4.0842
6.2393     7.0227     4.0376
6.3508     6.8876     3.9233
6.48       6.7903     3.7622
6.5673     6.7231     3.6691
6.6662     6.6525     3.5901
6.7611     6.5375     3.5324
6.8506     6.3826     3.5993
6.9436     6.2351     3.7506
7.01       6.0761     3.9709
7.1519     5.9956     4.1569
7.3072     6.0372     4.3164
7.4842     5.9823     4.4894
7.6212     5.9238     4.5932
7.7576     5.9329     4.6937
7.8749     5.859      4.8436
7.9446     5.9567     5.0941
7.9875     6.0105     5.264
8.0143     6.0935     5.4292
8.0626     6.1281     5.643
8.0743     6.1985     5.7616
8.0835     6.2524     5.9833
8.093      6.313      6.1487
8.1021     6.303      6.3076
8.0913     6.4462     6.5046
8.0641     6.6121     6.7623
8.0064     6.6919     6.936
7.9492     6.8035     7.1655
8.001      6.9647     7.4407
8.0105     7.1022     7.6499
7.9253     7.1984     7.7315
7.803      7.3372     7.875
7.6502     7.5129     7.9259
7.5637     7.6036     8.0587
7.4777     7.7431     8.0612













































































































































6.7508     6.5033     3.4892     NASP-PR
6.6964     6.3913     3.1713
6.7186     6.395      3.0161
6.7323     6.4343     2.9124
6.7932     6.5101     2.7071
6.9158     6.4752     2.5311


































































































































































































7.9242     8.8863     9.5235     R-PM/MAX
7.7929     8.8861     9.287
7.6825     8.8743     9.0725
7.5918     8.8493     8.9261
7.495      8.8297     8.7706
7.3934     8.8015     8.613
7.3018     8.7685     8.4617
7.2283     8.7225     8.3344
7.1629     8.7112     8.2313
7.0833     8.7115     8.112
7.0054     8.7139     7.9515
6.8859     8.6741     7.7779
6.826      8.7018     7.6717
6.8016     8.7459     7.4437
6.6885     8.7018     7.3064
6.6144     8.7014     7.1725
6.5344     8.6594     7.0534
6.4844     8.6341     6.9265
6.4318     8.6018     6.7867
6.3485     8.5874     6.5953
6.3128     8.5975     6.4821
6.2474     8.6611     6.4146
6.2285     8.6208     6.1755
6.1886     8.6507     5.9331
6.1779     8.6355     5.7545
6.1628     8.6581     5.5951
6.3726     8.8098     5.4245
6.3867     8.8598     5.1611
6.3659     8.9023     4.9368
6.3394     8.8798     4.6966
6.3467     8.8696     4.537
6.3093     8.8481     4.3941
6.2941     8.8327     4.1857
6.2925     8.8486     3.9835
6.3998     8.8392     3.7436
6.589      8.7693     3.5052




































































































































































8.8487     8.1563     9.4859     L-PM/MAX
8.8322     8.0396     9.3214
8.7982     7.9329     9.1622
8.7599     7.7932     8.9739
8.7269     7.6829     8.8208
8.717      7.6211     8.6779
8.6881     7.5048     8.4948
8.6566     7.447      8.4338
8.6685     7.2993     8.3076
8.6265     7.2137     8.1787
8.6063     7.103      8.0151
8.5812     7.0181     7.8954
8.5723     6.8984     7.7693
8.5682     6.7738     7.6367
8.5809     6.7403     7.4151
8.5967     6.6217     7.2137
8.5469     6.5229     7.0188
8.533      6.4399     6.8187
8.513      6.3252     6.5685
8.5164     6.2708     6.3246
8.587      6.2549     6.1454
8.6126     6.1929     5.9978
8.7591     6.1738     5.9208
8.9308     6.1828     5.8153
8.9953     6.1451     5.5969
9.0526     6.1129     5.3613
9.0869     6.0995     5.1834
9.1398     6.0564     5.0155
9.1868     6.0499     4.8636
9.2369     6.0405     4.6841
9.2514     5.9986     4.4715
9.2604     5.9967     4.374
9.2606     5.9964     4.289
9.2625     6.0671     4.0877
9.2252     6.1749     3.8863
9.1683     6.301      3.7533




































































































































































8.6762     12.0741    5.8715     ROSTRUM
8.5728     11.9837    6.0725
8.495      11.9106    6.2729
8.4605     11.7931    6.4446
8.5164     11.6266    6.6234
8.5704     11.5054    6.7222
8.6409     11.4033    6.842
8.6754     11.2163    6.9971
8.6811     11.0599    7.167
8.6519     10.9301    7.3302
8.6145     10.9218    7.5207
8.4378     10.8446    7.7079
8.2622     10.7585    7.8778
8.123      10.7012    8.0755
7.9649     10.6182    8.2586
7.7042     10.527     8.5675
7.498      10.5087    8.7249
7.3259     10.512     8.8107
7.1208     10.4452    9.0561
7.0398     10.3072    9.2324
7.0505     10.1826    9.3642
7.1745     9.9969     9.5231
7.4585     9.8867     9.5581
7.6471     9.6752     9.5342
7.7796     9.5384     9.5402
7.8892     9.4134     9.5412
7.9467     9.2858     9.6097
7.9916     9.1717     9.6485
8.0341     9.0741     9.6874
8.0841     8.9759     9.7257
8.0572     8.8115     9.8204
8.1584     8.6642     9.9051
8.3072     8.5306     9.9508
8.4086     8.4338     9.9618
8.5414     8.3209     9.8984
8.7048     8.2294     9.7917
8.9168     8.2225     9.629
9.0637     8.149      9.5845
9.2109     8.0401     9.5162
9.3347     7.9104     9.4844
9.432      7.783      9.5151
9.4929     7.7005     9.564
9.5774     7.6244     9.6355
9.675      7.5043     9.6619
9.7677     7.2945     9.7233
9.9182     7.1607     9.6436
10.152     7.0512     9.4772
10.3585    7.0938     9.35
10.4032    7.2074     9.0754
10.5134    7.412      8.8684
10.5089    7.6725     8.6931
10.629     7.7426     8.5697
10.6997    7.8312     8.4047
10.8246    7.9257     8.2036
10.9179    8.0015     8.0176
10.9973    8.0932     7.8133
11.0951    8.2052     7.6584
11.2549    8.3411     7.4615
11.3686    8.372      7.2963
11.5092    8.3546     7.2
11.7095    8.2676     7.0552
11.8402    8.1899     6.9176
12.0318    8.1341     6.821
12.1504    8.1012     6.743
12.3174    8.1007     6.6591
12.4285    8.1497     6.5286
12.4934    8.1959     6.4315
12.5448    8.2587     6.3179
12.5624    8.3061     6.2264
12.5935    8.3757     6.1117


































































































































9.4653     15.2537    15.4175    SUPORB
9.5173     15.2397    15.6819
9.5868     15.1654    16.0658
9.6116     15.1152    16.2983
9.6498     14.9795    16.5697
9.6874     14.7953    16.7822
9.6714     14.5881    16.9158
9.8247     14.4036    17.1361
9.8766     14.2934    17.2124
9.9954     14.2018    17.3513
10.2027    14.1148    17.5263
10.2634    13.8946    17.6424
10.3978    13.7174    17.7611
10.448     13.5526    17.8111
10.6492    13.3557    17.9213
10.9636    13.2487    17.98
11.1252    12.9913    18.0389
11.2416    12.7873    18.0384
11.3458    12.5985    18.0406
11.4648    12.3383    18.0446
11.5526    12.1065    18.0332
11.5825    11.922     17.9983
11.5703    11.734     17.9336
11.4659    11.5384    17.8661
11.4305    11.3298    17.7807
11.4898    11.1253    17.6601
11.6714    10.9999    17.6977
11.8536    11.0656    17.7759
12.0529    10.9599    17.8629
12.2394    10.935     17.9411
12.5009    10.8622    18.0102
12.7685    10.9945    18.0347
12.9886    10.8238    18.0538
13.1298    10.6046    18.0455
13.2911    10.4218    18.0259
13.3648    10.227     17.9957
13.5664    10.0627    17.9095
13.7989    9.9827     17.825
14.0342    9.8756     17.7269
14.191     9.7445     17.6179
14.3641    9.7017     17.535
14.5843    9.6249     17.415
14.7526    9.5909     17.3265
14.8931    9.4841     17.2115
15.0265    9.4182     17.1136
15.1594    9.3567     16.9771
15.3468    9.3064     16.8315
15.3253    9.299      16.7758
15.4982    9.2029     16.4924
15.6306    9.2027     16.1329
15.7027    9.167      15.8937
15.7001    9.0801     15.6671
15.6882    9.0918     15.5396



















































































































































10.0358    12.3823    13.8976    RORBIT
9.7966     12.5477    13.9109
9.6299     12.7864    13.9253
9.5085     13.016     14.0131
9.4959     13.1824    14.0887
9.4416     13.354     14.1637
9.4015     13.5441    14.292
9.378      13.7063    14.4332
9.3673     13.8808    14.5823
9.4288     13.9514    14.7408
9.4551     14.045     14.8632
9.4621     14.1378    15.0411
9.4844     14.1459    15.2017
9.4183     14.2647    15.4712
9.4577     14.2836    15.7163
9.3789     14.1652    16.0245
9.3818     13.9145    16.2822
9.3885     13.7491    16.4055
9.4056     13.5653    16.5321
9.4518     13.3915    16.6182
9.5169     13.2098    16.675
9.5345     12.9777    16.7541
9.5922     12.8193    16.7717
9.6877     12.652     16.748
9.8229     12.457     16.7047
9.9763     12.272     16.657
10.1197    12.0387    16.7127
10.2688    11.9159    16.7457
10.3566    11.7534    16.8164
10.5059    11.6448    16.7964
10.6826    11.5205    16.7743
10.8258    11.3898    16.5887
10.8476    11.3176    16.3787
10.8972    11.326     16.179
10.9366    11.2999    16.0062
10.9949    11.3121    15.7784
11.0068    11.3241    15.5696
10.9742    11.2989    15.2082
10.9365    11.2756    15.055

































































































































































12.6675    9.7258     14.0241    LORBIT
12.8523    9.507      14.0432
13.0412    9.3312     14.0602
13.2581    9.2251     14.1068
13.4534    9.1661     14.18
13.657     9.1415     14.2729
13.9054    9.0553     14.4006
14.0738    8.9869     14.5368
14.1916    8.9993     14.6746
14.3122    9.0393     14.8173
14.3805    9.059      14.9024
14.4907    9.0171     15.0862
14.5577    8.9642     15.2359
14.6332    8.9561     15.4187
14.6909    9.0293     15.6506
14.6131    9.0257     15.8659
14.5179    8.9981     16.0573
14.4247    8.9467     16.1982
14.283     8.9437     16.3668
14.1282    8.9667     16.5261
13.9344    8.9879     16.6399
13.7752    9.0324     16.727
13.5294    9.1297     16.8376
13.3678    9.169      16.8507
13.2272    9.2595     16.8469
13.0729    9.3104     16.8431
12.8152    9.4415     16.8719
12.6287    9.5635     16.8008
12.4064    9.8073     16.758
12.3084    9.9347     16.8352
12.2436    9.9898     16.8807
12.0997    10.1307    16.875
11.9133    10.2935    16.867
11.7314    10.435     16.7352
11.6994    10.5254    16.4868
11.6718    10.581     16.2963
11.668     10.6135    16.123
11.6534    10.6276    15.9317
11.5962    10.6369    15.7971
11.5584    10.6793    15.5744
11.5805    10.6657    15.4241
11.5601    10.6627    15.2809
11.5603    10.6489    15.1278





























































































































































9.4437     15.2673    15.3515    RTEMFOS
9.3745     15.266     15.0901
9.3162     15.2828    14.847
9.2717     15.2461    14.6677
9.2253     15.2038    14.5388
9.202      15.1803    14.3861
9.1565     15.102     14.1776
9.1121     15.0323    13.9422
9.1059     14.9862    13.7717
9.0642     14.9215    13.6184
9.0239     14.8708    13.4421
9.0124     14.8259    13.2961
8.9526     14.7708    13.1406
8.9221     14.7474    12.9383
8.9216     14.7146    12.7282
8.9061     14.6677    12.5502
8.918      14.6712    12.3756
8.9063     14.6472    12.1947
8.836      14.7061    12.0425
8.7962     14.7545    11.9169
8.7807     14.9201    11.7641
8.8223     15.1214    11.6619
8.9443     15.316     11.6808
8.9823     15.4926    11.6837
9.1116     15.6656    11.7324
9.2299     15.8274    11.7916
9.2977     15.9361    11.842
9.3772     16.0618    11.896












































































































































































15.7629    9.1436     15.7567    LTEMFOS
15.7331    9.0717     15.4871
15.7286    8.9878     15.2201
15.7092    8.897      14.9084
15.6106    8.8092     14.6125
15.5524    8.7812     14.3797
15.4818    8.7274     14.1933
15.4318    8.689      13.9458
15.3377    8.6349     13.7498
15.2629    8.597      13.6194
15.1431    8.5469     13.4341
15.1184    8.5318     13.2174
15.0432    8.4907     12.9822
14.9772    8.4546     12.831
14.9262    8.4065     12.633
14.9143    8.3762     12.4752
14.9246    8.3404     12.2894
14.9264    8.3096     12.1249
15.0153    8.2861     11.8842
15.1846    8.2679     11.725
15.3799    8.2741     11.6425
15.5949    8.3569     11.6206
15.7803    8.4371     11.6217
15.9727    8.46       11.6521
16.1423    8.549      11.7208
16.3407    8.6244     11.7649
16.5182    8.7417     11.8802













































































































































































9999       9999       9999       OP
9999       9999       9999       BA
12.6934    12.2026    13.6179    ST
18.0677    17.379     14.9989    IV
5.5382     11.3562    13.0367    R_PG
6.5902     13.9451    11.5984    R_ZTI
11.8091    14.6605    15.1093    R_M3D
13.6659    16.8446    15.334     R_M12
15.722     18.4917    15.7511    R_MP3
17.4032    19.171     16.0884    R_PMI
11.5856    5.0854     13.4101    L_PG
14.642     6.0873     12.2557    L_ZTI
15.0362    11.3534    15.2621    L_M3D
17.3311    13.1012    15.358     L_M12
19.0539    15.1298    15.6337    L_MP3
19.9362    16.8246    15.7761    L_PMI
20.5922    18.4927    16.0045    O1
8.4779     11.9076    5.9619     O2
14.3382    5.6556     11.6455    O3
5.5957     3.9574     11.0057    O4




















































































































































































10.8512    15.1509    12.3393    RZYGINF
10.6642    15.0615    12.1591
10.5553    15.0713    12.0332
10.4338    15.0694    11.8976
10.3037    15.0684    11.813
10.1437    15.0113    11.7493
9.9573     15.0619    11.6887
9.7738     15.0705    11.6816
9.5894     15.1366    11.7032
9.3419     15.1116    11.7679
9.2103     15.0803    11.8386
9.0295     15.0251    11.8977
8.8696     14.9771    11.9133
8.7479     14.8795    11.9571
8.5622     14.7806    11.9816
8.4787     14.695     12.023
8.3701     14.6047    12.0567
8.2135     14.5016    12.0739
8.097      14.425     12.0879
7.9554     14.4107    12.075
7.7822     14.3688    12.0745
7.5618     14.3896    12.027
7.4301     14.3948    11.9306
7.2549     14.3037    11.8721
7.1545     14.242     11.7891
7.0913     14.2084    11.7737
6.9552     14.1284    11.7529
6.8347     14.1076    11.6869
6.7029     14.0271    11.6505
6.5748     13.9508    11.5731










































































































































































15.6702    10.0483    12.356     LZYGINF
15.6509    9.9089     12.2558
15.6549    9.7271     12.1386
15.6893    9.5593     12.0462
15.739     9.3029     12.0289
15.734     8.9921     12.1238
15.723     8.8438     12.172
15.6783    8.722      12.21
15.6506    8.5903     12.2733
15.6137    8.4239     12.3407
15.5645    8.2696     12.3946
15.496     8.1734     12.4256
15.3935    7.993      12.4421
15.2783    7.8109     12.513
15.1917    7.6073     12.5401
15.1223    7.408      12.5726
15.045     7.2934     12.5814
15.0269    7.1647     12.5969
15.0346    7.0098     12.5799
15.0441    6.827      12.5652
15.0393    6.7183     12.5449
14.9517    6.572      12.5088
14.8926    6.4657     12.4705
14.8126    6.3011     12.3915
14.7123    6.1714     12.3304
14.6367    6.0355     12.2569














































































































































































11.8193    14.668     15.1048    R-ALV
11.8953    14.8574    15.1178
11.9941    15.1373    15.0923
12.0829    15.352     15.0703
12.1859    15.5521    15.0942
12.3251    15.7678    15.086
12.4839    15.8708    15.1328
12.6755    16.0506    15.0735
12.839     16.2291    15.0853
13.0159    16.401     15.0982
13.108     16.5051    15.1544
13.1954    16.587     15.2079
13.4975    16.8234    15.2341
13.6696    16.8529    15.3442
13.8037    16.9859    15.3325
14.0504    17.1917    15.3709
14.178     17.3512    15.3538
14.4696    17.493     15.4826
14.6795    17.558     15.5424
14.8372    17.6596    15.6049
14.9616    17.8508    15.5957
15.1495    18.0417    15.6804
15.245     18.185     15.7055
15.3192    18.2763    15.7369
15.4705    18.4691    15.7228
15.6309    18.641     15.6273














































































































































































15.126     11.323     15.1927    L-ALV
15.3469    11.3795    15.1999
15.5832    11.491     15.1924
15.8299    11.6037    15.1798
16.1454    11.7121    15.1629
16.3422    11.9607    15.1828
16.5544    12.1762    15.2091
16.722     12.3465    15.2296
16.9374    12.5208    15.231
17.13      12.6737    15.2819
17.321     12.9311    15.3013
17.4078    13.1075    15.3374
17.5455    13.2441    15.338
17.6976    13.4059    15.3513
17.9172    13.631     15.3897
18.0446    13.831     15.3997
18.0988    14.0617    15.4397
18.2817    14.2035    15.4383
18.4571    14.3891    15.4766
18.6072    14.5402    15.4722
18.7813    14.7118    15.5126
18.9277    14.8352    15.5406
19.0617    15.0059    15.5761
19.1048    15.1246    15.5768
