UCMVZ      117263     Phu52stv
10.6627    7.0961     9.4566     NOSE
10.4174    7.3033     9.4404
10.201     7.3207     9.3061
9.9754     7.3394     9.1941
9.8213     7.3532     9.0673
9.6423     7.4396     8.9776
9.5059     7.3982     8.7885
9.3647     7.4233     8.6894
9.2785     7.4334     8.5729
9.1822     7.4024     8.4861
9.0584     7.4094     8.3894
8.9629     7.3349     8.231
8.813      7.293      8.0581
8.7124     7.2318     7.8849
8.6401     7.1569     7.7538
8.505      7.0129     7.5374
8.4033     6.9197     7.378
8.3618     6.8116     7.286
8.2909     6.6758     7.1588
8.2327     6.5389     7.0558
8.1939     6.3596     6.9713
8.1508     6.164      6.8767
8.1128     6          6.7801
8.0737     5.851      6.6796
8.1335     5.7157     6.6301
8.2127     5.5965     6.5083
8.2472     5.5114     6.3511
8.3372     5.4416     6.1684
8.4468     5.3244     6.1152
8.5707     5.0541     6.3333
8.6404     4.9955     6.4531
8.719      4.9739     6.5369
8.8429     4.9253     6.6109
8.9599     4.8476     6.667
9.1736     4.8319     6.8227
9.3145     4.8716     6.8968
9.4721     4.8659     6.9407
9.6951     4.9263     7.0602
9.8045     4.9382     7.1267
10.0059    4.989      7.2554
10.14      5.0407     7.3502
10.236     5.1517     7.5465
10.4009    5.1623     7.6878
10.4695    5.1807     7.7795
10.5345    5.1667     7.8384
10.5905    5.2688     8.0165
10.6458    5.3183     8.1292
10.663     5.4444     8.2842
10.7284    5.514      8.4292
10.7175    5.7385     8.5528
10.7692    5.8356     8.7186
10.7754    6.0796     8.8522
10.7871    6.2157     8.997
10.7848    6.3403     9.2049
10.8187    6.4815     9.2581
10.7951    6.6129     9.3305
10.7918    6.8484     9.4187
10.666     7.0808     9.4225














































































































































8.3857     5.2878     6.0403     NASP-PR
8.2956     5.2597     5.871
8.2416     5.2463     5.6511
8.2373     5.208      5.5322
8.2466     5.192      5.3584
8.2645     5.1903     5.1481


































































































































































































11.7773    8.6437     10.8527    R-PM/MAX
11.6439    8.5932     10.7091
11.5065    8.5535     10.6111
11.344     8.4747     10.4828
11.2036    8.4167     10.3445
11.0304    8.3364     10.2414
10.8893    8.2459     10.1655
10.7303    8.2167     9.9736
10.5402    8.1256     9.8488
10.4151    8.082      9.7384
10.2649    8.0236     9.6479
10.105     7.9582     9.5093
9.9342     7.9451     9.3676
9.7473     7.8688     9.1957
9.561      7.8295     9.0492
9.379      7.7839     8.8527
9.263      7.7701     8.7195
9.0837     7.7246     8.5217
8.9464     7.6424     8.2646
8.798      7.649      8.0326
8.6561     7.6496     7.7913
8.5728     7.6113     7.6006
8.4644     7.5813     7.4295
8.3567     7.5958     7.2484
8.2334     7.5834     7.0224
8.1793     7.6591     6.8193
8.1058     7.6595     6.6558
8.0489     7.7073     6.4644
7.9956     7.7208     6.2491
8.0475     7.733      6.0704
8.0882     7.7737     5.9125
8.2141     7.6205     5.6664








































































































































































12.4818    7.9998     10.9866    L-PM/MAX
12.3838    7.9184     10.8676
12.2774    7.7964     10.7636
12.1405    7.6866     10.6271
12.0838    7.5675     10.5024
12.0453    7.4265     10.3338
11.9665    7.2852     10.2167
11.8806    7.1685     10.0875
11.7964    7.0486     9.9797
11.6933    6.8859     9.8602
11.6181    6.8023     9.7685
11.5498    6.7032     9.7063
11.5211    6.6297     9.634
11.4511    6.495      9.5269
11.4023    6.3671     9.3964
11.3443    6.2135     9.2704
11.3026    6.1039     9.1831
11.2921    5.9593     9.0816
11.1963    5.8603     8.9333
11.0978    5.7341     8.7621
11.0092    5.5459     8.5488
10.9531    5.4246     8.3689
10.8973    5.3342     8.2115
10.8531    5.2105     8.016
10.8245    5.1228     7.8585
10.7839    5.0527     7.6675
10.8119    4.9428     7.4796
10.8131    4.8403     7.2882
10.8364    4.7327     7.1023
10.7861    4.7021     7.0262
10.8184    4.6408     6.8792
10.8705    4.5896     6.6934
10.8532    4.5219     6.5564
10.8656    4.4958     6.3716
10.8738    4.5057     6.2307
10.9229    4.4886     6.0964
10.9289    4.5352     5.9534
10.8504    4.7299     5.6574


































































































































































10.8294    10.7511    6.4467     ROSTRUM
10.7287    10.7108    6.7419
10.6263    10.6527    7.0395
10.6345    10.5782    7.275
10.6294    10.4381    7.5219
10.6368    10.2692    7.8144
10.6243    10.167     8.0056
10.5993    10.1105    8.2005
10.6039    10.0581    8.3567
10.6124    9.9603     8.5869
10.5757    9.8837     8.7529
10.4858    9.7985     8.8871
10.3575    9.7467     9.2239
10.2068    9.6947     9.5008
10.1213    9.7116     9.7903
10.0314    9.6078     10.0575
10.0675    9.5146     10.2612
10.1394    9.4498     10.3724
10.2878    9.2847     10.4479
10.3965    9.1273     10.4329
10.5608    9.0613     10.3781
10.7427    8.9314     10.3739
10.8235    8.8105     10.3146
10.9701    8.6336     10.2801
11.1183    8.4981     10.3322
11.201     8.3188     10.448
11.3324    8.1806     10.5731
11.3881    8.0716     10.6086
11.4766    7.9034     10.6392
11.5834    7.7512     10.5726
11.7722    7.6067     10.5025
11.8644    7.5447     10.4317
11.9656    7.4779     10.3314
12.106     7.3201     10.3166
12.2184    7.1825     10.2896
12.3183    7.0423     10.2942
12.4361    6.8273     10.3436
12.6101    6.6286     10.3632
12.709     6.4654     10.3512
12.8814    6.2937     10.3037
13.0827    6.2658     9.7734
13.1594    6.3254     9.638
13.1944    6.459      9.4235
13.256     6.6042     9.3111
13.309     6.6997     9.2257
13.3829    6.7927     9.1061
13.4077    6.8011     8.8716
13.4892    6.8232     8.6771
13.5821    6.7989     8.463
13.7148    6.8208     8.3319
13.7907    6.804      8.0894
13.8743    6.7545     7.8764
14.0034    6.7357     7.7386
14.1344    6.6902     7.5407
14.2369    6.6575     7.3387
14.2866    6.675      7.1792
14.361     6.6875     7.0495
14.3948    6.7413     6.898
14.4786    6.8117     6.7424
14.4532    6.8688     6.5208












































































































































12.8696    13.9863    14.4424    SUPORB
12.9362    13.9752    14.7589
12.9536    13.9454    14.8903
12.96      13.8807    15.0987
12.9812    13.8242    15.3079
12.9886    13.684     15.5229
12.9959    13.4957    15.7313
13.0178    13.394     15.8396
12.9983    13.2674    15.9256
12.9954    13.1336    16.0188
13.0967    13.0091    16.1257
13.1409    12.8832    16.2141
13.192     12.6838    16.3311
13.3361    12.5333    16.4234
13.5673    12.341     16.575
13.7511    12.2617    16.6457
13.9418    12.0818    16.7461
14.0311    11.9704    16.77
14.1505    11.7916    16.826
14.1881    11.6941    16.8393
14.2334    11.49      16.8601
14.231     11.233     16.851
14.253     10.9948    16.8285
14.2828    10.8465    16.7788
14.2565    10.686     16.7512
14.2421    10.548     16.7055
14.2216    10.3622    16.6433
14.1238    10.1699    16.5339
14.0796    10.0455    16.4798
14.0615    9.9009     16.4037
14.0306    9.7714     16.315
14.0475    9.6165     16.2713
14.3447    9.4704     16.4053
14.5844    9.4025     16.5184
14.74      9.3494     16.5797
14.8943    9.3267     16.6294
15.0045    9.2974     16.6579
15.1891    9.2656     16.6901
15.4427    9.1664     16.7284
15.6025    9.1124     16.7093
15.748     9.0306     16.7148
15.9269    8.9408     16.6714
16.1058    8.8451     16.6252
16.2315    8.7185     16.5559
16.3077    8.5509     16.463
16.382     8.351      16.3732
16.437     8.1724     16.2799
16.536     8.0384     16.1625
16.6257    7.8855     16.0582
16.7616    7.7989     15.9693
16.9543    7.6544     15.7607
17.1233    7.6186     15.6192
17.2725    7.5561     15.4614
17.4183    7.5222     15.3044
17.5685    7.5461     15.1249
17.7008    7.5416     14.8993
17.7148    7.5443     14.737
17.7403    7.4923     14.4105
17.7744    7.4746     14.2163
17.7996    7.4624     14.0715












































































































































12.9572    11.3297    12.9941    RORBIT
12.7585    11.5527    13.013
12.6524    11.7459    13.0738
12.586     11.9439    13.1239
12.5272    12.146     13.2222
12.4624    12.3426    13.3339
12.4362    12.5307    13.4724
12.4438    12.6821    13.624
12.4242    12.8622    13.8461
12.4838    12.988     14.1084
12.5051    13.1245    14.3189
12.5638    13.1405    14.5152
12.5893    13.1417    14.7118
12.6228    13.0462    14.9588
12.5772    12.8845    15.2625
12.5661    12.6943    15.4775
12.5535    12.575     15.5814
12.5522    12.3786    15.6949
12.612     12.1571    15.7688
12.6377    11.9889    15.783
12.7061    11.7883    15.7941
12.7295    11.6135    15.818
12.7706    11.4547    15.8058
12.8999    11.3087    15.7376
13.0609    11.1635    15.6986
13.2264    10.9339    15.7361
13.3094    10.7868    15.7701
13.5002    10.7033    15.7432
13.6193    10.492     15.5567
13.6773    10.3065    15.2898
13.74      10.2302    14.9901
13.7396    10.1038    14.779
13.7608    10.1774    14.4494
13.7421    10.1594    14.2748
13.6841    10.1876    14.0653





































































































































































15.2029    8.3207     12.8564    LORBIT
15.3393    8.1955     12.8402
15.4218    8.0741     12.8736
15.5421    7.913      12.9035
15.6462    7.8201     12.919
15.7626    7.6992     12.9501
15.9562    7.5655     13.03
16.1028    7.5458     13.1615
16.2547    7.4891     13.2714
16.3559    7.474      13.3848
16.463     7.4483     13.4996
16.5724    7.4528     13.6397
16.6288    7.4518     13.7545
16.7031    7.4653     13.9199
16.7424    7.5        14.0582
16.8242    7.4862     14.2314
16.8912    7.4485     14.4052
16.806     7.4782     14.6595
16.7009    7.3872     14.9579
16.5361    7.4414     15.17
16.4376    7.4618     15.2749
16.3226    7.4866     15.3683
16.1824    7.5208     15.4811
16.096     7.5954     15.4838
15.9188    7.7633     15.5152
15.7798    7.8041     15.5727
15.6207    7.8467     15.6211
15.4276    8.0212     15.595
15.3113    8.1812     15.576
15.1424    8.3269     15.5718
15.014     8.6004     15.5423
14.9099    8.7407     15.5739
14.7946    8.964      15.6305
14.6809    9.0685     15.6264
14.5872    9.2301     15.4868
14.5092    9.2793     15.2968
14.4746    9.3858     15.0117
14.3871    9.4228     14.7608
14.4189    9.4434     14.547
14.3493    9.4378     14.3799
14.3568    9.4274     14.216
14.3322    9.3822     14.0096
14.3077    9.3004     13.7946





























































































































































12.7708    13.9096    14.4068    RTEMFOS
12.6423    13.8679    14.0707
12.6177    13.9366    13.8263
12.4932    13.9124    13.5559
12.3007    13.8214    13.3665
12.2507    13.8238    13.1207
12.2066    13.8153    12.8877
12.0753    13.7112    12.6624
12.0093    13.6686    12.4895
11.9985    13.6232    12.2164
11.8492    13.5496    12.1463
11.8052    13.501     12.0367
11.6829    13.4268    11.8716
11.6504    13.4823    11.6321
11.5434    13.471     11.4671
11.4533    13.444     11.3209
11.454     13.5966    11.1316
11.5128    13.767     11.0188
11.5832    13.9464    10.9426
11.6535    14.1106    10.9217
11.7653    14.2368    10.9404
11.9058    14.4646    11.0269
11.9731    14.5819    11.0674
12.0924    14.6767    11.1309
12.1877    14.7624    11.202















































































































































































9999       9999       9999       LTEMFOS







































































































































































































9999       9999       9999       OP
9999       9999       9999       BA
14.7869    10.1838    13.7759    ST
19.4065    15.095     13.2055    IV
8.275      9.2899     14.5786    R_PG
9.1061     11.9675    13.0595    R_ZTI
13.9623    12.6772    15.0287    R_M3D
15.5925    14.7244    14.6802    R_M12
17.5215    16.594     13.9597    R_MP3
18.8981    16.9001    13.5202    R_PMI
9999       9999       9999       L_PG
9999       9999       9999       L_ZTI
17.1526    9.5477     14.8233    L_M3D
19.2972    11.2876    14.495     L_M12
20.9909    13.2216    13.8615    L_MP3
21.3202    14.5979    13.3862    L_PMI
21.3908    15.5341    12.0512    O1
14.3044    5.8934     7.3639     O2
8.108      11.0363    13.048     O3
7.1012     5.943      13.2229    O4




















































































































































































12.5561    13.2232    12.9974    RZYGINF
12.3279    13.1556    12.973
12.166     13.1586    12.8831
12.0764    13.1791    12.8387
11.9437    13.1897    12.774
11.7758    13.1055    12.7854
11.6319    13.0456    12.7881
11.4163    13.0182    12.8205
11.2152    12.961     12.8929
11.0753    12.8768    12.961
10.8667    12.7604    13.0461
10.7177    12.6524    13.0784
10.554     12.557     13.1107
10.4091    12.4768    13.128
10.2179    12.4929    13.1326
9.9834     12.3989    13.144
9.756      12.3438    13.1609
9.5822     12.2429    13.1783
9.443      12.2435    13.154
9.2956     12.1644    13.1429
9.2091     12.0734    13.1466
9.056      11.9498    13.089


















































































































































































9999       9999       9999       LZYGINF







































































































































































































13.9542    12.668     15.0281    R-ALV
13.9967    12.8903    15.0236
14.0589    13.1395    14.957
14.1096    13.3024    14.9193
14.2221    13.5709    14.8454
14.4276    13.7254    14.8473
14.5971    13.8205    14.8495
14.7255    13.9431    14.8443
14.8661    14.105     14.8021
14.9939    14.2145    14.8052
15.114     14.4221    14.7353
15.2635    14.6073    14.6536
15.5097    14.7305    14.6391
15.68      14.8862    14.5627
15.8816    14.9835    14.6169
15.9181    15.055     14.5699
16.1043    15.2961    14.4321
16.2506    15.3536    14.5025
16.4481    15.473     14.3975
16.6495    15.6337    14.355
16.7522    15.7456    14.3328
16.9243    15.8377    14.3665
17.0444    15.975     14.3683
17.1514    16.1762    14.3185
17.1359    16.2302    14.2515
17.2029    16.3484    14.1565
17.2842    16.4793    14.056
17.3885    16.5987    13.9386












































































































































































17.2428    9.4639     14.6876    L-ALV
17.4922    9.511      14.6762
17.6997    9.6119     14.6801
17.8271    9.6905     14.6559
18.0236    9.802      14.6474
18.1897    9.9301     14.6243
18.4031    10.1363    14.5619
18.5397    10.3402    14.5694
18.7071    10.5112    14.5409
18.8465    10.6425    14.4923
18.9905    10.7487    14.4949
19.13      10.8835    14.4721
19.2487    11.1258    14.4559
19.3019    11.3167    14.4572
19.4376    11.4229    14.4007
19.5767    11.5818    14.3666
19.7423    11.7673    14.292
19.8394    11.9049    14.2697
19.9221    12.0797    14.2393
19.9946    12.1894    14.1864
20.1081    12.3783    14.1558
20.2127    12.5018    14.1293
20.3778    12.6673    14.1398
20.4569    12.7918    14.1814
20.6208    12.8795    14.1117
20.7263    12.9519    14.0451
20.8791    13.0587    13.9519
20.9944    13.1906    13.8299
