NMNH       197169     Phu31stv
7.4491     8.3135     7.5754
7.4084     8.3372     7.4753
7.3268     8.304      7.3212
7.2682     8.2782     7.2283
7.1358     8.2861     7.0827
7.0328     8.3073     6.9797
6.9304     8.2849     6.8062
6.8512     8.252      6.657
6.7826     8.2496     6.5055
6.7056     8.2317     6.3163
6.6505     8.1953     6.1383
6.598      8.1594     5.9161
6.5702     8.1301     5.754
6.5403     8.1155     5.5547
6.5188     8.1228     5.3064
6.5079     8.1392     5.1149
6.4988     8.1379     4.9526
6.4597     8.191      4.731
6.4693     8.2933     4.4903
6.4664     8.3556     4.4247
6.4403     8.4622     4.3513
6.4025     8.4589     4.186
6.3725     8.5388     4.0388
6.3603     8.6237     3.9026
6.3337     8.6364     3.7822
6.3034     8.6294     3.5139
6.2859     8.4938     3.2605
6.3029     8.3457     3.1057
6.5186     8.2661     2.7827
































































































































































9.1791     7.7847     8.8709     L-PM/MAX
9.1331     7.6555     8.6451
9.1105     7.5356     8.4904
9.0743     7.4291     8.3326
9.0455     7.2887     8.1541
8.9921     7.1839     7.9771
8.9536     7.0505     7.8141
8.9077     6.9429     7.6838
8.9569     6.864      7.5387
8.9259     6.7845     7.4057
8.9557     6.6924     7.3039
8.9689     6.5594     7.1565
8.9833     6.4905     7.0436
8.955      6.389      6.8827
8.9268     6.3178     6.7192
8.9499     6.2277     6.5689
8.9696     6.1397     6.4391
8.9686     6.094      6.2916
8.9574     6.0226     6.0604
8.9865     5.9822     5.8426
8.9865     5.9522     5.6018
8.9409     5.9271     5.2125
8.9638     5.8833     4.9689
9.0224     5.8695     4.7478
9.1194     5.832      4.551
9.1913     5.808      4.435
9.2889     5.7856     4.3048
9.4328     5.7722     4.214
9.4865     5.7303     4.07
9.566      5.6622     3.9107
9.5534     5.6284     3.6768
9.5673     5.6591     3.1793
9.5437     5.8737     2.9785







































































































































































8.5601     11.8213    5.6809     ROSTRUM
8.4982     11.7109    5.9003
8.4576     11.6019    6.0417
8.4478     11.5591    6.2407
8.452      11.4401    6.4775
8.4954     11.2698    6.6597
8.56       11.2078    6.8187
8.5565     11.0586    6.9817
8.4943     10.9314    7.184
8.3992     10.8328    7.4211
8.3094     10.7194    7.6176
8.2451     10.6309    7.7576
8.1711     10.5405    7.9676
8.0926     10.4154    8.1182
8.0423     10.3739    8.2268
7.9256     10.2195    8.4026
7.8645     10.1626    8.5625
7.7831     10.1122    8.7804
7.6944     10.031     8.9579
7.6446     9.8829     9.1266
7.7007     9.7357     9.2502
7.7363     9.666      9.2868
8.0353     9.5219     9.2572
8.1951     9.3814     9.3184
8.3508     9.2027     9.2793
8.5019     8.9725     9.2287
8.5892     8.8147     9.2053
8.6931     8.7194     9.2716
8.7096     8.5818     9.3989
8.7572     8.4716     9.4823
8.7963     8.3104     9.543
8.9141     8.2133     9.5632
9.06       8.1104     9.484
9.2807     8.0552     9.3871
9.4515     8.0079     9.2937
9.5796     7.9477     9.3024
9.7311     7.8831     9.2792
9.9212     7.7749     9.2691
10.0347    7.638      9.2755
10.117     7.5503     9.2944
10.2516    7.3879     9.3345
10.3547    7.266      9.2596
10.5496    7.1199     9.1406
10.6678    7.1802     8.8481
10.8143    7.3134     8.6957
10.8523    7.3806     8.4588
10.9477    7.4808     8.2865
11.0563    7.6238     8.0882
11.1871    7.7268     7.9305
11.2714    7.7824     7.735
11.4072    7.9089     7.5532
11.5148    8.0343     7.342
11.5692    8.0944     7.1607
11.6436    8.1515     6.9887
11.7998    8.2003     6.8784
11.9686    8.2136     6.7302
12.1071    8.1903     6.6056
12.2489    8.1885     6.4961
12.348     8.2077     6.4045
12.4961    8.2553     6.2554
12.5709    8.3101     6.1573
12.6674    8.3848     5.9783
12.7288    8.4745     5.7481









































































































































8.9994     15.1293    14.6526    SUPORB
9.0553     15.165     14.8825
9.0453     15.1016    15.0676
9.1344     15.0933    15.3242
9.2113     15.0621    15.5405
9.2373     14.9967    15.7614
9.307      14.8422    16.0662
9.3581     14.6802    16.2366
9.3754     14.4909    16.3678
9.3799     14.2997    16.4969
9.4161     14.1205    16.6168
9.4548     13.9355    16.7115
9.6152     13.7759    16.836
9.6702     13.6079    16.9216
9.7942     13.479     17.0012
9.9719     13.3888    17.0998
10.2487    13.3401    17.2383
10.4849    13.2677    17.3487
10.6979    13.1669    17.4253
10.8457    12.9371    17.4535
10.9497    12.7772    17.4566
11.0965    12.6085    17.4807
11.1662    12.4041    17.4487
11.2075    12.2103    17.421
11.2544    11.9897    17.387
11.2998    11.7882    17.3227
11.3343    11.6396    17.2781
11.3713    11.4943    17.2242
11.4794    11.3053    17.1537
11.648     11.3082    17.2346
11.8777    11.3049    17.3154
12.1381    11.3462    17.4029
12.4005    11.2723    17.4649
12.5941    11.2451    17.501
12.7731    11.1843    17.5309
12.989     11.1614    17.5398
13.2093    11.0202    17.5413
13.3711    10.8105    17.5011
13.4918    10.682     17.452
13.6092    10.5193    17.3859
13.7482    10.3646    17.2725
13.8727    10.1545    17.1845
14.0066    10.0734    17.1078
14.0891    9.975      17.0026
14.4451    9.9253     16.8434
14.7446    9.9169     16.685
14.9181    9.9093     16.5544
15.0617    9.916      16.4273
15.2441    9.9185     16.3006
15.3404    9.9524     16.173
15.4153    9.9665     16.0838
15.4944    9.9776     15.861
15.5763    10.0041    15.7118
15.6496    9.9717     15.4844
15.7236    9.9754     15.3228
15.7666    9.9859     15.1226
15.7457    9.9431     14.8515















































































































































9.9717     12.4251    13.5149    RORBIT
9.7311     12.529     13.5223
9.6591     12.6814    13.5698
9.5899     12.8524    13.6256
9.5018     13.0292    13.6857
9.4251     13.2072    13.7569
9.3005     13.4262    13.8832
9.2607     13.5642    13.9687
9.2488     13.6737    14.0581
9.2252     13.7755    14.1498
9.2218     13.8628    14.2668
9.1947     13.9494    14.4079
9.1851     14.0319    14.5306
9.2134     14.0973    14.6866
9.1979     14.1299    14.8077
9.2019     14.2234    15.0971
9.2286     14.1945    15.3226
9.2289     14.0298    15.5926
9.2582     13.8048    15.8428
9.247      13.659     15.9663
9.3005     13.4417    16.0878
9.3916     13.2082    16.1843
9.5024     12.9339    16.2256
9.6217     12.6962    16.23
9.7396     12.5491    16.2157
9.874      12.411     16.2186
10.1027    12.2639    16.2399
10.3044    12.1931    16.2263
10.4818    12.0677    16.1998
10.5907    11.9267    16.208
10.7047    11.8116    16.2002
10.867     11.7335    15.9784
10.9469    11.6846    15.6982
11.0072    11.6968    15.5047
10.9986    11.6082    15.3955
10.9992    11.522     15.2455
11.0189    11.4864    15.1479
11.037     11.3966    15.0017
11.04      11.3253    14.8298

































































































































































12.5353    9.9769     13.4344    LORBIT
12.7832    9.9181     13.4781
12.9785    9.9121     13.5384
13.1218    9.8176     13.5555
13.3274    9.7391     13.6467
13.5315    9.7083     13.7266
13.7355    9.5959     13.7962
13.8735    9.6052     13.8909
14.0765    9.6053     14.0012
14.1909    9.6355     14.1077
14.3024    9.6852     14.2246
14.4175    9.7654     14.3582
14.5265    9.7861     14.4775
14.6352    9.8151     14.7026
14.6847    9.8566     14.9391
14.8137    9.7282     15.098
14.7321    9.8282     15.3704
14.6498    9.7181     15.5464
14.6014    9.6053     15.6832
14.4248    9.5815     15.8986
14.2173    9.5974     16.0483
14.0051    9.5836     16.1853
13.8496    9.5243     16.3103
13.6811    9.5461     16.3726
13.4899    9.6043     16.3931
13.191     9.6959     16.3979
13.0212    9.7525     16.397
12.8755    9.9126     16.3133
12.7082    10.0338    16.2876
12.5558    10.1645    16.2601
12.2213    10.5185    16.3371
12.0452    10.7467    16.2841
11.923     10.8672    16.157
11.86      10.9148    15.9011
11.8203    10.9649    15.6456
11.7661    10.9632    15.4204
11.7094    10.9544    15.2925
11.6678    10.9615    15.1147
11.6436    10.9623    14.9437
11.6178    10.9115    14.8233
11.5657    10.8902    14.6233
11.5436    10.8312    14.4963
11.5805    10.7821    14.3594





























































































































































9.0204     15.1764    14.633     RTEMFOS
8.9914     15.1549    14.4792
8.9397     15.1109    14.3401
8.8676     15.0703    14.1686
8.8255     15.0567    14.0385
8.7782     15.0425    13.8505
8.7359     15.0052    13.6605
8.7159     14.9753    13.4583
8.6623     14.9418    13.3392
8.6353     14.9302    13.1385
8.5914     14.8742    12.9945
8.569      14.8436    12.7829
8.5086     14.7726    12.6643
8.5015     14.7509    12.4936
8.4366     14.7018    12.343
8.3843     14.6583    12.1654
8.4256     14.6323    11.9787
8.3469     14.6111    11.8907
8.2418     14.5443    11.7445
8.2306     14.5703    11.5671
8.2031     14.6054    11.4255
8.1532     14.6683    11.2468
8.107      14.7464    11.1123
8.103      14.9293    10.9782
8.1804     15.1117    10.9293
8.223      15.2636    10.9084
8.3174     15.4051    10.9169
8.3872     15.56      10.9341
8.4559     15.6316    10.9731
8.5282     15.7668    10.9785
8.6164     15.8202    11.0162
8.7314     15.9325    11.0928
8.7724     15.9859    11.1442







































































































































































15.737     9.8805     14.8905    LTEMFOS
15.6887    9.767      14.6094
15.6572    9.7091     14.4021
15.6475    9.6793     14.2031
15.6418    9.6673     13.9817
15.6308    9.6155     13.7849
15.5981    9.5498     13.6089
15.5558    9.5062     13.4797
15.555     9.4602     13.297
15.53      9.4068     13.1697
15.4985    9.3487     12.9976
15.4667    9.3022     12.8444
15.4273    9.2181     12.7309
15.4013    9.1745     12.5442
15.3846    9.1062     12.3792
15.3896    9.066      12.1926
15.3706    8.9963     12.004
15.3608    8.9253     11.84
15.3523    8.9393     11.903
15.5054    8.7809     11.5414
15.5695    8.646      11.4071
15.6713    8.6637     11.2836
15.8112    8.7713     11.2155
15.9496    8.7958     11.1645
16.1117    8.8765     11.1653
16.3158    8.9166     11.1686
16.4531    9.0359     11.209
16.5272    9.2012     11.268
16.6604    9.3061     11.3304
16.7179    9.4309     11.4122










































































































































































9999       9999       9999       OP
9.016      7.3447     12.4873    BA
12.5085    11.7821    13.3329    ST
17.2294    18.3961    15.6378    IV
6.0272     9.8664     12.9132    R_PG
6.5523     12.9487    12.0899    R_ZTI
11.3445    14.0276    14.9432    R_M3D
12.8171    16.5417    15.4262    R_M12
14.5457    18.6613    16.0322    R_MP3
16.2469    19.8843    16.6483    R_PMI
12.4475    5.0199     13.0765    L_PG
15.2628    6.3421     12.2569    L_ZTI
15.2177    11.5032    15.0396    L_M3D
17.1921    13.7704    15.4963    L_M12
18.4357    15.9535    16.1998    L_MP3
19.2313    17.8909    16.6513    L_PMI
19.484     19.7398    15.5735    O1
8.6021     11.658     6.2568     O2
15.2999    6.4195     11.2342    O3
6.5489     3.3596     9.2916     O4




















































































































































































10.1137    15.1213    12.0841    RZYGINF
9.8808     15.0669    11.9806
9.5994     14.995     11.8818
9.3599     14.9318    11.8292
9.1008     14.8571    11.8172
8.9094     14.7797    11.8645
8.7487     14.6127    11.9648
8.5512     14.5183    12.0523
8.3845     14.3663    12.1222
8.2469     14.2195    12.19
8.1296     14.0816    12.2399
7.9991     13.9066    12.2736
7.8444     13.8172    12.2604
7.6867     13.7357    12.2459
7.4432     13.7176    12.229
7.2854     13.5718    12.2499
7.1026     13.4382    12.2327
6.9578     13.3282    12.1896
6.8087     13.2221    12.1766
6.6658     13.111     12.1592
6.5313     12.918     12.1119



















































































































































































16.3145    10.2787    12.2905    LZYGINF
16.2884    9.9834     12.1507
16.3219    9.7164     12.0853
16.3256    9.4575     12.0548
16.3337    9.2751     12.0809
16.3214    9.0792     12.1433
16.2611    8.8609     12.2506
16.1848    8.6477     12.3578
16.0854    8.5079     12.4161
15.9402    8.4014     12.4399
15.8798    8.1901     12.5048
15.7491    8.0343     12.5622
15.6165    7.9944     12.5926
15.4661    7.7348     12.6253
15.4155    7.5729     12.6503
15.4103    7.3856     12.6571
15.3785    7.2993     12.6533
15.3359    7.1359     12.6463
15.2992    7.0331     12.6268
15.2578    6.872      12.5741
15.1673    6.8051     12.5854
15.1198    6.6947     12.5648
15.0254    6.4991     12.5384
14.9166    6.3711     12.4609
















































































































































































11.2999    14.2089    14.9196    R-ALV
11.3118    14.3789    14.9678
11.3287    14.5509    14.9694
11.4056    14.7437    15.0067
11.4635    14.895     15.0371
11.5335    15.1941    15.0509
11.6592    15.3591    15.0403
11.7595    15.4984    15.0639
11.8655    15.5966    15.1087
11.9552    15.746     15.1113
12.007     15.848     15.1551
12.1366    16.0422    15.1288
12.2085    16.1531    15.1532
12.3322    16.3006    15.1954
12.4353    16.3913    15.2075
12.5284    16.5417    15.2407
12.6819    16.6562    15.2481
12.8492    16.7989    15.2236
12.9871    16.927     15.343
13.1334    17.0541    15.3815
13.2389    17.1632    15.4159
13.3078    17.2283    15.4848
13.4527    17.3666    15.5177
13.5694    17.4364    15.6169
13.6758    17.5531    15.6491
13.7935    17.6813    15.6978
13.8902    17.8459    15.8231
13.9651    17.9723    15.8328
14.0508    18.0962    15.8979
14.1563    18.2396    15.9225
14.2448    18.3306    15.9714
14.3593    18.4938    16.0312
14.4938    18.6048    16.0493







































































































































































15.0854    11.5558    15.0984    L-ALV
15.2672    11.593     15.1011
15.4324    11.6574    15.0956
15.5974    11.7838    15.1506
15.7437    11.8976    15.1519
15.8737    11.9941    15.2052
15.972     12.0908    15.236
16.0466    12.2071    15.2591
16.2447    12.4173    15.2575
16.3064    12.5492    15.3166
16.4034    12.6794    15.3249
16.538     12.7749    15.3375
16.6475    12.9427    15.3586
16.7526    13.0755    15.3796
16.8433    13.2261    15.4307
17.0498    13.3644    15.4298
17.0664    13.4889    15.5085
17.1177    13.7305    15.5367
17.1458    13.9263    15.6367
17.2557    14.0649    15.6582
17.3958    14.2392    15.6989
17.4718    14.4306    15.7611
17.5389    14.5938    15.7726
17.5759    14.7986    15.8844
17.7027    15.0097    15.9621
17.8591    15.0962    15.924
17.9501    15.3063    16.0579
18.0384    15.4085    16.075
18.1513    15.5502    16.1246
18.24      15.646     16.1357
18.3564    15.7721    16.1649
18.4595    16.0043    16.188
