UWMA       ZA 745     Phu95stv
17.6393    20.9707    10.495     IN
16.0344    18.7368    14.5417    BR
12.4282    13.4897    16.074     GL
12.3       13.4433    15.7658    NA
9.3466     9.7218     12.4445    RH
7.3878     7.2021     10.4501    NS
6.9153     6.5377     9.6726     PR
6.2869     7.4301     9.6211     R_PR2
9.4061     10.5562    12.6562    R_PMS
8.5309     14.4877    10.9789    R_ZMI
10.3115    14.3086    13.6187    R_ZMU
11.9576    13.5614    14.6585    R_DA
11.0384    14.8602    15.8109    R_MTI
12.24      15.798     16.4468    R_MTS
10.0293    15.8745    14.4428    R_FMO
9.9848     16.8471    14.0824    R_FMT
11.8023    19.9216    10.3526    R_PO
8.6996     16.6109    11.3909    R_ZTS
7.8426     6.2105     9.6461     L_PR2
10.7113    10.9012    12.9917    L_PMS
14.2079    10.3694    10.7883    L_ZMI
13.2876    12.096     13.5311    L_ZMU
12.5876    13.1751    14.6264    L_DA
14.0765    12.6902    15.7047    L_MTI
14.4946    13.9414    16.4125    L_MTS
15.4376    12.1822    14.3064    L_FMO
16.336     12.5528    14.0698    L_FMT
18.6176    15.5819    10.104     L_PO
16.1116    11.1756    11.1448    L_ZTS
6.2196     6.7544     9.7784     O1
10.996     16.9119    15.5902    O2
17.6026    12.1863    10.7033    O3
18.4775    19.973     10.1021    O4







































































































































































12.4004    13.5077    16.0627    GLRH
12.3366    13.417     15.7739
12.2869    13.3448    15.52
12.251     13.345     15.3307
12.222     13.2837    15.0427
12.111     13.1823    14.7719
11.9969    13.0636    14.5759
11.9108    12.8958    14.3775
11.7789    12.7219    14.1894
11.672     12.6234    14.084
11.5775    12.465     13.9633
11.4846    12.3377    13.8515
11.3953    12.2247    13.758
11.2767    12.0991    13.6576
11.1632    11.9949    13.5912
11.0619    11.8157    13.5
10.9302    11.6394    13.4017
10.8257    11.5012    13.3206
10.7066    11.3831    13.2665
10.6101    11.2502    13.2119
10.4543    11.0847    13.1173
10.2764    10.8421    13.0193
10.1082    10.6745    12.9374
9.9834     10.4818    12.8553
9.8299     10.3521    12.782
9.7344     10.2241    12.7266
9.6243     10.078     12.6661
9.5313     9.9802     12.6171
9.4632     9.8307     12.5604
9.3198     9.7179     12.4594










































































































































































9.3677     9.7154     12.4269    NOSE
9.132      9.83       12.4239
8.8874     9.8742     12.2837
8.7056     9.8334     12.1741
8.516      9.7625     12.0395
8.3087     9.6626     11.9243
8.1675     9.5675     11.8195
8.0305     9.4801     11.6904
7.7586     9.2764     11.571
7.6241     9.1136     11.4279
7.5046     8.9431     11.3059
7.3978     8.771      11.1798
7.313      8.6371     11.1128
7.2304     8.4768     11.0242
7.1373     8.2951     10.9636
7.1114     8.0897     10.9323
7.0924     7.7879     10.8685
7.0536     7.5397     10.7391
7.0974     7.3412     10.6057
7.0764     7.194      10.5118
7.2145     7.0497     10.4127
7.416      6.9645     10.5248
7.5415     6.893      10.6642
7.736      6.9567     10.8005
8.0282     7.0971     10.9037
8.2        7.176      10.9328
8.3621     7.1702     10.9349
8.6466     7.2125     10.994
8.8005     7.4367     11.1647
8.9353     7.6395     11.2808
9.1213     7.8018     11.4335
9.2132     7.9361     11.5401
9.3301     8.1356     11.6695
9.3823     8.2243     11.7063
9.4667     8.4721     11.7878
