NMNH       197166     Phu34stv
9.6823     8.6315     8.4021
9.6774     8.5132     8.2512
9.6449     8.4279     8.1373
9.6459     8.3394     8.0143
9.6315     8.2222     7.9168
9.626      8.0862     7.8052
9.6794     7.9684     7.681
9.703      7.8415     7.5357
9.7117     7.7454     7.3853
9.6936     7.6257     7.1896
9.6775     7.5164     7.0048
9.6346     7.453      6.8247
9.5882     7.4045     6.6639
9.5704     7.3456     6.4583
9.5389     7.3195     6.308
9.4879     7.2614     6.1311
9.5559     7.2251     5.9759
9.509      7.1965     5.7763
9.5863     7.1021     5.6156
9.6766     7.0522     5.5121
9.6858     7.0121     5.3895
9.7503     6.9316     5.1907
9.7995     6.8789     5.0167
9.8516     6.8513     4.8555
9.914      6.8249     4.6952
9.9486     6.791      4.5411
10.0007    6.7806     4.3433
10.0585    6.7796     4.1071
10.1957    6.8169     3.8705
10.105     6.988      3.5613



































































































































































9.2516     13.0846    5.7368     ROSTRUM
9.1547     12.9978    5.9179
9.0562     12.9223    6.0982
9.014      12.87      6.302
9.0154     12.7718    6.4592
9.0202     12.6579    6.5981
9.0664     12.4737    6.7576
9.114      12.3667    6.9402
9.1179     12.2488    7.0986
9.1005     12.1179    7.2885
9.0501     12.0017    7.4452
8.967      11.9097    7.6413
8.8596     11.8179    7.7744
8.8028     11.7433    7.9694
8.7166     11.6678    8.1361
8.6108     11.619     8.3276
8.5016     11.6428    8.4728
8.3567     11.6193    8.582
8.2154     11.5917    8.7232
8.1275     11.5157    8.8422
8.1391     11.3993    8.9961
8.2494     11.1198    9.0891
8.384      10.9575    9.1764
8.4599     10.7811    9.2023
8.5885     10.6857    9.2651
8.6957     10.5403    9.2587
8.8145     10.4093    9.2606
8.9133     10.305     9.3046
8.9942     10.1969    9.3128
9.1064     10.1189    9.3615
9.1034     10.1025    9.4547
9.1349     9.9262     9.5547
9.2354     9.7405     9.616
9.3213     9.6717     9.6577
9.414      9.5922     9.6673
9.5653     9.5271     9.6632
9.7351     9.453      9.6325
9.8651     9.4455     9.604
9.9882     9.4189     9.5101
10.1007    9.3141     9.562
10.2581    9.2038     9.5142
10.4606    9.032      9.4941
10.5888    8.9407     9.5035
10.6921    8.8487     9.4708
10.8139    8.7479     9.4561
10.937     8.6832     9.4345
11.0672    8.6048     9.4015
11.1843    8.5446     9.3579
11.3753    8.4719     9.3337
11.633     8.518      9.1191
11.6542    8.6645     8.8676
11.7149    8.8244     8.76
11.7356    8.9898     8.576
11.7503    9.1252     8.4053
11.8512    9.1628     8.284
11.9501    9.2406     8.151
12.0442    9.319      7.965
12.1371    9.3478     7.8154
12.2898    9.376      7.673
12.379     9.3947     7.57
12.5028    9.3778     7.4242
12.6765    9.3185     7.2889
12.7273    9.2443     7.1826
12.8635    9.1444     7.0612
12.9901    9.0565     6.9511
13.0969    8.9909     6.7787
13.1895    9.0178     6.6267
13.2494    9.0713     6.5057
13.2799    9.132      6.3342
13.3556    9.21       6.0943


































































































































9.4471     15.9229    14.6145    SUPORB
9.4337     15.866     14.7986
9.3979     15.7916    15.0743
9.48       15.7075    15.2649
9.4219     15.5694    15.5332
9.4364     15.471     15.7383
9.4989     15.2783    15.9841
9.4956     15.0257    16.1839
9.557      14.7852    16.3666
9.5735     14.5053    16.4849
9.6398     14.2312    16.5811
9.7262     14.0507    16.6515
9.7991     13.8885    16.7104
10.0026    13.7301    16.8329
10.1696    13.6905    16.9314
10.3685    13.6395    17.0185
10.5493    13.6092    17.1044
10.7309    13.5224    17.1626
10.9129    13.4783    17.2367
11.0394    13.3884    17.2654
11.1714    13.1667    17.3054
11.2872    13.0266    17.29
11.3727    12.8114    17.2568
11.3936    12.6604    17.2086
11.42      12.4359    17.127
11.3442    12.2426    17.0281
11.3243    12.1216    16.9501
11.2841    12.0046    16.8769
11.2675    11.9213    16.8214
11.3601    11.7877    16.8273
11.5859    11.8745    16.9655
11.8095    11.902     17.0617
11.9239    11.8837    17.1007
12.1243    11.8686    17.1681
12.2984    11.8189    17.2108
12.4418    11.7194    17.2321
12.591     11.6063    17.2489
12.7444    11.4367    17.2484
12.8706    11.1915    17.1844
12.9757    10.9907    17.116
13.0649    10.7243    16.9748
13.1389    10.5476    16.8895
13.2241    10.3855    16.7735
13.4316    10.3407    16.7456
13.767     10.2594    16.6442
13.9479    10.2425    16.5973
14.1629    10.2259    16.4957
14.3499    10.2299    16.4231
14.5167    10.1446    16.2835
14.6492    10.1148    16.1624
14.754     9.9909     15.9689
14.881     10.022     15.8583
14.9585    9.9307     15.6858
15.0393    9.9432     15.4125
15.1467    9.9284     15.2286
15.2272    9.9076     14.9125
















































































































































10.0552    13.273     12.8374    RORBIT
9.8798     13.5017    12.9889
9.7143     13.6969    13.1177
9.6111     13.9329    13.2488
9.5771     14.087     13.3723
9.5545     14.2086    13.4653
9.5216     14.3327    13.5767
9.5073     14.4684    13.7192
9.513      14.589     13.8344
9.5056     14.7251    14.059
9.4982     14.8244    14.2419
9.4784     14.8996    14.3902
9.3781     14.9898    14.5645
9.3828     14.977     14.7555
9.2843     14.9638    15.0117
9.2498     14.8076    15.2547
9.2531     14.6465    15.4312
9.1998     14.4554    15.6504
9.2464     14.2794    15.7582
9.2857     14.0215    15.9081
9.3709     13.7901    15.9683
9.3124     13.4849    16.1346
9.4013     13.3719    16.1062
9.575      13.2409    16.0027
9.6456     13.0575    16.0409
9.8428     12.9972    15.9215
9.9598     12.7436    16.0202
10.175     12.59      15.9891
10.2971    12.4937    15.9423
10.4598    12.2837    15.8614
10.5877    12.1661    15.6887
10.7252    12.2083    15.41
10.726     12.108     15.2814
10.7903    12.0985    15.0511
10.8083    12.0814    14.8783
10.8143    12.0643    14.7418
10.8153    12.0334    14.5747
10.7967    12.0121    14.4333
10.7832    12.014     14.248
10.7449    12.0096    14.0955
































































































































































12.7942    10.3899    12.9524    LORBIT
12.9341    10.3068    13.0833
13.1023    10.2251    13.2101
13.3276    10.1113    13.3473
13.447     10.0764    13.4306
13.5813    9.9622     13.5573
13.7192    9.9515     13.6915
13.8592    9.9971     13.8027
13.9535    9.9206     13.971
14.0249    9.9218     14.0866
14.1132    9.9706     14.2575
14.2238    9.8447     14.4721
14.2769    9.8128     14.6538
14.3158    9.8453     14.8512
14.2872    9.7948     15.093
14.1583    9.7645     15.3372
14.0647    9.7125     15.4988
13.9634    9.6903     15.6187
13.8589    9.7022     15.7566
13.7893    9.686      15.8206
13.6022    9.6699     16.0001
13.4108    9.7088     16.0538
13.1922    9.7847     16.1111
13.0797    9.8426     16.1078
12.9472    9.9396     16.1093
12.7039    10.0681    16.1225
12.5174    10.23      16.0817
12.3698    10.3181    16.0481
12.1906    10.4833    15.9865
12.0602    10.6037    15.9477
12.027     10.6647    15.9297
11.9425    10.7434    15.9251
11.8096    10.8354    15.9334
11.6638    11.0135    15.9248
11.4681    11.1986    15.8032
11.3718    11.2925    15.6076
11.3632    11.331     15.4707
11.3261    11.3704    15.2024
11.35      11.3796    15.0469
11.3704    11.4043    14.8607
11.362     11.3978    14.6616
11.4074    11.4043    14.5061
11.4302    11.3818    14.3374
11.4432    11.3805    14.2079
11.4372    11.3348    14.0984



























































































































































9.3786     15.9167    14.4506    RTEMFOS
9.3543     15.9866    14.1714
9.3341     15.9809    13.9203
9.3315     15.9536    13.7175
9.2854     15.9339    13.5518
9.2531     15.8968    13.3617
9.2221     15.8673    13.1585
9.2138     15.8531    13.0299
9.2136     15.8328    12.8367
9.137      15.7903    12.6063
9.1374     15.7917    12.4381
9.0714     15.7758    12.2828
8.9894     15.7377    12.1185
9.0641     15.7479    11.9352
8.9204     15.7182    11.8359
8.9792     15.7857    11.685
8.9115     15.7981    11.5836
8.8569     15.8252    11.4722
8.8745     15.9354    11.3141
9.0013     16.1375    11.1967
9.0366     16.2892    11.1424
9.1275     16.5107    11.1605
9.2212     16.6075    11.2
9.298      16.7161    11.2515
9.3949     16.8414    11.3289
9.4562     16.977     11.3993
9.4984     16.9947    11.4255













































































































































































15.2334    9.901      14.8887    LTEMFOS
15.2475    9.8423     14.6676
15.2682    9.8023     14.4523
15.2592    9.7627     14.2205
15.2632    9.7245     13.9649
15.2717    9.731      13.8341
15.2592    9.6994     13.6593
15.2376    9.6538     13.4741
15.201     9.6189     13.3102
15.1825    9.5768     13.1572
15.1475    9.5112     12.9262
15.1567    9.4759     12.7595
15.1374    9.4278     12.5185
15.1203    9.3646     12.3773
15.1437    9.3469     12.2538
15.1467    9.2683     12.052
15.2412    9.2501     11.895
15.3895    9.2162     11.7216
15.6683    9.2696     11.5755
15.894     9.3298     11.5483
16.0364    9.4332     11.5811
16.1953    9.5038     11.612
16.4036    9.5675     11.6721
16.4386    9.6268     11.7463
16.5361    9.7003     11.8428















































































































































































7.7794     6.5255     13.2365    OP
9.183      8.3        13.2043    BA
13.079     13.0478    12.9675    ST
17.7706    18.3268    14.0485    IV
6.2596     11.4894    12.8682    R_PG
6.6551     13.7405    11.8466    R_ZTI
11.6513    15.141     14.2577    R_M3D
13.445     17.6345    14.5087    R_M12
15.4176    19.476     14.8042    R_MP3
17.1525    20.0355    14.9391    R_PMI
12.909     5.9918     13.1197    L_PG
15.1094    6.7357     12.1042    L_ZTI
15.3881    11.9434    14.4126    L_M3D
17.5956    14.0809    14.8249    L_M12
19.216     16.3495    15.0388    L_MP3
19.8968    18.0674    14.8241    L_PMI
20.2567    19.6949    14.2608    O1
9.0787     12.3746    6.1559     O2
15.2921    6.8556     11.2508    O3
7.1897     3.9128     11.0953    O4




















































































































































































10.4009    15.7533    12.0405    RZYGINF
10.2477    15.6291    11.952
10.0472    15.5663    11.8638
9.8358     15.5524    11.7275
9.655      15.492     11.6921
9.4692     15.4369    11.6939
9.3067     15.3215    11.6927
9.058      15.2444    11.7723
8.8813     15.1789    11.8519
8.7659     15.1123    11.8734
8.6401     14.964     11.9259
8.5194     14.8485    11.9679
8.4175     14.6674    12
8.3045     14.5794    12.0165
8.2138     14.4996    12.006
8.0686     14.3536    12.0315
7.8971     14.3173    12.0186
7.6939     14.1675    12.0333
7.5612     14.1006    12.0344
7.3801     14.09      12.0265
7.2483     14.0949    11.9774
7.0745     14.0603    11.9269
6.9295     13.9457    11.9341
6.7992     13.8055    11.9465
6.7348     13.7697    11.9327
6.633      13.6788    11.8763














































































































































































16.3197    10.5195    12.1914    LZYGINF
16.2422    10.3173    12.1283
16.2974    10.1116    12.0507
16.2929    9.8788     12.0508
16.3294    9.6389     12.0916
16.2949    9.4704     12.1294
16.2137    9.2641     12.1756
16.1222    9.0907     12.2304
15.9995    9.0056     12.2579
15.9568    8.8331     12.2859
15.8465    8.6827     12.3123
15.7183    8.5234     12.3431
15.6312    8.3267     12.3686
15.5323    8.1126     12.3877
15.4219    7.8884     12.3413
15.4212    7.7074     12.3173
15.4528    7.5958     12.3078
15.4497    7.4842     12.2785
15.3792    7.3773     12.267
15.3367    7.1917     12.1941
15.2628    7.0668     12.1945
15.2189    6.9424     12.1577
15.2002    6.8479     12.1338
15.1218    6.7091     12.0618
















































































































































































11.6347    15.0942    14.2363    R-ALV
11.6821    15.3355    14.3382
11.7269    15.5669    14.2969
11.8129    15.8296    14.2677
11.9387    16.0271    14.3116
12.0893    16.24      14.3431
12.3108    16.4776    14.4523
12.4189    16.5995    14.4756
12.6895    16.9044    14.5466
12.8682    17.1483    14.5402
13.1385    17.4108    14.4914
13.311     17.509     14.5897
13.496     17.6941    14.585
13.7468    17.8773    14.5794
13.8836    18.0136    14.7309
14.1732    18.2388    14.7197
14.3682    18.3184    14.7914
14.51      18.4554    14.7904
14.6791    18.659     14.8176
14.8174    18.7992    14.8479
14.9528    18.972     14.8422
15.0609    19.1834    14.8496
15.1506    19.2676    14.8795
15.2913    19.3694    14.832
15.4383    19.5027    14.7881















































































































































































15.3258    11.9327    14.4033    L-ALV
15.6311    11.9614    14.4358
15.939     12.1194    14.4883
16.1586    12.2865    14.54
16.3724    12.4406    14.5352
16.5392    12.6262    14.5914
16.7436    12.8048    14.6217
16.8855    12.9268    14.6493
17.0242    13.1211    14.6775
17.162     13.2708    14.7004
17.267     13.4042    14.7378
17.4235    13.6156    14.7355
17.5155    13.8293    14.785
17.6609    14.0739    14.7886
17.8246    14.2934    14.7904
17.9114    14.4424    14.8343
18.0454    14.6074    14.8508
18.2052    14.909     14.8847
18.2777    15.1618    14.9381
18.3762    15.3035    14.9208
18.5432    15.4846    14.9403
18.7008    15.6809    14.9547
18.8626    15.8386    14.9671
18.9987    15.9639    14.9621
19.1926    16.1276    14.9335
19.2753    16.295     14.974
